,puma,Unemployment_BABS_F,Unemployment_HS_F,FT_Work_BABS_F,FT_Work_HS_F,Poverty_BABS_F,Poverty_HS_F,Working_Poor_BABS_F,Working_Poor_HS_F,Income_level_BABS_F,Income_level_HS_F,Rent_Burden_BABS_F,Rent_Burden_HS_F,Home_Ownership_BABS_F,Home_Ownership_HS_F
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,0.0,0.7831095743242762,1.1470423000660939,5.0440616169902475,0.6418016551158531,#DIV/0!,1.207296105255289,0.6429736186018931,0.8968171592376838,0.0,0.45576455759673623,0.3879962949808133,1.023787811241692
19,Onondaga County (Central)--Syracuse City PUMA,1.8719387029246184,9.791943294540342,1.2722274881516586,0.36389771031815493,1.6217532467532467,0.7783565009121535,1.2089179181975092,0.0,0.9242649388934714,0.6281982197716552,1.710407344189694,3.223362011912641,0.3216651333946642,1.6500512553718092
20,Westchester County (Northeast) PUMA,25.958065523595362,0.0,1.2914253655093995,0.5356941133842268,2.804554653568911,1.3530014426997303,0.0,inf,0.8790968760891855,0.4085937888719739,0.0,2.8073394495412844,0.7750191158077271,1.0090023275905482
21,Madison & Cortland Counties PUMA,0.0,0.0,0.77684393629482,0.9107578609774803,3.019678886047173,1.1363420728043265,14.696952908587257,0.0,0.41123234153992544,0.8785096589329816,0.0,0.0,0.8079715147258621,0.9839845761170813
22,Erie County (West Central)--Buffalo City (West) PUMA,0.0,5.457207207207208,1.0507868589575626,0.8638146200938509,5.727250787531711,1.5951553615958614,16.10773446115716,3.0353199517520797,0.8035943104683341,0.7930250111038044,0.0,0.5219594018308978,0.738087602253909,1.5483564362516842
23,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,7.6605268171381,1.1870097270160025,0.19333189134432363,5.324649639538099,2.0473487954522662,11.716911764705882,6.8178603006189205,0.5539981620309905,0.20970992257746032,6.2399646155096,1.1777856012658228,0.0,0.6784989672527093
24,Suffolk County (Central)--Islip Town (East) PUMA,0.0,#DIV/0!,0.8829533024273363,1.280633688975105,0.0,0.0,0.0,0.0,0.5021526075673473,0.7966371577829752,0.9077260928861579,#DIV/0!,0.5637707870404812,1.1529829257843887
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,#DIV/0!,1.140222832229937,0.9591339686362311,0.0,2.0368905271359647,#DIV/0!,inf,0.9708752984382,0.3343928471645691,0.0,2.9621212121212124,0.985887798654436,0.8572205419290686
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.9187682406645215,0.9523984745810173,0.8795902434154048,1.116903730437263,0.7000335477759797,1.145086289549377,1.048905571483661,0.3967992953726634,0.8722767181831536,1.3395612819670413,0.7915779673879271,4.833754277334202,0.0
27,St. Lawrence County PUMA,inf,16.490715118805316,0.8350654207026674,1.3313732272570047,6.872635072837912,1.8921752086629757,0.0,6.728471683475561,1.1214907006818697,0.04759989809923899,0.0,0.0,0.8684639256176325,0.6807429679182403
28,Columbia & Greene Counties PUMA,0.0,0.0,0.48482285499483135,1.2461866553992382,5.251648474225162,2.4485056871883453,0.0,0.0,0.5082123881078617,0.7498005857680718,0.0,1.0573930665122675,1.0158520586918154,0.9141117813563152
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.0,0.0,0.9682692845152423,1.37775421796978,0.7194698046433062,0.0,0.6778105949237188,0.0,1.0466510591260156,1.1479047739739578,2.586121311178495,0.47221638655462184,1.220741945391968,3.875682394986274
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.16630620500821125,1.722424804546879,0.9921689066881528,0.786173103708979,1.4808593520880065,2.2955876773670334,0.8323946424568481,1.7833286408769262,1.0850072682244793,0.8085707298037005,0.4441536646737586,2.280019077901431,0.9906407624414431,1.0370902157215593
31,Monroe County (North & West) PUMA,#DIV/0!,0.0,#DIV/0!,1.3289441599609852,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.9698860829489844,#DIV/0!,#DIV/0!,#DIV/0!,1.2106489781283614
32,Schenectady County--Schenectady City PUMA,0.0,0.0,1.2331719791761804,1.2958500669344044,0.9708685293480617,0.30600910085713645,5.291230999033477,0.0,1.0650790195104372,0.5275437674518019,0.0,#DIV/0!,0.869645206096899,1.357120397127564
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,1.8924797244254705,1.3483735974946423,1.4964374478779447,0.0,0.9189733599312795,0.0,1.108349006460054,0.7264865214741915,0.9206931785584642,0.0,0.5650089843590477,0.8402687012629758,0.7093388194994701
34,Niagara County (North & East) PUMA,0.0,0.0,1.1993529502387923,1.387788242936018,0.0,3.0612791063083518,0.0,0.0,0.7098711770276543,0.9077856104629736,0.0,#DIV/0!,0.0,1.3734752353663529
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.5421231767189664,0.8439105911618837,0.0,0.0,#DIV/0!,0.0,1.078383756785846,0.9958545305567866,0.0,#DIV/0!,0.9329198425181467,1.4481555704000595
36,Suffolk County (East) PUMA,#DIV/0!,inf,0.9782922566427721,1.0112181234505229,0.0,2.1037783375314865,0.0,14.552955633784952,0.6003867280831148,0.45765405290822636,#DIV/0!,0.6660206718346253,0.9502873657037958,0.24261265361113313
37,Warren & Washington Counties PUMA,0.0,0.0,1.143358781358968,1.346011621764395,35.83503525407245,0.0,#DIV/0!,0.0,0.14653398822722066,1.274898376171352,#DIV/0!,#DIV/0!,1.0551411521246672,1.5067681895093061
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.3176281047405391,#DIV/0!,0.9921615162238808,1.112350694724644,0.4796033663034319,0.5138962122490777,0.7136038276929632,#DIV/0!,0.8472257671108523,0.8247249137911399,0.19874976764529004,1.2423640462102001,1.1305736000271065,1.9783594830338016
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,1.0807103528825985,1.1870694603903558,4.350867179670115,0.09660993395467474,0.0,0.0,0.8329172220310843,1.2036929213493601,2.3453097037011252,0.21144451009651727,0.36375072991213897,2.3296366269857542
40,Westchester County (Central)--White Plains City PUMA,2.2007975902592163,0.0,1.0121391106299764,1.0762484551314144,0.4772276288913186,0.46002669362992926,0.0,0.0,1.1106233110097463,1.0706416511560009,0.0,2.787201344125622,1.0654270729684907,0.9341275006668446
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,0.35910564677197626,0.9865352377962644,1.056336488712355,1.0582403678143872,0.9038576762444475,0.0,2.0295826393039964,0.756299291863855,0.8212890077810744,0.9269077765362277,0.7130091393189131,0.3992897079021077,1.378322012901021
42,Erie County (North Central) PUMA,inf,#DIV/0!,1.1456148350813193,0.37417056321812076,3.7396918733581956,5.981436808863048,5.110169491525425,0.0,2.0334365842280255,2.3022757778868583,1.641732338769719,5.400522626143901,0.5006191993952034,0.6510576357762844
43,Chautauqua County PUMA,#DIV/0!,#DIV/0!,1.217384344485353,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,2.720913469264105,0.0,#DIV/0!,#DIV/0!,1.242084617539927,#DIV/0!
44,Dutchess County (Southwest) PUMA,0.0,3.124414908092328,0.7423348545284376,1.1121237379324904,0.2962091766924876,2.7265511745554574,#DIV/0!,1.1341043176377654,0.6775990466010412,0.7526541891365152,inf,1.8342639565733823,0.9669117433162668,0.8125854668605821
45,Westchester County (Southeast) PUMA,0.0,0.6120649162158596,0.6220615700107421,0.8146166174829054,1.0681961940799924,1.0759591762707952,inf,0.0,1.0941467260651843,0.5116830933048088,0.7212555220720867,0.49598186592538346,0.9129787511551168,0.3547236457703653
46,Rockland County (North)--New City & Congers PUMA,1.0675079016575388,0.8901958244511171,1.2737281786639545,1.1706493527787587,0.897480525757589,0.4375461936437546,inf,0.0,0.7478322928412908,0.8482931008197613,0.0,2.2849462365591395,1.1569638579534751,0.9318177995259577
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.2403292181069959,0.0,0.7855272551853717,0.934687551747296,2.1102431642924784,0.6765651233313659,inf,1.3182438419280527,0.9807155935628529,0.8824471974172097,5.769878706199461,5.399851842367596,1.1147432722469868,1.391821276820039
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.9523350593769909,0.0,10.332006959158011,8.949894862574808,inf,#DIV/0!,0.7833122961277009,0.0,inf,#DIV/0!,0.9875772996407763,1.2047181581036632
49,Erie County (West Central)--Buffalo City (East) PUMA,0.0,0.0,0.7754622726683791,1.2806521918704765,3.921866849691146,1.1242522162731832,0.0,0.9221750103830548,1.3510556346777822,1.024066467680008,0.0,0.0,1.0572095271691555,2.242699285165039
50,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,1.3400054097917231,0.0,0.0,#DIV/0!,0.0,0.0,0.9504076723657641,#DIV/0!,#DIV/0!,1.031448943213649,1.2533676703645007
51,Monroe County (South) PUMA,3.8957476871535524,22.636879934016733,1.2796520054834273,0.6776607535106169,2.098297792742237,1.2653226658989232,10.06686194600102,0.0,1.0697268036986614,1.6397025141042776,3.6294371032517168,0.0,0.9182520900959024,0.7202795270980622
52,Tompkins County PUMA,3.079572121683295,0.0,0.6799657561179482,1.1255149784690746,1.4141256994553888,0.0,1.4642143886777617,0.0,0.6103043503632835,0.6352680471121287,1.3412681210235746,#DIV/0!,0.5856727401416955,1.475737769855417
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,1.1440548780487805,1.0905883558105474,11.53429228998849,0.8720352196845473,#DIV/0!,0.0,0.7670616432655681,1.0234312369119376,0.0,#DIV/0!,0.1834019012317937,1.409744468449676
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,1.2122002085505734,0.9811963047565142,2.8470428917419723,0.0,8.009077705156136,0.0,0.6108451424070537,1.2287084648223028,15.746559633027525,#DIV/0!,0.08124196924636089,1.2907389480477571
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.12121166849056861,#DIV/0!,0.9802840938795433,1.1818894551156411,2.287861423468975,0.0,1.7953193987188323,0.0,0.9969993826825667,0.7030285289427427,1.3818356275602464,0.0,0.8991209498420097,1.2655059260662709
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.936386574296518,1.3321100917431192,1.3041260129579362,0.0,0.0,0.0,0.7891992015680657,0.2738636699113649,1.4925036903747517,0.0,0.9304159811756911,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.0,0.8261588420180244,1.1307041581845003,0.6708390259668924,0.6425070562609871,1.2075257509189279,0.4402965071921303,10.598652081195368,0.8533915892041248,0.5725751253550901,0.5444037681717585,0.7714212486735962,0.775698576587998,0.9497879256591826
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,inf,0.3668276814815049,1.036486435917892,1.1783488670640596,1.2198721798547292,0.4998499067842133,0.0,0.3425019104432365,1.1692758288196956,0.9732009171249383,18.384055143711794,0.40726832484785597,1.070694187997324,1.0483956361234912
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",1.5978145865587512,0.0,1.1364881839912278,0.5003482931048323,1.0013694825683437,0.9874585366930143,1.0173669467787114,0.0,1.2862656365047913,0.854130911892561,1.3451213236141302,0.47790121208442093,1.0697624999300979,1.0327957124701987
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,#DIV/0!,0.13406410315120162,1.171888318131912,1.0713191595254399,1.5241260860779957,0.504682812451244,0.0,1.6565156757046695,1.0851383754071693,0.8606858649874461,inf,0.0,0.92267223685219,1.226714336401978
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",#DIV/0!,0.7936598655950227,0.8871652977762732,0.8686578194217713,1.3747549893086246,0.3506128163218732,0.0,0.0,0.8117543525213452,0.9084611240151114,2.3162913951996758,0.0,0.46945743564481235,1.790462498990154
62,Saratoga County (South & Central) PUMA,0.0,0.0,0.27490511484684105,0.0,0.0,4.7015822216904954,0.0,#DIV/0!,0.7867493012342405,0.0,#DIV/0!,#DIV/0!,1.3649302590378594,1.5254259163655137
63,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.0,1.3719440685611186,0.0,0.8941524474459777,#DIV/0!,2.052112741241264,0.0,0.6802995817428101,0.0,9.113496932515337,0.40152041367600527,0.34060928670190455
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.9946924259935699,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.7444237440321502
65,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,0.0,1.0820087624321812,0.5703634045859416,0.0,1.2759097531822823,0.0,0.0,0.4824542489226175,0.7507511296671332,0.0,0.0,0.7440258439173115,0.8825909732434539
66,Sullivan & Ulster (West) Counties PUMA,#DIV/0!,0.0,1.2516181229773462,1.07151102819844,11.812249313205204,1.1017928760200295,inf,3.162805802121671,0.6968041214142265,1.1936139961883363,inf,2.3743098214194758,0.7371751241182496,0.9758379598996038
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",2.0658752695788563,0.520589642127234,1.021765048554923,0.7942251159285664,4.596743275959274,1.5594380516337936,inf,1.7936917920237923,0.6889410648583392,0.5099692231569187,inf,1.31818523382344,0.3178667058869331,2.5060279441117768
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,1.1312382046959912,0.9885445172786866,0.0,0.3932640957173668,0.0,0.0,0.781566769398581,0.8712064413086575,9.795918367346939,0.0,1.0062554742399905,0.8487385056496215
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,2.231852200463739,6.546223258337772,0.8404126744092707,1.0558178893775805,1.6468780694589482,1.7496090797511978,0.6494379450804165,2.801864557691301,1.0897153343964077,0.7087979892107152,1.730755243566503,2.0511953379598333,1.4656449265654132,1.2106248119648966
70,Jefferson & Lewis Counties PUMA,0.0,0.0,1.109573581474314,0.1208764940239044,0.0,1.228286198021999,0.0,0.0,0.7863320593584767,0.563224853793607,0.0,1.1204870291480546,0.16742715239595105,0.6542967120708353
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,5.69786302258627,inf,1.1183107978979816,0.763616841363953,0.0,1.928143670612356,#DIV/0!,0.0,1.1673547121669468,0.6315094716955292,0.0,0.0,0.906099818020073,0.947263644899626
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,#DIV/0!,0.4849745870393901,1.0946236559139786,1.0307815666354854,0.0,0.7435840707631969,0.0,0.844140817286646,1.3968237285087826,1.2125073532187995,#DIV/0!,0.18833765202095665,0.6746369082330488,0.9894688708032865
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,1.1848659364374348,1.1682084564694375,0.9037157773585417,0.0,0.5949528933175451,0.0,0.0,0.7636665206539566,1.1788606692818584,0.0,0.0,1.0183646034879836,1.1663514040551894
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.0,0.9374713112749284,0.6591776602785883,5.264534264275836,1.0928852102667002,0.0,0.0,0.8686055675574021,1.1263949358306242,11.604339906549457,0.526091922525699,1.3547596464361298,0.4784640992315936
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,0.8201287019097703,0.8540260174582986,0.8176742017952322,1.1547740006386622,0.6180925089475747,#DIV/0!,0.0,0.7796350476812717,1.0442563395946505,1.8707104019966128,0.328433202724318,1.2102039882568976,0.7587897325030267
76,Erie County (Central) PUMA,0.0,0.0,0.8209980548616659,0.4283161070923977,0.0,1.0929008782451817,0.0,1.9273679669686328,0.6183319641119317,1.0900838820113916,0.0,0.9134243942110418,0.8311991324470098,1.004872284064257
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.5844160966874147,9.011184451778512,0.9757060851798294,1.0286984040838727,1.4374195526826532,0.9226131170547022,2.6760476489131015,1.2106904598764328,0.8084348689802956,0.921423550878651,1.9331601061477224,0.7411756051080367,0.8994234000514479,1.2740357933639694
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.0,0.0,1.0843494070378326,1.0114654782810266,0.2580646692075835,0.36208532374100716,0.3198343937676462,0.1890340740937146,1.0775729331135167,0.8997927759214096,0.8607138488575572,0.4939811165187813,0.8165274715472021,0.5690971301050266
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.46862203112203116,0.0,0.8319135148670644,0.6756266343844425,1.6348465934000609,0.8876472909760841,0.0,3.039388980253238,0.5565055839654397,0.7882294045098103,1.1767460007803356,1.3001833726076448,1.1095490641318333,0.6027673287313763
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.7074414671528989,1.116325467260354,0.97058874087792,4.5617175356264426,0.48729152125638314,#DIV/0!,0.4507689887586065,0.8951575751324109,1.5166121765891054,1.5910953316944143,0.7018857838467238,0.9533216092213499,1.0550593971654068
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.848266046511628,0.748874346194166,0.0,0.9072366771462187,0.0,0.0,1.559714646202941,0.9581092300541539,0.0,0.0,0.6549251920941017,1.1751597455959402
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",3.333047893366549,#DIV/0!,1.125116299676576,1.0,1.5634507999834344,0.0,0.0,#DIV/0!,0.9483133884117717,1.8810135291851666,0.7033592248113701,#DIV/0!,1.3326501217683047,4.6819923371647505
83,"Chenango, Delaware & Broome (East) Counties PUMA",52.32431551499347,0.0,1.1765600060804136,1.1337796790652148,1.0967952910398953,0.7628503508595013,0.0,0.0,0.7344826148612096,1.4160229918122327,#DIV/0!,#DIV/0!,1.2844013275465918,1.3090599303652122
84,Orange County (Northwest) PUMA,0.0,0.16403772993509033,1.2130516355330776,0.7317554504989366,0.0,0.43087523767567015,#DIV/0!,2.7208563531121355,0.6563924999960655,0.5943033389573704,0.0,0.28800829225921143,1.024311849465411,0.6846733339534551
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,3.9055865123589086,1.0682604745761741,0.974867413475115,0.0,0.9505575748584426,0.0,inf,0.8021119806572303,0.619492886608963,3.4967642716535434,0.6642396741092148,0.8116266735421026,1.670577163161433
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,14.002175805047868,#DIV/0!,1.225658795770048,0.6761734123979519,0.8601652270517719,2.327404589116701,inf,inf,1.015670267891349,0.7877772222638093,#DIV/0!,1.1328611310674697,1.0765073467319708,0.23569513118524754
87,Dutchess County (North & East) PUMA,0.0,0.0,0.733186338102593,0.9267148816429294,4.708633023964254,0.0,11.728705211726384,0.0,1.0271689071781855,0.7920710173512056,3.824298169291688,0.0,0.6982483164063438,0.8817939546242158
88,Putnam County PUMA,1.1468888888888888,0.0,1.142848783714958,1.5024059336746654,4.532813827646348,0.7472835209524912,0.0,#DIV/0!,0.7435046436230333,1.043900504088556,inf,0.0,0.9044259604865178,0.9063603982631584
89,Albany County (Outside Albany City) PUMA,0.0,0.0,1.1366319265001434,1.297221554968372,3.612897698653212,0.0,0.0,0.0,1.050433984357811,0.8310734669500344,1.617187784370109,0.0,0.907124299180789,1.1430119420614822
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,1.823814119577281,0.5190605389128542,0.9629929017442629,3.220227613501639,1.6185767727407372,0.0,30.07758620689655,2.1237694166356653,1.2623878246635982,8.156462585034014,1.8898382239652638,0.3932887909734804,1.3631920124546322
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.25259151279559444,inf,0.6923063729197301,1.2715004877190244,1.7073604486515646,1.5539319650640437,#DIV/0!,1.656819407676522,1.0706382088790627,0.7070986724769686,inf,0.7391391005450053,0.32605220230678733,0.4907983768480038
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.8012412547957571,1.228004732875776,2.451143925952245,0.9280824410519664,0.7697986355561133,inf,inf,1.2023047835019327,0.8869580014389495,0.9860698323897129,1.2795700081386185,0.6040066246096664,0.7882881344802679
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.9678523702591373,0.672526874404681,0.0,0.0,#DIV/0!,0.0,1.1915989939782619,0.7127931418999214,#DIV/0!,#DIV/0!,1.0503896103896104,1.0608917870990484
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,#DIV/0!,1.086873064516129,1.285419058553387,21.695222731646574,2.52994910802002,4.24350735769421,#DIV/0!,0.8869861416254803,0.8399206177219105,#DIV/0!,#DIV/0!,0.9054819529190401,0.6300843441463294
95,Oswego County PUMA,#DIV/0!,0.0,#DIV/0!,0.941002043061449,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.7614249696283161,#DIV/0!,#DIV/0!,#DIV/0!,0.9210899767106229
96,Rensselaer County--Troy City PUMA,0.0,0.0,1.0119609582963622,0.0,2.826521377781882,0.9374038165589411,0.0,#DIV/0!,0.6955339920042157,0.0,2.7487684729064044,5.347107438016528,0.1731874486016597,1.3210480695671705
97,Saratoga County (Outer) PUMA,0.0,0.0,0.6572296843836548,0.6347192641806823,0.0,0.0,#DIV/0!,0.0,0.987703673885239,1.4477837623412633,#DIV/0!,#DIV/0!,1.1891132389675272,1.3093745443942264
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,29.904343124887365,#DIV/0!,0.6998712743836023,16.373390557939913,1.8627542210779904,#DIV/0!,0.0,0.0,0.19943909371206,#DIV/0!,11.268382352941178,1.2980605648179653,0.7101522348423774
99,Monroe County (East) PUMA,0.0,9.523358585858585,1.0372371173027,0.49757630338284065,10.049560879066506,1.5114234341234887,0.0,0.0,1.6089209547753875,1.4523992849798384,#DIV/0!,0.0,0.8567555557947322,0.9939125223155234
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.45842371858732406,0.0,0.8875919796919337,1.058231708760486,0.10168693068780321,0.40978228452132415,0.0,0.6477119960891806,1.278207206486985,1.3504779354850718,0.0,1.2305502300613498,0.9131818675103526,1.1862900607155358
101,Erie County (South) PUMA,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,1.1416724257083621,0.0
