,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,1.1694125169585028,0.707449680428333,0.9919664626632884,0.9904518907094803,1.7420136069502101,1.082342229462707,2.1360669790372664,1.8748612191643546,0.9086117749669446,0.8710357896529227,1.5168871020597563,1.0115755693992396,0.7801026773603588,0.6734598086402879
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",1.041270091420989,0.0,1.0044511078926703,0.9948505346216449,1.5319933163768955,0.7672000186649869,2.7132005980097484,1.3920600921719448,0.9277168040751359,0.7456873526193601,1.6563573291232971,0.6436266280970735,1.3060450578144118,1.7558686008333346
2,Ulster County (East) PUMA,3.0316629269508857,3.6862513617145845,0.6595765107339636,1.2360488300373291,4.328942232630757,0.6831592729277368,5.516033748014063,2.4055923690730614,0.9945219878474725,0.4757724767234293,3.172392731714766,1.2495841914798236,0.89883864376199,0.44871920459635
3,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.8867954856386703,1.246725182591266,2.770936342313183,0.15393254635165873,4.132896026317215,0.0,0.6648419966260606,1.0999568714744226,3.408776716365458,1.8188693246019323,0.3985645577890111,0.6354028163796569
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,1.0911665296428246,0.8780512885857581,0.0,4.7103417400388,0.0,12.525873221216042,1.2020527153138658,0.27808465656598763,0.0,0.0,0.9068241504891346,1.0588493363817486
5,Ontario & Yates Counties PUMA,0.0,16.849132802952436,0.9125364562008191,0.8528111913035731,2.704768580638072,0.0,0.0,0.0,0.7277502476165485,0.46526097660008436,0.0,0.0,0.8924484879373497,1.0786242962438097
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,1.0021886752203062,0.9114301328865727,0.9904111388414555,4.12007473663451,inf,inf,0.8679583028260438,1.057602412360998,0.0,0.9800398545964174,0.8826185639277099,0.9101928287482942
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,1.6626861164832163,0.29719917503303933,1.0209877734328328,0.9761227741760777,1.8717657342657346,1.7769955461044424,5.0245450518374675,9.575476754128616,1.0231738433027628,0.967653410878422,1.0514855039230075,0.7890872444572414,0.7990950120926651,0.717125618033699
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",2.2834349657997395,6.621605945695133,1.1995293534803073,0.9555912376687926,0.0,1.8253942580780451,0.0,3.076591887119173,0.7723239214863821,0.717588227166239,0.0,1.176827912149013,1.056158639860243,1.112592872926789
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,3.2577483837255765,0.6287175590804632,1.0333789237947055,1.0737148082827095,0.5147808450623044,1.4760720628661386,1.0604207884866588,2.1350117214331985,1.0053388090911155,0.7128821246269067,0.0,0.09438696726374304,1.0219806806175809,0.8894464908390276
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.5805145658796649,0.6967643885453402,0.8712554006037716,1.0374792370341057,0.8983084370611083,1.2082293482632467,19.841319224392333,3.360786254404371,0.7138969504365565,0.7463502686154874,0.2675093043856602,1.646960174224363,0.889362290783935,1.2032980485305598
11,Livingston & Wyoming Counties PUMA,0.0,0.0,1.1447717942525961,1.1553570672649536,6.863952384617358,1.2328890186158137,13.74638402807417,0.0,0.6713502638879293,0.7400832142695978,0.0,#DIV/0!,0.5419246510993911,1.1961672473867597
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,12.284810699754113,0.0,0.8220503446858746,1.0646745869531418,1.63550700479294,0.6956130220137537,0.0,1.9306596701649172,0.9973163177771734,1.0656738026565407,1.0772765466947676,0.7614913554354548,0.7824264205337075,0.9617842640285611
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1.028322744162808,0.0,0.8770951231802663,1.1461109003458088,1.3177265117334924,0.48409203282275154,0.0,0.9263500864135253,0.9324430674249635,0.8146443019376682,0.0,0.422331175294708,0.9842414558096435,0.45108713840577164
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,5.45185493955815,0.0,0.5651054075508811,0.829113188280575,5.2039049213590465,1.121222992657838,5.162902504472273,0.0,0.7145834024625293,1.2175440994140367,4.9445497011073725,0.0,0.351692501245884,1.345872044846495
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,0.16758403785805798,0.9843409001945226,0.8679836087502585,1.2373893701175953,0.12478087665845031,0.5111305197811469,0.18338133891943786,0.7668441664107555,0.6818041664862201,1.2411290322580644,0.3279706002449979,1.096486254310382,1.246172860474358
16,Monroe County (Central)--Rochester City (East) PUMA,5.227109807754968,0.0,0.665574893704216,0.9881838196360393,4.183716200047859,0.8400977328712357,15.963675213675215,0.0,0.5511234420913902,1.3601700095372955,0.0,1.6468406265493878,1.1091761489439536,0.9344470814135284
17,Westchester County (Northwest) PUMA,2.0470423326696365,0.33244509520936544,1.023557236428444,0.840826479627276,0.6098609805570673,1.536011390420559,0.0,4.794088759025698,0.6720679326883026,0.5540060216947224,0.6993594847442204,0.6433704325179378,0.9531129102121909,0.6987822654558828
