,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_ownership_BABS,Home_ownership_HS
0,Total Geo,1.2511107686410854,1.4695332287657057,1.018934270311662,1.0008050806873925,1.558226771926613,1.3253195384950494,2.147869110372542,1.2748584322209986,0.7898321166814917,0.8954777722942903,1.280888820926134,1.0859485745683037,0.6945754751971719,0.6025653273311327
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,1.3904939023533813,1.1215803900383066,1.074250172509949,1.036918705916375,1.2039136133968351,1.036918705916375,1.2039136133968351,0.6658627236200566,0.572443262399695,2.4401709954660378,1.8844480761433036,0.4070612268614085,0.5769308117413303
2,Ulster County (East) PUMA,3.685700613635084,0.14305550765552044,1.0442265157499098,1.0222145335683934,2.225634801774083,1.704391934817116,2.225634801774083,1.704391934817116,0.6396943700709693,0.8123978132608686,0.0,2.286858772513809,0.875273951609372,1.0424743582629747
3,Albany County (East Central)--Albany City PUMA,0.0,2.901015074692033,1.078775307386123,0.6291426587486406,1.7273755407690452,1.6182534653792549,1.7273755407690452,1.6182534653792549,1.2413484038173144,0.8975928463472315,1.3801211314053778,0.6156369373858162,0.31395984122278575,0.5957722052409308
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,1.0749462667040466,0.8854045121409069,0.0,0.9501121361845163,0.0,0.9501121361845163,0.28756387181737003,1.4508598865471327,#DIV/0!,0.0,1.1866093035762302,0.5627598652589932
5,Ontario & Yates Counties PUMA,0.0,5.856139394298585,1.1403315299534325,0.8674903989915277,20.3222200973205,2.319527311526582,20.3222200973205,2.319527311526582,0.6210095938697328,0.7599391798613769,0.0,0.0,0.825783176336662,0.9934165808335427
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,1.0404183590695928,1.0230092753817273,0.0,0.0,0.0,0.0,0.9155032200450425,0.8860212873328056,0.0,#DIV/0!,0.6926273305202483,1.072204285294981
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,1.0695750991048327,0.0,1.1417543430631154,1.0364606923174002,0.0,1.3140256307530664,0.0,1.3140256307530664,1.2179660751773296,0.9888723017377382,0.0,1.0344045368620036,0.916420359794179,0.5009202806225356
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.8190757785177273,1.231803318396512,0.0,0.0639724044908499,0.0,0.0639724044908499,0.826411529979945,0.7380879677115966,0.0,0.0,0.43867891870050657,1.115123469869434
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,6.536252089727275,4.178482713439508,1.013259375613448,1.041382799541819,5.298342328881726,1.2313211016497578,5.298342328881726,1.2313211016497578,0.43783550566675217,0.8578592182863801,8.43145034837267,1.7547406517357709,0.6625161961762188,0.5791748914275017
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.5930722579307485,0.9815620978654155,0.9880778577237127,0.8989831334048859,1.3950332467698041,1.213594210355663,1.3950332467698041,1.213594210355663,0.9217865355591705,0.8850682758729038,1.162076195013213,1.3244741450681896,0.7727118702901414,1.0446638126394865
