,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,0.660034679370343,0.6594973981222045,0.660469915405985,0.627087990820217,0.642858969691726,0.6100450036959131,0.399303486208481,0.444698935164556,0.3446590504644413
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.1709441520331641,0.12056594239514906,0.214014169690686,0.13489116517285532,0.10984594775619558,0.1578172900061312,0.07844408427876823,0.0,0.2198001816530427
2,Ulster County (East) PUMA,0.7849001461276182,0.8383363471971067,0.7486718430731508,0.6662990049154778,0.6810420700580884,0.6486486486486487,0.5754189944134078,0.5801324503311258,0.5682730923694779
3,Albany County (East Central)--Albany City PUMA,0.5864953193375062,0.5845285149632976,0.588388780169602,0.2677999028654687,0.32542154440983784,0.22023229009663978,0.21046556367833782,0.36711711711711714,0.04577742699289661
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.8427373668706095,0.8294117647058824,0.8561053109396278,0.6740181172177587,0.6730852444829079,0.6747625899280576,0.6462943449244819,0.7648156789547363,0.28551136363636365
5,Ontario & Yates Counties PUMA,0.8510844797029286,0.8782946550456788,0.8328042328042328,0.7738401341531582,0.7414323607427056,0.809923213230951,0.7801204819277109,0.7119825708061002,0.8953574060427414
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.9219191480113019,0.9126188966391884,0.9288905789523719,0.9326580892417191,0.9517083563481418,0.9065440778799351,0.8436278342455042,0.7961264016309888,1.0
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.7784642245576335,0.8651431245612666,0.7129465864874425,0.43719093660048713,0.42978545555865144,0.44553445299011146,0.1337469837986901,0.16082064857710127,0.10431654676258993
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.8577769383322316,0.8323540442555319,0.8732073753699067,0.7623167323814263,0.7892328116266071,0.7297011260689188,0.5440190352584902,0.6230636833046471,0.46411483253588515
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.7918148521683741,0.7937214738951353,0.7900771103896104,0.5939755013995531,0.5998409331919407,0.5884667098252079,0.33405483405483405,0.30246478873239435,0.40212443095599393
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.17493090554381402,0.15887404580152673,0.18323057953144267,0.08864255153636717,0.11607480166225916,0.06943525988625843,0.04373571576979015,0.09005347593582888,0.0
11,Livingston & Wyoming Counties PUMA,0.9067548417572036,0.9060761660248181,0.9072914904415497,0.8339233038348083,0.85412976085031,0.8108739580702198,0.5981972138759901,0.7110868377935554,0.4852459016393443
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.17390217065119537,0.1425540231168686,0.1993296797862222,0.09663005026996835,0.13028254044916687,0.061039458562124886,0.0365625,0.0,0.08130646282140375
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.8769568176661877,0.9353876739562624,0.8410838520688393,0.7321428571428571,0.7915382693428833,0.657489793782058,0.8361391694725028,0.8685927306616962,0.7870239774330042
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.7775420732569651,0.6972697694157589,0.857768980630567,0.5789042218882361,0.5394440815734088,0.6139898044782861,0.2752050807091823,0.3226788432267884,0.24989858012170385
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.8203716448726772,0.856759245051404,0.7842225609756097,0.7164642756283536,0.6422278162366268,0.7768954918032787,1.0,1.0,1.0
16,Monroe County (Central)--Rochester City (East) PUMA,0.5486127167630058,0.502576112412178,0.5934931506849315,0.4465834128531718,0.48120362737015665,0.41150922909880566,0.2544597778525749,0.5331939362258233,0.12211466865227104
17,Westchester County (Northwest) PUMA,0.8252019280875456,0.863811431212448,0.7969190836248731,0.7240948813982522,0.7075206386646103,0.7487837837837837,0.4916170903190914,1.0,0.3435754189944134
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.36177736777367775,0.3131381892443839,0.3759682224428997,0.24421670352100697,0.4192966636609558,0.11510897672700407,0.07534246575342465,0.11499509964064031,0.0
19,Onondaga County (Central)--Syracuse City PUMA,0.646001861264228,0.5897140979296747,0.6894583280476976,0.43843843843843844,0.48602199816681946,0.38601363292097957,0.2291950886766712,0.24701926016508713,0.211665664461816
20,Westchester County (Northeast) PUMA,0.8992314497401305,0.8981557137854558,0.9001996007984032,0.8127260083449235,0.7845193508114856,0.8481946624803768,1.0,1.0,1.0
21,Madison & Cortland Counties PUMA,0.8596994058021671,0.8709510682288077,0.852017409716504,0.7149151115476358,0.7034400948991696,0.7262435868837832,0.5739325842696629,0.554122265844083,0.6538461538461539
22,Erie County (West Central)--Buffalo City (West) PUMA,0.5005603622181378,0.5275146354443853,0.4809479553903346,0.3543267540555472,0.39215110589156393,0.3144537294955122,0.3317258008956252,0.44323873121869783,0.2533724340175953
23,Monroe County (Central)--Rochester City (West) PUMA,0.5710043196544277,0.487551867219917,0.6408031730292514,0.3953004164187983,0.4795045446444484,0.3185510071474984,0.35330055133363136,0.3348320550119016,0.3771331058020478
24,Suffolk County (Central)--Islip Town (East) PUMA,0.8113908761497723,0.8289693593314763,0.7988208110907498,0.6773046844142507,0.6621841890790546,0.6983198036624504,0.5094654788418709,0.4647058823529412,0.5199175824175825
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.9542736405676926,0.9732353934481595,0.9373111782477341,0.9178142766898294,0.8944193061840121,0.9457772847039245,1.0,1.0,1.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.06745362563237774,0.08082103912764593,0.057028514257128564,0.07240351427674929,0.10082697201017812,0.04473684210526316,0.04581072935503315,0.01933453237410072,0.06719941881583727
