,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,0.09576128538638103,0.08264955819364513,0.10633134829970077,0.22504789295102473,0.19934874939481623,0.2503244917622889,0.35963122918293516,0.3091478657089517,0.4108553265266808
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.11604616951454114,0.0914457691862484,0.13956834532374102,0.0823086381801414,0.11768246802106848,0.045390293701900425,0.2754927163667524,0.21214099216710183,0.39650872817955113
2,Ulster County (East) PUMA,0.08991617983235967,0.1953765846383296,0.03543913713405239,0.13247388308513003,0.09656065620952656,0.17058643860720832,0.32607303010890454,0.5556768558951966,0.0
3,Albany County (East Central)--Albany City PUMA,0.153468815697267,0.1728730633324273,0.1328125,0.20961758953260942,0.15030576118442227,0.2524091489608731,0.4712475633528265,0.15658362989323843,0.6906534325889164
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.07393812270582066,0.14748953974895398,0.0,0.2421977578022422,0.21174617461746176,0.2669965182334616,0.22727272727272727,0.1277533039647577,0.328125
5,Ontario & Yates Counties PUMA,0.0350826326471441,0.035454545454545454,0.034908471690080885,0.2676001046846375,0.24131981884839335,0.30815307820299503,0.2403486924034869,0.1588502269288956,0.6197183098591549
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.06089508437270726,0.0,0.11096256684491979,0.5260029717682021,0.578838174273859,0.4965277777777778,0.62,0.62,#DIV/0!
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.11238157464880758,0.05392491467576792,0.1307708825424093,0.24607921318447634,0.13945113622252578,0.3688348820586133,0.5578990901571547,0.30914826498422715,0.8321739130434782
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.03991522430236665,0.063915857605178,0.021316614420062698,0.24226851426998255,0.19595125786163523,0.282836977104493,0.7738534528202425,0.7403708987161198,0.7934782608695652
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.07679693905438645,0.06774580335731414,0.08437970868910095,0.1947027331642716,0.14463380930446798,0.23714694780684628,0.6140083745717548,0.692063492063492,0.41383989145183175
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.22541871921182266,0.36698808848553605,0.15006038647342995,0.19218490040019784,0.19763146458061712,0.1883390870732643,0.5430523917995445,0.4031499764927127,0.67454706142289
11,Livingston & Wyoming Counties PUMA,0.05824175824175824,0.13054187192118227,0.0,0.14017424975798645,0.11124694376528117,0.16635927701954997,0.5335276967930029,0.5209302325581395,0.5392781316348195
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.14644863626377075,0.1776607538802661,0.12060359171495783,0.23938599775365033,0.20577035735207969,0.2745518614983913,0.28543626337982486,0.0925610448608745,0.5423600605143721
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.3367983367983368,0.0,0.40065952184666115,0.48260105448154655,0.47223332001598084,0.4907436460621274,0.4828767123287671,1.0,0.0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.11831812255541069,0.08535402521823472,0.18588469184890655,0.2694530530195159,0.30687830687830686,0.23103038533355966,0.4278451310129057,0.4314606741573034,0.4259148170365927
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.10557684120902512,0.11997857525441885,0.0960791239844578,0.19671314741035856,0.0,0.4535017221584386,#DIV/0!,#DIV/0!,#DIV/0!
16,Monroe County (Central)--Rochester City (East) PUMA,0.02861230329041488,0.05329457364341085,0.0,0.34402153018069975,0.24361948955916474,0.4309281308277148,0.5485327313769752,0.3818589025755879,0.5906135142776364
17,Westchester County (Northwest) PUMA,0.22041625371655105,0.0,0.339334757400061,0.21873675286138194,0.2217558586918503,0.2140935987089833,0.7146666666666667,#DIV/0!,0.7146666666666667
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.160684172488557,0.2814667988107037,0.1218968809675366,0.3682564042025735,0.4011037920598184,0.3519646799116998,0.4425925925925926,0.45957918050941304,0.41402855369335817
19,Onondaga County (Central)--Syracuse City PUMA,0.1269969666329626,0.18862635162194633,0.06413398692810457,0.26504488529313974,0.23390306719737766,0.2930345117845118,0.28034300791556727,0.1261682242990654,0.39359267734553777
20,Westchester County (Northeast) PUMA,0.07612456747404844,0.04293381037567084,0.10720268006700168,0.12367624810892587,0.0,0.3562091503267974,#DIV/0!,#DIV/0!,#DIV/0!
21,Madison & Cortland Counties PUMA,0.08577194752774975,0.13259668508287292,0.058823529411764705,0.18665720369056069,0.1651035560765924,0.20990516332982087,0.3383702104695089,0.40012763241863436,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,0.08350045578851413,0.06352782158143726,0.09707548614301026,0.198856416772554,0.21749715955202079,0.18099828953506453,0.3815571507454445,0.11694152923538231,0.5358391608391608
23,Monroe County (Central)--Rochester City (West) PUMA,0.1117054751415985,0.1249277038750723,0.09592822636300898,0.2732910084157685,0.33727810650887574,0.23076923076923078,0.35363550519357884,0.40481128162588137,0.286027397260274
24,Suffolk County (Central)--Islip Town (East) PUMA,0.1467236467236467,0.09358879882092852,0.1802136553646075,0.3021346469622332,0.3831815293370049,0.18241551939924905,0.7253121452894438,0.6538461538461539,0.7439198855507868
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.14332247557003258,0.0,0.2185430463576159,0.13043478260869565,0.0,0.3375959079283887,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.1968053044002411,0.15003489183531055,0.2323607427055703,0.3167360680428812,0.30581790706460144,0.32638077757383616,0.33231204336554326,0.24151696606786427,0.4135774899508709
27,St. Lawrence County PUMA,0.04105736782902137,0.0,0.06778087279480037,0.13918819188191883,0.1442125237191651,0.13479103238306117,0.3310502283105023,0.16981132075471697,0.4229390681003584
28,Columbia & Greene Counties PUMA,0.07160909856781802,0.0,0.12082444918265814,0.3754434870755195,0.31981981981981983,0.43249486652977415,0.5277566539923955,0.6326530612244898,0.39482758620689656
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.06553655214166793,0.04709507042253521,0.08265717121008698,0.30885463886370507,0.4098662978331028,0.23045267489711935,0.2358937022206043,0.08439201451905626,0.3373860182370821
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.17674937273487595,0.1271571298819255,0.21906484112632393,0.1758189586959962,0.09484011627906977,0.23829548640313988,0.16995447647951442,0.0,0.22672064777327935
31,Monroe County (North & West) PUMA,0.10066188637617209,0.09171762090050027,0.10946907498631636,0.17461847389558233,0.08737864077669903,0.3333333333333333,0.10606060606060606,0.7058823529411765,0.0
32,Schenectady County--Schenectady City PUMA,0.07789580171977745,0.07710843373493977,0.07846556233653008,0.15063868613138687,0.11951263214477692,0.18293363078639152,0.11837081035214256,0.2550761421319797,0.0497131931166348
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.2526790750141004,0.3286486486486486,0.16981132075471697,0.33695652173913043,0.31029151943462896,0.37363304981774,0.5707442888725129,0.67384916748286,0.5085646780862374
34,Niagara County (North & East) PUMA,0.08186309103740297,0.0,0.14536340852130325,0.2157212510405518,0.2888941510774331,0.14190157668418538,0.038865546218487396,0.041666666666666664,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.30984601026598224,0.4237037037037037,0.2574931880108992,0.16792820069204153,0.03403518892414191,0.24822695035460993,0.0,0.0,0.0
36,Suffolk County (East) PUMA,0.06590151795631248,0.13273676360924683,0.0,0.20219309975929392,0.03133640552995392,0.43849585723390694,#DIV/0!,#DIV/0!,#DIV/0!
37,Warren & Washington Counties PUMA,0.040236051502145924,0.0,0.09124087591240876,0.19265023778642457,0.24932879899767316,0.13967882234861156,0.4085714285714286,0.15284974093264247,0.6544209215442092
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.11178934769599043,0.03374384236453202,0.18556461001164146,0.1908838500694123,0.18552875695732837,0.19408502772643252,0.8472222222222222,0.6467889908256881,1.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.038399324847035655,0.027141512394101036,0.047546207775653285,0.30091483336963626,0.2358570222347312,0.3419790371291526,0.4389055472263868,0.4307288246881156,0.4497816593886463
40,Westchester County (Central)--White Plains City PUMA,0.10992132867132867,0.08680555555555555,0.128125,0.12707074644318847,0.13548698167791706,0.12136081125286229,0.7512820512820513,0.6631944444444444,1.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.19952005485087418,0.1274949083503055,0.25184965966262207,0.33303543265692354,0.3390131345402911,0.3282565509412544,0.26525096525096525,0.2889806287710384,0.24908028565245618
42,Erie County (North Central) PUMA,0.1487486781811773,0.14530612244897959,0.1513647642679901,0.1538662486938349,0.24129930394431554,0.10927021696252466,0.0,#DIV/0!,0.0
43,Chautauqua County PUMA,0.18023715415019761,0.0597165991902834,0.25745784695201035,0.24423690743586712,0.20043525571273124,0.29632505175983437,0.7311072056239016,0.44834307992202727,0.9632
44,Dutchess County (Southwest) PUMA,0.017789373814041744,0.0859106529209622,0.0,0.2531078732789734,0.2268041237113402,0.29095354523227385,0.30851606323304437,0.3492063492063492,0.27933450087565675
45,Westchester County (Southeast) PUMA,0.09145556032632031,0.0658273381294964,0.12939297124600638,0.16469474680548982,0.10038610038610038,0.2665036674816626,0.0,0.0,0.0
