,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
10,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",6032,1952,4080,5027,1686,3341,1005,266,739,4918,1652,3266,3913,1386,2527,1005,266,739,658,84,574,658,84,574,0,0,0,456,216,240,456,216,240,0,0,0
11,Saratoga County (South & Central) PUMA,801,241,560,744,241,503,57,0,57,519,139,380,519,139,380,0,0,0,282,102,180,225,102,123,57,0,57,0,0,0,0,0,0,0,0,0
12,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1089,606,483,1089,606,483,0,0,0,667,312,355,667,312,355,0,0,0,360,294,66,360,294,66,0,0,0,62,0,62,62,0,62,0,0,0
13,Columbia & Greene Counties PUMA,1006,568,438,709,382,327,297,186,111,678,363,315,541,267,274,137,96,41,267,169,98,107,79,28,160,90,70,61,36,25,61,36,25,0,0,0
14,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,13196,7104,6092,11875,6453,5422,1321,651,670,5482,2742,2740,5148,2408,2740,334,334,0,6561,3846,2715,5747,3529,2218,814,317,497,1153,516,637,980,516,464,173,0,173
15,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2858,890,1968,2778,890,1888,80,0,80,1573,572,1001,1523,572,951,50,0,50,1228,318,910,1198,318,880,30,0,30,57,0,57,57,0,57,0,0,0
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,3889,2382,1507,3602,2205,1397,287,177,110,2139,1191,948,2002,1117,885,137,74,63,1392,880,512,1392,880,512,0,0,0,358,311,47,208,208,0,150,103,47
17,Putnam County PUMA,2938,1205,1733,2478,957,1521,460,248,212,970,505,465,909,444,465,61,61,0,1450,543,907,1208,513,695,242,30,212,518,157,361,361,0,361,157,157,0
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6280,2905,3375,5907,2834,3073,373,71,302,2160,935,1225,1868,864,1004,292,71,221,3504,1651,1853,3423,1651,1772,81,0,81,616,319,297,616,319,297,0,0,0
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2208,1358,850,2093,1358,735,115,0,115,936,318,618,936,318,618,0,0,0,1214,982,232,1099,982,117,115,0,115,58,58,0,58,58,0,0,0,0
20,Rockland County (North)--New City & Congers PUMA,1173,470,703,1007,304,703,166,166,0,418,285,133,324,191,133,94,94,0,755,185,570,683,113,570,72,72,0,0,0,0,0,0,0,0,0,0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",814,345,469,278,0,278,536,345,191,278,0,278,278,0,278,0,0,0,450,345,105,0,0,0,450,345,105,86,0,86,0,0,0,86,0,86
22,Orange County (Northwest) PUMA,537,456,81,476,395,81,61,61,0,0,0,0,0,0,0,0,0,0,468,387,81,407,326,81,61,61,0,69,69,0,69,69,0,0,0,0
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,3121,1336,1785,3022,1237,1785,99,99,0,2850,1158,1692,2751,1059,1692,99,99,0,271,178,93,271,178,93,0,0,0,0,0,0,0,0,0,0,0,0
24,Dutchess County (Southwest) PUMA,2012,827,1185,1474,570,904,538,257,281,1281,593,688,1105,499,606,176,94,82,281,71,210,139,71,68,142,0,142,450,163,287,230,0,230,220,163,57
25,Westchester County (Northwest) PUMA,2412,1122,1290,2251,1079,1172,161,43,118,1526,723,803,1464,723,741,62,0,62,749,399,350,650,356,294,99,43,56,137,0,137,137,0,137,0,0,0
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1482,789,693,1482,789,693,0,0,0,313,224,89,313,224,89,0,0,0,956,565,391,956,565,391,0,0,0,213,0,213,213,0,213,0,0,0
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,5872,3635,2237,5433,3342,2091,439,293,146,2579,1416,1163,2451,1356,1095,128,60,68,2803,1807,996,2721,1725,996,82,82,0,490,412,78,261,261,0,229,151,78
28,Saratoga County (Outer) PUMA,944,544,400,735,426,309,209,118,91,424,115,309,424,115,309,0,0,0,288,197,91,79,79,0,209,118,91,232,232,0,232,232,0,0,0,0
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3757,1884,1873,3137,1668,1469,620,216,404,1501,667,834,1120,553,567,381,114,267,2057,1069,988,1818,967,851,239,102,137,199,148,51,199,148,51,0,0,0
30,Erie County (South) PUMA,925,548,377,925,548,377,0,0,0,422,343,79,422,343,79,0,0,0,503,205,298,503,205,298,0,0,0,0,0,0,0,0,0,0,0,0
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",685,208,477,685,208,477,0,0,0,123,60,63,123,60,63,0,0,0,517,103,414,517,103,414,0,0,0,45,45,0,45,45,0,0,0,0
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,5724,2605,3119,4757,2454,2303,967,151,816,2658,1400,1258,2575,1400,1175,83,0,83,2666,1054,1612,2106,1054,1052,560,0,560,400,151,249,76,0,76,324,151,173
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1803,844,959,1803,844,959,0,0,0,294,165,129,294,165,129,0,0,0,549,318,231,549,318,231,0,0,0,960,361,599,960,361,599,0,0,0
34,St. Lawrence County PUMA,835,462,373,526,311,215,309,151,158,139,22,117,139,22,117,0,0,0,368,270,98,368,270,98,0,0,0,328,170,158,19,19,0,309,151,158
35,Genesee & Orleans Counties PUMA,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Monroe County (Central)--Rochester City (West) PUMA,390,191,199,199,0,199,191,191,0,66,66,0,0,0,0,66,66,0,324,125,199,199,0,199,125,125,0,0,0,0,0,0,0,0,0,0
37,Wayne & Seneca Counties PUMA,134,61,73,134,61,73,0,0,0,61,61,0,61,61,0,0,0,0,73,0,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0
38,Warren & Washington Counties PUMA,548,302,246,247,176,71,301,126,175,451,302,149,247,176,71,204,126,78,97,0,97,0,0,0,97,0,97,0,0,0,0,0,0,0,0,0
39,Erie County (North Central) PUMA,1258,551,707,1004,551,453,254,0,254,653,273,380,653,273,380,0,0,0,605,278,327,351,278,73,254,0,254,0,0,0,0,0,0,0,0,0
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",956,553,403,671,268,403,285,285,0,547,176,371,547,176,371,0,0,0,352,320,32,124,92,32,228,228,0,57,57,0,0,0,0,57,57,0
41,Dutchess County (North & East) PUMA,1009,672,337,835,575,260,174,97,77,402,193,209,325,193,132,77,0,77,538,410,128,441,313,128,97,97,0,69,69,0,69,69,0,0,0,0
42,Tompkins County PUMA,823,521,302,525,223,302,298,298,0,709,521,188,411,223,188,298,298,0,114,0,114,114,0,114,0,0,0,0,0,0,0,0,0,0,0,0
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",6332,3687,2645,5783,3138,2645,549,549,0,5852,3687,2165,5303,3138,2165,549,549,0,480,0,480,480,0,480,0,0,0,0,0,0,0,0,0,0,0,0
44,Onondaga County (Central)--Syracuse City PUMA,863,329,534,765,231,534,98,98,0,488,66,422,488,66,422,0,0,0,283,171,112,185,73,112,98,98,0,92,92,0,92,92,0,0,0,0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,869,459,410,821,411,410,48,48,0,670,411,259,670,411,259,0,0,0,151,0,151,151,0,151,0,0,0,48,48,0,0,0,0,48,48,0
46,Suffolk County (Northwest)--Smithtown Town PUMA,2680,1364,1316,2481,1282,1199,199,82,117,1756,783,973,1674,701,973,82,82,0,924,581,343,807,581,226,117,0,117,0,0,0,0,0,0,0,0,0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,302,172,130,232,172,60,70,0,70,158,42,116,102,42,60,56,0,56,144,130,14,130,130,0,14,0,14,0,0,0,0,0,0,0,0,0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,5098,1932,3166,4787,1916,2871,311,16,295,2872,986,1886,2577,986,1591,295,0,295,1942,880,1062,1926,864,1062,16,16,0,284,66,218,284,66,218,0,0,0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,3113,1067,2046,2552,974,1578,561,93,468,1686,357,1329,1338,329,1009,348,28,320,1059,590,469,991,590,401,68,0,68,368,120,248,223,55,168,145,65,80
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,914,692,222,855,633,222,59,59,0,585,411,174,526,352,174,59,59,0,329,281,48,329,281,48,0,0,0,0,0,0,0,0,0,0,0,0
51,Erie County (West Central)--Buffalo City (West) PUMA,903,526,377,607,289,318,296,237,59,469,204,265,324,59,265,145,145,0,434,322,112,283,230,53,151,92,59,0,0,0,0,0,0,0,0,0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",301,126,175,301,126,175,0,0,0,173,90,83,173,90,83,0,0,0,86,36,50,86,36,50,0,0,0,42,0,42,42,0,42,0,0,0
53,Monroe County (North & West) PUMA,1179,569,610,858,326,532,321,243,78,125,125,0,59,59,0,66,66,0,706,96,610,628,96,532,78,0,78,348,348,0,171,171,0,177,177,0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,940,565,375,778,565,213,162,0,162,699,399,300,612,399,213,87,0,87,241,166,75,166,166,0,75,0,75,0,0,0,0,0,0,0,0,0
55,Cattaraugus & Allegany Counties PUMA,529,213,316,529,213,316,0,0,0,337,29,308,337,29,308,0,0,0,151,143,8,151,143,8,0,0,0,41,41,0,41,41,0,0,0,0
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3971,2059,1912,3349,1736,1613,622,323,299,1118,724,394,1050,656,394,68,68,0,2120,914,1206,1737,775,962,383,139,244,733,421,312,562,305,257,171,116,55
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,503,339,164,410,246,164,93,93,0,363,199,164,363,199,164,0,0,0,140,140,0,47,47,0,93,93,0,0,0,0,0,0,0,0,0,0
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3641,1934,1707,3573,1934,1639,68,0,68,1356,506,850,1356,506,850,0,0,0,2128,1327,801,2060,1327,733,68,0,68,157,101,56,157,101,56,0,0,0
59,Jefferson & Lewis Counties PUMA,501,160,341,476,160,316,25,0,25,251,144,107,226,144,82,25,0,25,250,16,234,250,16,234,0,0,0,0,0,0,0,0,0,0,0,0
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1279,816,463,1031,731,300,248,85,163,927,573,354,873,573,300,54,0,54,352,243,109,158,158,0,194,85,109,0,0,0,0,0,0,0,0,0
61,Schenectady County--Schenectady City PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,12107,6227,5880,10272,5440,4832,1835,787,1048,4277,1635,2642,3566,1474,2092,711,161,550,7209,4031,3178,6228,3548,2680,981,483,498,621,561,60,478,418,60,143,143,0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1826,836,990,1772,836,936,54,0,54,1755,765,990,1701,765,936,54,0,54,71,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Fulton & Montgomery Counties PUMA,954,464,490,572,217,355,382,247,135,167,167,0,34,34,0,133,133,0,622,183,439,538,183,355,84,0,84,165,114,51,0,0,0,165,114,51
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,304,304,0,0,0,0,304,304,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,158,158,0,146,146,0,0,0,0,146,146,0
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1545,491,1054,1354,300,1054,191,191,0,1123,405,718,932,214,718,191,191,0,336,0,336,336,0,336,0,0,0,86,86,0,86,86,0,0,0,0
67,Oswego County PUMA,523,275,248,523,275,248,0,0,0,332,150,182,332,150,182,0,0,0,143,77,66,143,77,66,0,0,0,48,48,0,48,48,0,0,0,0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",5569,3239,2330,4520,2393,2127,1049,846,203,2808,1812,996,2438,1442,996,370,370,0,2761,1427,1334,2082,951,1131,679,476,203,0,0,0,0,0,0,0,0,0
69,Monroe County (Central)--Rochester City (East) PUMA,657,542,115,657,542,115,0,0,0,135,74,61,135,74,61,0,0,0,469,415,54,469,415,54,0,0,0,53,53,0,53,53,0,0,0,0
70,Westchester County (Northeast) PUMA,1838,803,1035,1838,803,1035,0,0,0,1164,526,638,1164,526,638,0,0,0,522,200,322,522,200,322,0,0,0,152,77,75,152,77,75,0,0,0
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1210,1051,159,709,626,83,501,425,76,0,0,0,0,0,0,0,0,0,1210,1051,159,709,626,83,501,425,76,0,0,0,0,0,0,0,0,0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3519,1493,2026,3359,1493,1866,160,0,160,1471,591,880,1311,591,720,160,0,160,1270,532,738,1270,532,738,0,0,0,778,370,408,778,370,408,0,0,0
73,Onondaga County (North) PUMA,1223,437,786,1142,437,705,81,0,81,518,240,278,518,240,278,0,0,0,705,197,508,624,197,427,81,0,81,0,0,0,0,0,0,0,0,0
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2260,1479,781,2260,1479,781,0,0,0,537,359,178,537,359,178,0,0,0,1396,962,434,1396,962,434,0,0,0,327,158,169,327,158,169,0,0,0
75,Monroe County (South) PUMA,3141,1723,1418,2255,1168,1087,886,555,331,1426,639,787,1349,639,710,77,0,77,1492,962,530,683,407,276,809,555,254,223,122,101,223,122,101,0,0,0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",18270,9840,8430,14601,7808,6793,3669,2032,1637,9649,4857,4792,8408,3891,4517,1241,966,275,7661,4304,3357,5676,3500,2176,1985,804,1181,960,679,281,517,417,100,443,262,181
77,Rensselaer County--Troy City PUMA,1247,579,668,1157,553,604,90,26,64,486,162,324,422,162,260,64,0,64,589,245,344,563,219,344,26,26,0,172,172,0,172,172,0,0,0,0
78,Suffolk County (Central)--Islip Town (East) PUMA,1380,875,505,1234,798,436,146,77,69,307,239,68,307,239,68,0,0,0,1073,636,437,927,559,368,146,77,69,0,0,0,0,0,0,0,0,0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1256,662,594,1130,662,468,126,0,126,708,314,394,582,314,268,126,0,126,548,348,200,548,348,200,0,0,0,0,0,0,0,0,0,0,0,0
80,Ontario & Yates Counties PUMA,580,357,223,523,300,223,57,57,0,463,240,223,463,240,223,0,0,0,117,117,0,60,60,0,57,57,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,2346,896,1450,2290,896,1394,56,0,56,823,366,457,767,366,401,56,0,56,760,142,618,760,142,618,0,0,0,763,388,375,763,388,375,0,0,0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1078,354,724,823,354,469,255,0,255,504,250,254,504,250,254,0,0,0,574,104,470,319,104,215,255,0,255,0,0,0,0,0,0,0,0,0
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",3027,1402,1625,2645,1194,1451,382,208,174,2366,975,1391,2366,975,1391,0,0,0,661,427,234,279,219,60,382,208,174,0,0,0,0,0,0,0,0,0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",3617,2293,1324,2087,1150,937,1530,1143,387,1360,579,781,1125,526,599,235,53,182,1292,915,377,735,397,338,557,518,39,965,799,166,227,227,0,738,572,166
85,Chautauqua County PUMA,298,222,76,298,222,76,0,0,0,222,222,0,222,222,0,0,0,0,76,0,76,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,1689,931,758,1519,894,625,170,37,133,630,162,468,567,162,405,63,0,63,805,732,73,805,732,73,0,0,0,254,37,217,147,0,147,107,37,70
87,Monroe County (East) PUMA,1998,1121,877,1998,1121,877,0,0,0,448,348,100,448,348,100,0,0,0,1475,773,702,1475,773,702,0,0,0,75,0,75,75,0,75,0,0,0
88,Broome (Outer West) & Tioga Counties PUMA,421,179,242,271,95,176,150,84,66,171,56,115,115,0,115,56,56,0,250,123,127,156,95,61,94,28,66,0,0,0,0,0,0,0,0,0
89,Suffolk County (East) PUMA,4234,1798,2436,4040,1798,2242,194,0,194,1698,1078,620,1660,1078,582,38,0,38,2507,720,1787,2351,720,1631,156,0,156,29,0,29,29,0,29,0,0,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1522,950,572,1492,950,542,30,0,30,824,407,417,824,407,417,0,0,0,698,543,155,668,543,125,30,0,30,0,0,0,0,0,0,0,0,0
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,7340,3593,3747,5360,2564,2796,1980,1029,951,2455,1303,1152,2018,1017,1001,437,286,151,3198,1664,1534,2515,1362,1153,683,302,381,1687,626,1061,827,185,642,860,441,419
92,Albany County (Outside Albany City) PUMA,1950,780,1170,1453,679,774,497,101,396,887,448,439,661,347,314,226,101,125,603,332,271,603,332,271,0,0,0,460,0,460,189,0,189,271,0,271
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",125,125,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",1998,864,1134,1998,864,1134,0,0,0,1869,864,1005,1869,864,1005,0,0,0,129,0,129,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1214,634,580,1214,634,580,0,0,0,738,359,379,738,359,379,0,0,0,476,275,201,476,275,201,0,0,0,0,0,0,0,0,0,0,0,0
96,Erie County (West Central)--Buffalo City (East) PUMA,159,106,53,53,0,53,106,106,0,53,0,53,53,0,53,0,0,0,106,106,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,11368,4637,6731,9699,4094,5605,1669,543,1126,7741,2411,5330,6568,2118,4450,1173,293,880,3118,1903,1215,2622,1653,969,496,250,246,509,323,186,509,323,186,0,0,0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",228,0,228,103,0,103,125,0,125,102,0,102,65,0,65,37,0,37,38,0,38,38,0,38,0,0,0,88,0,88,0,0,0,88,0,88
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2784,1872,912,2098,1467,631,686,405,281,540,363,177,414,237,177,126,126,0,2008,1390,618,1448,1111,337,560,279,281,236,119,117,236,119,117,0,0,0
100,Madison & Cortland Counties PUMA,538,182,356,538,182,356,0,0,0,467,111,356,467,111,356,0,0,0,71,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,1630,787,843,1555,787,768,75,0,75,1007,450,557,1007,450,557,0,0,0,548,337,211,548,337,211,0,0,0,75,0,75,0,0,0,75,0,75
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,2772,1275,1497,2616,1206,1410,156,69,87,1096,483,613,1096,483,613,0,0,0,1140,663,477,1053,663,390,87,0,87,536,129,407,467,60,407,69,69,0
103,Westchester County (Central)--White Plains City PUMA,4992,2162,2830,4645,1982,2663,347,180,167,3298,1419,1879,3181,1302,1879,117,117,0,1644,743,901,1464,680,784,180,63,117,50,0,50,0,0,0,50,0,50
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",10103,4543,5560,9430,4324,5106,673,219,454,4588,1214,3374,4466,1214,3252,122,0,122,5228,3091,2137,4726,2872,1854,502,219,283,287,238,49,238,238,0,49,0,49
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,1608,807,801,1078,557,521,530,250,280,606,167,439,606,167,439,0,0,0,881,519,362,472,390,82,409,129,280,121,121,0,0,0,0,121,121,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3885,2538,1347,3687,2425,1262,198,113,85,3648,2386,1262,3535,2273,1262,113,113,0,237,152,85,152,152,0,85,0,85,0,0,0,0,0,0,0,0,0
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,14230,6952,7278,12636,5997,6639,1594,955,639,9063,4102,4961,8473,3836,4637,590,266,324,5043,2769,2274,4163,2161,2002,880,608,272,124,81,43,0,0,0,124,81,43
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2806,1178,1628,2146,869,1277,660,309,351,1135,294,841,977,294,683,158,0,158,1257,631,626,965,532,433,292,99,193,414,253,161,204,43,161,210,210,0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,1840,367,1473,1744,367,1377,96,0,96,851,223,628,851,223,628,0,0,0,751,144,607,751,144,607,0,0,0,238,0,238,142,0,142,96,0,96
110,Suffolk County (Southwest)--Islip Town (South) PUMA,344,134,210,210,0,210,134,134,0,0,0,0,0,0,0,0,0,0,170,0,170,170,0,170,0,0,0,174,134,40,40,0,40,134,134,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",501,252,249,162,0,162,339,252,87,249,0,249,162,0,162,87,0,87,252,252,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0
112,Ulster County (East) PUMA,806,640,166,695,561,134,111,79,32,330,242,88,298,242,56,32,0,32,327,249,78,248,170,78,79,79,0,149,149,0,149,149,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,3375,2096,1279,3122,2096,1026,253,0,253,2011,981,1030,1758,981,777,253,0,253,1054,805,249,1054,805,249,0,0,0,310,310,0,310,310,0,0,0,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,1619,648,971,1544,573,971,75,75,0,1044,565,479,969,490,479,75,75,0,492,0,492,492,0,492,0,0,0,83,83,0,83,83,0,0,0,0
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1509,695,814,1176,695,481,333,0,333,1200,416,784,867,416,451,333,0,333,309,279,30,309,279,30,0,0,0,0,0,0,0,0,0,0,0,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2944,1323,1621,2365,963,1402,579,360,219,323,108,215,253,108,145,70,0,70,2260,955,1305,1751,595,1156,509,360,149,361,260,101,361,260,101,0,0,0
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",858,705,153,155,155,0,703,550,153,327,327,0,0,0,0,327,327,0,148,148,0,0,0,0,148,148,0,383,230,153,155,155,0,228,75,153
118,Erie County (Central) PUMA,1528,828,700,763,491,272,765,337,428,99,0,99,99,0,99,0,0,0,1138,599,539,545,372,173,593,227,366,291,229,62,119,119,0,172,110,62
119,Livingston & Wyoming Counties PUMA,293,212,81,293,212,81,0,0,0,142,142,0,142,142,0,0,0,0,151,70,81,151,70,81,0,0,0,0,0,0,0,0,0,0,0,0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,2059,1171,888,2059,1171,888,0,0,0,396,224,172,396,224,172,0,0,0,1508,854,654,1508,854,654,0,0,0,155,93,62,155,93,62,0,0,0
121,Niagara County (North & East) PUMA,260,75,185,194,75,119,66,0,66,118,75,43,118,75,43,0,0,0,142,0,142,76,0,76,66,0,66,0,0,0,0,0,0,0,0,0
122,Westchester County (Southwest)--Yonkers City PUMA,3723,1726,1997,3455,1726,1729,268,0,268,987,383,604,987,383,604,0,0,0,2127,1069,1058,1859,1069,790,268,0,268,609,274,335,609,274,335,0,0,0
123,Sullivan & Ulster (West) Counties PUMA,836,426,410,788,378,410,48,48,0,245,180,65,245,180,65,0,0,0,591,246,345,543,198,345,48,48,0,0,0,0,0,0,0,0,0,0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",5161,2780,2381,3129,1724,1405,2032,1056,976,1839,946,893,1302,691,611,537,255,282,2415,1214,1201,1435,641,794,980,573,407,907,620,287,392,392,0,515,228,287
