,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1263,999,264,1263,999,264,0,0,0,131,131,0,131,131,0,0,0,0,252,252,0,252,252,0,0,0,0,880,616,264,880,616,264,0,0,0
127,NYC-Manhattan Community District 11--East Harlem PUMA,2589,1296,1293,2248,1080,1168,341,216,125,2048,755,1293,1923,755,1168,125,0,125,216,216,0,0,0,0,216,216,0,325,325,0,325,325,0,0,0,0
128,Westchester County (Southeast) PUMA,1323,595,728,871,595,276,452,0,452,857,303,554,470,303,167,387,0,387,466,292,174,401,292,109,65,0,65,0,0,0,0,0,0,0,0,0
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,173,133,40,173,133,40,0,0,0,86,46,40,86,46,40,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,87,87,0,0,0,0
130,Erie County (Northeast) PUMA,340,340,0,219,219,0,121,121,0,160,160,0,78,78,0,82,82,0,180,180,0,141,141,0,39,39,0,0,0,0,0,0,0,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,1431,982,449,1366,982,384,65,0,65,642,494,148,642,494,148,0,0,0,789,488,301,724,488,236,65,0,65,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,6810,4012,2798,6024,3784,2240,786,228,558,3834,1568,2266,3324,1487,1837,510,81,429,2808,2276,532,2532,2129,403,276,147,129,168,168,0,168,168,0,0,0,0
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",444,444,0,444,444,0,0,0,0,145,145,0,145,145,0,0,0,0,299,299,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",6399,3310,3089,5990,3220,2770,409,90,319,6054,3134,2920,5645,3044,2601,409,90,319,209,40,169,209,40,169,0,0,0,136,136,0,136,136,0,0,0,0
135,Albany County (East Central)--Albany City PUMA,835,514,321,768,447,321,67,67,0,614,293,321,614,293,321,0,0,0,145,145,0,78,78,0,67,67,0,76,76,0,76,76,0,0,0,0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4493,2175,2318,3227,1984,1243,1266,191,1075,2840,1179,1661,2199,1179,1020,641,0,641,1431,881,550,806,690,116,625,191,434,222,115,107,222,115,107,0,0,0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1205,594,611,731,594,137,474,0,474,743,264,479,401,264,137,342,0,342,55,55,0,55,55,0,0,0,0,407,275,132,275,275,0,132,0,132
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,913,519,394,744,519,225,169,0,169,281,169,112,169,169,0,112,0,112,498,216,282,441,216,225,57,0,57,134,134,0,134,134,0,0,0,0
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2091,1557,534,1930,1478,452,161,79,82,1782,1248,534,1621,1169,452,161,79,82,264,264,0,264,264,0,0,0,0,45,45,0,45,45,0,0,0,0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",469,343,126,469,343,126,0,0,0,126,0,126,126,0,126,0,0,0,343,343,0,343,343,0,0,0,0,0,0,0,0,0,0,0,0,0
141,NYC-Manhattan Community District 8--Upper East Side PUMA,8556,5571,2985,7272,5116,2156,1284,455,829,7066,4711,2355,5782,4256,1526,1284,455,829,1490,860,630,1490,860,630,0,0,0,0,0,0,0,0,0,0,0,0
142,Orange County (Northeast)--Greater Newburgh City PUMA,1038,611,427,1007,611,396,31,0,31,444,164,280,444,164,280,0,0,0,400,284,116,400,284,116,0,0,0,194,163,31,163,163,0,31,0,31
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",136,136,0,136,136,0,0,0,0,58,58,0,58,58,0,0,0,0,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1444,1182,262,1332,1182,150,112,0,112,375,315,60,375,315,60,0,0,0,874,672,202,762,672,90,112,0,112,195,195,0,195,195,0,0,0,0
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,917,624,293,917,624,293,0,0,0,0,0,0,0,0,0,0,0,0,917,624,293,917,624,293,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,6126,3267,2859,5309,3069,2240,817,198,619,3613,1709,1904,3284,1661,1623,329,48,281,1603,1078,525,1386,928,458,217,150,67,910,480,430,639,480,159,271,0,271
147,Central NY,4787,1742,3045,3976,1524,2452,811,218,593,2642,605,2037,2049,605,1444,593,0,593,1863,969,894,1645,751,894,218,218,0,282,168,114,282,168,114,0,0,0
148,Finger Lakes,7754,4401,3353,6804,4122,2682,950,279,671,3237,2123,1114,3073,2031,1042,164,92,72,3818,1755,2063,3133,1568,1565,685,187,498,699,523,176,598,523,75,101,0,101
149,Long Island,40727,22458,18269,33571,20413,13158,7156,2045,5111,17300,9087,8213,13864,7451,6413,3436,1636,1800,20178,11556,8622,17127,11331,5796,3051,225,2826,3249,1815,1434,2580,1631,949,669,184,485
150,Mid-Hudson,30466,17280,13186,25351,15627,9724,5115,1653,3462,14564,7263,7301,12425,6516,5909,2139,747,1392,12974,7713,5261,10685,7103,3582,2289,610,1679,2928,2304,624,2241,2008,233,687,296,391
151,Mohawk Valley,3220,1730,1490,2778,1474,1304,442,256,186,537,317,220,404,184,220,133,133,0,2258,1039,1219,2000,916,1084,258,123,135,425,374,51,374,374,0,51,0,51
152,New York City,218001,118714,99287,184744,106842,77902,33257,11872,21385,125330,61340,63990,108113,55655,52458,17217,5685,11532,80626,48962,31664,66825,43931,22894,13801,5031,8770,12045,8412,3633,9806,7256,2550,2239,1156,1083
153,North Country,2150,1047,1103,1862,971,891,288,76,212,923,342,581,746,342,404,177,0,177,842,478,364,807,478,329,35,0,35,385,227,158,309,151,158,76,76,0
154,Southern Tier,3279,1869,1410,2815,1844,971,464,25,439,1728,1032,696,1504,1032,472,224,0,224,1509,837,672,1269,812,457,240,25,215,42,0,42,42,0,42,0,0,0
155,Western NY,5294,3303,1991,4660,2740,1920,634,563,71,2373,1405,968,2134,1229,905,239,176,63,2564,1541,1023,2279,1264,1015,285,277,8,357,357,0,247,247,0,110,110,0
