,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
42,Tompkins County PUMA,592,290,302,518,290,228,74,0,74,478,290,188,404,290,114,74,0,74,114,0,114,114,0,114,0,0,0,0,0,0,0,0,0,0,0,0
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",5959,3502,2457,5874,3417,2457,85,85,0,5479,3502,1977,5394,3417,1977,85,85,0,480,0,480,480,0,480,0,0,0,0,0,0,0,0,0,0,0,0
44,Onondaga County (Central)--Syracuse City PUMA,504,237,267,504,237,267,0,0,0,333,66,267,333,66,267,0,0,0,171,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,628,411,217,628,411,217,0,0,0,477,411,66,477,411,66,0,0,0,151,0,151,151,0,151,0,0,0,0,0,0,0,0,0,0,0,0
46,Suffolk County (Northwest)--Smithtown Town PUMA,2359,1229,1130,2189,1229,960,170,0,170,1691,718,973,1521,718,803,170,0,170,668,511,157,668,511,157,0,0,0,0,0,0,0,0,0,0,0,0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,152,92,60,152,92,60,0,0,0,102,42,60,102,42,60,0,0,0,50,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4171,1862,2309,4171,1862,2309,0,0,0,2577,986,1591,2577,986,1591,0,0,0,1462,810,652,1462,810,652,0,0,0,132,66,66,132,66,66,0,0,0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,2194,891,1303,2194,891,1303,0,0,0,969,181,788,969,181,788,0,0,0,991,590,401,991,590,401,0,0,0,234,120,114,234,120,114,0,0,0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,855,633,222,855,633,222,0,0,0,526,352,174,526,352,174,0,0,0,329,281,48,329,281,48,0,0,0,0,0,0,0,0,0,0,0,0
51,Erie County (West Central)--Buffalo City (West) PUMA,494,230,264,494,230,264,0,0,0,211,0,211,211,0,211,0,0,0,283,230,53,283,230,53,0,0,0,0,0,0,0,0,0,0,0,0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",233,126,107,233,126,107,0,0,0,155,90,65,155,90,65,0,0,0,36,36,0,36,36,0,0,0,0,42,0,42,42,0,42,0,0,0
53,Monroe County (North & West) PUMA,1069,569,500,1069,569,500,0,0,0,125,125,0,125,125,0,0,0,0,596,96,500,596,96,500,0,0,0,348,348,0,348,348,0,0,0,0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,853,565,288,778,565,213,75,0,75,612,399,213,612,399,213,0,0,0,241,166,75,166,166,0,75,0,75,0,0,0,0,0,0,0,0,0
55,Cattaraugus & Allegany Counties PUMA,509,213,296,509,213,296,0,0,0,317,29,288,317,29,288,0,0,0,151,143,8,151,143,8,0,0,0,41,41,0,41,41,0,0,0,0
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3018,1777,1241,2965,1724,1241,53,53,0,809,581,228,809,581,228,0,0,0,1585,775,810,1585,775,810,0,0,0,624,421,203,571,368,203,53,53,0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,410,246,164,292,128,164,118,118,0,363,199,164,245,81,164,118,118,0,47,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2796,1934,862,2745,1883,862,51,51,0,977,506,471,977,506,471,0,0,0,1718,1327,391,1718,1327,391,0,0,0,101,101,0,50,50,0,51,51,0
59,Jefferson & Lewis Counties PUMA,395,160,235,395,160,235,0,0,0,169,144,25,169,144,25,0,0,0,226,16,210,226,16,210,0,0,0,0,0,0,0,0,0,0,0,0
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1194,731,463,1194,731,463,0,0,0,927,573,354,927,573,354,0,0,0,267,158,109,267,158,109,0,0,0,0,0,0,0,0,0,0,0,0
61,Schenectady County--Schenectady City PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,10648,5643,5005,10437,5432,5005,211,211,0,3553,1536,2017,3491,1474,2017,62,62,0,6474,3546,2928,6325,3397,2928,149,149,0,621,561,60,621,561,60,0,0,0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1568,836,732,1526,836,690,42,0,42,1497,765,732,1455,765,690,42,0,42,71,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Fulton & Montgomery Counties PUMA,887,397,490,803,397,406,84,0,84,100,100,0,100,100,0,0,0,0,622,183,439,538,183,355,84,0,84,165,114,51,165,114,51,0,0,0
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,146,146,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,146,146,0,0,0,0
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1187,491,696,1187,491,696,0,0,0,765,405,360,765,405,360,0,0,0,336,0,336,336,0,336,0,0,0,86,86,0,86,86,0,0,0,0
67,Oswego County PUMA,444,196,248,444,196,248,0,0,0,253,71,182,253,71,182,0,0,0,143,77,66,143,77,66,0,0,0,48,48,0,48,48,0,0,0,0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",4874,2919,1955,4770,2919,1851,104,0,104,2379,1555,824,2275,1555,720,104,0,104,2495,1364,1131,2495,1364,1131,0,0,0,0,0,0,0,0,0,0,0,0
69,Monroe County (Central)--Rochester City (East) PUMA,542,542,0,542,542,0,0,0,0,74,74,0,74,74,0,0,0,0,415,415,0,415,415,0,0,0,0,53,53,0,53,53,0,0,0,0
70,Westchester County (Northeast) PUMA,1764,803,961,1692,803,889,72,0,72,1090,526,564,1018,526,492,72,0,72,522,200,322,522,200,322,0,0,0,152,77,75,152,77,75,0,0,0
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",917,758,159,917,758,159,0,0,0,0,0,0,0,0,0,0,0,0,917,758,159,917,758,159,0,0,0,0,0,0,0,0,0,0,0,0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3240,1427,1813,3240,1427,1813,0,0,0,1405,525,880,1405,525,880,0,0,0,1270,532,738,1270,532,738,0,0,0,565,370,195,565,370,195,0,0,0
73,Onondaga County (North) PUMA,818,251,567,818,251,567,0,0,0,316,176,140,316,176,140,0,0,0,502,75,427,502,75,427,0,0,0,0,0,0,0,0,0,0,0,0
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2184,1479,705,2068,1479,589,116,0,116,497,359,138,497,359,138,0,0,0,1360,962,398,1360,962,398,0,0,0,327,158,169,211,158,53,116,0,116
75,Monroe County (South) PUMA,1909,1021,888,1909,1021,888,0,0,0,1282,639,643,1282,639,643,0,0,0,404,260,144,404,260,144,0,0,0,223,122,101,223,122,101,0,0,0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",16111,9102,7009,14862,8430,6432,1249,672,577,8932,4506,4426,8285,4224,4061,647,282,365,6500,4066,2434,5942,3676,2266,558,390,168,679,530,149,635,530,105,44,0,44
77,Rensselaer County--Troy City PUMA,933,579,354,933,579,354,0,0,0,281,162,119,281,162,119,0,0,0,480,245,235,480,245,235,0,0,0,172,172,0,172,172,0,0,0,0
78,Suffolk County (Central)--Islip Town (East) PUMA,1166,875,291,1166,875,291,0,0,0,239,239,0,239,239,0,0,0,0,927,636,291,927,636,291,0,0,0,0,0,0,0,0,0,0,0,0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1194,662,532,1027,662,365,167,0,167,708,314,394,582,314,268,126,0,126,486,348,138,445,348,97,41,0,41,0,0,0,0,0,0,0,0,0
80,Ontario & Yates Counties PUMA,523,300,223,523,300,223,0,0,0,463,240,223,463,240,223,0,0,0,60,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1620,896,724,1620,896,724,0,0,0,519,366,153,519,366,153,0,0,0,338,142,196,338,142,196,0,0,0,763,388,375,763,388,375,0,0,0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,823,354,469,823,354,469,0,0,0,504,250,254,504,250,254,0,0,0,319,104,215,319,104,215,0,0,0,0,0,0,0,0,0,0,0,0
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",2853,1402,1451,2732,1402,1330,121,0,121,2366,975,1391,2245,975,1270,121,0,121,487,427,60,487,427,60,0,0,0,0,0,0,0,0,0,0,0,0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",3386,2179,1207,2930,2179,751,456,0,456,1226,523,703,770,523,247,456,0,456,1195,857,338,1195,857,338,0,0,0,965,799,166,965,799,166,0,0,0
85,Chautauqua County PUMA,298,222,76,298,222,76,0,0,0,222,222,0,222,222,0,0,0,0,76,0,76,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,1452,931,521,1452,931,521,0,0,0,567,162,405,567,162,405,0,0,0,805,732,73,805,732,73,0,0,0,80,37,43,80,37,43,0,0,0
87,Monroe County (East) PUMA,1320,512,808,1320,512,808,0,0,0,448,348,100,448,348,100,0,0,0,797,164,633,797,164,633,0,0,0,75,0,75,75,0,75,0,0,0
88,Broome (Outer West) & Tioga Counties PUMA,327,151,176,327,151,176,0,0,0,171,56,115,171,56,115,0,0,0,156,95,61,156,95,61,0,0,0,0,0,0,0,0,0,0,0,0
89,Suffolk County (East) PUMA,3506,1798,1708,3506,1798,1708,0,0,0,1635,1078,557,1635,1078,557,0,0,0,1842,720,1122,1842,720,1122,0,0,0,29,0,29,29,0,29,0,0,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1414,872,542,1414,872,542,0,0,0,824,407,417,824,407,417,0,0,0,590,465,125,590,465,125,0,0,0,0,0,0,0,0,0,0,0,0
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,6163,3230,2933,5661,2933,2728,502,297,205,2116,1067,1049,1954,951,1003,162,116,46,2667,1537,1130,2327,1356,971,340,181,159,1380,626,754,1380,626,754,0,0,0
92,Albany County (Outside Albany City) PUMA,1663,780,883,1663,780,883,0,0,0,762,448,314,762,448,314,0,0,0,471,332,139,471,332,139,0,0,0,430,0,430,430,0,430,0,0,0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",125,125,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",1690,610,1080,1690,610,1080,0,0,0,1561,610,951,1561,610,951,0,0,0,129,0,129,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,976,576,400,913,576,337,63,0,63,630,359,271,567,359,208,63,0,63,346,217,129,346,217,129,0,0,0,0,0,0,0,0,0,0,0,0
96,Erie County (West Central)--Buffalo City (East) PUMA,159,106,53,159,106,53,0,0,0,53,0,53,53,0,53,0,0,0,106,106,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,8566,3798,4768,8142,3497,4645,424,301,123,5933,2072,3861,5597,1859,3738,336,213,123,2269,1403,866,2181,1315,866,88,88,0,364,323,41,364,323,41,0,0,0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",103,0,103,103,0,103,0,0,0,65,0,65,65,0,65,0,0,0,38,0,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2047,1673,374,1960,1622,338,87,51,36,369,329,40,369,329,40,0,0,0,1559,1225,334,1472,1174,298,87,51,36,119,119,0,119,119,0,0,0,0
100,Madison & Cortland Counties PUMA,523,167,356,523,167,356,0,0,0,467,111,356,467,111,356,0,0,0,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,1459,740,719,1080,740,340,379,0,379,959,450,509,580,450,130,379,0,379,425,290,135,425,290,135,0,0,0,75,0,75,75,0,75,0,0,0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,1783,1130,653,1724,1071,653,59,59,0,828,483,345,769,424,345,59,59,0,848,587,261,848,587,261,0,0,0,107,60,47,107,60,47,0,0,0
103,Westchester County (Central)--White Plains City PUMA,3881,1767,2114,3833,1719,2114,48,48,0,2691,1198,1493,2643,1150,1493,48,48,0,1190,569,621,1190,569,621,0,0,0,0,0,0,0,0,0,0,0,0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",8503,3491,5012,8062,3491,4571,441,0,441,4154,1214,2940,3805,1214,2591,349,0,349,4276,2204,2072,4184,2204,1980,92,0,92,73,73,0,73,73,0,0,0,0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,1125,686,439,1125,686,439,0,0,0,606,167,439,606,167,439,0,0,0,519,519,0,519,519,0,0,0,0,0,0,0,0,0,0,0,0,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3634,2538,1096,3603,2507,1096,31,31,0,3482,2386,1096,3451,2355,1096,31,31,0,152,152,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,12975,6675,6300,12557,6257,6300,418,418,0,8691,4102,4589,8342,3753,4589,349,349,0,4203,2492,1711,4134,2423,1711,69,69,0,81,81,0,81,81,0,0,0,0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2193,1093,1100,2193,1093,1100,0,0,0,907,294,613,907,294,613,0,0,0,1005,599,406,1005,599,406,0,0,0,281,200,81,281,200,81,0,0,0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,1359,144,1215,1359,144,1215,0,0,0,589,0,589,589,0,589,0,0,0,532,144,388,532,144,388,0,0,0,238,0,238,238,0,238,0,0,0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,134,134,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,134,134,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",414,252,162,414,252,162,0,0,0,162,0,162,162,0,162,0,0,0,252,252,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Ulster County (East) PUMA,718,640,78,718,640,78,0,0,0,242,242,0,242,242,0,0,0,0,327,249,78,327,249,78,0,0,0,149,149,0,149,149,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,2647,1586,1061,2647,1586,1061,0,0,0,1915,981,934,1915,981,934,0,0,0,422,295,127,422,295,127,0,0,0,310,310,0,310,310,0,0,0,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,1485,573,912,1366,573,793,119,0,119,969,490,479,850,490,360,119,0,119,433,0,433,433,0,433,0,0,0,83,83,0,83,83,0,0,0,0
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",951,598,353,951,598,353,0,0,0,642,319,323,642,319,323,0,0,0,309,279,30,309,279,30,0,0,0,0,0,0,0,0,0,0,0,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2045,1192,853,1969,1116,853,76,76,0,183,108,75,183,108,75,0,0,0,1630,852,778,1554,776,778,76,76,0,232,232,0,232,232,0,0,0,0
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",488,335,153,488,335,153,0,0,0,112,112,0,112,112,0,0,0,0,148,148,0,148,148,0,0,0,0,228,75,153,228,75,153,0,0,0
118,Erie County (Central) PUMA,1355,828,527,1355,828,527,0,0,0,99,0,99,99,0,99,0,0,0,1027,599,428,1027,599,428,0,0,0,229,229,0,229,229,0,0,0,0
119,Livingston & Wyoming Counties PUMA,293,212,81,293,212,81,0,0,0,142,142,0,142,142,0,0,0,0,151,70,81,151,70,81,0,0,0,0,0,0,0,0,0,0,0,0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1997,1171,826,1928,1102,826,69,69,0,396,224,172,396,224,172,0,0,0,1508,854,654,1439,785,654,69,69,0,93,93,0,93,93,0,0,0,0
121,Niagara County (North & East) PUMA,260,75,185,260,75,185,0,0,0,118,75,43,118,75,43,0,0,0,142,0,142,142,0,142,0,0,0,0,0,0,0,0,0,0,0,0
122,Westchester County (Southwest)--Yonkers City PUMA,2913,1668,1245,2913,1668,1245,0,0,0,987,383,604,987,383,604,0,0,0,1537,1011,526,1537,1011,526,0,0,0,389,274,115,389,274,115,0,0,0
123,Sullivan & Ulster (West) Counties PUMA,836,426,410,836,426,410,0,0,0,245,180,65,245,180,65,0,0,0,591,246,345,591,246,345,0,0,0,0,0,0,0,0,0,0,0,0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4032,2625,1407,3951,2544,1407,81,81,0,1491,827,664,1491,827,664,0,0,0,1751,1178,573,1670,1097,573,81,81,0,790,620,170,790,620,170,0,0,0
