,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,3889.0,2382.0,1507.0,3235.0,1834.0,1401.0,654.0,548.0,106.0,2139.0,1191.0,948.0,1588.0,746.0,842.0,551.0,445.0,106.0,1392.0,880.0,512.0,1392.0,880.0,512.0,0.0,0.0,0.0,358.0,311.0,47.0,255.0,208.0,47.0,103.0,103.0,0.0
17,Putnam County PUMA,2847.0,1114.0,1733.0,2776.0,1114.0,1662.0,71.0,0.0,71.0,909.0,444.0,465.0,909.0,444.0,465.0,0.0,0.0,0.0,1420.0,513.0,907.0,1349.0,513.0,836.0,71.0,0.0,71.0,518.0,157.0,361.0,518.0,157.0,361.0,0.0,0.0,0.0
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6280.0,2905.0,3375.0,5912.0,2640.0,3272.0,368.0,265.0,103.0,2160.0,935.0,1225.0,2036.0,914.0,1122.0,124.0,21.0,103.0,3504.0,1651.0,1853.0,3504.0,1651.0,1853.0,0.0,0.0,0.0,616.0,319.0,297.0,372.0,75.0,297.0,244.0,244.0,0.0
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2208.0,1358.0,850.0,1090.0,743.0,347.0,1118.0,615.0,503.0,936.0,318.0,618.0,548.0,318.0,230.0,388.0,0.0,388.0,1214.0,982.0,232.0,484.0,367.0,117.0,730.0,615.0,115.0,58.0,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0
20,Rockland County (North)--New City & Congers PUMA,1173.0,470.0,703.0,1173.0,470.0,703.0,0.0,0.0,0.0,418.0,285.0,133.0,418.0,285.0,133.0,0.0,0.0,0.0,755.0,185.0,570.0,755.0,185.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",814.0,345.0,469.0,0.0,0.0,0.0,814.0,345.0,469.0,278.0,0.0,278.0,0.0,0.0,0.0,278.0,0.0,278.0,450.0,345.0,105.0,0.0,0.0,0.0,450.0,345.0,105.0,86.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,86.0
22,Orange County (Northwest) PUMA,537.0,456.0,81.0,380.0,299.0,81.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,387.0,81.0,311.0,230.0,81.0,157.0,157.0,0.0,69.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,3121.0,1336.0,1785.0,772.0,294.0,478.0,2349.0,1042.0,1307.0,2850.0,1158.0,1692.0,772.0,294.0,478.0,2078.0,864.0,1214.0,271.0,178.0,93.0,0.0,0.0,0.0,271.0,178.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Dutchess County (Southwest) PUMA,2012.0,827.0,1185.0,1133.0,470.0,663.0,879.0,357.0,522.0,1281.0,593.0,688.0,919.0,399.0,520.0,362.0,194.0,168.0,281.0,71.0,210.0,214.0,71.0,143.0,67.0,0.0,67.0,450.0,163.0,287.0,0.0,0.0,0.0,450.0,163.0,287.0
25,Westchester County (Northwest) PUMA,2412.0,1122.0,1290.0,2115.0,943.0,1172.0,297.0,179.0,118.0,1526.0,723.0,803.0,1396.0,655.0,741.0,130.0,68.0,62.0,749.0,399.0,350.0,582.0,288.0,294.0,167.0,111.0,56.0,137.0,0.0,137.0,137.0,0.0,137.0,0.0,0.0,0.0
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1482.0,789.0,693.0,1263.0,719.0,544.0,219.0,70.0,149.0,313.0,224.0,89.0,243.0,154.0,89.0,70.0,70.0,0.0,956.0,565.0,391.0,956.0,565.0,391.0,0.0,0.0,0.0,213.0,0.0,213.0,64.0,0.0,64.0,149.0,0.0,149.0
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,5872.0,3635.0,2237.0,3607.0,2393.0,1214.0,2265.0,1242.0,1023.0,2579.0,1416.0,1163.0,2394.0,1321.0,1073.0,185.0,95.0,90.0,2803.0,1807.0,996.0,1062.0,921.0,141.0,1741.0,886.0,855.0,490.0,412.0,78.0,151.0,151.0,0.0,339.0,261.0,78.0
28,Saratoga County (Outer) PUMA,944.0,544.0,400.0,594.0,194.0,400.0,350.0,350.0,0.0,424.0,115.0,309.0,424.0,115.0,309.0,0.0,0.0,0.0,288.0,197.0,91.0,170.0,79.0,91.0,118.0,118.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,232.0,232.0,0.0
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3744.0,1871.0,1873.0,1597.0,650.0,947.0,2147.0,1221.0,926.0,1501.0,667.0,834.0,780.0,278.0,502.0,721.0,389.0,332.0,2044.0,1056.0,988.0,713.0,319.0,394.0,1331.0,737.0,594.0,199.0,148.0,51.0,104.0,53.0,51.0,95.0,95.0,0.0
30,Erie County (South) PUMA,925.0,548.0,377.0,738.0,416.0,322.0,187.0,132.0,55.0,422.0,343.0,79.0,422.0,343.0,79.0,0.0,0.0,0.0,503.0,205.0,298.0,316.0,73.0,243.0,187.0,132.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",685.0,208.0,477.0,424.0,208.0,216.0,261.0,0.0,261.0,123.0,60.0,63.0,123.0,60.0,63.0,0.0,0.0,0.0,517.0,103.0,414.0,256.0,103.0,153.0,261.0,0.0,261.0,45.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,5724.0,2605.0,3119.0,1008.0,460.0,548.0,4716.0,2145.0,2571.0,2658.0,1400.0,1258.0,425.0,317.0,108.0,2233.0,1083.0,1150.0,2666.0,1054.0,1612.0,583.0,143.0,440.0,2083.0,911.0,1172.0,400.0,151.0,249.0,0.0,0.0,0.0,400.0,151.0,249.0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1803.0,844.0,959.0,1543.0,777.0,766.0,260.0,67.0,193.0,294.0,165.0,129.0,165.0,165.0,0.0,129.0,0.0,129.0,549.0,318.0,231.0,418.0,251.0,167.0,131.0,67.0,64.0,960.0,361.0,599.0,960.0,361.0,599.0,0.0,0.0,0.0
34,St. Lawrence County PUMA,835.0,462.0,373.0,619.0,246.0,373.0,216.0,216.0,0.0,139.0,22.0,117.0,139.0,22.0,117.0,0.0,0.0,0.0,368.0,270.0,98.0,152.0,54.0,98.0,216.0,216.0,0.0,328.0,170.0,158.0,328.0,170.0,158.0,0.0,0.0,0.0
35,Genesee & Orleans Counties PUMA,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Monroe County (Central)--Rochester City (West) PUMA,324.0,125.0,199.0,199.0,0.0,199.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,125.0,199.0,199.0,0.0,199.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Wayne & Seneca Counties PUMA,134.0,61.0,73.0,94.0,21.0,73.0,40.0,40.0,0.0,61.0,61.0,0.0,21.0,21.0,0.0,40.0,40.0,0.0,73.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Warren & Washington Counties PUMA,548.0,302.0,246.0,113.0,113.0,0.0,435.0,189.0,246.0,451.0,302.0,149.0,113.0,113.0,0.0,338.0,189.0,149.0,97.0,0.0,97.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Erie County (North Central) PUMA,1258.0,551.0,707.0,683.0,328.0,355.0,575.0,223.0,352.0,653.0,273.0,380.0,410.0,128.0,282.0,243.0,145.0,98.0,605.0,278.0,327.0,273.0,200.0,73.0,332.0,78.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",956.0,553.0,403.0,574.0,278.0,296.0,382.0,275.0,107.0,547.0,176.0,371.0,440.0,176.0,264.0,107.0,0.0,107.0,352.0,320.0,32.0,77.0,45.0,32.0,275.0,275.0,0.0,57.0,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0
41,Dutchess County (North & East) PUMA,1009.0,672.0,337.0,972.0,672.0,300.0,37.0,0.0,37.0,402.0,193.0,209.0,365.0,193.0,172.0,37.0,0.0,37.0,538.0,410.0,128.0,538.0,410.0,128.0,0.0,0.0,0.0,69.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0
42,Tompkins County PUMA,823.0,521.0,302.0,318.0,90.0,228.0,505.0,431.0,74.0,709.0,521.0,188.0,204.0,90.0,114.0,505.0,431.0,74.0,114.0,0.0,114.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",6332.0,3687.0,2645.0,1816.0,1030.0,786.0,4516.0,2657.0,1859.0,5852.0,3687.0,2165.0,1477.0,1030.0,447.0,4375.0,2657.0,1718.0,480.0,0.0,480.0,339.0,0.0,339.0,141.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Onondaga County (Central)--Syracuse City PUMA,863.0,329.0,534.0,422.0,165.0,257.0,441.0,164.0,277.0,488.0,66.0,422.0,145.0,0.0,145.0,343.0,66.0,277.0,283.0,171.0,112.0,185.0,73.0,112.0,98.0,98.0,0.0,92.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,869.0,459.0,410.0,339.0,122.0,217.0,530.0,337.0,193.0,670.0,411.0,259.0,140.0,74.0,66.0,530.0,337.0,193.0,151.0,0.0,151.0,151.0,0.0,151.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0
46,Suffolk County (Northwest)--Smithtown Town PUMA,2680.0,1364.0,1316.0,2598.0,1282.0,1316.0,82.0,82.0,0.0,1756.0,783.0,973.0,1674.0,701.0,973.0,82.0,82.0,0.0,924.0,581.0,343.0,924.0,581.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,232.0,172.0,60.0,152.0,92.0,60.0,80.0,80.0,0.0,102.0,42.0,60.0,102.0,42.0,60.0,0.0,0.0,0.0,130.0,130.0,0.0,50.0,50.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,5082.0,1916.0,3166.0,1220.0,290.0,930.0,3862.0,1626.0,2236.0,2872.0,986.0,1886.0,482.0,170.0,312.0,2390.0,816.0,1574.0,1926.0,864.0,1062.0,649.0,120.0,529.0,1277.0,744.0,533.0,284.0,66.0,218.0,89.0,0.0,89.0,195.0,66.0,129.0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,3113.0,1067.0,2046.0,2860.0,974.0,1886.0,253.0,93.0,160.0,1686.0,357.0,1329.0,1564.0,329.0,1235.0,122.0,28.0,94.0,1059.0,590.0,469.0,993.0,590.0,403.0,66.0,0.0,66.0,368.0,120.0,248.0,303.0,55.0,248.0,65.0,65.0,0.0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,914.0,692.0,222.0,665.0,513.0,152.0,249.0,179.0,70.0,585.0,411.0,174.0,398.0,294.0,104.0,187.0,117.0,70.0,329.0,281.0,48.0,267.0,219.0,48.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Erie County (West Central)--Buffalo City (West) PUMA,903.0,526.0,377.0,529.0,211.0,318.0,374.0,315.0,59.0,469.0,204.0,265.0,324.0,59.0,265.0,145.0,145.0,0.0,434.0,322.0,112.0,205.0,152.0,53.0,229.0,170.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",301.0,126.0,175.0,128.0,36.0,92.0,173.0,90.0,83.0,173.0,90.0,83.0,0.0,0.0,0.0,173.0,90.0,83.0,86.0,36.0,50.0,86.0,36.0,50.0,0.0,0.0,0.0,42.0,0.0,42.0,42.0,0.0,42.0,0.0,0.0,0.0
53,Monroe County (North & West) PUMA,1179.0,569.0,610.0,1062.0,569.0,493.0,117.0,0.0,117.0,125.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,706.0,96.0,610.0,589.0,96.0,493.0,117.0,0.0,117.0,348.0,348.0,0.0,348.0,348.0,0.0,0.0,0.0,0.0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,940.0,565.0,375.0,310.0,310.0,0.0,630.0,255.0,375.0,699.0,399.0,300.0,188.0,188.0,0.0,511.0,211.0,300.0,241.0,166.0,75.0,122.0,122.0,0.0,119.0,44.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Cattaraugus & Allegany Counties PUMA,529.0,213.0,316.0,434.0,143.0,291.0,95.0,70.0,25.0,337.0,29.0,308.0,283.0,0.0,283.0,54.0,29.0,25.0,151.0,143.0,8.0,151.0,143.0,8.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3971.0,2059.0,1912.0,2696.0,1334.0,1362.0,1275.0,725.0,550.0,1118.0,724.0,394.0,637.0,536.0,101.0,481.0,188.0,293.0,2120.0,914.0,1206.0,1648.0,546.0,1102.0,472.0,368.0,104.0,733.0,421.0,312.0,411.0,252.0,159.0,322.0,169.0,153.0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,503.0,339.0,164.0,329.0,165.0,164.0,174.0,174.0,0.0,363.0,199.0,164.0,282.0,118.0,164.0,81.0,81.0,0.0,140.0,140.0,0.0,47.0,47.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3641.0,1934.0,1707.0,2547.0,1395.0,1152.0,1094.0,539.0,555.0,1356.0,506.0,850.0,964.0,436.0,528.0,392.0,70.0,322.0,2128.0,1327.0,801.0,1426.0,858.0,568.0,702.0,469.0,233.0,157.0,101.0,56.0,157.0,101.0,56.0,0.0,0.0,0.0
59,Jefferson & Lewis Counties PUMA,501.0,160.0,341.0,34.0,16.0,18.0,467.0,144.0,323.0,251.0,144.0,107.0,0.0,0.0,0.0,251.0,144.0,107.0,250.0,16.0,234.0,34.0,16.0,18.0,216.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1279.0,816.0,463.0,158.0,158.0,0.0,1121.0,658.0,463.0,927.0,573.0,354.0,0.0,0.0,0.0,927.0,573.0,354.0,352.0,243.0,109.0,158.0,158.0,0.0,194.0,85.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Schenectady County--Schenectady City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,12090.0,6227.0,5863.0,2744.0,1204.0,1540.0,9346.0,5023.0,4323.0,4277.0,1635.0,2642.0,491.0,81.0,410.0,3786.0,1554.0,2232.0,7192.0,4031.0,3161.0,2065.0,935.0,1130.0,5127.0,3096.0,2031.0,621.0,561.0,60.0,188.0,188.0,0.0,433.0,373.0,60.0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1826.0,836.0,990.0,1244.0,435.0,809.0,582.0,401.0,181.0,1755.0,765.0,990.0,1173.0,364.0,809.0,582.0,401.0,181.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Fulton & Montgomery Counties PUMA,954.0,464.0,490.0,354.0,303.0,51.0,600.0,161.0,439.0,167.0,167.0,0.0,101.0,101.0,0.0,66.0,66.0,0.0,622.0,183.0,439.0,88.0,88.0,0.0,534.0,95.0,439.0,165.0,114.0,51.0,165.0,114.0,51.0,0.0,0.0,0.0
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,304.0,304.0,0.0,0.0,0.0,0.0,304.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,158.0,158.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1545.0,491.0,1054.0,1281.0,333.0,948.0,264.0,158.0,106.0,1123.0,405.0,718.0,859.0,247.0,612.0,264.0,158.0,106.0,336.0,0.0,336.0,336.0,0.0,336.0,0.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0
67,Oswego County PUMA,523.0,275.0,248.0,523.0,275.0,248.0,0.0,0.0,0.0,332.0,150.0,182.0,332.0,150.0,182.0,0.0,0.0,0.0,143.0,77.0,66.0,143.0,77.0,66.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",5569.0,3239.0,2330.0,482.0,113.0,369.0,5087.0,3126.0,1961.0,2808.0,1812.0,996.0,482.0,113.0,369.0,2326.0,1699.0,627.0,2761.0,1427.0,1334.0,0.0,0.0,0.0,2761.0,1427.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Monroe County (Central)--Rochester City (East) PUMA,657.0,542.0,115.0,242.0,127.0,115.0,415.0,415.0,0.0,135.0,74.0,61.0,135.0,74.0,61.0,0.0,0.0,0.0,469.0,415.0,54.0,54.0,0.0,54.0,415.0,415.0,0.0,53.0,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0
70,Westchester County (Northeast) PUMA,1838.0,803.0,1035.0,1528.0,493.0,1035.0,310.0,310.0,0.0,1164.0,526.0,638.0,932.0,294.0,638.0,232.0,232.0,0.0,522.0,200.0,322.0,444.0,122.0,322.0,78.0,78.0,0.0,152.0,77.0,75.0,152.0,77.0,75.0,0.0,0.0,0.0
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1210.0,1051.0,159.0,0.0,0.0,0.0,1210.0,1051.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,1051.0,159.0,0.0,0.0,0.0,1210.0,1051.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3519.0,1493.0,2026.0,2495.0,1050.0,1445.0,1024.0,443.0,581.0,1471.0,591.0,880.0,985.0,494.0,491.0,486.0,97.0,389.0,1270.0,532.0,738.0,805.0,259.0,546.0,465.0,273.0,192.0,778.0,370.0,408.0,705.0,297.0,408.0,73.0,73.0,0.0
73,Onondaga County (North) PUMA,1223.0,437.0,786.0,911.0,373.0,538.0,312.0,64.0,248.0,518.0,240.0,278.0,454.0,176.0,278.0,64.0,64.0,0.0,705.0,197.0,508.0,457.0,197.0,260.0,248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
