,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
0,Total Geo,0.06079047112606957,0.05446770857592998,0.06590959736657157,0.200318434128436,0.16474536950186972,0.23870309685051944,0.501975699780434,0.4408905053096507,0.5740700119998452
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.09223280423280424,0.10640765439257756,0.08118692574182859,0.2781866352664115,0.14480452674897118,0.3908133347811923,0.41661519456454604,0.25554484088717455,0.7036082474226805
2,Ulster County (East) PUMA,0.11856033874382499,0.08073246573764828,0.14468660515431117,0.18185547275586245,0.15694899780055607,0.21219167003639305,0.35537190082644626,0.48740798140255714,0.13307240704500978
3,Albany County (East Central)--Albany City PUMA,0.10003877471888328,0.12230378317334839,0.07860404435746901,0.36877944125740403,0.27051761464278684,0.45731004521677454,0.7729885057471264,0.6423705722070845,0.918693009118541
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.01688473064834442,0.034055727554179564,0.0,0.2122988214421493,0.20210556470672492,0.2203852053860576,0.3167296461697011,0.21096269000460618,0.6270270270270271
5,Ontario & Yates Counties PUMA,0.03231875574880843,0.042286769988709845,0.0254673721340388,0.18986925417317654,0.19495755081039362,0.1840685124354763,0.3285570638511815,0.40040485829959516,0.21087533156498675
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.01791804254858442,0.0,0.031261805817907065,0.05083683880784033,0.050793154645620064,0.05089538171536286,0.2588575560375994,0.28795298726738494,0.17679558011049723
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.048506359065365275,0.0028255059182894235,0.08301603784469828,0.14682002706359945,0.050626841131739396,0.25094549499443825,0.485373473445044,0.2897142857142857,0.67871259175607
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.07261612559625805,0.13003355704697986,0.03645558155332478,0.18135991723878492,0.14184690744765255,0.22873924553275976,0.5487271280827367,0.47245283018867923,0.6337258200168209
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.08699872286079183,0.07605446695450016,0.09637639916524379,0.2966843368673735,0.22854235563469855,0.36254118109849043,0.7138420585625554,0.8210031347962382,0.4544764795144158
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.2554061181434599,0.19371069182389938,0.28370840546258896,0.3490736019037906,0.3391222717671908,0.3567219817219817,0.8257741632780732,0.8011776251226693,0.8420642142207201
11,Livingston & Wyoming Counties PUMA,0.03989908428331153,0.08098518054685869,0.006597868380984605,0.13217975057148645,0.12302170011421112,0.14259213455354935,0.6549935149156939,0.6274298056155507,0.6804792810783824
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.13631425608611922,0.14444810182137371,0.12965789709975756,0.3974706904038211,0.3847817133443163,0.4116161616161616,0.6622837370242215,0.49210206561360875,0.887459807073955
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.05208019294543262,0.03260437375745527,0.06397183782471473,0.18060965283657918,0.11341521773807625,0.2566323768272875,0.4239592183517417,0.5872374798061389,0.24283154121863798
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.08923205925511844,0.10918979221865849,0.06918767507002802,0.2695931048306274,0.26998671049870604,0.26923322888022,0.7544757033248082,0.6918671248568156,0.7972602739726027
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.03129662787227693,0.052301413347441615,0.010827134123885983,0.09966263705369693,0.0006230529595015577,0.18109631147540983,0.467515923566879,0.6261510128913443,0.1115702479338843
16,Monroe County (Central)--Rochester City (East) PUMA,0.06395939086294417,0.09185733512786003,0.03573859768550034,0.41363085971285246,0.31357243319268635,0.5105209397344229,0.699143601836912,0.5721241631162508,0.7866275413959337
17,Westchester County (Northwest) PUMA,0.05378385218931916,0.017017828200972446,0.0814572474215371,0.10154789112819447,0.09241391519872533,0.11451917033312382,0.3667711598746082,0.0,0.5266881028938907
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.07995907031135799,0.22039473684210525,0.03984213493704191,0.4317931793179318,0.30675850193715026,0.5149087163051566,0.7006917755572637,0.7447013487475915,0.6602772043644942
19,Onondaga County (Central)--Syracuse City PUMA,0.14391453110816282,0.20398167167009007,0.09634634634634634,0.3502189949285385,0.2888949671772429,0.41847296639064785,0.6934043778801844,0.6149747616376893,0.7761989342806395
20,Westchester County (Northeast) PUMA,0.01615641746697087,0.010357653791130185,0.02116820812107424,0.109651234780216,0.050954624349119765,0.18281563900479061,0.3577405857740586,0.09486166007905138,0.6533333333333333
