,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
16,Monroe County (Central)--Rochester City (East) PUMA,31696,16177,15519,52803.103546188795,59616.310193484576,45701.01939557961,13978,6886,7092,67794.96637573329,76666.08045309324,59181.529892837,14619,7753,6866,43381.08420548601,49199.484070682316,36811.02097290999,3099,1538,1561,29629.254598257503,35791.170351105335,23558.12940422806
17,Westchester County (Northwest) PUMA,38207,21189,17018,112374.82319993718,127531.18552078909,93503.73604418851,23654,11448,12206,140146.2183985795,173797.67732354996,108584.53547435688,13382,8912,4470,68405.26976535645,75321.36220825852,54616.407158836686,1171,829,342,53874.38087105039,49889.62605548854,63533.333333333336
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,20559,7611,12948,56652.45488593803,70475.46971488635,48527.10997837504,5336,1262,4074,69011.17691154423,73094.80190174327,67746.19538537064,13354,5364,7990,54322.79466826419,73201.11856823266,41649.03629536921,1869,985,884,38013.68646334938,52276.507614213195,22121.289592760182
19,Onondaga County (Central)--Syracuse City PUMA,29727,16815,12912,47710.5325125307,48273.13589057389,46977.867100371746,10206,4931,5275,62696.306094454245,66640.55566822145,59009.27393364929,17180,10285,6895,42014.0454016298,43183.101604278076,40270.210297316895,2341,1599,742,24182.486117043998,24371.482176360227,23775.20215633423
20,Westchester County (Northeast) PUMA,36439,22392,14047,172258.34764949643,204660.930689532,120606.13440592297,27622,15859,11763,193000.88262978784,242508.98921747904,126253.53396242455,8588,6304,2284,109289.11853749419,115726.66560913705,91521.03765323992,229,229,0,31775.545851528383,31775.545851528383,0.0
21,Madison & Cortland Counties PUMA,37721,20476,17245,54879.38787412847,57812.286091033406,51396.985792983476,11432,4800,6632,72701.12753673898,83035.94166666667,65221.165560916765,23839,13594,10245,46062.972440119134,48264.907312049436,43141.24450951684,2450,2082,368,57506.489795918365,61997.45437079731,32098.369565217392
22,Erie County (West Central)--Buffalo City (West) PUMA,33959,17089,16870,57518.56974587002,65110.6425185792,49827.939537640785,18345,7889,10456,74094.13954756064,95462.18278615794,57972.05719204285,13926,8153,5773,39260.40284360189,40746.579173310434,37161.52953403776,1688,1047,641,28006.960900473932,26139.207258834766,31057.722308892357
23,Monroe County (Central)--Rochester City (West) PUMA,21975,10559,11416,39552.85733788396,40335.36982668813,38829.088121934125,6370,3183,3187,58957.106750392464,63768.4480050267,54151.80420458111,13861,6150,7711,32346.459129932904,31051.28455284553,33379.441058228505,1744,1226,518,25953.55504587156,26069.168026101142,25679.92277992278
24,Suffolk County (Central)--Islip Town (East) PUMA,35861,19943,15918,81385.26058949834,94664.36092864664,64748.428194496795,17167,7568,9599,84703.38498281587,98636.3768498943,73718.39879154079,18438,12252,6186,78841.51317930361,92639.67107411035,51512.86291626253,256,123,133,42085.9375,51951.21951219512,32962.406015037595
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,30122,17262,12860,110929.73142553616,124807.33113196617,92301.80559875583,20295,11000,9295,122016.091155457,136052.72272727272,105404.69284561592,9316,5936,3380,88688.14942035209,105455.55929919137,59241.00591715976,511,326,185,76105.67514677104,97730.06134969325,38000.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",13600,7098,6502,51404.992647058825,44590.08171315864,58844.586281144264,3457,1565,1892,84664.3679490888,53352.012779552715,110564.9154334038,8577,4549,4028,39900.04430453538,41562.73906353045,38022.28897715988,1566,984,582,40996.48786717752,44650.0,34819.41580756014
27,St. Lawrence County PUMA,32646,18313,14333,54231.58794339276,58119.758095342106,49263.74729644875,9321,4079,5242,77531.91717626865,88114.4496200049,69297.24532621137,22164,13491,8673,46052.89297960657,50876.90237936402,38549.06376109766,1161,743,418,23301.5503875969,24963.660834454913,20347.12918660287
28,Columbia & Greene Counties PUMA,32967,17419,15548,62583.50629417296,61486.86606579023,63812.11294057113,12014,4920,7094,88676.37772598636,97917.91666666667,82266.96532280801,20309,11992,8317,47786.78664631444,47327.26567711808,48449.35433449561,644,507,137,42438.8198757764,42869.8224852071,40843.79562043796
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,52594,26983,25611,131997.51245389206,156995.19512285513,105660.68564288782,45628,22622,23006,141975.52686946612,172484.41119264433,111975.87542380248,6045,4051,1994,62515.93548387097,67022.7104418662,53359.994984954865,921,310,611,93712.26927252985,202419.35483870967,38558.10147299509
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",22298,11614,10684,67759.25688402547,75365.40898915102,59491.019281168104,12654,6400,6254,80271.78757705074,92423.140625,67836.7604732971,9127,4923,4204,52369.53106168511,55161.84440381881,49099.65509039011,517,291,226,33191.48936170213,42006.872852233675,21840.70796460177
31,Monroe County (North & West) PUMA,38923,21274,17649,64814.536649281916,68117.42972642662,60833.248909286645,17259,8087,9172,80624.996233849,86137.53184122666,75764.56498037506,20948,12746,8202,51914.86060721787,56792.403891416914,44335.10363326018,716,441,275,61112.98882681564,64988.662131519275,54897.818181818184
32,Schenectady County--Schenectady City PUMA,49222,26077,23145,62321.30023160375,68402.16359243778,55470.11535968892,19723,8774,10949,82210.3001571769,94023.58103487577,72743.70718787104,26504,16046,10458,50848.70547841835,56494.386139847935,42186.3807611398,2995,1257,1738,32871.8530884808,41568.33731105807,26582.16340621404
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",14577,9498,5079,79649.64601769911,87651.0212676353,64686.64894664304,6034,3493,2541,99763.93934371893,111791.55453764672,83230.11019283747,7549,5011,2538,65297.17578487217,75009.49910197566,46121.268715524035,994,994,0,66548.18913480885,66548.18913480885,0.0
34,Niagara County (North & East) PUMA,35618,19292,16326,59982.06665169296,64563.73263528924,54568.03381109886,11952,5461,6491,77190.4827643909,85219.74363669657,70435.31505160993,22656,13419,9237,51270.04325564972,56989.12064982487,42961.68561221176,1010,412,598,51768.81188118812,37479.36893203884,61613.71237458194
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,44481,22612,21869,72178.34491131044,79229.96196709712,64887.14893227857,15982,6892,9090,84914.84795394819,80570.47301218804,88208.73487348735,27827,15472,12355,65051.47734214971,78238.83143743536,48537.131525698096,672,248,424,64387.5,103810.48387096774,41328.77358490566
36,Suffolk County (East) PUMA,34538,20948,13590,105135.05674908796,115711.35812488066,88832.45474613686,18929,10382,8547,132492.01384119605,152140.85821614333,108624.6566046566,14822,9871,4951,74309.75981648901,83577.4632762638,55832.381337103616,787,695,92,27692.503176620077,27916.54676258993,26000.0
37,Warren & Washington Counties PUMA,40328,21644,18684,56211.69559611188,56335.95638514138,56067.748876043675,13386,6357,7029,77982.89855072464,72151.12159823817,83257.13472755726,25338,13980,11358,46339.86423553556,51552.87982832618,39923.421377003,1604,1307,297,30465.52369077307,30574.98087222647,29983.838383838385
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,22295,12096,10199,85178.24714061449,87723.54993386244,82159.52152171782,16186,8681,7505,95473.20276782404,98425.86107591291,92057.87608261159,5624,3107,2517,60259.98577524893,62887.531380753135,57016.52761223679,485,308,177,30551.75257731959,36615.58441558442,20000.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",24437,12795,11642,70489.49789254,76669.26455646737,63697.69970795396,15628,8122,7506,85792.26900435117,91577.04260034474,79532.75246469492,7907,4155,3752,44449.459972176555,52790.87845968713,35212.09488272921,902,518,384,33623.50332594235,34456.37065637066,32500.0
40,Westchester County (Central)--White Plains City PUMA,40924,22699,18225,150231.97976737368,189630.66654918718,101161.42880658436,30125,16398,13727,172098.05477178423,216144.30052445421,119481.28942959131,10766,6268,4498,89485.85175552666,121228.03126994257,45252.86349488662,33,33,0,7120.0,7120.0,0.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",21892,10455,11437,42524.53133564773,47404.55667144907,38063.51315904521,5571,2801,2770,63516.5858912224,76598.82184933953,50287.94223826715,13773,6172,7601,37616.455383721775,39054.17044718082,36449.03302197079,2548,1482,1066,23157.26059654631,27003.37381916329,17810.225140712944
42,Erie County (North Central) PUMA,37311,18693,18618,72888.56181823055,77370.15888300433,68388.91126866473,24600,11928,12672,84207.87276422764,88404.8138832998,80257.34296085859,12481,6651,5830,51478.84464385866,58529.508344609836,43435.28301886792,230,114,116,24017.391304347828,22000.0,26000.0
43,Chautauqua County PUMA,39122,22356,16766,49106.082511119064,53694.99373769905,42987.16927114398,10909,4662,6247,72664.40187001559,94396.2441012441,56446.4014727069,25390,15868,9522,40591.76604962584,43600.83690446181,35577.27998319681,2823,1826,997,34646.567481402766,37498.30777656079,29423.620862587763
44,Dutchess County (Southwest) PUMA,47579,27040,20539,70931.88759746947,74058.90939349112,66815.10151419252,18740,8553,10187,97628.0597652081,112112.35356015433,85467.05408854422,27414,17681,9733,54162.89633034216,56722.58073638369,49512.96517004007,1425,806,619,42453.89473684211,50550.86848635236,31910.823909531504
45,Westchester County (Southeast) PUMA,25507,15479,10028,179974.00556709923,210562.31604108794,132758.5630235341,19571,11749,7822,211624.76419191662,255458.34028427952,145784.73791869087,5569,3518,2051,77636.18243849883,70403.42524161456,90042.24768405657,367,212,155,45048.50136239782,48277.35849056604,40632.25806451613
46,Rockland County (North)--New City & Congers PUMA,25974,15785,10189,85159.10487410487,89082.62464364903,79080.71057022279,13118,6572,6546,110923.32062814453,128079.78088861838,93698.7167736022,11659,8016,3643,59865.29462218029,63069.849051896206,52814.0433708482,1197,1197,0,49173.767752715125,49173.767752715125,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,27511,14426,13085,74182.94645778052,86577.61957576597,60518.0206343141,11547,6801,4746,87732.12262925436,97131.32480517571,74263.10155920776,15028,6986,8042,65101.82459409103,79719.0953335242,52403.956727182296,936,639,297,52835.470085470086,49234.74178403756,60582.49158249158
48,Suffolk County (Southwest)--Islip Town (South) PUMA,31392,17405,13987,93355.26885830786,110110.88020683712,72505.09258597268,15652,7208,8444,108995.62803475594,144087.10738068813,79040.70345807674,15553,10120,5433,78010.67511091108,86216.60079051384,62725.57150745444,187,77,110,60475.935828877,69974.02597402598,53827.27272727273
49,Erie County (West Central)--Buffalo City (East) PUMA,34986,18312,16674,41346.87246327102,44293.13619484491,38111.17728199592,8230,3823,4407,57075.9914945322,59715.22626209783,54786.49875198548,24198,12903,11295,37292.81841474502,41673.99054483454,32287.925630810092,2558,1586,972,29090.949960906957,28426.923076923078,30174.4341563786
50,Wayne & Seneca Counties PUMA,41745,25086,16659,56362.90214396934,59477.6747986925,51672.51335614383,10175,5092,5083,85238.73611793612,92954.79183032208,77509.01829628172,29155,18064,11091,47223.795575373006,51278.60938883968,40619.68803534397,2415,1930,485,45033.31262939959,47893.44559585492,33651.75257731959
51,Monroe County (South) PUMA,49152,26816,22336,79453.06722005208,87354.81354415274,69966.44340974212,31956,16147,15809,92794.3882213043,107607.30723973493,77664.76563982542,16286,10055,6231,56405.91858037579,59064.534062655395,52115.69571497352,910,614,296,23420.76923076923,18041.693811074918,34578.71621621621
52,Tompkins County PUMA,27801,13825,13976,70894.34552713932,73212.50632911392,68601.23068116771,16929,7460,9469,78796.44987890602,71764.78820375336,84336.23191466893,10099,5703,4396,60758.81770472324,80004.9412589865,35790.5186533212,773,662,111,30252.652005174645,31011.17824773414,25728.828828828828
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,41273,23749,17524,70650.54805805247,76997.24535769927,62049.331773567676,13390,5518,7872,92294.55937266618,107922.40848133381,81339.97713414633,25320,15966,9354,61976.260663507106,70553.48427909307,47336.11182381869,2563,2265,298,43268.43542723371,47079.38189845475,14302.68456375839
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",35258,19555,15703,54392.54438708945,58252.15801585272,49586.15423804369,10955,5201,5754,72647.51163852122,78048.21188233032,67765.85679527285,22212,12662,9550,47609.748784440846,53649.09966829885,39602.39162303665,2091,1692,399,30803.969392635103,31848.286052009455,26375.43859649123
55,NYC-Manhattan Community District 8--Upper East Side PUMA,70657,32815,37842,157247.88938109457,198153.44049977144,121776.3059563448,65489,30309,35180,162511.44726595306,205939.95512883962,125096.02245594088,4908,2357,2551,92592.49185004075,108023.35596096732,78335.12348098785,260,149,111,51953.846153846156,40000.0,68000.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",60145,32193,27952,185587.13442513926,228095.60494517442,136629.0923726388,55212,28582,26630,190769.1788017098,240624.68721573017,137259.2223056703,4470,3380,1090,132076.12975391498,127567.15976331361,146058.0733944954,463,231,232,84254.8596112311,148787.87878787878,20000.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",39384,20916,18468,58888.98410522039,60142.71992732836,57469.06107862248,23240,10252,12988,70949.48924268503,78449.13285212641,65029.69048352325,13823,8977,4846,44451.79917528757,46543.52456277153,40576.97069748246,2321,1687,634,24110.469625161568,21258.68405453468,31698.738170347002
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,32357,15165,17192,63189.465339802824,61546.53016815035,64638.69241507678,15661,5316,10345,76394.62167166847,68759.11775771256,80318.28902851618,15757,9203,6554,50811.427302151424,57656.379441486475,41199.87793713763,939,646,293,50659.957401490945,57613.00309597523,35330.03412969283
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",19756,9619,10137,50253.197003441994,50344.28318952074,50166.765315182005,7007,3375,3632,61602.554588268875,61457.51111111111,61737.33480176212,10672,5233,5439,45972.3631934033,45344.51748519014,46576.42949071521,2077,1011,1066,33960.519980741454,39124.33234421365,29063.13320825516
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,21538,12327,9211,56423.32175689479,61282.63519104405,49920.145478232545,6837,3450,3387,58085.13734093901,63377.23014492753,52694.60879834662,12490,7119,5371,58436.80704563651,66950.18963337547,47152.73133494694,2211,1758,453,39910.31207598372,34221.387940841865,61987.8587196468
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",23391,11276,12115,75413.6261810098,85291.52891096134,66219.79777135781,11182,4567,6615,95407.76962976212,125497.76220713816,74633.62055933484,10405,5831,4574,61883.55117731859,60668.82181444006,63432.10537822475,1804,878,926,29518.90243902439,39680.068337129844,19884.449244060474
62,Saratoga County (South & Central) PUMA,40934,22092,18842,70592.6980016612,77163.36637696903,62888.67476913279,21259,10939,10320,89156.08730420057,100585.27379102295,77041.37112403101,18481,10619,7862,51124.221633028515,55124.75562670684,45720.80386670058,1194,534,660,41411.64154103852,35619.85018726592,46097.72727272727
63,Cattaraugus & Allegany Counties PUMA,36381,20452,15929,47516.934663698084,51953.28965382359,41820.88768912047,8768,4190,4578,56342.31979927007,58662.81622911694,54218.49279161206,25403,14318,11085,44609.244577412115,51029.73739349071,36316.18042399639,2210,1944,266,45925.565610859725,44294.08436213992,57848.87218045113
64,Genesee & Orleans Counties PUMA,34556,19715,14841,52214.63884708878,55692.8521430383,47594.129775621586,6857,2759,4098,77447.08764765933,83480.0579920261,73385.35871156662,25715,15676,10039,47783.20902197161,53021.784894105636,39603.11983265266,1984,1280,704,22444.13306451613,28510.625,11414.147727272728
65,Cayuga & Onondaga (South) Counties PUMA,34646,19061,15585,63721.78404433412,75058.17061014638,49856.986846326596,12161,5783,6378,88868.21889647233,116784.47864430226,63556.25117591721,21074,12645,8429,51071.600075922936,58478.468169236854,39959.97983153399,1411,633,778,35928.858965272855,25053.58609794629,44777.24935732648
66,Sullivan & Ulster (West) Counties PUMA,29353,15644,13709,59075.59908697578,65143.58092559448,52151.13283244584,9681,4737,4944,87171.45232930483,94461.3426219126,80186.7819579288,17926,9578,8348,45241.22113131764,52724.03424514512,36655.88524197412,1746,1329,417,45329.38144329897,50151.99398043642,29959.47242206235
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",14380,6461,7919,47259.55006954103,48364.46215756075,46358.06793787095,3090,1072,2018,65497.423948220065,76893.50746268657,59443.60753221011,9393,4903,4490,45628.147556691154,45194.97246583724,46101.16703786192,1897,486,1411,25629.994728518715,17411.522633744855,28460.7370659107
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,32521,18495,14026,74730.1906460441,91962.58880778588,52007.161699700555,13589,7203,6386,91336.63624990801,116110.96765236706,63392.77325399311,18407,10964,7443,63337.214103330254,77213.14301349872,42897.111379819966,525,328,197,44340.723809523806,54682.560975609755,27121.827411167513
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,48312,24523,23789,69673.40805596953,72755.92301105085,66495.7833452436,35396,16423,18973,75255.2658492485,81926.20714851124,69480.90918673905,12096,7638,4458,56239.88921957672,55462.92223095051,57571.08568864962,820,462,358,26888.536585365855,32670.12987012987,19427.374301675976
70,Jefferson & Lewis Counties PUMA,43857,27490,16367,51833.86300932576,56147.99381593306,44587.852385898455,11839,5926,5913,67846.98538727933,71723.40870739115,63962.039573820395,30376,20336,10040,46381.74776139057,52625.862018095984,33734.30677290836,1642,1228,414,37238.30694275274,39312.62214983713,31085.507246376812
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,29877,17147,12730,103056.19038056029,117482.8022394588,83623.89552238806,15917,8155,7762,127933.95112144249,153121.88963825873,101470.71502190157,12852,8272,4580,78403.98381574852,89624.69777562862,58138.10043668122,1108,720,388,31621.931407942237,33879.305555555555,27432.98969072165
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,23376,9162,14214,62380.746064339495,69263.22091246453,57944.469537076126,8767,2722,6045,73899.11828447587,91675.97354886113,65894.3870967742,13591,5647,7944,56595.58899271577,62503.8657694351,52395.68479355489,1018,793,225,40420.530451866405,40464.43883984868,40265.77777777778
73,Orange County (Northeast)--Greater Newburgh City PUMA,34213,18108,16105,63529.96112588782,71786.68489065606,54246.33778329711,12664,6219,6445,91809.86260265319,103312.75928605885,80710.32583397983,19757,10963,8794,48373.678190008606,56629.36604943902,38081.76256538549,1792,926,866,30776.618303571428,39507.01943844493,21441.33949191686
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",28476,14648,13828,55659.6137097907,54833.32195521573,56534.90454150998,9628,3574,6054,71045.6231823847,65596.22271964185,74262.6957383548,16849,9892,6957,50524.53558074663,54369.34896886373,45057.68290929998,1999,1182,817,24836.41820910455,26172.58883248731,22903.304773561813
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",39357,17849,21508,56285.438168559594,60384.11451621939,52884.03989213316,10993,2662,8331,69320.51942145001,75224.44027047332,67434.04273196495,25643,13665,11978,53880.04211675701,60129.264544456644,46750.66956086158,2721,1522,1199,26291.657478868063,36716.294349540076,13058.715596330276
76,Erie County (Central) PUMA,54054,30122,23932,55142.34284234284,58968.031339220506,50327.141902055824,20133,10134,9999,69232.57736055233,76238.13400434182,62132.43624362436,31904,18306,13598,47341.38728686058,51318.02086747514,41987.93425503751,2017,1682,335,37890.48091224591,38174.85136741974,36462.68656716418
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",36297,19007,17290,72246.4228448632,82729.75482716894,60722.033545401966,16357,7786,8571,95200.00978174483,111715.6563061906,80196.99684984249,18172,9886,8286,55088.369469513535,65852.25065749545,42246.017378711076,1768,1335,433,36242.0814479638,38659.925093632955,28787.528868360278
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",17770,9867,7903,85248.0016882386,99144.18870984088,67898.42844489435,9622,4439,5183,96694.00228642694,124683.30705113764,72722.45610650202,7012,4588,2424,70536.23787792356,83817.63513513513,45398.01567656766,1136,840,296,79108.45070422535,47894.28571428572,167689.1891891892
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",23932,12454,11478,93042.86144074879,100893.60607033885,84524.55044432828,13038,5051,7987,133555.32903819604,181583.77549000198,103182.01201953174,8551,5880,2671,46678.047012045376,49593.183673469386,40260.5990265818,2343,1523,820,36817.49893299189,31346.946815495732,46978.04878048781
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,27474,13006,14468,50617.11108684575,54596.12486544672,47040.17901575891,8263,3125,5138,69456.92847634031,73573.408,66953.2308291164,17571,8995,8576,42549.75869330146,48463.15730961645,36347.447527985074,1640,886,754,42128.10975609756,49925.73363431151,32965.38461538462
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,53886,29185,24701,66928.77073822514,72407.51207812232,60455.46738998421,27262,13512,13750,84643.61015332697,96122.33570159858,73363.57090909091,25061,14735,10326,48985.27752284426,53075.44893111639,43148.68293627736,1563,938,625,45649.13627639155,34479.211087420044,62412.96
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",52724,29140,23584,147591.49476519233,165475.71516815375,125494.04808344641,48661,26090,22571,153608.95789235734,176465.03947872747,127189.4297993,3653,2640,1013,82462.36244182863,80445.45454545454,87718.66732477788,410,410,0,13691.365853658537,13691.365853658537,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",33268,18989,14279,48415.38204881568,53158.851440307546,42107.25541004272,6790,3445,3345,69892.28424153167,80626.99564586357,58836.65470852018,23923,13976,9947,44090.31559587008,47826.23282770464,38841.177239368655,2555,1568,987,31836.28180039139,40340.56122448979,18325.93718338399
84,Orange County (Northwest) PUMA,36064,20679,15385,69625.81494010647,76365.8228154166,60566.5609359766,9115,4400,4715,106659.07953922107,127793.96136363636,86936.17815482503,25266,15272,9994,56072.50375999367,62531.523048716605,46202.36742045227,1683,1007,676,72525.25252525252,61463.753723932474,89002.95857988166
