,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",8981.0,4523.0,4458.0,7762.0,3852.0,3910.0,1219.0,671.0,548.0,2157.0,1361.0,796.0,1869.0,1089.0,780.0,288.0,272.0,16.0,5344.0,2026.0,3318.0,4684.0,1827.0,2857.0,660.0,199.0,461.0,1480.0,1136.0,344.0,1209.0,936.0,273.0,271.0,200.0,71.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,19121.0,9794.0,9327.0,15644.0,8048.0,7596.0,3477.0,1746.0,1731.0,10137.0,4440.0,5697.0,9244.0,3907.0,5337.0,893.0,533.0,360.0,7309.0,4653.0,2656.0,5172.0,3541.0,1631.0,2137.0,1112.0,1025.0,1675.0,701.0,974.0,1228.0,600.0,628.0,447.0,101.0,346.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,15836.0,7898.0,7938.0,12082.0,6239.0,5843.0,3754.0,1659.0,2095.0,4767.0,1789.0,2978.0,4393.0,1666.0,2727.0,374.0,123.0,251.0,10197.0,5585.0,4612.0,7183.0,4329.0,2854.0,3014.0,1256.0,1758.0,872.0,524.0,348.0,506.0,244.0,262.0,366.0,280.0,86.0
18,Tompkins County PUMA,12052.0,6242.0,5810.0,9186.0,5093.0,4093.0,2866.0,1149.0,1717.0,7286.0,3720.0,3566.0,6086.0,3162.0,2924.0,1200.0,558.0,642.0,4137.0,2017.0,2120.0,2568.0,1523.0,1045.0,1569.0,494.0,1075.0,629.0,505.0,124.0,532.0,408.0,124.0,97.0,97.0,0.0
19,Dutchess County (Southwest) PUMA,21475.0,10657.0,10818.0,16728.0,8156.0,8572.0,4747.0,2501.0,2246.0,4410.0,1011.0,3399.0,4197.0,798.0,3399.0,213.0,213.0,0.0,14962.0,8827.0,6135.0,11175.0,6825.0,4350.0,3787.0,2002.0,1785.0,2103.0,819.0,1284.0,1356.0,533.0,823.0,747.0,286.0,461.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,13321.0,6468.0,6853.0,11941.0,6081.0,5860.0,1380.0,387.0,993.0,4626.0,1903.0,2723.0,4202.0,1903.0,2299.0,424.0,0.0,424.0,7718.0,4190.0,3528.0,7003.0,3933.0,3070.0,715.0,257.0,458.0,977.0,375.0,602.0,736.0,245.0,491.0,241.0,130.0,111.0
21,Westchester County (Northwest) PUMA,11005.0,4936.0,6069.0,8325.0,4302.0,4023.0,2680.0,634.0,2046.0,5045.0,1768.0,3277.0,3933.0,1768.0,2165.0,1112.0,0.0,1112.0,4949.0,2907.0,2042.0,3917.0,2273.0,1644.0,1032.0,634.0,398.0,1011.0,261.0,750.0,475.0,261.0,214.0,536.0,0.0,536.0
22,Albany County (Outside Albany City) PUMA,20534.0,9426.0,11108.0,18356.0,8668.0,9688.0,2178.0,758.0,1420.0,6608.0,2569.0,4039.0,6139.0,2431.0,3708.0,469.0,138.0,331.0,12058.0,5904.0,6154.0,10745.0,5284.0,5461.0,1313.0,620.0,693.0,1868.0,953.0,915.0,1472.0,953.0,519.0,396.0,0.0,396.0
23,Monroe County (South) PUMA,14421.0,6774.0,7647.0,12515.0,5861.0,6654.0,1906.0,913.0,993.0,6502.0,2427.0,4075.0,5345.0,2014.0,3331.0,1157.0,413.0,744.0,7088.0,4072.0,3016.0,6583.0,3671.0,2912.0,505.0,401.0,104.0,831.0,275.0,556.0,587.0,176.0,411.0,244.0,99.0,145.0
24,Jefferson & Lewis Counties PUMA,20487.0,11235.0,9252.0,17913.0,10195.0,7718.0,2574.0,1040.0,1534.0,5161.0,2309.0,2852.0,4804.0,2089.0,2715.0,357.0,220.0,137.0,14138.0,8455.0,5683.0,12330.0,7795.0,4535.0,1808.0,660.0,1148.0,1188.0,471.0,717.0,779.0,311.0,468.0,409.0,160.0,249.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",9494.0,4586.0,4908.0,8412.0,3970.0,4442.0,1082.0,616.0,466.0,1348.0,308.0,1040.0,1348.0,308.0,1040.0,0.0,0.0,0.0,7479.0,3906.0,3573.0,6477.0,3290.0,3187.0,1002.0,616.0,386.0,667.0,372.0,295.0,587.0,372.0,215.0,80.0,0.0,80.0
26,Erie County (Central) PUMA,17299.0,7913.0,9386.0,14456.0,6952.0,7504.0,2843.0,961.0,1882.0,4412.0,1978.0,2434.0,3872.0,1881.0,1991.0,540.0,97.0,443.0,10576.0,4507.0,6069.0,8994.0,3842.0,5152.0,1582.0,665.0,917.0,2311.0,1428.0,883.0,1590.0,1229.0,361.0,721.0,199.0,522.0
27,St. Lawrence County PUMA,9934.0,4394.0,5540.0,8483.0,3857.0,4626.0,1451.0,537.0,914.0,1832.0,755.0,1077.0,1759.0,755.0,1004.0,73.0,0.0,73.0,6775.0,3162.0,3613.0,5832.0,2706.0,3126.0,943.0,456.0,487.0,1327.0,477.0,850.0,892.0,396.0,496.0,435.0,81.0,354.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",35401.0,17383.0,18018.0,30418.0,15051.0,15367.0,4983.0,2332.0,2651.0,19157.0,9091.0,10066.0,16786.0,7981.0,8805.0,2371.0,1110.0,1261.0,13910.0,6760.0,7150.0,11941.0,5863.0,6078.0,1969.0,897.0,1072.0,2334.0,1532.0,802.0,1691.0,1207.0,484.0,643.0,325.0,318.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,2909.0,1297.0,1612.0,1994.0,894.0,1100.0,915.0,403.0,512.0,1363.0,615.0,748.0,1280.0,615.0,665.0,83.0,0.0,83.0,1346.0,482.0,864.0,638.0,203.0,435.0,708.0,279.0,429.0,200.0,200.0,0.0,76.0,76.0,0.0,124.0,124.0,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,57414.0,31819.0,25595.0,48413.0,26870.0,21543.0,9001.0,4949.0,4052.0,38032.0,21060.0,16972.0,35471.0,19853.0,15618.0,2561.0,1207.0,1354.0,13280.0,7703.0,5577.0,8847.0,4955.0,3892.0,4433.0,2748.0,1685.0,6102.0,3056.0,3046.0,4095.0,2062.0,2033.0,2007.0,994.0,1013.0
31,Cayuga & Onondaga (South) Counties PUMA,10385.0,4894.0,5491.0,7523.0,3813.0,3710.0,2862.0,1081.0,1781.0,928.0,495.0,433.0,899.0,495.0,404.0,29.0,0.0,29.0,8277.0,4018.0,4259.0,5467.0,2960.0,2507.0,2810.0,1058.0,1752.0,1180.0,381.0,799.0,1157.0,358.0,799.0,23.0,23.0,0.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,3358.0,1895.0,1463.0,2715.0,1819.0,896.0,643.0,76.0,567.0,1462.0,783.0,679.0,1238.0,783.0,455.0,224.0,0.0,224.0,1567.0,876.0,691.0,1148.0,800.0,348.0,419.0,76.0,343.0,329.0,236.0,93.0,329.0,236.0,93.0,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,12872.0,6589.0,6283.0,10435.0,5242.0,5193.0,2437.0,1347.0,1090.0,1078.0,320.0,758.0,1078.0,320.0,758.0,0.0,0.0,0.0,9792.0,4909.0,4883.0,7914.0,3940.0,3974.0,1878.0,969.0,909.0,2002.0,1360.0,642.0,1443.0,982.0,461.0,559.0,378.0,181.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,15205.0,8012.0,7193.0,12427.0,6645.0,5782.0,2778.0,1367.0,1411.0,3914.0,1872.0,2042.0,3789.0,1807.0,1982.0,125.0,65.0,60.0,9302.0,4796.0,4506.0,7443.0,4129.0,3314.0,1859.0,667.0,1192.0,1989.0,1344.0,645.0,1195.0,709.0,486.0,794.0,635.0,159.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,11250.0,4959.0,6291.0,9324.0,3839.0,5485.0,1926.0,1120.0,806.0,3166.0,1796.0,1370.0,2664.0,1358.0,1306.0,502.0,438.0,64.0,7534.0,3061.0,4473.0,6235.0,2409.0,3826.0,1299.0,652.0,647.0,550.0,102.0,448.0,425.0,72.0,353.0,125.0,30.0,95.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,14086.0,6966.0,7120.0,10978.0,5955.0,5023.0,3108.0,1011.0,2097.0,2060.0,1169.0,891.0,1931.0,1040.0,891.0,129.0,129.0,0.0,9917.0,4486.0,5431.0,7206.0,3771.0,3435.0,2711.0,715.0,1996.0,2109.0,1311.0,798.0,1841.0,1144.0,697.0,268.0,167.0,101.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,11647.0,4279.0,7368.0,9430.0,3875.0,5555.0,2217.0,404.0,1813.0,2143.0,675.0,1468.0,1479.0,389.0,1090.0,664.0,286.0,378.0,9248.0,3467.0,5781.0,7695.0,3349.0,4346.0,1553.0,118.0,1435.0,256.0,137.0,119.0,256.0,137.0,119.0,0.0,0.0,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",24310.0,10505.0,13805.0,17375.0,8053.0,9322.0,6935.0,2452.0,4483.0,2890.0,970.0,1920.0,2810.0,890.0,1920.0,80.0,80.0,0.0,16284.0,7650.0,8634.0,11757.0,6024.0,5733.0,4527.0,1626.0,2901.0,5136.0,1885.0,3251.0,2808.0,1139.0,1669.0,2328.0,746.0,1582.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,11199.0,6641.0,4558.0,9085.0,5442.0,3643.0,2114.0,1199.0,915.0,2911.0,1427.0,1484.0,2911.0,1427.0,1484.0,0.0,0.0,0.0,7123.0,4838.0,2285.0,5744.0,3801.0,1943.0,1379.0,1037.0,342.0,1165.0,376.0,789.0,430.0,214.0,216.0,735.0,162.0,573.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",34453.0,14279.0,20174.0,31059.0,13039.0,18020.0,3394.0,1240.0,2154.0,27578.0,10534.0,17044.0,25662.0,10226.0,15436.0,1916.0,308.0,1608.0,5542.0,3500.0,2042.0,4172.0,2676.0,1496.0,1370.0,824.0,546.0,1333.0,245.0,1088.0,1225.0,137.0,1088.0,108.0,108.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,12389.0,6341.0,6048.0,8843.0,4286.0,4557.0,3546.0,2055.0,1491.0,3510.0,1357.0,2153.0,2995.0,1230.0,1765.0,515.0,127.0,388.0,7998.0,4802.0,3196.0,5606.0,2993.0,2613.0,2392.0,1809.0,583.0,881.0,182.0,699.0,242.0,63.0,179.0,639.0,119.0,520.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",27117.0,12227.0,14890.0,21984.0,9988.0,11996.0,5133.0,2239.0,2894.0,14560.0,6579.0,7981.0,14014.0,6406.0,7608.0,546.0,173.0,373.0,9527.0,3763.0,5764.0,6473.0,2715.0,3758.0,3054.0,1048.0,2006.0,3030.0,1885.0,1145.0,1497.0,867.0,630.0,1533.0,1018.0,515.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",13391.0,6133.0,7258.0,10943.0,4854.0,6089.0,2448.0,1279.0,1169.0,4300.0,1907.0,2393.0,3950.0,1740.0,2210.0,350.0,167.0,183.0,7519.0,3932.0,3587.0,6052.0,3061.0,2991.0,1467.0,871.0,596.0,1572.0,294.0,1278.0,941.0,53.0,888.0,631.0,241.0,390.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,11517.0,6900.0,4617.0,10496.0,6486.0,4010.0,1021.0,414.0,607.0,4077.0,2274.0,1803.0,4016.0,2274.0,1742.0,61.0,0.0,61.0,6576.0,3861.0,2715.0,5715.0,3447.0,2268.0,861.0,414.0,447.0,864.0,765.0,99.0,765.0,765.0,0.0,99.0,0.0,99.0
45,Saratoga County (Outer) PUMA,11714.0,6003.0,5711.0,9995.0,4966.0,5029.0,1719.0,1037.0,682.0,2358.0,621.0,1737.0,2124.0,621.0,1503.0,234.0,0.0,234.0,8134.0,4283.0,3851.0,6672.0,3269.0,3403.0,1462.0,1014.0,448.0,1222.0,1099.0,123.0,1199.0,1076.0,123.0,23.0,23.0,0.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",23335.0,8694.0,14641.0,16832.0,5699.0,11133.0,6503.0,2995.0,3508.0,7042.0,3062.0,3980.0,5419.0,2449.0,2970.0,1623.0,613.0,1010.0,11687.0,4503.0,7184.0,8249.0,2425.0,5824.0,3438.0,2078.0,1360.0,4606.0,1129.0,3477.0,3164.0,825.0,2339.0,1442.0,304.0,1138.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",11705.0,6183.0,5522.0,9982.0,5658.0,4324.0,1723.0,525.0,1198.0,4835.0,2157.0,2678.0,4479.0,2157.0,2322.0,356.0,0.0,356.0,5456.0,3012.0,2444.0,4348.0,2746.0,1602.0,1108.0,266.0,842.0,1414.0,1014.0,400.0,1155.0,755.0,400.0,259.0,259.0,0.0
48,Wayne & Seneca Counties PUMA,9238.0,4501.0,4737.0,7481.0,3675.0,3806.0,1757.0,826.0,931.0,399.0,210.0,189.0,373.0,210.0,163.0,26.0,0.0,26.0,7293.0,3598.0,3695.0,5761.0,2772.0,2989.0,1532.0,826.0,706.0,1546.0,693.0,853.0,1347.0,693.0,654.0,199.0,0.0,199.0
49,Schenectady County--Schenectady City PUMA,17970.0,8220.0,9750.0,15523.0,7224.0,8299.0,2447.0,996.0,1451.0,4354.0,1851.0,2503.0,3837.0,1723.0,2114.0,517.0,128.0,389.0,11259.0,5581.0,5678.0,9608.0,4914.0,4694.0,1651.0,667.0,984.0,2357.0,788.0,1569.0,2078.0,587.0,1491.0,279.0,201.0,78.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,14809.0,7261.0,7548.0,13216.0,6512.0,6704.0,1593.0,749.0,844.0,8343.0,3671.0,4672.0,8058.0,3566.0,4492.0,285.0,105.0,180.0,5180.0,2724.0,2456.0,4279.0,2289.0,1990.0,901.0,435.0,466.0,1286.0,866.0,420.0,879.0,657.0,222.0,407.0,209.0,198.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6992.0,3290.0,3702.0,5815.0,2780.0,3035.0,1177.0,510.0,667.0,4698.0,1867.0,2831.0,4202.0,1643.0,2559.0,496.0,224.0,272.0,2008.0,1137.0,871.0,1613.0,1137.0,476.0,395.0,0.0,395.0,286.0,286.0,0.0,0.0,0.0,0.0,286.0,286.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,8042.0,3125.0,4917.0,4404.0,1802.0,2602.0,3638.0,1323.0,2315.0,1443.0,230.0,1213.0,957.0,230.0,727.0,486.0,0.0,486.0,6123.0,2754.0,3369.0,3296.0,1572.0,1724.0,2827.0,1182.0,1645.0,476.0,141.0,335.0,151.0,0.0,151.0,325.0,141.0,184.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",51839.0,29944.0,21895.0,42985.0,25599.0,17386.0,8854.0,4345.0,4509.0,40782.0,23253.0,17529.0,36564.0,21447.0,15117.0,4218.0,1806.0,2412.0,10765.0,6399.0,4366.0,6421.0,4152.0,2269.0,4344.0,2247.0,2097.0,292.0,292.0,0.0,0.0,0.0,0.0,292.0,292.0,0.0
54,Columbia & Greene Counties PUMA,11658.0,5775.0,5883.0,7831.0,4032.0,3799.0,3827.0,1743.0,2084.0,2374.0,967.0,1407.0,2204.0,967.0,1237.0,170.0,0.0,170.0,7969.0,4073.0,3896.0,5006.0,2795.0,2211.0,2963.0,1278.0,1685.0,1315.0,735.0,580.0,621.0,270.0,351.0,694.0,465.0,229.0
55,Rensselaer County--Troy City PUMA,26921.0,12785.0,14136.0,22960.0,11407.0,11553.0,3961.0,1378.0,2583.0,5806.0,3078.0,2728.0,5494.0,2920.0,2574.0,312.0,158.0,154.0,16526.0,7468.0,9058.0,13883.0,6519.0,7364.0,2643.0,949.0,1694.0,4589.0,2239.0,2350.0,3583.0,1968.0,1615.0,1006.0,271.0,735.0
56,Erie County (West Central)--Buffalo City (West) PUMA,27817.0,11882.0,15935.0,23167.0,10182.0,12985.0,4650.0,1700.0,2950.0,11353.0,4575.0,6778.0,10271.0,4293.0,5978.0,1082.0,282.0,800.0,14000.0,6557.0,7443.0,11370.0,5217.0,6153.0,2630.0,1340.0,1290.0,2464.0,750.0,1714.0,1526.0,672.0,854.0,938.0,78.0,860.0
57,Erie County (South) PUMA,16628.0,7741.0,8887.0,14337.0,6910.0,7427.0,2291.0,831.0,1460.0,3948.0,1773.0,2175.0,3802.0,1773.0,2029.0,146.0,0.0,146.0,11687.0,5129.0,6558.0,9747.0,4503.0,5244.0,1940.0,626.0,1314.0,993.0,839.0,154.0,788.0,634.0,154.0,205.0,205.0,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,21357.0,10545.0,10812.0,15887.0,7708.0,8179.0,5470.0,2837.0,2633.0,4060.0,1668.0,2392.0,3441.0,1555.0,1886.0,619.0,113.0,506.0,14670.0,6987.0,7683.0,11432.0,5571.0,5861.0,3238.0,1416.0,1822.0,2627.0,1890.0,737.0,1014.0,582.0,432.0,1613.0,1308.0,305.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",50972.0,25740.0,25232.0,40013.0,21269.0,18744.0,10959.0,4471.0,6488.0,24365.0,9214.0,15151.0,19584.0,7745.0,11839.0,4781.0,1469.0,3312.0,21637.0,13810.0,7827.0,16791.0,11453.0,5338.0,4846.0,2357.0,2489.0,4970.0,2716.0,2254.0,3638.0,2071.0,1567.0,1332.0,645.0,687.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,12819.0,5385.0,7434.0,9514.0,4222.0,5292.0,3305.0,1163.0,2142.0,2387.0,1379.0,1008.0,2203.0,1338.0,865.0,184.0,41.0,143.0,6117.0,2093.0,4024.0,3780.0,1188.0,2592.0,2337.0,905.0,1432.0,4315.0,1913.0,2402.0,3531.0,1696.0,1835.0,784.0,217.0,567.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,44619.0,20467.0,24152.0,37343.0,17899.0,19444.0,7276.0,2568.0,4708.0,22734.0,11044.0,11690.0,20445.0,10478.0,9967.0,2289.0,566.0,1723.0,17203.0,7437.0,9766.0,13652.0,6361.0,7291.0,3551.0,1076.0,2475.0,4682.0,1986.0,2696.0,3246.0,1060.0,2186.0,1436.0,926.0,510.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,6229.0,2642.0,3587.0,4956.0,1737.0,3219.0,1273.0,905.0,368.0,2976.0,1157.0,1819.0,2885.0,1066.0,1819.0,91.0,91.0,0.0,2756.0,1485.0,1271.0,1574.0,671.0,903.0,1182.0,814.0,368.0,497.0,0.0,497.0,497.0,0.0,497.0,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,26817.0,9950.0,16867.0,17715.0,6064.0,11651.0,9102.0,3886.0,5216.0,4151.0,1009.0,3142.0,3484.0,725.0,2759.0,667.0,284.0,383.0,17737.0,6232.0,11505.0,11214.0,3875.0,7339.0,6523.0,2357.0,4166.0,4929.0,2709.0,2220.0,3017.0,1464.0,1553.0,1912.0,1245.0,667.0
64,Albany County (East Central)--Albany City PUMA,24014.0,10736.0,13278.0,18844.0,9034.0,9810.0,5170.0,1702.0,3468.0,7135.0,3679.0,3456.0,6040.0,3043.0,2997.0,1095.0,636.0,459.0,14827.0,6214.0,8613.0,11719.0,5280.0,6439.0,3108.0,934.0,2174.0,2052.0,843.0,1209.0,1085.0,711.0,374.0,967.0,132.0,835.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,4405.0,2325.0,2080.0,3004.0,1507.0,1497.0,1401.0,818.0,583.0,1231.0,340.0,891.0,1110.0,219.0,891.0,121.0,121.0,0.0,3083.0,1894.0,1189.0,1803.0,1197.0,606.0,1280.0,697.0,583.0,91.0,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,12746.0,5854.0,6892.0,10002.0,4714.0,5288.0,2744.0,1140.0,1604.0,1907.0,956.0,951.0,1766.0,815.0,951.0,141.0,141.0,0.0,9937.0,4444.0,5493.0,7539.0,3503.0,4036.0,2398.0,941.0,1457.0,902.0,454.0,448.0,697.0,396.0,301.0,205.0,58.0,147.0
