,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
26,Erie County (Central) PUMA,73835.0,36317.0,37518.0,54689.0,27417.0,27272.0,19146.0,8900.0,10246.0,23918.0,11195.0,12723.0,18911.0,8695.0,10216.0,5007.0,2500.0,2507.0,46167.0,22660.0,23507.0,34484.0,17833.0,16651.0,11683.0,4827.0,6856.0,3750.0,2462.0,1288.0,1294.0,889.0,405.0,2456.0,1573.0,883.0
27,St. Lawrence County PUMA,47989.0,23988.0,24001.0,37617.0,19249.0,18368.0,10372.0,4739.0,5633.0,11077.0,4760.0,6317.0,9159.0,3983.0,5176.0,1918.0,777.0,1141.0,33115.0,16981.0,16134.0,26064.0,13572.0,12492.0,7051.0,3409.0,3642.0,3797.0,2247.0,1550.0,2394.0,1694.0,700.0,1403.0,553.0,850.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",43228.0,19911.0,23317.0,6692.0,2013.0,4679.0,36536.0,17898.0,18638.0,23625.0,10347.0,13278.0,4343.0,1193.0,3150.0,19282.0,9154.0,10128.0,16518.0,7580.0,8938.0,2107.0,820.0,1287.0,14411.0,6760.0,7651.0,3085.0,1984.0,1101.0,242.0,0.0,242.0,2843.0,1984.0,859.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,41878.0,21539.0,20339.0,38765.0,20038.0,18727.0,3113.0,1501.0,1612.0,18473.0,7885.0,10588.0,17036.0,7196.0,9840.0,1437.0,689.0,748.0,22126.0,12673.0,9453.0,20650.0,12061.0,8589.0,1476.0,612.0,864.0,1279.0,981.0,298.0,1079.0,781.0,298.0,200.0,200.0,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,71662.0,38982.0,32680.0,12713.0,6316.0,6397.0,58949.0,32666.0,26283.0,46873.0,25294.0,21579.0,8453.0,3987.0,4466.0,38420.0,21307.0,17113.0,17964.0,10238.0,7726.0,3859.0,2192.0,1667.0,14105.0,8046.0,6059.0,6825.0,3450.0,3375.0,401.0,137.0,264.0,6424.0,3313.0,3111.0
31,Cayuga & Onondaga (South) Counties PUMA,54062.0,25618.0,28444.0,43032.0,20308.0,22724.0,11030.0,5310.0,5720.0,15981.0,6770.0,9211.0,14922.0,6221.0,8701.0,1059.0,549.0,510.0,35287.0,17647.0,17640.0,26588.0,13300.0,13288.0,8699.0,4347.0,4352.0,2794.0,1201.0,1593.0,1522.0,787.0,735.0,1272.0,414.0,858.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,52535.0,25653.0,26882.0,48999.0,23580.0,25419.0,3536.0,2073.0,1463.0,25652.0,11498.0,14154.0,24115.0,10640.0,13475.0,1537.0,858.0,679.0,25019.0,12980.0,12039.0,23349.0,12001.0,11348.0,1670.0,979.0,691.0,1864.0,1175.0,689.0,1535.0,939.0,596.0,329.0,236.0,93.0
33,Fulton & Montgomery Counties PUMA,51110.0,25423.0,25687.0,37253.0,18239.0,19014.0,13857.0,7184.0,6673.0,9382.0,4030.0,5352.0,8236.0,3656.0,4580.0,1146.0,374.0,772.0,36456.0,18720.0,17736.0,25884.0,13407.0,12477.0,10572.0,5313.0,5259.0,5272.0,2673.0,2599.0,3133.0,1176.0,1957.0,2139.0,1497.0,642.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,76032.0,36409.0,39623.0,60181.0,28144.0,32037.0,15851.0,8265.0,7586.0,32852.0,14826.0,18026.0,28881.0,12954.0,15927.0,3971.0,1872.0,2099.0,38778.0,18929.0,19849.0,28887.0,13880.0,15007.0,9891.0,5049.0,4842.0,4402.0,2654.0,1748.0,2413.0,1310.0,1103.0,1989.0,1344.0,645.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,42965.0,20195.0,22770.0,30819.0,14848.0,15971.0,12146.0,5347.0,6799.0,15170.0,7574.0,7596.0,11636.0,5579.0,6057.0,3534.0,1995.0,1539.0,25779.0,11565.0,14214.0,17752.0,8315.0,9437.0,8027.0,3250.0,4777.0,2016.0,1056.0,960.0,1431.0,954.0,477.0,585.0,102.0,483.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,52830.0,24928.0,27902.0,37389.0,17132.0,20257.0,15441.0,7796.0,7645.0,12498.0,5338.0,7160.0,10215.0,4169.0,6046.0,2283.0,1169.0,1114.0,36526.0,16909.0,19617.0,25477.0,11593.0,13884.0,11049.0,5316.0,5733.0,3806.0,2681.0,1125.0,1697.0,1370.0,327.0,2109.0,1311.0,798.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,61038.0,28652.0,32386.0,48882.0,24121.0,24761.0,12156.0,4531.0,7625.0,19654.0,7741.0,11913.0,17511.0,7066.0,10445.0,2143.0,675.0,1468.0,38858.0,19347.0,19511.0,29101.0,15628.0,13473.0,9757.0,3719.0,6038.0,2526.0,1564.0,962.0,2270.0,1427.0,843.0,256.0,137.0,119.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",27958.0,12462.0,15496.0,3089.0,1638.0,1451.0,24869.0,10824.0,14045.0,4541.0,1747.0,2794.0,1468.0,594.0,874.0,3073.0,1153.0,1920.0,17582.0,8614.0,8968.0,1298.0,964.0,334.0,16284.0,7650.0,8634.0,5835.0,2101.0,3734.0,323.0,80.0,243.0,5512.0,2021.0,3491.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,18453.0,10183.0,8270.0,7146.0,3542.0,3604.0,11307.0,6641.0,4666.0,6330.0,2927.0,3403.0,3311.0,1500.0,1811.0,3019.0,1427.0,1592.0,10485.0,6675.0,3810.0,3362.0,1837.0,1525.0,7123.0,4838.0,2285.0,1638.0,581.0,1057.0,473.0,205.0,268.0,1165.0,376.0,789.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",57469.0,25797.0,31672.0,22266.0,10994.0,11272.0,35203.0,14803.0,20400.0,45765.0,18654.0,27111.0,17813.0,7972.0,9841.0,27952.0,10682.0,17270.0,10102.0,6670.0,3432.0,4274.0,2884.0,1390.0,5828.0,3786.0,2042.0,1602.0,473.0,1129.0,179.0,138.0,41.0,1423.0,335.0,1088.0
41,Suffolk County (Central)--Islip Town (East) PUMA,49021.0,24323.0,24698.0,35829.0,17551.0,18278.0,13192.0,6772.0,6420.0,21526.0,8975.0,12551.0,17466.0,7440.0,10026.0,4060.0,1535.0,2525.0,25699.0,15008.0,10691.0,17448.0,9953.0,7495.0,8251.0,5055.0,3196.0,1796.0,340.0,1456.0,915.0,158.0,757.0,881.0,182.0,699.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",36434.0,17690.0,18744.0,8198.0,5009.0,3189.0,28236.0,12681.0,15555.0,18496.0,8720.0,9776.0,3832.0,2087.0,1745.0,14664.0,6633.0,8031.0,14728.0,6905.0,7823.0,4186.0,2742.0,1444.0,10542.0,4163.0,6379.0,3210.0,2065.0,1145.0,180.0,180.0,0.0,3030.0,1885.0,1145.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",39717.0,19839.0,19878.0,24460.0,12175.0,12285.0,15257.0,7664.0,7593.0,16659.0,8070.0,8589.0,11957.0,5836.0,6121.0,4702.0,2234.0,2468.0,19278.0,10328.0,8950.0,10746.0,5643.0,5103.0,8532.0,4685.0,3847.0,3780.0,1441.0,2339.0,1757.0,696.0,1061.0,2023.0,745.0,1278.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,24695.0,13060.0,11635.0,12431.0,5985.0,6446.0,12264.0,7075.0,5189.0,9815.0,4563.0,5252.0,5298.0,2289.0,3009.0,4517.0,2274.0,2243.0,13495.0,7441.0,6054.0,6612.0,3405.0,3207.0,6883.0,4036.0,2847.0,1385.0,1056.0,329.0,521.0,291.0,230.0,864.0,765.0,99.0
45,Saratoga County (Outer) PUMA,62170.0,32041.0,30129.0,49645.0,25700.0,23945.0,12525.0,6341.0,6184.0,21651.0,10226.0,11425.0,19136.0,9528.0,9608.0,2515.0,698.0,1817.0,37527.0,19565.0,17962.0,28739.0,15021.0,13718.0,8788.0,4544.0,4244.0,2992.0,2250.0,742.0,1770.0,1151.0,619.0,1222.0,1099.0,123.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",35039.0,14252.0,20787.0,10150.0,5212.0,4938.0,24889.0,9040.0,15849.0,10504.0,4526.0,5978.0,3462.0,1464.0,1998.0,7042.0,3062.0,3980.0,18699.0,7929.0,10770.0,5857.0,3336.0,2521.0,12842.0,4593.0,8249.0,5836.0,1797.0,4039.0,831.0,412.0,419.0,5005.0,1385.0,3620.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",29392.0,15032.0,14360.0,17186.0,8544.0,8642.0,12206.0,6488.0,5718.0,12734.0,5429.0,7305.0,7712.0,3219.0,4493.0,5022.0,2210.0,2812.0,14241.0,8047.0,6194.0,8471.0,4783.0,3688.0,5770.0,3264.0,2506.0,2417.0,1556.0,861.0,1003.0,542.0,461.0,1414.0,1014.0,400.0
48,Wayne & Seneca Counties PUMA,59723.0,30183.0,29540.0,50047.0,25444.0,24603.0,9676.0,4739.0,4937.0,13828.0,5727.0,8101.0,13311.0,5457.0,7854.0,517.0,270.0,247.0,40686.0,21705.0,18981.0,33101.0,17957.0,15144.0,7585.0,3748.0,3837.0,5209.0,2751.0,2458.0,3635.0,2030.0,1605.0,1574.0,721.0,853.0
49,Schenectady County--Schenectady City PUMA,69045.0,33404.0,35641.0,49489.0,24089.0,25400.0,19556.0,9315.0,10241.0,25043.0,10373.0,14670.0,20345.0,8266.0,12079.0,4698.0,2107.0,2591.0,39775.0,21016.0,18759.0,27429.0,14596.0,12833.0,12346.0,6420.0,5926.0,4227.0,2015.0,2212.0,1715.0,1227.0,488.0,2512.0,788.0,1724.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,32756.0,15529.0,17227.0,16793.0,7656.0,9137.0,15963.0,7873.0,8090.0,19199.0,8316.0,10883.0,10753.0,4590.0,6163.0,8446.0,3726.0,4720.0,11589.0,6055.0,5534.0,5443.0,2859.0,2584.0,6146.0,3196.0,2950.0,1968.0,1158.0,810.0,597.0,207.0,390.0,1371.0,951.0,420.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,34611.0,16915.0,17696.0,27619.0,13625.0,13994.0,6992.0,3290.0,3702.0,26808.0,13231.0,13577.0,22110.0,11364.0,10746.0,4698.0,1867.0,2831.0,7099.0,3195.0,3904.0,5091.0,2058.0,3033.0,2008.0,1137.0,871.0,704.0,489.0,215.0,418.0,203.0,215.0,286.0,286.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,38887.0,18589.0,20298.0,30576.0,15369.0,15207.0,8311.0,3220.0,5091.0,13223.0,5030.0,8193.0,11596.0,4705.0,6891.0,1627.0,325.0,1302.0,23475.0,12486.0,10989.0,17267.0,9732.0,7535.0,6208.0,2754.0,3454.0,2189.0,1073.0,1116.0,1713.0,932.0,781.0,476.0,141.0,335.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",70168.0,37972.0,32196.0,17847.0,7961.0,9886.0,52321.0,30011.0,22310.0,56595.0,30273.0,26322.0,15565.0,6953.0,8612.0,41030.0,23320.0,17710.0,12947.0,7407.0,5540.0,1948.0,1008.0,940.0,10999.0,6399.0,4600.0,626.0,292.0,334.0,334.0,0.0,334.0,292.0,292.0,0.0
54,Columbia & Greene Counties PUMA,50297.0,24563.0,25734.0,37221.0,18093.0,19128.0,13076.0,6470.0,6606.0,15257.0,6763.0,8494.0,12604.0,5702.0,6902.0,2653.0,1061.0,1592.0,32087.0,16211.0,15876.0,23068.0,11537.0,11531.0,9019.0,4674.0,4345.0,2953.0,1589.0,1364.0,1549.0,854.0,695.0,1404.0,735.0,669.0
55,Rensselaer County--Troy City PUMA,79584.0,38996.0,40588.0,52261.0,26117.0,26144.0,27323.0,12879.0,14444.0,24683.0,11375.0,13308.0,18877.0,8297.0,10580.0,5806.0,3078.0,2728.0,47626.0,23339.0,24287.0,30801.0,15803.0,14998.0,16825.0,7536.0,9289.0,7275.0,4282.0,2993.0,2583.0,2017.0,566.0,4692.0,2265.0,2427.0
56,Erie County (West Central)--Buffalo City (West) PUMA,49191.0,22518.0,26673.0,20538.0,10368.0,10170.0,28653.0,12150.0,16503.0,22926.0,9708.0,13218.0,11402.0,5133.0,6269.0,11524.0,4575.0,6949.0,22136.0,11055.0,11081.0,7751.0,4381.0,3370.0,14385.0,6674.0,7711.0,4129.0,1755.0,2374.0,1385.0,854.0,531.0,2744.0,901.0,1843.0
57,Erie County (South) PUMA,85437.0,41517.0,43920.0,67436.0,33170.0,34266.0,18001.0,8347.0,9654.0,32341.0,14169.0,18172.0,27949.0,12032.0,15917.0,4392.0,2137.0,2255.0,50071.0,24838.0,25233.0,37612.0,19624.0,17988.0,12459.0,5214.0,7245.0,3025.0,2510.0,515.0,1875.0,1514.0,361.0,1150.0,996.0,154.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,63572.0,31418.0,32154.0,40037.0,19563.0,20474.0,23535.0,11855.0,11680.0,19525.0,8983.0,10542.0,15202.0,7130.0,8072.0,4323.0,1853.0,2470.0,39855.0,19561.0,20294.0,23412.0,11540.0,11872.0,16443.0,8021.0,8422.0,4192.0,2874.0,1318.0,1423.0,893.0,530.0,2769.0,1981.0,788.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",59801.0,31037.0,28764.0,6161.0,2970.0,3191.0,53640.0,28067.0,25573.0,29715.0,11585.0,18130.0,5013.0,2305.0,2708.0,24702.0,9280.0,15422.0,25046.0,16736.0,8310.0,1148.0,665.0,483.0,23898.0,16071.0,7827.0,5040.0,2716.0,2324.0,0.0,0.0,0.0,5040.0,2716.0,2324.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,18234.0,8264.0,9970.0,4459.0,2128.0,2331.0,13775.0,6136.0,7639.0,5169.0,2902.0,2267.0,1927.0,827.0,1100.0,3242.0,2075.0,1167.0,8161.0,2999.0,5162.0,1943.0,851.0,1092.0,6218.0,2148.0,4070.0,4904.0,2363.0,2541.0,589.0,450.0,139.0,4315.0,1913.0,2402.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,53962.0,24660.0,29302.0,7711.0,3146.0,4565.0,46251.0,21514.0,24737.0,28120.0,13387.0,14733.0,5136.0,2093.0,3043.0,22984.0,11294.0,11690.0,20788.0,9287.0,11501.0,2443.0,1053.0,1390.0,18345.0,8234.0,10111.0,5054.0,1986.0,3068.0,132.0,0.0,132.0,4922.0,1986.0,2936.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,36196.0,17605.0,18591.0,29569.0,14784.0,14785.0,6627.0,2821.0,3806.0,20298.0,9206.0,11092.0,17250.0,8049.0,9201.0,3048.0,1157.0,1891.0,15271.0,8399.0,6872.0,12189.0,6735.0,5454.0,3082.0,1664.0,1418.0,627.0,0.0,627.0,130.0,0.0,130.0,497.0,0.0,497.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,36492.0,15179.0,21313.0,8844.0,5050.0,3794.0,27648.0,10129.0,17519.0,6692.0,1469.0,5223.0,2541.0,460.0,2081.0,4151.0,1009.0,3142.0,24412.0,10596.0,13816.0,5844.0,4185.0,1659.0,18568.0,6411.0,12157.0,5388.0,3114.0,2274.0,459.0,405.0,54.0,4929.0,2709.0,2220.0
