,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
0,Total Geo,40.79131976791785,37.15204819473101,44.335889328355485,51.58026103088525,54.03207921114205,49.19224466148426,7.628419201196904,8.815872594126944,6.471866010160252
1,Monroe County (Central)--Rochester City (East) PUMA,36.473045007418804,34.59235036925451,38.34295316723899,50.44238061218882,52.25778006393064,48.63739314678162,13.084574380392372,13.149869566814859,13.019653685979396
2,NYC-Brooklyn Community District 4--Bushwick PUMA,44.134824293886666,44.86729502701424,43.38626471062389,44.16472323546413,48.07745395748708,40.16604868611962,11.700452470649205,7.055251015498679,16.44768660325649
3,NYC-Manhattan Community District 10--Central Harlem PUMA,47.58034057506938,49.706511981216764,45.65210583998747,39.82133766852226,38.61957047165251,40.911225927665576,12.598321756408362,11.673917547130722,13.436668232346955
4,Ontario & Yates Counties PUMA,37.21239546865206,33.63701377444731,40.67067669172933,55.794896882787306,56.994496439787326,54.634586466165416,6.992707648560639,9.368489785765368,4.6947368421052635
5,Albany County (Outside Albany City) PUMA,43.511258928084615,40.70753142730003,46.206159110350725,51.89030041982444,53.411947936366666,50.42771599657827,4.598440652090944,5.880520636333296,3.366124893071001
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",27.82874617737003,24.590479120203028,31.06938084426829,63.691266131979305,64.30054602783973,63.08154077038519,8.479987690650665,11.10897485195724,5.84907838534652
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,38.233908208462914,36.92048853439681,39.56921127652835,55.26026450538749,54.84795613160518,55.6794425087108,6.505827286149593,8.231555333998006,4.751346214760849
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",58.31017967240878,55.07698500553487,61.89652285538874,38.331877960360934,40.61084834457079,35.803985042138756,3.3579423672302933,4.312166649894334,2.299492102472512
9,Warren & Washington Counties PUMA,25.708316813565524,20.841420083007375,30.788169663726745,66.00536765378632,69.0036129109313,62.87593106242404,8.286315532648144,10.15496700606133,6.335899273849223
10,Erie County (North Central) PUMA,62.633718226122824,59.9641240283591,65.03437415984943,35.376433236941615,38.57094046297087,32.503744671045055,1.9898485369355523,1.4649355086700264,2.461881169105504
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",79.4114623867491,78.01953486048313,81.39650872817955,17.475514309628345,17.766231170842598,17.060919130744566,3.1130233036225605,4.214233968674278,1.5425721410758817
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,50.33970434522921,44.38083430571762,56.588406240440506,46.24272062117366,50.47403733955659,41.80559804221474,3.4175750335971333,5.145128354725788,1.6059957173447537
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,40.642278940151286,36.232779936418225,45.067801116724276,56.068916707214576,57.71370540445072,54.41815120092174,3.28880435263414,6.053514659131049,0.5140476823539839
