,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,-0.0720099554346658,-0.06910936310318722,-4.624937235036744,#DIV/0!,-0.37988962220762973,-0.14630480709386365,-0.2791730835170269,#DIV/0!,#DIV/0!,-0.281219609439873,0.24695387834172117,0.021030867953810026,0.5729493371535229,-1.1067345657451138,-0.8129041435332177,#DIV/0!,C,C,E,#DIV!0,C-,C,C-,#DIV!0,#DIV!0,C-,C,C,D,B-,D,#DIV!0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.0774570728732307,0.08892550565624606,0.19522367235861593,#DIV/0!,0.34861124881357247,0.9478979653947802,0.09358989384281455,#DIV/0!,-0.6575070592944893,-0.33997860663805995,0.05356831498233384,-1.3617242480167637,-0.2744040619267088,1.0288335761856489,0.16651421489425206,-0.19781398140196957,C,C,C,#DIV!0,B-,B,C,#DIV!0,C-,C-,C,D-,C,C-,B,C
18,Tompkins County PUMA,0.28601513073241436,-0.45967244093522336,0.5239613148204503,0.41448111381827,0.548298746468652,-0.23754806628631733,-0.029338034065668105,0.1494568235075111,0.29020350350596613,-0.6138104967322275,0.6399198091164539,0.4524357504798548,-1.218474882825262,0.20239018129400535,0.48268344078692077,0.033621043660815905,B-,C-,B-,B-,B-,C,C,C,B-,C-,B-,B-,B-,D,C,C
19,Dutchess County (Southwest) PUMA,0.28601513073241436,0.524492840826488,-0.8363794993349887,#DIV/0!,-1.8302534576413991,0.1303571860604606,0.12009799952386284,#DIV/0!,-2.04542368976627,0.3976861697076236,0.046036764053288985,-1.750957474186006,0.5280220288016801,-0.3009595370385872,-0.30090882258527185,-0.48950065157336314,B-,B-,D,#DIV!0,E,C,C,#DIV!0,E,B-,C,E,C-,B-,C-,C-
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.13618087988371197,0.36806982071702044,0.03654282689748063,#DIV/0!,-1.5312624906232277,0.054011475124716754,-0.30848466920207473,#DIV/0!,0.20558016039609409,-0.44985094437293055,-0.22814638904849072,#DIV/0!,-0.1394488836373235,0.5296162658259039,0.3583938505429992,#DIV/0!,C,B-,C,#DIV!0,D-,C,C-,#DIV!0,C,C-,C,#DIV!0,B-,C,B-,#DIV!0
21,Westchester County (Northwest) PUMA,0.28601513073241436,0.05486964636384802,0.6504405715510352,0.41448111381827,0.548298746468652,-0.6100985794142697,-0.2162717751977226,0.1611049791888896,0.29020350350596613,-0.9859187279322674,-2.1396007363964062,#DIV/0!,0.1006100530300222,-1.0984404607669866,-0.5354940609872928,#DIV/0!,B-,C,B-,B-,B-,C-,C,C,B-,D,E,#DIV!0,C-,C,D,#DIV!0
22,Albany County (Outside Albany City) PUMA,0.28601513073241436,0.15267751606739555,0.6504405715510352,0.41448111381827,0.548298746468652,0.3022108837066997,-0.153043618164831,0.31444004916851936,0.13954722225158417,-0.40718943895828613,-0.8558728148287001,0.4524357504798548,0.8668973151079481,-1.470485535744685,0.38134298194822563,-0.1276177885348655,B-,C,B-,B-,B-,B-,C,B-,C,C-,D,B-,B-,B,D-,C
23,Monroe County (South) PUMA,0.28601513073241436,0.4172692793575406,-0.11182997130845655,#DIV/0!,0.548298746468652,-0.023929109492915886,0.25344536585856825,#DIV/0!,0.29020350350596613,-0.8586591044589486,0.6399198091164539,0.4524357504798548,0.8668973151079481,0.2006768179883179,-0.7574240008108338,0.1191500129898226,B-,B-,C,#DIV!0,B-,C,B-,#DIV!0,B-,D,B-,B-,D,B,C,C
24,Jefferson & Lewis Counties PUMA,0.28601513073241436,-1.2068895297541489,0.0668426932186596,0.41448111381827,-2.082159387634537,-0.8346463311624521,-0.24884860578010365,-0.5150292737945568,0.29020350350596613,-1.9423469655348464,0.3191276098945954,#DIV/0!,-0.8984805504644863,-0.5947179495764291,-1.4681261961686136,#DIV/0!,B-,D,C,B-,E,D,C,C-,B-,E,B-,#DIV!0,D-,D,C-,#DIV!0
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.28601513073241436,0.863330572484768,0.6504405715510352,0.41448111381827,0.548298746468652,-1.40733420877083,0.12137471549225662,0.21094380596808096,0.29020350350596613,-0.002999818446066794,0.6399198091164539,0.4524357504798548,0.8668973151079481,0.3563484698870224,-0.35832662806663623,0.32063977165493457,B-,B,B-,B-,B-,D-,C,C,B-,C,B-,B-,C-,B,B-,B-
26,Erie County (Central) PUMA,-1.3692805998829194,0.5496059157032227,0.4695911784181383,#DIV/0!,#DIV/0!,-0.7213391046956764,-0.4265966961332809,#DIV/0!,0.29020350350596613,0.363130226230998,0.6399198091164539,0.4524357504798548,#DIV/0!,1.0816760203898506,-0.53495237157271,#DIV/0!,D-,B-,B-,#DIV!0,#DIV!0,C-,C-,#DIV!0,B-,B-,B-,B-,C-,#DIV!0,B,#DIV!0
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,0.6504405715510352,#DIV/0!,#DIV/0!,0.37851312122739694,-0.9436093031998911,#DIV/0!,0.29020350350596613,0.5771783417958336,0.27568360559898814,0.4524357504798548,#DIV/0!,1.111287451576896,0.5998419296698068,#DIV/0!,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,B-,D,#DIV!0,B-,B-,B-,B-,B-,#DIV!0,B,#DIV!0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.1851105249430016,0.6772107656996323,0.049149261899951564,0.41448111381827,0.24925927672452622,-0.6177159918770454,-0.1606459641128315,0.11383556958507215,0.29020350350596613,-0.6324559262211282,-0.10992466316182377,#DIV/0!,-0.004634931088229003,-0.847045797302258,-0.018905340560430417,#DIV/0!,C,B-,C,B-,C,C-,C,C,B-,C-,C,#DIV!0,C,C,D,#DIV!0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.28601513073241436,-1.0332140076293028,0.6504405715510352,#DIV/0!,#DIV/0!,-0.2917111268422758,0.10689208897379159,#DIV/0!,-0.29356992080239735,0.3693159908973775,0.3066706649513684,#DIV/0!,#DIV/0!,0.4436735771442482,0.6328627380517895,#DIV/0!,B-,D,B-,#DIV!0,#DIV!0,C-,C,#DIV!0,C-,B-,B-,#DIV!0,B-,#DIV!0,B-,#DIV!0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.09528380834256536,-1.0849620160227746,0.34489411584977947,0.26732675956172675,0.2708180544049705,0.28269631099900755,0.3963069970420185,0.08176629002532763,#DIV/0!,-0.3808232650714946,0.36641487458932653,0.4524357504798548,0.30044026677481833,0.5225064779227208,0.7844245933934062,#DIV/0!,C,D,B-,B-,B-,B-,B-,C,#DIV!0,C-,B-,B-,B,B-,B-,#DIV!0
31,Cayuga & Onondaga (South) Counties PUMA,0.28601513073241436,0.49726790695028517,0.6504405715510352,0.41448111381827,#DIV/0!,-0.5616146223406799,-0.1842108328095587,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.4681261961686136,#DIV/0!,B-,B-,B-,B-,#DIV!0,C-,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,-1.4713134702796193,-0.6524123001407106,0.6504405715510352,0.41448111381827,#DIV/0!,0.29190979602163986,0.2783960808530845,#DIV/0!,-0.15462563569094803,-0.07187426537912983,0.6399198091164539,0.4524357504798548,#DIV/0!,-1.036146912432355,0.04166877009312393,#DIV/0!,D-,C-,B-,B-,#DIV!0,B-,B-,#DIV!0,C,C,B-,B-,C,#DIV!0,D,#DIV!0
33,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,-2.813710127977072,#DIV/0!,#DIV/0!,-1.40733420877083,-0.9436093031998911,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.4681261961686136,#DIV/0!,#DIV!0,#DIV!0,E,#DIV!0,#DIV!0,D-,D,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.28601513073241436,0.29303591662194917,0.6504405715510352,#DIV/0!,0.548298746468652,0.07399760563468656,0.16036305120560496,#DIV/0!,0.29020350350596613,-0.3944339569670864,0.6399198091164539,0.4524357504798548,0.8668973151079481,0.3904800414494721,0.3583093256801592,0.3719731126246811,B-,B-,B-,#DIV!0,B-,C,C,#DIV!0,B-,C-,B-,B-,B-,B,B-,B-
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.28601513073241436,-0.17825567796709893,-0.43160530294899707,-0.013064283656946873,-4.4800141881986875,0.3970917610934063,0.15908512530192434,-0.6086782050919979,0.29020350350596613,0.04663609396923039,-0.6896431042360505,0.4524357504798548,-0.856313329980658,0.37029058400268705,0.9132381909496079,0.07526395552723399,B-,C,C-,C,E,B-,C,C-,B-,C,C-,B-,B,D,B-,C
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.9436093031998911,#DIV/0!,0.29020350350596613,-0.804347016373955,0.6399198091164539,0.4524357504798548,#DIV/0!,1.152208904333748,-0.27470101750923986,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,#DIV!0,B-,D,B-,B-,C-,#DIV!0,B,#DIV!0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.28601513073241436,-0.6477828391033842,-0.05183644876362695,0.41448111381827,#DIV/0!,-0.45169035851445016,-0.19176227254379385,#DIV/0!,-0.8129980546590811,-0.8805378886127158,-0.703837952887248,0.4524357504798548,-0.7999837341287342,0.11237953064713742,0.0423304476774297,-0.3700302716404796,B-,C-,C,B-,#DIV!0,C-,C,#DIV!0,D,D,C-,B-,C,D,C,C-
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",#DIV/0!,1.2031352616384883,0.6504405715510352,#DIV/0!,#DIV/0!,4.672351265311144,-0.15552699471582554,#DIV/0!,0.2795761967658797,-0.778059851672626,0.46485164034291265,0.3337585499046839,0.5438728931431087,#DIV/0!,1.076925902497701,#DIV/0!,#DIV!0,B,B-,#DIV!0,#DIV!0,A,C,#DIV!0,B-,D,B-,B-,B,B-,#DIV!0,#DIV!0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.255074287677452,-0.8838622570921899,0.5129526001492228,0.38707708905415783,0.321288488071405,0.28699321801276817,0.08575443021930249,0.13789683658458834,#DIV/0!,-0.2602766969209442,0.3002695723360753,#DIV/0!,0.5986960240384397,-0.17778090837303379,-0.28281705702303256,#DIV/0!,B-,D,B-,B-,B-,B-,C,C,#DIV!0,C-,B-,#DIV!0,C-,B-,C,#DIV!0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.07228857744133732,-0.4172659053521809,0.5492781562759338,0.41448111381827,0.548298746468652,-0.3412447173851819,-0.1529046992572103,0.09613303885851714,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.4681261961686136,#DIV/0!,C,C-,B-,B-,B-,C-,C,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0
41,Suffolk County (Central)--Islip Town (East) PUMA,0.28601513073241436,0.09927266721925065,0.6504405715510352,#DIV/0!,0.548298746468652,-0.5967576625094537,0.011320974008346953,#DIV/0!,0.29020350350596613,0.23505704188129328,-8.059327314264998,0.4524357504798548,-1.6570313605505747,-1.7337061323744039,0.42639166491443453,-1.4351395494869181,B-,C,B-,#DIV!0,B-,C-,C,#DIV!0,B-,C,E,B-,B-,D-,D-,D-
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.28601513073241436,0.006202620139647029,0.6504405715510352,0.41448111381827,0.548298746468652,-1.40733420877083,-0.16062075970939801,0.048211887747112936,#DIV/0!,1.3172220750252597,0.4181730461032197,#DIV/0!,0.6000513930981219,-1.5253143270927334,-0.42849777796183597,#DIV/0!,B-,C,B-,B-,B-,D-,C,C,#DIV!0,A-,B-,#DIV!0,C-,B-,D-,#DIV!0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",#DIV/0!,0.43719487814106106,0.43620627038552123,#DIV/0!,0.3256534278223286,0.03516680876075174,0.06110440500969112,#DIV/0!,0.22359202117372137,-0.3702678451475656,-0.03350982151074575,#DIV/0!,-0.296102156901362,-0.3692461797499305,0.5240994357545681,#DIV/0!,#DIV!0,B-,B-,#DIV!0,B-,C,C,#DIV!0,C,C-,C,#DIV!0,B-,C-,C-,#DIV!0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,#DIV/0!,-0.15190129629876187,#DIV/0!,#DIV/0!,0.2112662208914036,-0.07650654382500835,-0.2641852706060466,#DIV/0!,#DIV/0!,1.287764569082162,-0.7625088370549632,#DIV/0!,0.29173567893040186,-0.7223416762132898,-0.5532129391018646,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,C,C,C-,#DIV!0,#DIV!0,A-,D,#DIV!0,C-,B-,C-,#DIV!0
45,Saratoga County (Outer) PUMA,0.28601513073241436,0.4080126091537062,0.26118826616818586,0.41448111381827,#DIV/0!,0.4119164148544068,0.316885019804753,#DIV/0!,0.29020350350596613,0.5517575308884607,0.6399198091164539,0.4524357504798548,0.8668973151079481,-0.7900532818489767,0.009001679643341741,0.28859461527043545,B-,B-,B-,B-,#DIV!0,B-,B-,#DIV!0,B-,B-,B-,B-,C,B,D,B-
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",#DIV/0!,-0.14147903331680056,#DIV/0!,#DIV/0!,#DIV/0!,0.42180172606289634,-0.03711772707778076,#DIV/0!,#DIV/0!,-0.1803177759544447,-1.862291146134268,#DIV/0!,-0.0895968507846319,-0.6184522790889618,-0.393682095544816,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,B-,C,#DIV!0,#DIV!0,C,E,#DIV!0,C-,C,C-,#DIV!0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.24502975315879985,0.6063562922625704,0.29062583766837125,0.41448111381827,0.548298746468652,0.14793557534918889,0.2575294154515526,0.3586081048824864,-0.02697814326867726,0.7162273044055407,0.45126401066862587,0.39523489158746644,0.7536197912854682,0.10280231391422676,0.05862691915989087,0.3501138696789345,C,B-,B-,B-,B-,C,B-,B-,C,B-,B-,B-,C,B,C,B-
48,Wayne & Seneca Counties PUMA,#DIV/0!,-1.5551112839085852,0.6504405715510352,0.41448111381827,#DIV/0!,0.46931235996592235,10.351711699544696,#DIV/0!,0.29020350350596613,0.23118634234711402,-0.21608676338219973,0.4524357504798548,0.8668973151079481,-0.05968020728770115,0.2618968426935461,0.26097896906636114,#DIV!0,D-,B-,B-,#DIV!0,B-,A,#DIV!0,B-,C,C,B-,B-,B,C,B-
49,Schenectady County--Schenectady City PUMA,0.28601513073241436,-1.0472815774108146,0.01885329138646652,0.41448111381827,-0.37884978212450915,-0.08897875273360292,0.04129804849890881,-0.107780361118981,0.29020350350596613,0.22179720621146315,0.11684495161897027,0.4524357504798548,-0.4370156259167409,0.6353220466866102,0.5562861544043397,0.2622677124272091,B-,D,C,B-,C-,C,C,C,B-,C,C,B-,B-,C-,B-,B-
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,#DIV/0!,-0.3245387969058837,-0.34852282528167305,-0.5738878222321946,-0.8299220287598814,0.48185266979962993,-0.029381132924034922,#DIV/0!,0.29020350350596613,-0.22772064695948885,-0.09895151779201573,#DIV/0!,-0.4114578021784553,-0.4004780489620729,-0.2318550065240506,#DIV/0!,#DIV!0,C-,C-,C-,D,B-,C,#DIV!0,B-,C,C,#DIV!0,C,C-,C-,#DIV!0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,-0.5929922147280602,-0.21972484634781297,-0.022363208559285686,0.41448111381827,0.196873821282998,0.1716585949737668,0.1552397439567396,0.014739000628087941,-0.09625332539134797,-0.5442110597796177,0.13591738137920686,#DIV/0!,-0.9509943420440589,0.3895265023596162,-0.2487215488832973,#DIV/0!,C-,C,C,B-,C,C,C,C,C,C-,C,#DIV!0,C,D,B-,#DIV!0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.17884108441151653,-0.1374979523998206,0.6504405715510352,0.41448111381827,0.548298746468652,0.3081796231769078,-0.11748125566532032,0.26360884733732004,-0.4563527131614835,0.1582368171872087,-0.018846459242020604,#DIV/0!,-3.45504209504676,0.18059440012013384,0.7669721842269469,#DIV/0!,C,C,B-,B-,B-,B-,C,B-,C-,C,C,#DIV!0,B,E,C,#DIV!0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.28601513073241436,-0.5895039567179415,-0.7857191249173174,0.41448111381827,0.15252387947035861,-0.12359007137348993,0.2948478565325515,-0.05013502463645062,0.29020350350596613,-0.7067706705888294,0.5682319265556807,0.4524357504798548,0.8668973151079481,-0.6974795819270652,0.28404261432427386,0.15108012249397557,B-,C-,D,B-,C,C,B-,C,B-,C-,B-,B-,B-,B,C-,C
54,Columbia & Greene Counties PUMA,0.28601513073241436,-3.344974402396395,0.1256188114845591,#DIV/0!,#DIV/0!,0.47578635958336846,-0.9436093031998911,#DIV/0!,0.29020350350596613,-0.8222652135360563,-0.03286510510781424,0.4524357504798548,0.8668973151079481,-0.2325786451925896,-0.07434965658787494,0.06392542123849056,B-,E,C,#DIV!0,#DIV!0,B-,D,#DIV!0,B-,D,C,B-,C,B,C,C
55,Rensselaer County--Troy City PUMA,0.28601513073241436,-0.3808240933095487,-1.9717494708021623,-1.1019499955637453,#DIV/0!,-0.4101923416146196,-0.24258939440842908,#DIV/0!,0.29020350350596613,0.17882419913488168,0.6399198091164539,0.4524357504798548,0.8668973151079481,-1.7337061323744039,0.8689401681308164,0.22335923044307388,B-,C-,E,D,#DIV!0,C-,C,#DIV!0,B-,C,B-,B-,B,B,D-,C
56,Erie County (West Central)--Buffalo City (West) PUMA,-1.2942081848790639,-1.0354674161791504,-0.3345339534978394,-1.6054626034857558,0.126431329866053,-1.1619219005208365,-0.5366317878063825,-0.8345420737861392,-0.8066920127073759,-1.0717095410516038,0.0428079488746819,0.4524357504798548,0.8668973151079481,1.5371149249668121,0.06826868188513188,0.15558900965077846,D-,D,C-,D-,C,D,C-,D,D,D,C,B-,C,B,A-,C
