,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,1.5246358648457137,0.8539816591322468,#DIV/0!,#DIV/0!,-0.01027625210843318,0.2757696584837037,#DIV/0!,0.29635934048436074,-0.6049681201585487,#DIV/0!,#DIV/0!,0.18567026087213787,-0.08190268098562421,-0.5170180467380994,#DIV/0!,#DIV!0,A-,B,#DIV!0,#DIV!0,C,B-,#DIV!0,B-,C-,#DIV!0,#DIV!0,C-,C,C,#DIV!0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,-0.5105116455623706,-0.4765424005697619,0.33035735085438456,0.015544853546532502,-1.5973254039725366,-0.8845655020134366,-0.31198507321350116,-0.49071826013295566,0.447059711168101,0.3001549786191406,0.18787779187598355,-0.21574076482870247,-0.5561202910085847,-0.23306001399918283,-0.31461319532963083,-0.054920254786125104,C-,C-,B-,C,D-,D,C-,C-,B-,B-,C,C,C-,C-,C,C
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",#DIV/0!,1.0003029694363463,0.777615514056555,0.528207476505601,0.16187330209796227,1.9052742618042897,-0.22570454552420813,#DIV/0!,-1.784702722879624,0.34508270661429724,0.28472560764964433,0.048967607388144055,-0.6855670262553907,0.2535555627659328,0.3452339413220421,-0.17038633191356492,#DIV!0,B,B,B-,C,A,C,#DIV!0,E,B-,B-,C,B-,C-,B-,C
146,Capital Region,-12.273711580417922,-0.32608178672188537,-0.9624823027964676,-0.22189612830921335,-19.74260586044004,-0.16794761318320303,-0.5458538140954533,-4.891511297994883,0.46380580234871843,0.0656283615619912,0.5427330963873475,0.6954776172962861,0.7710067678140837,-0.311015726774343,0.46773882765579283,0.3850535351842681,E,C-,D,C,E,C,C-,E,B-,C,B-,B-,B-,B,C-,B-
147,Central NY,0.37182202630935773,1.6415669491488496,0.51972209224961,0.9664411680325484,0.2213225767165714,-0.6134539002481642,0.08418152164998323,0.4559432048369652,-2.244970659373462,0.5344085089044549,0.001002710357593709,0.5083647608872607,#DIV/0!,1.3175510013689113,-1.0164306355140726,#DIV/0!,B-,A-,B-,B,C,C-,C,B-,E,B-,C,B-,D,#DIV!0,A-,#DIV!0
148,Finger Lakes,0.3178314875176209,0.4712858129912745,0.770860700958113,#DIV/0!,0.44417281985092766,0.22045913531123248,2.445390638030011,#DIV/0!,0.3855578683423834,0.19695187015260734,0.1827442446331592,-1.5832309288372126,-1.2019197844118985,-0.21821451743031103,0.5964562556178256,-0.23452214170477811,B-,B-,B,#DIV!0,B-,C,A,#DIV!0,B-,C,C,D-,B-,D,C,C
149,Long Island,0.3145289076215455,-0.32197537489272393,0.6070871172289986,0.07084903515750218,0.28724872485552333,-0.29157652595700667,0.13707806511958193,0.11474856416191728,0.16886149166358694,0.09534931572848149,0.0459773370432293,-0.7946265268496295,0.23082066209324661,-0.6943503114168591,0.010215611642045841,-0.1339646314422712,B-,C-,B-,C,B-,C-,C,C,C,C,C,D,C,C,C-,C
150,Mid-Hudson,0.281910898946363,0.6141931125491807,0.6380759882270928,0.23910513891108795,0.38993680134553416,-0.2817822198130758,0.28819259695739896,0.3099474738747974,-0.5135494451352245,-0.11037160636119768,0.3751013755352328,-0.6028633298261707,0.25923983117587923,0.004827645700281217,0.2165129876453247,-0.05301464875226785,B-,B-,B-,C,B-,C-,B-,B-,C-,C,B-,C-,C,B-,C,C
151,Mohawk Valley,0.4095663322934597,-0.45471301685880144,0.045950692530794514,-1.511272046477742,0.24381206181855491,-0.6931425311070702,-1.2756589520953516,-0.4622082085565937,#DIV/0!,-0.4035131458948277,0.12271799189822795,0.08210427139865041,0.7616911056485767,1.6754021765321776,0.6822691827056385,#DIV/0!,B-,C-,C,D-,C,C-,D-,C-,#DIV!0,C-,C,C,B-,B,A-,#DIV!0
152,New York City,0.2689672901647018,0.26039778329642477,0.28684801693545603,-0.35592516107692795,0.24909834267935482,-0.333727522700172,0.16351050844114098,0.07702417967713979,0.16076560660607062,0.3396146186883452,0.3204767005713619,-0.7643775770737691,0.22318995349269202,-0.05273064544067579,0.6959041846650649,0.13183469164415568,B-,B-,B-,C-,C,C-,C,C,C,B-,B-,D,B-,C,C,C
153,North Country,0.4095663322934597,-2.1605293978737383,-0.2536734624489403,#DIV/0!,#DIV/0!,2.7498356708337046,-0.750443664001956,#DIV/0!,0.8570249788265932,-2.4404535082224803,-2.7536824611543067,#DIV/0!,-0.7978485620190872,-0.5268834896097698,-0.9165471822883383,#DIV/0!,B-,E,C-,#DIV!0,#DIV!0,A,D,#DIV!0,B,E,E,#DIV!0,D,D,C-,#DIV!0
154,Southern Tier,0.09654505255058464,-0.3029921637445772,-2.4206417066832695,1.366599710621821,0.42981098967512166,-0.39987860971440137,-0.23208849903748935,-0.2089493180474586,#DIV/0!,1.4830571323179405,0.8180780903370319,1.3370893309207172,1.1911800853790024,-1.3183952688164573,-0.8576116870668233,#DIV/0!,C,C-,E,A-,B-,C-,C,C,#DIV!0,A-,B,A-,D,B,D-,#DIV!0
155,Western NY,0.3635213708967666,0.6440888791361982,0.7192352991060704,0.4560941992442438,0.3915869807445289,-0.048549855521806386,-0.06257532580793808,0.3519145068282948,0.42702058373498925,-0.14282826536322943,0.27043974815325067,0.5851022000956401,-1.6612264545693365,0.878828629590843,-1.265063700512211,-0.12967532269572196,B-,B-,B-,B-,B-,C,C,B-,B-,C,B-,B-,D-,D-,B,C
