,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
10,Erie County (Central) PUMA,908,791,117,821,704,117,87,87,0,498,425,73,411,338,73,87,87,0,410,366,44,410,366,44,0,0,0,0,0,0,0,0,0,0,0,0
11,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,5374,2943,2431,4775,2392,2383,599,551,48,1220,187,1033,1220,187,1033,0,0,0,3269,2058,1211,2749,1586,1163,520,472,48,885,698,187,806,619,187,79,79,0
12,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",96,57,39,83,44,39,13,13,0,64,36,28,64,36,28,0,0,0,19,8,11,19,8,11,0,0,0,13,13,0,0,0,0,13,13,0
13,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,13553,8411,5142,10630,6468,4162,2923,1943,980,4413,2542,1871,4356,2485,1871,57,57,0,6497,3904,2593,4882,3057,1825,1615,847,768,2643,1965,678,1392,926,466,1251,1039,212
14,Westchester County (Northeast) PUMA,5870,2837,3033,5407,2380,3027,463,457,6,2728,997,1731,2659,928,1731,69,69,0,1953,651,1302,1895,599,1296,58,52,6,1189,1189,0,853,853,0,336,336,0
15,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,7148,5166,1982,6606,4624,1982,542,542,0,4248,3085,1163,4248,3085,1163,0,0,0,1517,983,534,1517,983,534,0,0,0,1383,1098,285,841,556,285,542,542,0
16,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,530,228,302,194,44,150,336,184,152,18,0,18,18,0,18,0,0,0,316,184,132,132,0,132,184,184,0,196,44,152,44,44,0,152,0,152
17,Nassau County (Central)--Hempstead Town (East Central) PUMA,1465,565,900,1465,565,900,0,0,0,587,317,270,587,317,270,0,0,0,358,248,110,358,248,110,0,0,0,520,0,520,520,0,520,0,0,0
18,Niagara County (North & East) PUMA,244,125,119,125,125,0,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,125,119,125,125,0,119,0,119
19,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",18492,11097,7395,17239,10177,7062,1253,920,333,6699,3680,3019,6590,3646,2944,109,34,75,10425,6447,3978,9409,5689,3720,1016,758,258,1368,970,398,1240,842,398,128,128,0
20,"Chenango, Delaware & Broome (East) Counties PUMA",688,383,305,605,383,222,83,0,83,605,383,222,605,383,222,0,0,0,83,0,83,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0
21,Oswego County PUMA,423,423,0,319,319,0,104,104,0,33,33,0,33,33,0,0,0,0,390,390,0,286,286,0,104,104,0,0,0,0,0,0,0,0,0,0
22,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",5449,2577,2872,4759,2153,2606,690,424,266,1541,288,1253,1541,288,1253,0,0,0,2763,1321,1442,2455,1180,1275,308,141,167,1145,968,177,763,685,78,382,283,99
23,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,5953,3751,2202,4869,2821,2048,1084,930,154,1840,1156,684,1668,984,684,172,172,0,3465,1999,1466,2854,1542,1312,611,457,154,648,596,52,347,295,52,301,301,0
24,Ontario & Yates Counties PUMA,795,199,596,795,199,596,0,0,0,121,0,121,121,0,121,0,0,0,674,199,475,674,199,475,0,0,0,0,0,0,0,0,0,0,0,0
25,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",8948,3978,4970,8432,3722,4710,516,256,260,4306,1638,2668,4306,1638,2668,0,0,0,3672,1892,1780,3371,1738,1633,301,154,147,970,448,522,755,346,409,215,102,113
26,Erie County (Northwest) PUMA,1136,732,404,309,215,94,827,517,310,220,126,94,220,126,94,0,0,0,916,606,310,89,89,0,827,517,310,0,0,0,0,0,0,0,0,0
27,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,10544,6043,4501,8056,4148,3908,2488,1895,593,3356,1328,2028,2992,1046,1946,364,282,82,4716,3018,1698,3793,2162,1631,923,856,67,2472,1697,775,1271,940,331,1201,757,444
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",6243,3441,2802,5235,2918,2317,1008,523,485,1936,1373,563,1721,1332,389,215,41,174,3552,1642,1910,3029,1430,1599,523,212,311,755,426,329,485,156,329,270,270,0
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",8099,4146,3953,7007,3335,3672,1092,811,281,6619,3056,3563,6204,2922,3282,415,134,281,448,181,267,448,181,267,0,0,0,1032,909,123,355,232,123,677,677,0
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",12768,7126,5642,9303,4807,4496,3465,2319,1146,4532,2443,2089,3467,1849,1618,1065,594,471,6678,3811,2867,5144,2734,2410,1534,1077,457,1558,872,686,692,224,468,866,648,218
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,16414,10949,5465,14009,9091,4918,2405,1858,547,8217,4717,3500,6943,3633,3310,1274,1084,190,6002,4650,1352,5323,4122,1201,679,528,151,2195,1582,613,1743,1336,407,452,246,206
32,Erie County (West Central)--Buffalo City (West) PUMA,1566,1298,268,885,778,107,681,520,161,646,591,55,604,549,55,42,42,0,868,707,161,229,229,0,639,478,161,52,0,52,52,0,52,0,0,0
33,Schenectady County--Schenectady City PUMA,1675,1260,415,1185,770,415,490,490,0,714,487,227,714,487,227,0,0,0,373,185,188,238,50,188,135,135,0,588,588,0,233,233,0,355,355,0
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,4337,2179,2158,3833,1762,2071,504,417,87,2359,649,1710,2359,649,1710,0,0,0,1767,1530,237,1350,1113,237,417,417,0,211,0,211,124,0,124,87,0,87
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,3838,1849,1989,3142,1448,1694,696,401,295,1462,395,1067,1462,395,1067,0,0,0,1905,1160,745,1209,759,450,696,401,295,471,294,177,471,294,177,0,0,0
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,3944,2925,1019,3408,2423,985,536,502,34,1036,910,126,763,637,126,273,273,0,1348,547,801,1348,547,801,0,0,0,1560,1468,92,1297,1239,58,263,229,34
38,Erie County (Northeast) PUMA,298,209,89,298,209,89,0,0,0,298,209,89,298,209,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Monroe County (North & West) PUMA,385,163,222,385,163,222,0,0,0,222,0,222,222,0,222,0,0,0,163,163,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1518,1083,435,1089,780,309,429,303,126,309,309,0,309,309,0,0,0,0,712,454,258,553,338,215,159,116,43,497,320,177,227,133,94,270,187,83
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4297,3277,1020,2671,1856,815,1626,1421,205,1880,1522,358,1179,901,278,701,621,80,1603,941,662,1211,674,537,392,267,125,814,814,0,281,281,0,533,533,0
42,Erie County (West Central)--Buffalo City (East) PUMA,203,0,203,121,0,121,82,0,82,73,0,73,73,0,73,0,0,0,48,0,48,48,0,48,0,0,0,82,0,82,0,0,0,82,0,82
43,Suffolk County (Northwest)--Smithtown Town PUMA,1503,479,1024,1503,479,1024,0,0,0,640,411,229,640,411,229,0,0,0,863,68,795,863,68,795,0,0,0,0,0,0,0,0,0,0,0,0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,5244,3147,2097,4105,2181,1924,1139,966,173,2863,1503,1360,2751,1464,1287,112,39,73,1236,636,600,986,386,600,250,250,0,1145,1008,137,368,331,37,777,677,100
45,NYC-Manhattan Community District 8--Upper East Side PUMA,7626,4395,3231,7213,4167,3046,413,228,185,7032,3958,3074,6847,3958,2889,185,0,185,594,437,157,366,209,157,228,228,0,0,0,0,0,0,0,0,0,0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,3116,2029,1087,2583,1790,793,533,239,294,876,614,262,876,614,262,0,0,0,1504,840,664,1170,639,531,334,201,133,736,575,161,537,537,0,199,38,161
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2146,853,1293,2022,729,1293,124,124,0,1801,508,1293,1801,508,1293,0,0,0,188,188,0,64,64,0,124,124,0,157,157,0,157,157,0,0,0,0
48,Erie County (South) PUMA,362,333,29,117,88,29,245,245,0,29,0,29,29,0,29,0,0,0,333,333,0,88,88,0,245,245,0,0,0,0,0,0,0,0,0,0
49,Albany County (Outside Albany City) PUMA,3356,2737,619,3188,2690,498,168,47,121,2894,2473,421,2894,2473,421,0,0,0,462,264,198,294,217,77,168,47,121,0,0,0,0,0,0,0,0,0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,6030,3418,2612,5417,3181,2236,613,237,376,2269,1210,1059,2165,1106,1059,104,104,0,3319,2095,1224,2810,1962,848,509,133,376,442,113,329,442,113,329,0,0,0
51,Erie County (North Central) PUMA,1824,1091,733,1627,1091,536,197,0,197,1561,1025,536,1561,1025,536,0,0,0,66,66,0,66,66,0,0,0,0,197,0,197,0,0,0,197,0,197
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2410,1759,651,2282,1631,651,128,128,0,926,656,270,926,656,270,0,0,0,1228,914,314,1100,786,314,128,128,0,256,189,67,256,189,67,0,0,0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",18623,9282,9341,13983,6441,7542,4640,2841,1799,3839,1586,2253,3259,1256,2003,580,330,250,11364,5559,5805,8404,3996,4408,2960,1563,1397,3420,2137,1283,2320,1189,1131,1100,948,152
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,6278,2784,3494,6075,2581,3494,203,203,0,4798,2302,2496,4595,2099,2496,203,203,0,1480,482,998,1480,482,998,0,0,0,0,0,0,0,0,0,0,0,0
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",9630,4768,4862,8735,4311,4424,895,457,438,3460,1275,2185,3330,1145,2185,130,130,0,4954,2767,2187,4325,2440,1885,629,327,302,1216,726,490,1080,726,354,136,0,136
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",5097,2737,2360,4546,2562,1984,551,175,376,2501,1323,1178,2370,1192,1178,131,131,0,2059,1051,1008,1683,1051,632,376,0,376,537,363,174,493,319,174,44,44,0
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",13410,8093,5317,10631,6104,4527,2779,1989,790,5031,2979,2052,4255,2203,2052,776,776,0,5789,3658,2131,4809,2966,1843,980,692,288,2590,1456,1134,1567,935,632,1023,521,502
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1139,856,283,1139,856,283,0,0,0,864,581,283,864,581,283,0,0,0,275,275,0,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Albany County (East Central)--Albany City PUMA,361,247,114,305,247,58,56,0,56,236,178,58,236,178,58,0,0,0,56,0,56,0,0,0,56,0,56,69,69,0,69,69,0,0,0,0
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,5353,2792,2561,5151,2792,2359,202,0,202,3388,1562,1826,3186,1562,1624,202,0,202,1446,851,595,1446,851,595,0,0,0,519,379,140,519,379,140,0,0,0
61,Rensselaer County--Troy City PUMA,1188,792,396,643,388,255,545,404,141,577,268,309,395,227,168,182,41,141,248,161,87,248,161,87,0,0,0,363,363,0,0,0,0,363,363,0
62,Warren & Washington Counties PUMA,108,91,17,91,91,0,17,0,17,91,91,0,91,91,0,0,0,0,17,0,17,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0
63,Orange County (Northeast)--Greater Newburgh City PUMA,2465,1190,1275,2166,952,1214,299,238,61,823,328,495,823,328,495,0,0,0,973,408,565,912,408,504,61,0,61,669,454,215,431,216,215,238,238,0
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4902,2700,2202,4306,2417,1889,596,283,313,2444,1476,968,2444,1476,968,0,0,0,1862,941,921,1862,941,921,0,0,0,596,283,313,0,0,0,596,283,313
65,Fulton & Montgomery Counties PUMA,302,183,119,302,183,119,0,0,0,255,136,119,255,136,119,0,0,0,47,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,16120,8493,7627,14096,6811,7285,2024,1682,342,8143,3836,4307,7274,3137,4137,869,699,170,6196,3201,2995,5623,2800,2823,573,401,172,1781,1456,325,1199,874,325,582,582,0
67,Monroe County (Central)--Rochester City (East) PUMA,1513,678,835,1316,634,682,197,44,153,318,51,267,287,51,236,31,0,31,751,337,414,585,293,292,166,44,122,444,290,154,444,290,154,0,0,0
68,Chautauqua County PUMA,93,93,0,0,0,0,93,93,0,32,32,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,61,61,0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,5987,3938,2049,5861,3861,2000,126,77,49,3738,1926,1812,3738,1926,1812,0,0,0,2181,2012,169,2104,1935,169,77,77,0,68,0,68,19,0,19,49,0,49
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",480,317,163,329,166,163,151,151,0,377,214,163,226,63,163,151,151,0,103,103,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,12362,6168,6194,12131,5937,6194,231,231,0,7957,3393,4564,7779,3215,4564,178,178,0,3860,2472,1388,3860,2472,1388,0,0,0,545,303,242,492,250,242,53,53,0
72,Monroe County (Central)--Rochester City (West) PUMA,2119,1404,715,908,479,429,1211,925,286,345,226,119,345,226,119,0,0,0,1713,1117,596,502,192,310,1211,925,286,61,61,0,61,61,0,0,0,0
73,Orange County (Southeast) PUMA,2983,1644,1339,2983,1644,1339,0,0,0,1394,834,560,1394,834,560,0,0,0,1302,523,779,1302,523,779,0,0,0,287,287,0,287,287,0,0,0,0
74,Rockland County (North)--New City & Congers PUMA,6656,3320,3336,5967,2888,3079,689,432,257,2192,1250,942,2192,1250,942,0,0,0,3504,1567,1937,3366,1429,1937,138,138,0,960,503,457,409,209,200,551,294,257
75,Westchester County (Southeast) PUMA,10005,6596,3409,9008,5664,3344,997,932,65,3694,2333,1361,3694,2333,1361,0,0,0,4561,2633,1928,4397,2469,1928,164,164,0,1750,1630,120,917,862,55,833,768,65
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",10081,5277,4804,7105,3885,3220,2976,1392,1584,3794,2230,1564,3389,1825,1564,405,405,0,3922,1988,1934,2546,1328,1218,1376,660,716,2365,1059,1306,1170,732,438,1195,327,868
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4350,2364,1986,3703,1717,1986,647,647,0,2364,773,1591,2364,773,1591,0,0,0,1292,897,395,1075,680,395,217,217,0,694,694,0,264,264,0,430,430,0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,21519,14103,7416,18381,12166,6215,3138,1937,1201,9269,5731,3538,9066,5528,3538,203,203,0,9113,5955,3158,6912,4543,2369,2201,1412,789,3137,2417,720,2403,2095,308,734,322,412
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8956,5248,3708,7683,4395,3288,1273,853,420,2881,1832,1049,2881,1832,1049,0,0,0,5333,2674,2659,4167,1928,2239,1166,746,420,742,742,0,635,635,0,107,107,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,804,281,523,647,193,454,157,88,69,687,233,454,599,145,454,88,88,0,117,48,69,48,48,0,69,0,69,0,0,0,0,0,0,0,0,0
81,Wayne & Seneca Counties PUMA,761,612,149,466,317,149,295,295,0,692,612,80,397,317,80,295,295,0,69,0,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11967,7625,4342,9337,6244,3093,2630,1381,1249,3436,2352,1084,3243,2159,1084,193,193,0,6421,3886,2535,5075,3527,1548,1346,359,987,2110,1387,723,1019,558,461,1091,829,262
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,8753,5575,3178,8653,5575,3078,100,0,100,3967,2371,1596,3967,2371,1596,0,0,0,3856,2437,1419,3756,2437,1319,100,0,100,930,767,163,930,767,163,0,0,0
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,12666,6556,6110,10833,5467,5366,1833,1089,744,5166,2004,3162,4582,1878,2704,584,126,458,5806,3505,2301,5070,3055,2015,736,450,286,1694,1047,647,1181,534,647,513,513,0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",4596,2875,1721,3704,2549,1155,892,326,566,1821,972,849,1428,972,456,393,0,393,2503,1631,872,2004,1305,699,499,326,173,272,272,0,272,272,0,0,0,0
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2676,2158,518,2293,1910,383,383,248,135,530,235,295,329,98,231,201,137,64,1693,1470,223,1622,1470,152,71,0,71,453,453,0,342,342,0,111,111,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,30464,21260,9204,23878,15982,7896,6586,5278,1308,11403,8381,3022,9444,6906,2538,1959,1475,484,15232,10006,5226,11470,6894,4576,3762,3112,650,3829,2873,956,2964,2182,782,865,691,174
88,Livingston & Wyoming Counties PUMA,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5186,2445,2741,5148,2445,2703,38,0,38,2280,1223,1057,2242,1223,1019,38,0,38,2286,941,1345,2286,941,1345,0,0,0,620,281,339,620,281,339,0,0,0
90,Cattaraugus & Allegany Counties PUMA,332,162,170,324,162,162,8,0,8,324,162,162,324,162,162,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,45,45,0,9,9,0,36,36,0,9,9,0,9,9,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0
92,Orange County (Northwest) PUMA,2716,1019,1697,2654,957,1697,62,62,0,1178,350,828,1178,350,828,0,0,0,1461,592,869,1399,530,869,62,62,0,77,77,0,77,77,0,0,0,0
93,Columbia & Greene Counties PUMA,420,333,87,420,333,87,0,0,0,246,246,0,246,246,0,0,0,0,174,87,87,174,87,87,0,0,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (East) PUMA,3592,2489,1103,2425,1424,1001,1167,1065,102,734,417,317,564,247,317,170,170,0,1650,1158,492,1299,807,492,351,351,0,1208,914,294,562,370,192,646,544,102
95,Monroe County (East) PUMA,1376,696,680,1376,696,680,0,0,0,517,159,358,517,159,358,0,0,0,757,435,322,757,435,322,0,0,0,102,102,0,102,102,0,0,0,0
96,Sullivan & Ulster (West) Counties PUMA,1430,448,982,1308,434,874,122,14,108,352,122,230,347,117,230,5,5,0,1047,295,752,930,286,644,117,9,108,31,31,0,31,31,0,0,0,0
97,Cayuga & Onondaga (South) Counties PUMA,144,144,0,144,144,0,0,0,0,103,103,0,103,103,0,0,0,0,41,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10815,6051,4764,8138,4846,3292,2677,1205,1472,2329,986,1343,2329,986,1343,0,0,0,6364,3897,2467,4320,3104,1216,2044,793,1251,2122,1168,954,1489,756,733,633,412,221
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2345,1463,882,2003,1265,738,342,198,144,778,587,191,778,587,191,0,0,0,995,448,547,995,448,547,0,0,0,572,428,144,230,230,0,342,198,144
100,Onondaga County (Central)--Syracuse City PUMA,2823,1718,1105,2123,1403,720,700,315,385,1139,665,474,1139,665,474,0,0,0,1114,715,399,694,567,127,420,148,272,570,338,232,290,171,119,280,167,113
101,Ulster County (East) PUMA,2453,1615,838,2117,1279,838,336,336,0,580,450,130,426,296,130,154,154,0,963,692,271,781,510,271,182,182,0,910,473,437,910,473,437,0,0,0
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,19950,12349,7601,17013,10301,6712,2937,2048,889,5386,3181,2205,5062,3014,2048,324,167,157,11722,7064,4658,10013,5960,4053,1709,1104,605,2842,2104,738,1938,1327,611,904,777,127
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3156,2005,1151,2455,1424,1031,701,581,120,1098,587,511,952,441,511,146,146,0,1610,1019,591,1055,584,471,555,435,120,448,399,49,448,399,49,0,0,0
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1205,826,379,880,561,319,325,265,60,896,604,292,668,376,292,228,228,0,309,222,87,212,185,27,97,37,60,0,0,0,0,0,0,0,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3936,1798,2138,3577,1516,2061,359,282,77,1486,556,930,1486,556,930,0,0,0,2253,1045,1208,1894,763,1131,359,282,77,197,197,0,197,197,0,0,0,0
106,Saratoga County (Outer) PUMA,273,42,231,79,42,37,194,0,194,126,0,126,20,0,20,106,0,106,147,42,105,59,42,17,88,0,88,0,0,0,0,0,0,0,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",8488,4176,4312,7548,3446,4102,940,730,210,5193,3113,2080,4771,2776,1995,422,337,85,2049,773,1276,1725,574,1151,324,199,125,1246,290,956,1052,96,956,194,194,0
108,NYC-Brooklyn Community District 4--Bushwick PUMA,5618,4301,1317,4058,2868,1190,1560,1433,127,682,447,235,603,368,235,79,79,0,3276,2511,765,2506,1741,765,770,770,0,1660,1343,317,949,759,190,711,584,127
109,Suffolk County (Central)--Islip Town (East) PUMA,789,567,222,731,509,222,58,58,0,316,167,149,316,167,149,0,0,0,394,321,73,336,263,73,58,58,0,79,79,0,79,79,0,0,0,0
110,Westchester County (Southwest)--Yonkers City PUMA,11555,7029,4526,10112,5866,4246,1443,1163,280,4943,2487,2456,4943,2487,2456,0,0,0,5102,3342,1760,4317,2837,1480,785,505,280,1510,1200,310,852,542,310,658,658,0
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,11430,5829,5601,11112,5511,5601,318,318,0,7055,3823,3232,6941,3709,3232,114,114,0,3504,1431,2073,3504,1431,2073,0,0,0,871,575,296,667,371,296,204,204,0
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",17009,8332,8677,15469,7556,7913,1540,776,764,7899,4416,3483,6804,3925,2879,1095,491,604,8345,3359,4986,8057,3165,4892,288,194,94,765,557,208,608,466,142,157,91,66
113,Jefferson & Lewis Counties PUMA,260,260,0,260,260,0,0,0,0,260,260,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2290,1246,1044,1986,1139,847,304,107,197,1136,814,322,1088,766,322,48,48,0,543,206,337,419,206,213,124,0,124,611,226,385,479,167,312,132,59,73
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,3655,1766,1889,3023,1484,1539,632,282,350,1617,930,687,1561,874,687,56,56,0,1641,576,1065,1213,432,781,428,144,284,397,260,137,249,178,71,148,82,66
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,3292,2064,1228,2374,1563,811,918,501,417,771,452,319,771,452,319,0,0,0,1047,701,346,976,701,275,71,0,71,1474,911,563,627,410,217,847,501,346
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",8633,4887,3746,6511,3294,3217,2122,1593,529,3055,1507,1548,2875,1377,1498,180,130,50,4256,2310,1946,3331,1693,1638,925,617,308,1322,1070,252,305,224,81,1017,846,171
