,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
11,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,8061.0,4215.0,3846.0,5351.0,3181.0,2170.0,2710.0,1034.0,1676.0,1498.0,363.0,1135.0,985.0,363.0,622.0,513.0,0.0,513.0,4571.0,2474.0,2097.0,3198.0,1887.0,1311.0,1373.0,587.0,786.0,1992.0,1378.0,614.0,1168.0,931.0,237.0,824.0,447.0,377.0
12,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",319.0,85.0,234.0,177.0,22.0,155.0,142.0,63.0,79.0,185.0,64.0,121.0,85.0,14.0,71.0,100.0,50.0,50.0,121.0,8.0,113.0,92.0,8.0,84.0,29.0,0.0,29.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
13,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,19012.0,10463.0,8549.0,4969.0,2359.0,2610.0,14043.0,8104.0,5939.0,5731.0,3140.0,2591.0,2246.0,846.0,1400.0,3485.0,2294.0,1191.0,8859.0,4769.0,4090.0,1835.0,881.0,954.0,7024.0,3888.0,3136.0,4422.0,2554.0,1868.0,888.0,632.0,256.0,3534.0,1922.0,1612.0
14,Westchester County (Northeast) PUMA,7212.0,2862.0,4350.0,4154.0,1083.0,3071.0,3058.0,1779.0,1279.0,3731.0,997.0,2734.0,2582.0,520.0,2062.0,1149.0,477.0,672.0,2292.0,676.0,1616.0,1572.0,563.0,1009.0,720.0,113.0,607.0,1189.0,1189.0,0.0,0.0,0.0,0.0,1189.0,1189.0,0.0
15,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,9547.0,5485.0,4062.0,8262.0,4664.0,3598.0,1285.0,821.0,464.0,5550.0,3158.0,2392.0,4803.0,2829.0,1974.0,747.0,329.0,418.0,2322.0,983.0,1339.0,2076.0,737.0,1339.0,246.0,246.0,0.0,1675.0,1344.0,331.0,1383.0,1098.0,285.0,292.0,246.0,46.0
16,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,757.0,412.0,345.0,592.0,290.0,302.0,165.0,122.0,43.0,42.0,24.0,18.0,18.0,0.0,18.0,24.0,24.0,0.0,476.0,344.0,132.0,422.0,290.0,132.0,54.0,54.0,0.0,239.0,44.0,195.0,152.0,0.0,152.0,87.0,44.0,43.0
17,Nassau County (Central)--Hempstead Town (East Central) PUMA,1896.0,700.0,1196.0,1489.0,700.0,789.0,407.0,0.0,407.0,760.0,317.0,443.0,760.0,317.0,443.0,0.0,0.0,0.0,616.0,383.0,233.0,616.0,383.0,233.0,0.0,0.0,0.0,520.0,0.0,520.0,113.0,0.0,113.0,407.0,0.0,407.0
18,Niagara County (North & East) PUMA,388.0,125.0,263.0,181.0,125.0,56.0,207.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,56.0,0.0,56.0,88.0,0.0,88.0,244.0,125.0,119.0,125.0,125.0,0.0,119.0,0.0,119.0
19,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",25548.0,13502.0,12046.0,19939.0,10706.0,9233.0,5609.0,2796.0,2813.0,8187.0,4098.0,4089.0,6874.0,3389.0,3485.0,1313.0,709.0,604.0,15477.0,8086.0,7391.0,11361.0,6179.0,5182.0,4116.0,1907.0,2209.0,1884.0,1318.0,566.0,1704.0,1138.0,566.0,180.0,180.0,0.0
20,"Chenango, Delaware & Broome (East) Counties PUMA",721.0,423.0,298.0,116.0,40.0,76.0,605.0,383.0,222.0,619.0,383.0,236.0,14.0,0.0,14.0,605.0,383.0,222.0,62.0,0.0,62.0,62.0,0.0,62.0,0.0,0.0,0.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
21,Oswego County PUMA,408.0,408.0,0.0,319.0,319.0,0.0,89.0,89.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,375.0,375.0,0.0,286.0,286.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",7516.0,3311.0,4205.0,1024.0,276.0,748.0,6492.0,3035.0,3457.0,1812.0,405.0,1407.0,719.0,104.0,615.0,1093.0,301.0,792.0,3839.0,1730.0,2109.0,133.0,0.0,133.0,3706.0,1730.0,1976.0,1865.0,1176.0,689.0,172.0,172.0,0.0,1693.0,1004.0,689.0
23,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,10199.0,5035.0,5164.0,7242.0,3741.0,3501.0,2957.0,1294.0,1663.0,2900.0,1599.0,1301.0,2289.0,1362.0,927.0,611.0,237.0,374.0,5770.0,2365.0,3405.0,3790.0,1674.0,2116.0,1980.0,691.0,1289.0,1529.0,1071.0,458.0,1163.0,705.0,458.0,366.0,366.0,0.0
24,Ontario & Yates Counties PUMA,898.0,250.0,648.0,545.0,51.0,494.0,353.0,199.0,154.0,121.0,0.0,121.0,66.0,0.0,66.0,55.0,0.0,55.0,777.0,250.0,527.0,479.0,51.0,428.0,298.0,199.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",11769.0,4899.0,6870.0,3324.0,1677.0,1647.0,8445.0,3222.0,5223.0,4704.0,1743.0,2961.0,1740.0,979.0,761.0,2964.0,764.0,2200.0,5492.0,2585.0,2907.0,1335.0,698.0,637.0,4157.0,1887.0,2270.0,1573.0,571.0,1002.0,249.0,0.0,249.0,1324.0,571.0,753.0
26,Erie County (Northwest) PUMA,1374.0,732.0,642.0,0.0,0.0,0.0,1374.0,732.0,642.0,458.0,126.0,332.0,0.0,0.0,0.0,458.0,126.0,332.0,916.0,606.0,310.0,0.0,0.0,0.0,916.0,606.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,16160.0,9033.0,7127.0,1578.0,751.0,827.0,14582.0,8282.0,6300.0,4973.0,2552.0,2421.0,1111.0,571.0,540.0,3862.0,1981.0,1881.0,7482.0,4335.0,3147.0,418.0,131.0,287.0,7064.0,4204.0,2860.0,3705.0,2146.0,1559.0,49.0,49.0,0.0,3656.0,2097.0,1559.0
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8271.0,3956.0,4315.0,3376.0,1610.0,1766.0,4895.0,2346.0,2549.0,2210.0,1444.0,766.0,1460.0,926.0,534.0,750.0,518.0,232.0,4867.0,1946.0,2921.0,1408.0,477.0,931.0,3459.0,1469.0,1990.0,1194.0,566.0,628.0,508.0,207.0,301.0,686.0,359.0,327.0
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",10866.0,4994.0,5872.0,2331.0,808.0,1523.0,8535.0,4186.0,4349.0,8479.0,3904.0,4575.0,1359.0,666.0,693.0,7120.0,3238.0,3882.0,1355.0,181.0,1174.0,972.0,142.0,830.0,383.0,39.0,344.0,1032.0,909.0,123.0,0.0,0.0,0.0,1032.0,909.0,123.0
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",19665.0,9335.0,10330.0,238.0,90.0,148.0,19427.0,9245.0,10182.0,5267.0,2694.0,2573.0,70.0,0.0,70.0,5197.0,2694.0,2503.0,9634.0,5266.0,4368.0,168.0,90.0,78.0,9466.0,5176.0,4290.0,4764.0,1375.0,3389.0,0.0,0.0,0.0,4764.0,1375.0,3389.0
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,25003.0,13754.0,11249.0,4461.0,2205.0,2256.0,20542.0,11549.0,8993.0,11167.0,5526.0,5641.0,2257.0,991.0,1266.0,8910.0,4535.0,4375.0,10301.0,6126.0,4175.0,1589.0,889.0,700.0,8712.0,5237.0,3475.0,3535.0,2102.0,1433.0,615.0,325.0,290.0,2920.0,1777.0,1143.0
32,Erie County (West Central)--Buffalo City (West) PUMA,3804.0,1925.0,1879.0,296.0,175.0,121.0,3508.0,1750.0,1758.0,1626.0,1031.0,595.0,167.0,108.0,59.0,1459.0,923.0,536.0,1618.0,707.0,911.0,129.0,67.0,62.0,1489.0,640.0,849.0,560.0,187.0,373.0,0.0,0.0,0.0,560.0,187.0,373.0
33,Schenectady County--Schenectady City PUMA,2214.0,1446.0,768.0,1236.0,557.0,679.0,978.0,889.0,89.0,1011.0,579.0,432.0,621.0,278.0,343.0,390.0,301.0,89.0,529.0,279.0,250.0,435.0,185.0,250.0,94.0,94.0,0.0,674.0,588.0,86.0,180.0,94.0,86.0,494.0,494.0,0.0
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,6409.0,2601.0,3808.0,1813.0,467.0,1346.0,4596.0,2134.0,2462.0,3832.0,1071.0,2761.0,1541.0,267.0,1274.0,2291.0,804.0,1487.0,2134.0,1530.0,604.0,272.0,200.0,72.0,1862.0,1330.0,532.0,443.0,0.0,443.0,0.0,0.0,0.0,443.0,0.0,443.0
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",201.0,201.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,164.0,164.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,7063.0,2819.0,4244.0,1492.0,187.0,1305.0,5571.0,2632.0,2939.0,2524.0,892.0,1632.0,828.0,187.0,641.0,1696.0,705.0,991.0,3155.0,1299.0,1856.0,588.0,0.0,588.0,2567.0,1299.0,1268.0,1384.0,628.0,756.0,76.0,0.0,76.0,1308.0,628.0,680.0
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,5502.0,3373.0,2129.0,4036.0,2459.0,1577.0,1466.0,914.0,552.0,1466.0,1082.0,384.0,1193.0,809.0,384.0,273.0,273.0,0.0,2104.0,715.0,1389.0,1671.0,570.0,1101.0,433.0,145.0,288.0,1932.0,1576.0,356.0,1172.0,1080.0,92.0,760.0,496.0,264.0
38,Erie County (Northeast) PUMA,502.0,209.0,293.0,502.0,209.0,293.0,0.0,0.0,0.0,394.0,209.0,185.0,394.0,209.0,185.0,0.0,0.0,0.0,108.0,0.0,108.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Monroe County (North & West) PUMA,497.0,163.0,334.0,497.0,163.0,334.0,0.0,0.0,0.0,222.0,0.0,222.0,222.0,0.0,222.0,0.0,0.0,0.0,275.0,163.0,112.0,275.0,163.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2820.0,1480.0,1340.0,1520.0,809.0,711.0,1300.0,671.0,629.0,939.0,513.0,426.0,600.0,428.0,172.0,339.0,85.0,254.0,1248.0,603.0,645.0,649.0,204.0,445.0,599.0,399.0,200.0,633.0,364.0,269.0,271.0,177.0,94.0,362.0,187.0,175.0
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",7474.0,4531.0,2943.0,1805.0,1092.0,713.0,5669.0,3439.0,2230.0,2482.0,1929.0,553.0,732.0,525.0,207.0,1750.0,1404.0,346.0,3623.0,1646.0,1977.0,725.0,390.0,335.0,2898.0,1256.0,1642.0,1369.0,956.0,413.0,348.0,177.0,171.0,1021.0,779.0,242.0
42,Erie County (West Central)--Buffalo City (East) PUMA,1456.0,828.0,628.0,597.0,282.0,315.0,859.0,546.0,313.0,992.0,494.0,498.0,233.0,0.0,233.0,759.0,494.0,265.0,382.0,334.0,48.0,282.0,282.0,0.0,100.0,52.0,48.0,82.0,0.0,82.0,82.0,0.0,82.0,0.0,0.0,0.0
43,Suffolk County (Northwest)--Smithtown Town PUMA,2014.0,644.0,1370.0,1607.0,539.0,1068.0,407.0,105.0,302.0,776.0,547.0,229.0,574.0,442.0,132.0,202.0,105.0,97.0,992.0,97.0,895.0,787.0,97.0,690.0,205.0,0.0,205.0,246.0,0.0,246.0,246.0,0.0,246.0,0.0,0.0,0.0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,7036.0,3931.0,3105.0,4878.0,2680.0,2198.0,2158.0,1251.0,907.0,3855.0,1997.0,1858.0,3152.0,1706.0,1446.0,703.0,291.0,412.0,1430.0,636.0,794.0,752.0,353.0,399.0,678.0,283.0,395.0,1751.0,1298.0,453.0,974.0,621.0,353.0,777.0,677.0,100.0
45,NYC-Manhattan Community District 8--Upper East Side PUMA,10766.0,4395.0,6371.0,2692.0,799.0,1893.0,8074.0,3596.0,4478.0,9613.0,3958.0,5655.0,2692.0,799.0,1893.0,6921.0,3159.0,3762.0,1153.0,437.0,716.0,0.0,0.0,0.0,1153.0,437.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,3777.0,2069.0,1708.0,2940.0,1726.0,1214.0,837.0,343.0,494.0,1314.0,654.0,660.0,1120.0,654.0,466.0,194.0,0.0,194.0,1727.0,840.0,887.0,1084.0,497.0,587.0,643.0,343.0,300.0,736.0,575.0,161.0,736.0,575.0,161.0,0.0,0.0,0.0
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3109.0,1057.0,2052.0,1627.0,347.0,1280.0,1482.0,710.0,772.0,2359.0,650.0,1709.0,1284.0,347.0,937.0,1075.0,303.0,772.0,593.0,250.0,343.0,343.0,0.0,343.0,250.0,250.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0
48,Erie County (South) PUMA,420.0,333.0,87.0,88.0,88.0,0.0,332.0,245.0,87.0,29.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0,333.0,333.0,0.0,88.0,88.0,0.0,245.0,245.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0,58.0
49,Albany County (Outside Albany City) PUMA,5353.0,3314.0,2039.0,1923.0,941.0,982.0,3430.0,2373.0,1057.0,3885.0,2936.0,949.0,1538.0,894.0,644.0,2347.0,2042.0,305.0,1468.0,378.0,1090.0,385.0,47.0,338.0,1083.0,331.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,8434.0,4399.0,4035.0,4829.0,2535.0,2294.0,3605.0,1864.0,1741.0,3026.0,1352.0,1674.0,2431.0,1031.0,1400.0,595.0,321.0,274.0,3996.0,2377.0,1619.0,2350.0,1456.0,894.0,1646.0,921.0,725.0,1412.0,670.0,742.0,48.0,48.0,0.0,1364.0,622.0,742.0
51,Erie County (North Central) PUMA,3961.0,1598.0,2363.0,1362.0,569.0,793.0,2599.0,1029.0,1570.0,3297.0,1532.0,1765.0,1058.0,569.0,489.0,2239.0,963.0,1276.0,360.0,66.0,294.0,0.0,0.0,0.0,360.0,66.0,294.0,304.0,0.0,304.0,304.0,0.0,304.0,0.0,0.0,0.0
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3751.0,1759.0,1992.0,1817.0,751.0,1066.0,1934.0,1008.0,926.0,1303.0,656.0,647.0,746.0,348.0,398.0,557.0,308.0,249.0,1928.0,914.0,1014.0,882.0,214.0,668.0,1046.0,700.0,346.0,520.0,189.0,331.0,189.0,189.0,0.0,331.0,0.0,331.0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",29297.0,13800.0,15497.0,284.0,126.0,158.0,29013.0,13674.0,15339.0,5708.0,1923.0,3785.0,126.0,126.0,0.0,5582.0,1797.0,3785.0,17129.0,8162.0,8967.0,0.0,0.0,0.0,17129.0,8162.0,8967.0,6460.0,3715.0,2745.0,158.0,0.0,158.0,6302.0,3715.0,2587.0
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,10533.0,4162.0,6371.0,1147.0,553.0,594.0,9386.0,3609.0,5777.0,7124.0,2723.0,4401.0,1147.0,553.0,594.0,5977.0,2170.0,3807.0,2862.0,1439.0,1423.0,0.0,0.0,0.0,2862.0,1439.0,1423.0,547.0,0.0,547.0,0.0,0.0,0.0,547.0,0.0,547.0
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",13887.0,6125.0,7762.0,6071.0,2836.0,3235.0,7816.0,3289.0,4527.0,4152.0,1683.0,2469.0,2502.0,1121.0,1381.0,1650.0,562.0,1088.0,7743.0,3375.0,4368.0,2603.0,1163.0,1440.0,5140.0,2212.0,2928.0,1992.0,1067.0,925.0,966.0,552.0,414.0,1026.0,515.0,511.0
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",8474.0,3987.0,4487.0,4461.0,2289.0,2172.0,4013.0,1698.0,2315.0,3223.0,1712.0,1511.0,1745.0,754.0,991.0,1478.0,958.0,520.0,3933.0,1580.0,2353.0,2149.0,1356.0,793.0,1784.0,224.0,1560.0,1318.0,695.0,623.0,567.0,179.0,388.0,751.0,516.0,235.0
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",19942.0,11022.0,8920.0,7748.0,4050.0,3698.0,12194.0,6972.0,5222.0,6269.0,3697.0,2572.0,2811.0,1659.0,1152.0,3458.0,2038.0,1420.0,10264.0,5238.0,5026.0,3860.0,1696.0,2164.0,6404.0,3542.0,2862.0,3409.0,2087.0,1322.0,1077.0,695.0,382.0,2332.0,1392.0,940.0
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,2315.0,1202.0,1113.0,1944.0,1137.0,807.0,371.0,65.0,306.0,1576.0,927.0,649.0,1511.0,862.0,649.0,65.0,65.0,0.0,739.0,275.0,464.0,433.0,275.0,158.0,306.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Albany County (East Central)--Albany City PUMA,1766.0,318.0,1448.0,788.0,69.0,719.0,978.0,249.0,729.0,1123.0,249.0,874.0,598.0,0.0,598.0,525.0,249.0,276.0,269.0,0.0,269.0,0.0,0.0,0.0,269.0,0.0,269.0,374.0,69.0,305.0,190.0,69.0,121.0,184.0,0.0,184.0
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8096.0,3430.0,4666.0,1380.0,887.0,493.0,6716.0,2543.0,4173.0,3872.0,1636.0,2236.0,926.0,594.0,332.0,2946.0,1042.0,1904.0,3411.0,1370.0,2041.0,313.0,152.0,161.0,3098.0,1218.0,1880.0,813.0,424.0,389.0,141.0,141.0,0.0,672.0,283.0,389.0
61,Rensselaer County--Troy City PUMA,1812.0,908.0,904.0,740.0,524.0,216.0,1072.0,384.0,688.0,1072.0,384.0,688.0,0.0,0.0,0.0,1072.0,384.0,688.0,248.0,161.0,87.0,248.0,161.0,87.0,0.0,0.0,0.0,492.0,363.0,129.0,492.0,363.0,129.0,0.0,0.0,0.0
62,Warren & Washington Counties PUMA,181.0,91.0,90.0,181.0,91.0,90.0,0.0,0.0,0.0,91.0,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Orange County (Northeast)--Greater Newburgh City PUMA,3443.0,1536.0,1907.0,2075.0,1039.0,1036.0,1368.0,497.0,871.0,984.0,423.0,561.0,918.0,423.0,495.0,66.0,0.0,66.0,1412.0,553.0,859.0,720.0,351.0,369.0,692.0,202.0,490.0,1047.0,560.0,487.0,437.0,265.0,172.0,610.0,295.0,315.0
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6337.0,2884.0,3453.0,4834.0,2222.0,2612.0,1503.0,662.0,841.0,3247.0,1476.0,1771.0,2914.0,1281.0,1633.0,333.0,195.0,138.0,2494.0,1125.0,1369.0,1920.0,941.0,979.0,574.0,184.0,390.0,596.0,283.0,313.0,0.0,0.0,0.0,596.0,283.0,313.0
65,Fulton & Montgomery Counties PUMA,489.0,228.0,261.0,304.0,138.0,166.0,185.0,90.0,95.0,442.0,181.0,261.0,257.0,91.0,166.0,185.0,90.0,95.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,21643.0,10626.0,11017.0,11393.0,5268.0,6125.0,10250.0,5358.0,4892.0,10683.0,4985.0,5698.0,5416.0,2483.0,2933.0,5267.0,2502.0,2765.0,8237.0,3872.0,4365.0,4944.0,2271.0,2673.0,3293.0,1601.0,1692.0,2723.0,1769.0,954.0,1033.0,514.0,519.0,1690.0,1255.0,435.0
67,Monroe County (Central)--Rochester City (East) PUMA,2339.0,857.0,1482.0,1323.0,632.0,691.0,1016.0,225.0,791.0,401.0,51.0,350.0,329.0,51.0,278.0,72.0,0.0,72.0,1374.0,462.0,912.0,430.0,237.0,193.0,944.0,225.0,719.0,564.0,344.0,220.0,564.0,344.0,220.0,0.0,0.0,0.0
68,Chautauqua County PUMA,61.0,61.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,7965.0,4580.0,3385.0,5207.0,2695.0,2512.0,2758.0,1885.0,873.0,5013.0,2504.0,2509.0,3961.0,1768.0,2193.0,1052.0,736.0,316.0,2884.0,2076.0,808.0,1178.0,927.0,251.0,1706.0,1149.0,557.0,68.0,0.0,68.0,68.0,0.0,68.0,0.0,0.0,0.0
