,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
10,Erie County (Central) PUMA,1391,993,398,1024,704,320,367,289,78,747,515,232,570,338,232,177,177,0,532,366,166,454,366,88,78,0,78,112,112,0,0,0,0,112,112,0
11,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,8061,4215,3846,6380,3132,3248,1681,1083,598,1498,363,1135,1498,363,1135,0,0,0,4571,2474,2097,3760,2002,1758,811,472,339,1992,1378,614,1122,767,355,870,611,259
12,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",319,85,234,306,72,234,13,13,0,185,64,121,185,64,121,0,0,0,121,8,113,121,8,113,0,0,0,13,13,0,0,0,0,13,13,0
13,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,19012,10463,8549,13498,7571,5927,5514,2892,2622,5731,3140,2591,5337,3005,2332,394,135,259,8859,4769,4090,6050,3292,2758,2809,1477,1332,4422,2554,1868,2111,1274,837,2311,1280,1031
14,Westchester County (Northeast) PUMA,7270,2914,4356,6397,2457,3940,873,457,416,3731,997,2734,3317,928,2389,414,69,345,2350,728,1622,2227,676,1551,123,52,71,1189,1189,0,853,853,0,336,336,0
15,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,9547,5485,4062,8572,4870,3702,975,615,360,5550,3158,2392,5350,3085,2265,200,73,127,2322,983,1339,2135,983,1152,187,0,187,1675,1344,331,1087,802,285,588,542,46
16,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,757,412,345,319,126,193,438,286,152,42,24,18,18,0,18,24,24,0,476,344,132,214,82,132,262,262,0,239,44,195,87,44,43,152,0,152
17,Nassau County (Central)--Hempstead Town (East Central) PUMA,1896,700,1196,1827,700,1127,69,0,69,760,317,443,760,317,443,0,0,0,616,383,233,547,383,164,69,0,69,520,0,520,520,0,520,0,0,0
18,Niagara County (North & East) PUMA,388,125,263,269,125,144,119,0,119,0,0,0,0,0,0,0,0,0,144,0,144,144,0,144,0,0,0,244,125,119,125,125,0,119,0,119
19,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",25623,13577,12046,22920,12338,10582,2703,1239,1464,8262,4173,4089,7858,4073,3785,404,100,304,15477,8086,7391,13407,7176,6231,2070,910,1160,1884,1318,566,1655,1089,566,229,229,0
20,"Chenango, Delaware & Broome (East) Counties PUMA",804,423,381,667,383,284,137,40,97,619,383,236,605,383,222,14,0,14,145,0,145,62,0,62,83,0,83,40,40,0,0,0,0,40,40,0
21,Oswego County PUMA,423,423,0,319,319,0,104,104,0,33,33,0,33,33,0,0,0,0,390,390,0,286,286,0,104,104,0,0,0,0,0,0,0,0,0,0
22,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",7621,3416,4205,5476,2153,3323,2145,1263,882,1812,405,1407,1541,288,1253,271,117,154,3944,1835,2109,2846,1180,1666,1098,655,443,1865,1176,689,1089,685,404,776,491,285
23,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,10199,5035,5164,7254,3665,3589,2945,1370,1575,2900,1599,1301,2477,1308,1169,423,291,132,5770,2365,3405,3935,1832,2103,1835,533,1302,1529,1071,458,842,525,317,687,546,141
24,Ontario & Yates Counties PUMA,898,250,648,898,250,648,0,0,0,121,0,121,121,0,121,0,0,0,777,250,527,777,250,527,0,0,0,0,0,0,0,0,0,0,0,0
25,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",11769,4899,6870,9782,4082,5700,1987,817,1170,4704,1743,2961,4599,1638,2961,105,105,0,5492,2585,2907,4125,2098,2027,1367,487,880,1573,571,1002,1058,346,712,515,225,290
26,Erie County (Northwest) PUMA,1374,732,642,413,215,198,961,517,444,458,126,332,324,126,198,134,0,134,916,606,310,89,89,0,827,517,310,0,0,0,0,0,0,0,0,0
27,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,16192,9065,7127,11639,6139,5500,4553,2926,1627,5005,2584,2421,4193,1854,2339,812,730,82,7482,4335,3147,5502,2940,2562,1980,1395,585,3705,2146,1559,1944,1345,599,1761,801,960
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8414,3959,4455,6681,3190,3491,1733,769,964,2213,1447,766,1998,1406,592,215,41,174,5007,1946,3061,3811,1488,2323,1196,458,738,1194,566,628,872,296,576,322,270,52
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",10871,4999,5872,8261,3609,4652,2610,1390,1220,8484,3909,4575,6895,3196,3699,1589,713,876,1355,181,1174,1011,181,830,344,0,344,1032,909,123,355,232,123,677,677,0
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",19691,9361,10330,10225,4926,5299,9466,4435,5031,5267,2694,2573,3467,1849,1618,1800,845,955,9660,5292,4368,5413,2853,2560,4247,2439,1808,4764,1375,3389,1345,224,1121,3419,1151,2268
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,25003,13754,11249,18243,10160,8083,6760,3594,3166,11167,5526,5641,8644,3995,4649,2523,1531,992,10301,6126,4175,7219,4740,2479,3082,1386,1696,3535,2102,1433,2380,1425,955,1155,677,478
32,Erie County (West Central)--Buffalo City (West) PUMA,3892,1925,1967,1491,1008,483,2401,917,1484,1626,1031,595,1059,779,280,567,252,315,1706,707,999,380,229,151,1326,478,848,560,187,373,52,0,52,508,187,321
33,Schenectady County--Schenectady City PUMA,2214,1446,768,1363,770,593,851,676,175,1011,579,432,830,487,343,181,92,89,529,279,250,300,50,250,229,229,0,674,588,86,233,233,0,441,355,86
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,6611,2654,3957,5006,2089,2917,1605,565,1040,3956,1124,2832,3333,976,2357,623,148,475,2212,1530,682,1549,1113,436,663,417,246,443,0,443,124,0,124,319,0,319
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",201,201,0,201,201,0,0,0,0,164,164,0,164,164,0,0,0,0,37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,7209,2965,4244,5305,1910,3395,1904,1055,849,2670,1038,1632,2228,718,1510,442,320,122,3155,1299,1856,2027,898,1129,1128,401,727,1384,628,756,1050,294,756,334,334,0
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,5502,3373,2129,4496,2763,1733,1006,610,396,1466,1082,384,1055,809,246,411,273,138,2104,715,1389,1911,715,1196,193,0,193,1932,1576,356,1530,1239,291,402,337,65
38,Erie County (Northeast) PUMA,502,209,293,502,209,293,0,0,0,394,209,185,394,209,185,0,0,0,108,0,108,108,0,108,0,0,0,0,0,0,0,0,0,0,0,0
39,Monroe County (North & West) PUMA,497,163,334,497,163,334,0,0,0,222,0,222,222,0,222,0,0,0,275,163,112,275,163,112,0,0,0,0,0,0,0,0,0,0,0,0
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2820,1480,1340,1898,984,914,922,496,426,939,513,426,939,513,426,0,0,0,1248,603,645,640,338,302,608,265,343,633,364,269,319,133,186,314,231,83
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",7474,4531,2943,3835,2318,1517,3639,2213,1426,2482,1929,553,1375,1028,347,1107,901,206,3623,1646,1977,2008,1009,999,1615,637,978,1369,956,413,452,281,171,917,675,242
42,Erie County (West Central)--Buffalo City (East) PUMA,1456,828,628,121,0,121,1335,828,507,992,494,498,73,0,73,919,494,425,382,334,48,48,0,48,334,334,0,82,0,82,0,0,0,82,0,82
43,Suffolk County (Northwest)--Smithtown Town PUMA,2014,644,1370,2014,644,1370,0,0,0,776,547,229,776,547,229,0,0,0,992,97,895,992,97,895,0,0,0,246,0,246,246,0,246,0,0,0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,7036,3931,3105,5702,2965,2737,1334,966,368,3855,1997,1858,3548,1958,1590,307,39,268,1430,636,794,1180,386,794,250,250,0,1751,1298,453,974,621,353,777,677,100
45,NYC-Manhattan Community District 8--Upper East Side PUMA,10766,4395,6371,9395,4167,5228,1371,228,1143,9613,3958,5655,9029,3958,5071,584,0,584,1153,437,716,366,209,157,787,228,559,0,0,0,0,0,0,0,0,0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,3777,2069,1708,3049,1830,1219,728,239,489,1314,654,660,1269,654,615,45,0,45,1727,840,887,1243,639,604,484,201,283,736,575,161,537,537,0,199,38,161
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3109,1057,2052,2574,729,1845,535,328,207,2359,650,1709,2129,508,1621,230,142,88,593,250,343,288,64,224,305,186,119,157,157,0,157,157,0,0,0,0
48,Erie County (South) PUMA,420,333,87,117,88,29,303,245,58,29,0,29,29,0,29,0,0,0,333,333,0,88,88,0,245,245,0,58,0,58,0,0,0,58,0,58
49,Albany County (Outside Albany City) PUMA,5353,3314,2039,5001,3267,1734,352,47,305,3885,2936,949,3808,2936,872,77,0,77,1468,378,1090,1193,331,862,275,47,228,0,0,0,0,0,0,0,0,0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,8447,4412,4035,6753,3611,3142,1694,801,893,3039,1365,1674,2570,1206,1364,469,159,310,3996,2377,1619,3412,2244,1168,584,133,451,1412,670,742,771,161,610,641,509,132
51,Erie County (North Central) PUMA,4158,1598,2560,2232,1248,984,1926,350,1576,3297,1532,1765,2074,1182,892,1223,350,873,360,66,294,66,66,0,294,0,294,501,0,501,92,0,92,409,0,409
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3751,1759,1992,3441,1631,1810,310,128,182,1303,656,647,1303,656,647,0,0,0,1928,914,1014,1618,786,832,310,128,182,520,189,331,520,189,331,0,0,0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",29297,13800,15497,19503,9102,10401,9794,4698,5096,5708,1923,3785,4526,1256,3270,1182,667,515,17129,8162,8967,11430,5939,5491,5699,2223,3476,6460,3715,2745,3547,1907,1640,2913,1808,1105
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,10533,4162,6371,9353,3586,5767,1180,576,604,7124,2723,4401,6727,2520,4207,397,203,194,2862,1439,1423,2489,1066,1423,373,373,0,547,0,547,137,0,137,410,0,410
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",13887,6125,7762,11165,5029,6136,2722,1096,1626,4152,1683,2469,3724,1314,2410,428,369,59,7743,3375,4368,6017,2765,3252,1726,610,1116,1992,1067,925,1424,950,474,568,117,451
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",8585,3987,4598,5633,3093,2540,2952,894,2058,3223,1712,1511,2915,1489,1426,308,223,85,3961,1580,2381,1924,1198,726,2037,382,1655,1401,695,706,794,406,388,607,289,318
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",20049,11129,8920,14696,7963,6733,5353,3166,2187,6271,3699,2572,5190,2706,2484,1081,993,88,10264,5238,5026,7312,3761,3551,2952,1477,1475,3514,2192,1322,2194,1496,698,1320,696,624
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,2315,1202,1113,1728,921,807,587,281,306,1576,927,649,1295,646,649,281,281,0,739,275,464,433,275,158,306,0,306,0,0,0,0,0,0,0,0,0
59,Albany County (East Central)--Albany City PUMA,1780,332,1448,846,318,528,934,14,920,1137,263,874,593,249,344,544,14,530,269,0,269,0,0,0,269,0,269,374,69,305,253,69,184,121,0,121
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8106,3440,4666,7238,3340,3898,868,100,768,3882,1646,2236,3670,1636,2034,212,10,202,3411,1370,2041,3004,1280,1724,407,90,317,813,424,389,564,424,140,249,0,249
61,Rensselaer County--Troy City PUMA,1812,908,904,1031,388,643,781,520,261,1072,384,688,654,227,427,418,157,261,248,161,87,248,161,87,0,0,0,492,363,129,129,0,129,363,363,0
62,Warren & Washington Counties PUMA,198,91,107,181,91,90,17,0,17,91,91,0,91,91,0,0,0,0,107,0,107,90,0,90,17,0,17,0,0,0,0,0,0,0,0,0
63,Orange County (Northeast)--Greater Newburgh City PUMA,3443,1536,1907,2984,1192,1792,459,344,115,984,423,561,984,423,561,0,0,0,1412,553,859,1351,553,798,61,0,61,1047,560,487,649,216,433,398,344,54
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6476,2884,3592,5741,2601,3140,735,283,452,3247,1476,1771,3247,1476,1771,0,0,0,2633,1125,1508,2494,1125,1369,139,0,139,596,283,313,0,0,0,596,283,313
65,Fulton & Montgomery Counties PUMA,489,228,261,489,228,261,0,0,0,442,181,261,442,181,261,0,0,0,47,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,21643,10626,11017,16366,7832,8534,5277,2794,2483,10683,4985,5698,8528,3923,4605,2155,1062,1093,8237,3872,4365,6124,2974,3150,2113,898,1215,2723,1769,954,1714,935,779,1009,834,175
67,Monroe County (Central)--Rochester City (East) PUMA,2339,857,1482,1813,634,1179,526,223,303,401,51,350,329,51,278,72,0,72,1374,462,912,1040,293,747,334,169,165,564,344,220,444,290,154,120,54,66
68,Chautauqua County PUMA,93,93,0,0,0,0,93,93,0,32,32,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,61,61,0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,7965,4580,3385,7648,4312,3336,317,268,49,5013,2504,2509,4822,2313,2509,191,191,0,2884,2076,808,2807,1999,808,77,77,0,68,0,68,19,0,19,49,0,49
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",883,317,566,732,166,566,151,151,0,692,214,478,541,63,478,151,151,0,191,103,88,191,103,88,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,16881,8153,8728,15668,7447,8221,1213,706,507,9915,4052,5863,8981,3559,5422,934,493,441,6280,3798,2482,6054,3638,2416,226,160,66,686,303,383,633,250,383,53,53,0
72,Monroe County (Central)--Rochester City (West) PUMA,2754,1837,917,1202,741,461,1552,1096,456,717,488,229,607,488,119,110,0,110,1805,1117,688,534,192,342,1271,925,346,232,232,0,61,61,0,171,171,0
73,Orange County (Southeast) PUMA,3491,1919,1572,3344,1772,1572,147,147,0,1565,962,603,1565,962,603,0,0,0,1492,523,969,1492,523,969,0,0,0,434,434,0,287,287,0,147,147,0
74,Rockland County (North)--New City & Congers PUMA,9098,4061,5037,7262,3242,4020,1836,819,1017,3285,1350,1935,2860,1350,1510,425,0,425,4344,1931,2413,3903,1683,2220,441,248,193,1469,780,689,499,209,290,970,571,399
75,Westchester County (Southeast) PUMA,13632,7405,6227,11812,6162,5650,1820,1243,577,4366,2333,2033,4366,2333,2033,0,0,0,6705,3313,3392,5847,2967,2880,858,346,512,2561,1759,802,1599,862,737,962,897,65
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",14700,7652,7048,8712,4440,4272,5988,3212,2776,5940,3677,2263,3861,2063,1798,2079,1614,465,5036,2305,2731,3396,1645,1751,1640,660,980,3724,1670,2054,1455,732,723,2269,938,1331
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,6476,3205,3271,4478,2052,2426,1998,1153,845,2767,1108,1659,2767,1108,1659,0,0,0,2741,1403,1338,1173,680,493,1568,723,845,968,694,274,538,264,274,430,430,0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,31528,17519,14009,24260,13836,10424,7268,3683,3585,13381,6755,6626,11564,6093,5471,1817,662,1155,13783,8115,5668,9456,5554,3902,4327,2561,1766,4364,2649,1715,3240,2189,1051,1124,460,664
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",12941,6892,6049,9782,5409,4373,3159,1483,1676,4193,2229,1964,3972,2229,1743,221,0,221,7465,3825,3640,5007,2545,2462,2458,1280,1178,1283,838,445,803,635,168,480,203,277
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,1559,618,941,859,193,666,700,425,275,1306,570,736,675,145,530,631,425,206,253,48,205,184,48,136,69,0,69,0,0,0,0,0,0,0,0,0
81,Wayne & Seneca Counties PUMA,1356,827,529,915,459,456,441,368,73,788,708,80,493,413,80,295,295,0,422,46,376,422,46,376,0,0,0,146,73,73,0,0,0,146,73,73
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",19377,10270,9107,12724,7496,5228,6653,2774,3879,5001,3059,1942,4370,2724,1646,631,335,296,9640,4812,4828,6430,4214,2216,3210,598,2612,4736,2399,2337,1924,558,1366,2812,1841,971
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,11618,6823,4795,11020,6490,4530,598,333,265,4816,2595,2221,4485,2429,2056,331,166,165,5622,3461,2161,5355,3294,2061,267,167,100,1180,767,413,1180,767,413,0,0,0
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,19129,9452,9677,13480,6415,7065,5649,3037,2612,6923,3062,3861,5657,2447,3210,1266,615,651,10259,5090,5169,6642,3434,3208,3617,1656,1961,1947,1300,647,1181,534,647,766,766,0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",6849,3357,3492,4720,2686,2034,2129,671,1458,2492,1052,1440,1723,972,751,769,80,689,3897,1896,2001,2588,1305,1283,1309,591,718,460,409,51,409,409,0,51,0,51
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,3716,2331,1385,2889,2006,883,827,325,502,745,312,433,397,98,299,348,214,134,2315,1566,749,2150,1566,584,165,0,165,656,453,203,342,342,0,314,111,203
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,40491,24860,15631,28680,18122,10558,11811,6738,5073,14700,10078,4622,10346,7556,2790,4354,2522,1832,19962,11154,8808,14193,7836,6357,5769,3318,2451,5829,3628,2201,4141,2730,1411,1688,898,790
88,Livingston & Wyoming Counties PUMA,357,84,273,357,84,273,0,0,0,107,0,107,107,0,107,0,0,0,166,0,166,166,0,166,0,0,0,84,84,0,84,84,0,0,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6667,2531,4136,6016,2531,3485,651,0,651,2745,1223,1522,2707,1223,1484,38,0,38,3251,1027,2224,2689,1027,1662,562,0,562,671,281,390,620,281,339,51,0,51
90,Cattaraugus & Allegany Counties PUMA,411,206,205,403,206,197,8,0,8,334,162,172,334,162,172,0,0,0,77,44,33,69,44,25,8,0,8,0,0,0,0,0,0,0,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,252,101,151,67,9,58,185,92,93,9,9,0,9,9,0,0,0,0,187,36,151,58,0,58,129,36,93,56,56,0,0,0,0,56,56,0
92,Orange County (Northwest) PUMA,3462,1019,2443,3101,957,2144,361,62,299,1411,350,1061,1411,350,1061,0,0,0,1859,592,1267,1541,530,1011,318,62,256,192,77,115,149,77,72,43,0,43
93,Columbia & Greene Counties PUMA,1033,687,346,1033,687,346,0,0,0,429,322,107,429,322,107,0,0,0,604,365,239,604,365,239,0,0,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (East) PUMA,4728,2506,2222,3182,1441,1741,1546,1065,481,734,417,317,564,247,317,170,170,0,2745,1175,1570,2015,824,1191,730,351,379,1249,914,335,603,370,233,646,544,102
95,Monroe County (East) PUMA,1964,989,975,1964,989,975,0,0,0,981,452,529,981,452,529,0,0,0,757,435,322,757,435,322,0,0,0,226,102,124,226,102,124,0,0,0
96,Sullivan & Ulster (West) Counties PUMA,1900,601,1299,1566,587,979,334,14,320,505,275,230,500,270,230,5,5,0,1364,295,1069,1035,286,749,329,9,320,31,31,0,31,31,0,0,0,0
97,Cayuga & Onondaga (South) Counties PUMA,354,253,101,354,253,101,0,0,0,133,103,30,133,103,30,0,0,0,221,150,71,221,150,71,0,0,0,0,0,0,0,0,0,0,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",14528,7539,6989,9118,5109,4009,5410,2430,2980,3052,1395,1657,2546,1082,1464,506,313,193,8177,4296,3881,5007,3271,1736,3170,1025,2145,3299,1848,1451,1565,756,809,1734,1092,642
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3416,1637,1779,2788,1363,1425,628,274,354,1263,587,676,1263,587,676,0,0,0,1410,524,886,1124,448,676,286,76,210,743,526,217,401,328,73,342,198,144
100,Onondaga County (Central)--Syracuse City PUMA,5895,3406,2489,2806,1667,1139,3089,1739,1350,2597,1466,1131,1541,733,808,1056,733,323,2410,1477,933,975,763,212,1435,714,721,888,463,425,290,171,119,598,292,306
101,Ulster County (East) PUMA,3996,2044,1952,3229,1544,1685,767,500,267,1464,501,963,1119,296,823,345,205,140,1327,929,398,905,634,271,422,295,127,1205,614,591,1205,614,591,0,0,0
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,29869,15150,14719,23004,12139,10865,6865,3011,3854,8329,4359,3970,7044,3845,3199,1285,514,771,17515,8370,9145,13418,6967,6451,4097,1403,2694,4025,2421,1604,2542,1327,1215,1483,1094,389
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4254,2284,1970,2840,1469,1371,1414,815,599,1190,632,558,997,486,511,193,146,47,2318,1174,1144,1297,584,713,1021,590,431,746,478,268,546,399,147,200,79,121
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1863,1064,799,1196,713,483,667,351,316,1451,739,712,967,511,456,484,228,256,412,325,87,229,202,27,183,123,60,0,0,0,0,0,0,0,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4674,2018,2656,4112,1635,2477,562,383,179,1568,556,1012,1568,556,1012,0,0,0,2661,1164,1497,2245,882,1363,416,282,134,445,298,147,299,197,102,146,101,45
106,Saratoga County (Outer) PUMA,706,229,477,430,147,283,276,82,194,282,105,177,176,105,71,106,0,106,424,124,300,254,42,212,170,82,88,0,0,0,0,0,0,0,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",11271,5055,6216,9213,4047,5166,2058,1008,1050,7030,3714,3316,6129,3377,2752,901,337,564,2616,954,1662,2032,574,1458,584,380,204,1625,387,1238,1052,96,956,573,291,282
108,NYC-Brooklyn Community District 4--Bushwick PUMA,10342,6209,4133,5946,3897,2049,4396,2312,2084,1628,948,680,1271,869,402,357,79,278,6187,3700,2487,3351,2051,1300,2836,1649,1187,2527,1561,966,1324,977,347,1203,584,619
109,Suffolk County (Central)--Islip Town (East) PUMA,1541,648,893,1409,590,819,132,58,74,456,248,208,456,248,208,0,0,0,666,321,345,534,263,271,132,58,74,419,79,340,419,79,340,0,0,0
110,Westchester County (Southwest)--Yonkers City PUMA,19004,10244,8760,14348,7825,6523,4656,2419,2237,6685,2952,3733,6590,2952,3638,95,0,95,8462,4897,3565,6083,3715,2368,2379,1182,1197,3857,2395,1462,1675,1158,517,2182,1237,945
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,14895,6497,8398,14393,6179,8214,502,318,184,8752,4423,4329,8638,4309,4329,114,114,0,4791,1499,3292,4706,1499,3207,85,0,85,1352,575,777,1049,371,678,303,204,99
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",25121,11214,13907,20358,9664,10694,4763,1550,3213,10537,5333,5204,8702,4693,4009,1835,640,1195,11971,4920,7051,9789,4178,5611,2182,742,1440,2613,961,1652,1867,793,1074,746,168,578
113,Jefferson & Lewis Counties PUMA,899,260,639,700,260,440,199,0,199,381,260,121,260,260,0,121,0,121,492,0,492,440,0,440,52,0,52,26,0,26,0,0,0,26,0,26
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3952,2314,1638,3586,2207,1379,366,107,259,1326,874,452,1216,826,390,110,48,62,1788,1214,574,1664,1214,450,124,0,124,838,226,612,706,167,539,132,59,73
