,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
43,Suffolk County (Northwest)--Smithtown Town PUMA,1910,615,1295,1877,582,1295,33,33,0,776,547,229,743,514,229,33,33,0,888,68,820,888,68,820,0,0,0,246,0,246,246,0,246,0,0,0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,6144,3437,2707,5710,3147,2563,434,290,144,3064,1503,1561,2920,1503,1417,144,0,144,1329,636,693,1329,636,693,0,0,0,1751,1298,453,1461,1008,453,290,290,0
45,NYC-Manhattan Community District 8--Upper East Side PUMA,9115,4395,4720,9115,4395,4720,0,0,0,7962,3958,4004,7962,3958,4004,0,0,0,1153,437,716,1153,437,716,0,0,0,0,0,0,0,0,0,0,0,0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,3331,2029,1302,3288,1986,1302,43,43,0,1005,614,391,1005,614,391,0,0,0,1590,840,750,1547,797,750,43,43,0,736,575,161,736,575,161,0,0,0
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2328,853,1475,2200,853,1347,128,0,128,1864,508,1356,1736,508,1228,128,0,128,307,188,119,307,188,119,0,0,0,157,157,0,157,157,0,0,0,0
48,Erie County (South) PUMA,362,333,29,362,333,29,0,0,0,29,0,29,29,0,29,0,0,0,333,333,0,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Albany County (Outside Albany City) PUMA,4656,3148,1508,3717,2737,980,939,411,528,3640,2884,756,3114,2473,641,526,411,115,1016,264,752,603,264,339,413,0,413,0,0,0,0,0,0,0,0,0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,7505,4222,3283,7273,3990,3283,232,232,0,2681,1223,1458,2668,1210,1458,13,13,0,3741,2377,1364,3522,2158,1364,219,219,0,1083,622,461,1083,622,461,0,0,0
51,Erie County (North Central) PUMA,2285,1248,1037,2285,1248,1037,0,0,0,1718,1182,536,1718,1182,536,0,0,0,66,66,0,66,66,0,0,0,0,501,0,501,501,0,501,0,0,0
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2836,1759,1077,2549,1759,790,287,0,287,1006,656,350,1006,656,350,0,0,0,1574,914,660,1354,914,440,220,0,220,256,189,67,189,189,0,67,0,67
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23257,10708,12549,20730,9547,11183,2527,1161,1366,5094,1701,3393,4180,1109,3071,914,592,322,14034,6621,7413,12677,6052,6625,1357,569,788,4129,2386,1743,3873,2386,1487,256,0,256
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,8125,3423,4702,8125,3423,4702,0,0,0,5908,2418,3490,5908,2418,3490,0,0,0,2217,1005,1212,2217,1005,1212,0,0,0,0,0,0,0,0,0,0,0,0
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",11491,5385,6106,11169,5259,5910,322,126,196,3710,1444,2266,3675,1444,2231,35,0,35,6281,3162,3119,6049,3036,3013,232,126,106,1500,779,721,1445,779,666,55,0,55
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",6807,3549,3258,6513,3364,3149,294,185,109,2574,1323,1251,2574,1323,1251,0,0,0,3000,1531,1469,2902,1433,1469,98,98,0,1233,695,538,1037,608,429,196,87,109
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",16053,9730,6323,14688,8953,5735,1365,777,588,5741,3420,2321,5643,3378,2265,98,42,56,7627,4770,2857,6499,4035,2464,1128,735,393,2685,1540,1145,2546,1540,1006,139,0,139
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1853,1043,810,1684,1043,641,169,0,169,1420,768,652,1251,768,483,169,0,169,433,275,158,433,275,158,0,0,0,0,0,0,0,0,0,0,0,0
59,Albany County (East Central)--Albany City PUMA,737,318,419,737,318,419,0,0,0,491,249,242,491,249,242,0,0,0,56,0,56,56,0,56,0,0,0,190,69,121,190,69,121,0,0,0
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,6655,3430,3225,6357,3340,3017,298,90,208,3802,1636,2166,3802,1636,2166,0,0,0,2159,1370,789,1991,1280,711,168,90,78,694,424,270,564,424,140,130,0,130
61,Rensselaer County--Troy City PUMA,1475,792,683,1334,792,542,141,0,141,864,268,596,723,268,455,141,0,141,248,161,87,248,161,87,0,0,0,363,363,0,363,363,0,0,0,0
62,Warren & Washington Counties PUMA,198,91,107,198,91,107,0,0,0,91,91,0,91,91,0,0,0,0,107,0,107,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0
63,Orange County (Northeast)--Greater Newburgh City PUMA,2920,1285,1635,2920,1285,1635,0,0,0,984,423,561,984,423,561,0,0,0,1267,408,859,1267,408,859,0,0,0,669,454,215,669,454,215,0,0,0
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",5020,2552,2468,5020,2552,2468,0,0,0,2582,1476,1106,2582,1476,1106,0,0,0,1842,793,1049,1842,793,1049,0,0,0,596,283,313,596,283,313,0,0,0
65,Fulton & Montgomery Counties PUMA,349,183,166,349,183,166,0,0,0,302,136,166,302,136,166,0,0,0,47,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,18086,9116,8970,17248,8692,8556,838,424,414,9150,4402,4748,8689,3978,4711,461,424,37,6870,3125,3745,6647,3125,3522,223,0,223,2066,1589,477,1912,1589,323,154,0,154
67,Monroe County (Central)--Rochester City (East) PUMA,2121,746,1375,2021,746,1275,100,0,100,401,51,350,301,51,250,100,0,100,1210,405,805,1210,405,805,0,0,0,510,290,220,510,290,220,0,0,0
68,Chautauqua County PUMA,93,93,0,93,93,0,0,0,0,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,61,61,0,0,0,0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6786,4036,2750,6281,3872,2409,505,164,341,3942,1960,1982,3842,1860,1982,100,100,0,2776,2076,700,2371,2012,359,405,64,341,68,0,68,68,0,68,0,0,0
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",795,317,478,795,317,478,0,0,0,692,214,478,692,214,478,0,0,0,103,103,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,14427,6782,7645,13770,6340,7430,657,442,215,8718,3602,5116,8301,3400,4901,417,202,215,5089,2877,2212,4849,2637,2212,240,240,0,620,303,317,620,303,317,0,0,0
72,Monroe County (Central)--Rochester City (West) PUMA,2274,1467,807,2211,1404,807,63,63,0,345,226,119,345,226,119,0,0,0,1805,1117,688,1805,1117,688,0,0,0,124,124,0,61,61,0,63,63,0
73,Orange County (Southeast) PUMA,3218,1791,1427,2931,1504,1427,287,287,0,1437,834,603,1437,834,603,0,0,0,1347,523,824,1347,523,824,0,0,0,434,434,0,147,147,0,287,287,0
74,Rockland County (North)--New City & Congers PUMA,8194,3851,4343,7917,3574,4343,277,277,0,2794,1250,1544,2794,1250,1544,0,0,0,4021,1821,2200,4021,1821,2200,0,0,0,1379,780,599,1102,503,599,277,277,0
75,Westchester County (Southeast) PUMA,12315,7324,4991,11490,7324,4166,825,0,825,4226,2333,1893,3939,2333,1606,287,0,287,6001,3232,2769,5463,3232,2231,538,0,538,2088,1759,329,2088,1759,329,0,0,0
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",11379,5586,5793,11034,5241,5793,345,345,0,4296,2539,1757,3951,2194,1757,345,345,0,4373,1988,2385,4373,1988,2385,0,0,0,2710,1059,1651,2710,1059,1651,0,0,0
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5569,2870,2699,5439,2870,2569,130,0,130,2364,773,1591,2364,773,1591,0,0,0,2237,1403,834,2107,1403,704,130,0,130,968,694,274,968,694,274,0,0,0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,25303,15539,9764,24096,14825,9271,1207,714,493,10473,6073,4400,9954,5804,4150,519,269,250,11491,6911,4580,10803,6466,4337,688,445,243,3339,2555,784,3339,2555,784,0,0,0
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10371,5700,4671,9890,5700,4190,481,0,481,3288,1784,1504,2877,1784,1093,411,0,411,6341,3174,3167,6271,3174,3097,70,0,70,742,742,0,742,742,0,0,0,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,1141,618,523,1141,618,523,0,0,0,1024,570,454,1024,570,454,0,0,0,117,48,69,117,48,69,0,0,0,0,0,0,0,0,0,0,0,0
81,Wayne & Seneca Counties PUMA,1237,708,529,1237,708,529,0,0,0,788,708,80,788,708,80,0,0,0,376,0,376,376,0,376,0,0,0,73,0,73,73,0,73,0,0,0
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",15544,8571,6973,13492,8023,5469,2052,548,1504,4705,3059,1646,3595,2511,1084,1110,548,562,8332,4125,4207,7730,4125,3605,602,0,602,2507,1387,1120,2167,1387,780,340,0,340
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,9830,5585,4245,9599,5499,4100,231,86,145,4584,2429,2155,4439,2429,2010,145,0,145,4129,2389,1740,4043,2303,1740,86,86,0,1117,767,350,1117,767,350,0,0,0
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15956,7811,8145,14758,6917,7841,1198,894,304,5688,2104,3584,5517,2104,3413,171,0,171,8369,4455,3914,7547,3766,3781,822,689,133,1899,1252,647,1694,1047,647,205,205,0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",5826,3161,2665,5475,3081,2394,351,80,271,2109,1052,1057,1841,972,869,268,80,188,3257,1700,1557,3174,1700,1474,83,0,83,460,409,51,460,409,51,0,0,0
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2755,2167,588,2621,2103,518,134,64,70,720,355,365,650,355,295,70,0,70,1693,1470,223,1693,1470,223,0,0,0,342,342,0,278,278,0,64,64,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,34983,23265,11718,33412,22433,10979,1571,832,739,12966,9329,3637,12339,9120,3219,627,209,418,17745,10833,6912,16904,10210,6694,841,623,218,4272,3103,1169,4169,3103,1066,103,0,103
88,Livingston & Wyoming Counties PUMA,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6535,2531,4004,6457,2491,3966,78,40,38,2745,1223,1522,2707,1223,1484,38,0,38,3170,1027,2143,3130,987,2143,40,40,0,620,281,339,620,281,339,0,0,0
90,Cattaraugus & Allegany Counties PUMA,401,206,195,376,206,170,25,0,25,324,162,162,324,162,162,0,0,0,77,44,33,52,44,8,25,0,25,0,0,0,0,0,0,0,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,101,101,0,101,101,0,0,0,0,9,9,0,9,9,0,0,0,0,36,36,0,36,36,0,0,0,0,56,56,0,56,56,0,0,0,0
92,Orange County (Northwest) PUMA,2858,1019,1839,2858,1019,1839,0,0,0,1178,350,828,1178,350,828,0,0,0,1603,592,1011,1603,592,1011,0,0,0,77,77,0,77,77,0,0,0,0
93,Columbia & Greene Counties PUMA,686,599,87,686,599,87,0,0,0,322,322,0,322,322,0,0,0,0,364,277,87,364,277,87,0,0,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (East) PUMA,3925,2506,1419,3925,2506,1419,0,0,0,734,417,317,734,417,317,0,0,0,2016,1175,841,2016,1175,841,0,0,0,1175,914,261,1175,914,261,0,0,0
95,Monroe County (East) PUMA,1500,696,804,1500,696,804,0,0,0,517,159,358,517,159,358,0,0,0,757,435,322,757,435,322,0,0,0,226,102,124,226,102,124,0,0,0
96,Sullivan & Ulster (West) Counties PUMA,1832,533,1299,1832,533,1299,0,0,0,437,207,230,437,207,230,0,0,0,1364,295,1069,1364,295,1069,0,0,0,31,31,0,31,31,0,0,0,0
97,Cayuga & Onondaga (South) Counties PUMA,210,182,28,210,182,28,0,0,0,32,32,0,32,32,0,0,0,0,178,150,28,178,150,28,0,0,0,0,0,0,0,0,0,0,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",12416,6584,5832,11962,6488,5474,454,96,358,2679,1082,1597,2583,986,1597,96,96,0,7070,4129,2941,6864,4129,2735,206,0,206,2667,1373,1294,2515,1373,1142,152,0,152
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2568,1539,1029,2418,1463,955,150,76,74,852,587,265,778,587,191,74,0,74,1144,524,620,1068,448,620,76,76,0,572,428,144,572,428,144,0,0,0
100,Onondaga County (Central)--Syracuse City PUMA,3573,2238,1335,3112,1906,1206,461,332,129,1480,905,575,1248,673,575,232,232,0,1398,870,528,1169,770,399,229,100,129,695,463,232,695,463,232,0,0,0
101,Ulster County (East) PUMA,3333,1728,1605,3269,1728,1541,64,0,64,1220,450,770,1156,450,706,64,0,64,1203,805,398,1203,805,398,0,0,0,910,473,437,910,473,437,0,0,0
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,24628,13640,10988,22538,12567,9971,2090,1073,1017,7127,3690,3437,6424,3371,3053,703,319,384,14361,7677,6684,13301,7163,6138,1060,514,546,3140,2273,867,2813,2033,780,327,240,87
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3490,2241,1249,3392,2241,1151,98,0,98,1143,632,511,1143,632,511,0,0,0,1765,1174,591,1765,1174,591,0,0,0,582,435,147,484,435,49,98,0,98
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1452,929,523,1356,833,523,96,96,0,1040,604,436,1040,604,436,0,0,0,412,325,87,316,229,87,96,96,0,0,0,0,0,0,0,0,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4384,1917,2467,4079,1788,2291,305,129,176,1568,556,1012,1357,427,930,211,129,82,2619,1164,1455,2525,1164,1361,94,0,94,197,197,0,197,197,0,0,0,0
106,Saratoga County (Outer) PUMA,484,229,255,337,229,108,147,0,147,255,105,150,125,105,20,130,0,130,229,124,105,212,124,88,17,0,17,0,0,0,0,0,0,0,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",9219,3849,5370,8570,3462,5108,649,387,262,5527,2882,2645,5230,2676,2554,297,206,91,2275,677,1598,2094,496,1598,181,181,0,1417,290,1127,1246,290,956,171,0,171
108,NYC-Brooklyn Community District 4--Bushwick PUMA,7988,5484,2504,7617,5113,2504,371,371,0,1297,948,349,1236,887,349,61,61,0,4954,3193,1761,4644,2883,1761,310,310,0,1737,1343,394,1737,1343,394,0,0,0
109,Suffolk County (Central)--Islip Town (East) PUMA,870,648,222,870,648,222,0,0,0,397,248,149,397,248,149,0,0,0,394,321,73,394,321,73,0,0,0,79,79,0,79,79,0,0,0,0
110,Westchester County (Southwest)--Yonkers City PUMA,14891,8239,6652,13330,7752,5578,1561,487,1074,5878,2487,3391,5606,2487,3119,272,0,272,6439,3973,2466,5557,3486,2071,882,487,395,2574,1779,795,2167,1779,388,407,0,407
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,12555,6279,6276,12281,6279,6002,274,0,274,7773,4205,3568,7598,4205,3393,175,0,175,3821,1499,2322,3821,1499,2322,0,0,0,961,575,386,862,575,287,99,0,99
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",21448,10699,10749,19710,9552,10158,1738,1147,591,9140,4885,4255,8489,4731,3758,651,154,497,10811,4853,5958,9778,3914,5864,1033,939,94,1497,961,536,1443,907,536,54,54,0
113,Jefferson & Lewis Counties PUMA,583,260,323,295,260,35,288,0,288,260,260,0,260,260,0,0,0,0,297,0,297,9,0,9,288,0,288,26,0,26,26,0,26,0,0,0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3799,2254,1545,3655,2254,1401,144,0,144,1266,814,452,1266,814,452,0,0,0,1695,1214,481,1551,1214,337,144,0,144,838,226,612,838,226,612,0,0,0
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,3840,1849,1991,3539,1713,1826,301,136,165,1700,1013,687,1700,1013,687,0,0,0,1641,576,1065,1442,440,1002,199,136,63,499,260,239,397,260,137,102,0,102
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4047,2152,1895,3959,2064,1895,88,88,0,824,452,372,824,452,372,0,0,0,1547,701,846,1547,701,846,0,0,0,1676,999,677,1588,911,677,88,88,0
