,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
32,Erie County (West Central)--Buffalo City (West) PUMA,3005,1813,1192,1566,1298,268,1439,515,924,1199,919,280,646,591,55,553,328,225,1246,707,539,868,707,161,378,0,378,560,187,373,52,0,52,508,187,321
33,Schenectady County--Schenectady City PUMA,2004,1352,652,1675,1260,415,329,92,237,895,579,316,714,487,227,181,92,89,435,185,250,373,185,188,62,0,62,674,588,86,588,588,0,86,0,86
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,5156,2451,2705,4337,2179,2158,819,272,547,2844,921,1923,2359,649,1710,485,272,213,2007,1530,477,1767,1530,237,240,0,240,305,0,305,211,0,211,94,0,94
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",201,201,0,37,37,0,164,164,0,164,164,0,0,0,0,164,164,0,37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,5111,2485,2626,3838,1849,1989,1273,636,637,2402,892,1510,1462,395,1067,940,497,443,2162,1299,863,1905,1160,745,257,139,118,547,294,253,471,294,177,76,0,76
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,4715,3162,1553,3944,2925,1019,771,237,534,1105,979,126,1036,910,126,69,69,0,2050,715,1335,1348,547,801,702,168,534,1560,1468,92,1560,1468,92,0,0,0
38,Erie County (Northeast) PUMA,406,209,197,298,209,89,108,0,108,298,209,89,298,209,89,0,0,0,108,0,108,0,0,0,108,0,108,0,0,0,0,0,0,0,0,0
39,Monroe County (North & West) PUMA,385,163,222,385,163,222,0,0,0,222,0,222,222,0,222,0,0,0,163,163,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2610,1713,897,1518,1083,435,1092,630,462,767,513,254,309,309,0,458,204,254,1302,836,466,712,454,258,590,382,208,541,364,177,497,320,177,44,44,0
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",6853,4425,2428,4297,3277,1020,2556,1148,1408,2327,1823,504,1880,1522,358,447,301,146,3223,1646,1577,1603,941,662,1620,705,915,1303,956,347,814,814,0,489,142,347
42,Erie County (West Central)--Buffalo City (East) PUMA,415,52,363,203,0,203,212,52,160,233,0,233,73,0,73,160,0,160,100,52,48,48,0,48,52,52,0,82,0,82,82,0,82,0,0,0
43,Suffolk County (Northwest)--Smithtown Town PUMA,1910,615,1295,1503,479,1024,407,136,271,776,547,229,640,411,229,136,136,0,888,68,820,863,68,795,25,0,25,246,0,246,0,0,0,246,0,246
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,6171,3437,2734,5244,3147,2097,927,290,637,3091,1503,1588,2863,1503,1360,228,0,228,1329,636,693,1236,636,600,93,0,93,1751,1298,453,1145,1008,137,606,290,316
45,NYC-Manhattan Community District 8--Upper East Side PUMA,9115,4395,4720,7626,4395,3231,1489,0,1489,7962,3958,4004,7032,3958,3074,930,0,930,1153,437,716,594,437,157,559,0,559,0,0,0,0,0,0,0,0,0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,3395,2029,1366,3116,2029,1087,279,0,279,1005,614,391,876,614,262,129,0,129,1654,840,814,1504,840,664,150,0,150,736,575,161,736,575,161,0,0,0
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2362,853,1509,2146,853,1293,216,0,216,1898,508,1390,1801,508,1293,97,0,97,307,188,119,188,188,0,119,0,119,157,157,0,157,157,0,0,0,0
48,Erie County (South) PUMA,362,333,29,362,333,29,0,0,0,29,0,29,29,0,29,0,0,0,333,333,0,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Albany County (Outside Albany City) PUMA,4245,2737,1508,3356,2737,619,889,0,889,3229,2473,756,2894,2473,421,335,0,335,1016,264,752,462,264,198,554,0,554,0,0,0,0,0,0,0,0,0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,7372,3990,3382,6030,3418,2612,1342,572,770,2767,1210,1557,2269,1210,1059,498,0,498,3522,2158,1364,3319,2095,1224,203,63,140,1083,622,461,442,113,329,641,509,132
51,Erie County (North Central) PUMA,2285,1248,1037,1824,1091,733,461,157,304,1718,1182,536,1561,1025,536,157,157,0,66,66,0,66,66,0,0,0,0,501,0,501,197,0,197,304,0,304
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2884,1759,1125,2410,1759,651,474,0,474,1054,656,398,926,656,270,128,0,128,1574,914,660,1228,914,314,346,0,346,256,189,67,256,189,67,0,0,0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23306,10352,12954,18623,9282,9341,4683,1070,3613,4979,1586,3393,3839,1586,2253,1140,0,1140,14198,6380,7818,11364,5559,5805,2834,821,2013,4129,2386,1743,3420,2137,1283,709,249,460
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,8125,3423,4702,6278,2784,3494,1847,639,1208,5908,2418,3490,4798,2302,2496,1110,116,994,2217,1005,1212,1480,482,998,737,523,214,0,0,0,0,0,0,0,0,0
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",11489,5318,6171,9630,4768,4862,1859,550,1309,3710,1444,2266,3460,1275,2185,250,169,81,6221,3095,3126,4954,2767,2187,1267,328,939,1558,779,779,1216,726,490,342,53,289
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",6786,3462,3324,5097,2737,2360,1689,725,964,2749,1323,1426,2501,1323,1178,248,0,248,3000,1531,1469,2059,1051,1008,941,480,461,1037,608,429,537,363,174,500,245,255
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",15848,9722,6126,13410,8093,5317,2438,1629,809,5757,3420,2337,5031,2979,2052,726,441,285,7189,4534,2655,5789,3658,2131,1400,876,524,2902,1768,1134,2590,1456,1134,312,312,0
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,2085,1339,746,1139,856,283,946,483,463,1652,1064,588,864,581,283,788,483,305,433,275,158,275,275,0,158,0,158,0,0,0,0,0,0,0,0,0
59,Albany County (East Central)--Albany City PUMA,737,318,419,361,247,114,376,71,305,491,249,242,236,178,58,255,71,184,56,0,56,56,0,56,0,0,0,190,69,121,69,69,0,121,0,121
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,6844,3426,3418,5544,2792,2752,1300,634,666,3802,1636,2166,3388,1562,1826,414,74,340,2478,1366,1112,1637,851,786,841,515,326,564,424,140,519,379,140,45,45,0
61,Rensselaer County--Troy City PUMA,1554,871,683,1188,792,396,366,79,287,943,347,596,577,268,309,366,79,287,248,161,87,248,161,87,0,0,0,363,363,0,363,363,0,0,0,0
62,Warren & Washington Counties PUMA,198,91,107,108,91,17,90,0,90,91,91,0,91,91,0,0,0,0,107,0,107,17,0,17,90,0,90,0,0,0,0,0,0,0,0,0
63,Orange County (Northeast)--Greater Newburgh City PUMA,2920,1285,1635,2465,1190,1275,455,95,360,984,423,561,823,328,495,161,95,66,1267,408,859,973,408,565,294,0,294,669,454,215,669,454,215,0,0,0
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",5168,2700,2468,4902,2700,2202,266,0,266,2582,1476,1106,2444,1476,968,138,0,138,1990,941,1049,1862,941,921,128,0,128,596,283,313,596,283,313,0,0,0
65,Fulton & Montgomery Counties PUMA,349,183,166,302,183,119,47,0,47,302,136,166,255,136,119,47,0,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,17824,8981,8843,16120,8493,7627,1704,488,1216,8847,4136,4711,8143,3836,4307,704,300,404,6851,3256,3595,6196,3201,2995,655,55,600,2126,1589,537,1781,1456,325,345,133,212
67,Monroe County (Central)--Rochester City (East) PUMA,2175,800,1375,1513,678,835,662,122,540,401,51,350,318,51,267,83,0,83,1210,405,805,751,337,414,459,68,391,564,344,220,444,290,154,120,54,66
68,Chautauqua County PUMA,93,93,0,93,93,0,0,0,0,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,61,61,0,0,0,0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6490,3972,2518,5987,3938,2049,503,34,469,4051,1960,2091,3738,1926,1812,313,34,279,2371,2012,359,2181,2012,169,190,0,190,68,0,68,68,0,68,0,0,0
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",795,317,478,480,317,163,315,0,315,692,214,478,377,214,163,315,0,315,103,103,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,14432,6542,7890,12362,6168,6194,2070,374,1696,8851,3602,5249,7957,3393,4564,894,209,685,4961,2637,2324,3860,2472,1388,1101,165,936,620,303,317,545,303,242,75,0,75
72,Monroe County (Central)--Rochester City (West) PUMA,2532,1615,917,2119,1404,715,413,211,202,603,374,229,345,226,119,258,148,110,1805,1117,688,1713,1117,596,92,0,92,124,124,0,61,61,0,63,63,0
73,Orange County (Southeast) PUMA,3218,1791,1427,2983,1644,1339,235,147,88,1437,834,603,1394,834,560,43,0,43,1347,523,824,1302,523,779,45,0,45,434,434,0,287,287,0,147,147,0
74,Rockland County (North)--New City & Congers PUMA,8189,3574,4615,6656,3320,3336,1533,254,1279,3066,1250,1816,2192,1250,942,874,0,874,4021,1821,2200,3504,1567,1937,517,254,263,1102,503,599,960,503,457,142,0,142
75,Westchester County (Southeast) PUMA,11871,7324,4547,10005,6596,3409,1866,728,1138,3939,2333,1606,3694,2333,1361,245,0,245,5844,3232,2612,4561,2633,1928,1283,599,684,2088,1759,329,1750,1630,120,338,129,209
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",11617,5752,5865,10081,5277,4804,1536,475,1061,4534,2705,1829,3794,2230,1564,740,475,265,4373,1988,2385,3922,1988,1934,451,0,451,2710,1059,1651,2365,1059,1306,345,0,345
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5439,2870,2569,4350,2364,1986,1089,506,583,2364,773,1591,2364,773,1591,0,0,0,2107,1403,704,1292,897,395,815,506,309,968,694,274,694,694,0,274,0,274
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,25979,15774,10205,21519,14103,7416,4460,1671,2789,10798,6172,4626,9269,5731,3538,1529,441,1088,11767,7047,4720,9113,5955,3158,2654,1092,1562,3414,2555,859,3137,2417,720,277,138,139
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10096,5906,4190,8956,5248,3708,1140,658,482,2925,1832,1093,2881,1832,1049,44,0,44,6429,3332,3097,5333,2674,2659,1096,658,438,742,742,0,742,742,0,0,0,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,1141,618,523,804,281,523,337,337,0,1024,570,454,687,233,454,337,337,0,117,48,69,117,48,69,0,0,0,0,0,0,0,0,0,0,0,0
81,Wayne & Seneca Counties PUMA,1237,708,529,761,612,149,476,96,380,788,708,80,692,612,80,96,96,0,376,0,376,69,0,69,307,0,307,73,0,73,0,0,0,73,0,73
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",14938,8346,6592,11967,7625,4342,2971,721,2250,4155,2834,1321,3436,2352,1084,719,482,237,8065,4125,3940,6421,3886,2535,1644,239,1405,2718,1387,1331,2110,1387,723,608,0,608
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,10004,5904,4100,8753,5575,3178,1251,329,922,4439,2429,2010,3967,2371,1596,472,58,414,4448,2708,1740,3856,2437,1419,592,271,321,1117,767,350,930,767,163,187,0,187
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15748,7549,8199,12666,6556,6110,3082,993,2089,5951,2367,3584,5166,2004,3162,785,363,422,8103,4135,3968,5806,3505,2301,2297,630,1667,1694,1047,647,1694,1047,647,0,0,0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",5812,3081,2731,4596,2875,1721,1216,206,1010,2082,972,1110,1821,972,849,261,0,261,3270,1700,1570,2503,1631,872,767,69,698,460,409,51,272,272,0,188,137,51
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2866,2278,588,2676,2158,518,190,120,70,720,355,365,530,235,295,190,120,70,1693,1470,223,1693,1470,223,0,0,0,453,453,0,453,453,0,0,0,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,34777,23185,11592,30464,21260,9204,4313,1925,2388,12944,9329,3615,11403,8381,3022,1541,948,593,17569,10753,6816,15232,10006,5226,2337,747,1590,4264,3103,1161,3829,2873,956,435,230,205
88,Livingston & Wyoming Counties PUMA,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6495,2491,4004,5186,2445,2741,1309,46,1263,2745,1223,1522,2280,1223,1057,465,0,465,3130,987,2143,2286,941,1345,844,46,798,620,281,339,620,281,339,0,0,0
90,Cattaraugus & Allegany Counties PUMA,376,206,170,332,162,170,44,44,0,324,162,162,324,162,162,0,0,0,52,44,8,8,0,8,44,44,0,0,0,0,0,0,0,0,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,101,101,0,45,45,0,56,56,0,9,9,0,9,9,0,0,0,0,36,36,0,36,36,0,0,0,0,56,56,0,0,0,0,56,56,0
92,Orange County (Northwest) PUMA,2858,1019,1839,2716,1019,1697,142,0,142,1178,350,828,1178,350,828,0,0,0,1603,592,1011,1461,592,869,142,0,142,77,77,0,77,77,0,0,0,0
93,Columbia & Greene Counties PUMA,686,599,87,420,333,87,266,266,0,322,322,0,246,246,0,76,76,0,364,277,87,174,87,87,190,190,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (East) PUMA,3999,2506,1493,3592,2489,1103,407,17,390,734,417,317,734,417,317,0,0,0,2016,1175,841,1650,1158,492,366,17,349,1249,914,335,1208,914,294,41,0,41
95,Monroe County (East) PUMA,1500,696,804,1376,696,680,124,0,124,517,159,358,517,159,358,0,0,0,757,435,322,757,435,322,0,0,0,226,102,124,102,102,0,124,0,124
96,Sullivan & Ulster (West) Counties PUMA,1832,533,1299,1430,448,982,402,85,317,437,207,230,352,122,230,85,85,0,1364,295,1069,1047,295,752,317,0,317,31,31,0,31,31,0,0,0,0
97,Cayuga & Onondaga (South) Counties PUMA,281,253,28,144,144,0,137,109,28,103,103,0,103,103,0,0,0,0,178,150,28,41,41,0,137,109,28,0,0,0,0,0,0,0,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",12528,6533,5995,10815,6051,4764,1713,482,1231,2583,986,1597,2329,986,1343,254,0,254,7164,4129,3035,6364,3897,2467,800,232,568,2781,1418,1363,2122,1168,954,659,250,409
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2494,1539,955,2345,1463,882,149,76,73,778,587,191,778,587,191,0,0,0,1144,524,620,995,448,547,149,76,73,572,428,144,572,428,144,0,0,0
100,Onondaga County (Central)--Syracuse City PUMA,3531,2179,1352,2823,1718,1105,708,461,247,1626,905,721,1139,665,474,487,240,247,1210,811,399,1114,715,399,96,96,0,695,463,232,570,338,232,125,125,0
101,Ulster County (East) PUMA,3269,1728,1541,2453,1615,838,816,113,703,1156,450,706,580,450,130,576,0,576,1203,805,398,963,692,271,240,113,127,910,473,437,910,473,437,0,0,0
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,23899,13468,10431,19950,12349,7601,3949,1119,2830,6721,3586,3135,5386,3181,2205,1335,405,930,14125,7609,6516,11722,7064,4658,2403,545,1858,3053,2273,780,2842,2104,738,211,169,42
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3490,2241,1249,3156,2005,1151,334,236,98,1143,632,511,1098,587,511,45,45,0,1765,1174,591,1610,1019,591,155,155,0,582,435,147,448,399,49,134,36,98
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1435,912,523,1205,826,379,230,86,144,1040,604,436,896,604,292,144,0,144,395,308,87,309,222,87,86,86,0,0,0,0,0,0,0,0,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4208,1917,2291,3936,1798,2138,272,119,153,1486,556,930,1486,556,930,0,0,0,2525,1164,1361,2253,1045,1208,272,119,153,197,197,0,197,197,0,0,0,0
106,Saratoga County (Outer) PUMA,460,229,231,273,42,231,187,187,0,231,105,126,126,0,126,105,105,0,229,124,105,147,42,105,82,82,0,0,0,0,0,0,0,0,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",9464,4176,5288,8503,4176,4327,961,0,961,5847,3113,2734,5193,3113,2080,654,0,654,2371,773,1598,2064,773,1291,307,0,307,1246,290,956,1246,290,956,0,0,0
108,NYC-Brooklyn Community District 4--Bushwick PUMA,7790,5113,2677,5618,4301,1317,2172,812,1360,1409,887,522,682,447,235,727,440,287,4644,2883,1761,3276,2511,765,1368,372,996,1737,1343,394,1660,1343,317,77,0,77
109,Suffolk County (Central)--Islip Town (East) PUMA,870,648,222,789,567,222,81,81,0,397,248,149,316,167,149,81,81,0,394,321,73,394,321,73,0,0,0,79,79,0,79,79,0,0,0,0
110,Westchester County (Southwest)--Yonkers City PUMA,13906,8181,5725,11555,7029,4526,2351,1152,1199,5710,2487,3223,4943,2487,2456,767,0,767,6029,3915,2114,5102,3342,1760,927,573,354,2167,1779,388,1510,1200,310,657,579,78
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,12390,6279,6111,11430,5829,5601,960,450,510,7598,4205,3393,7055,3823,3232,543,382,161,3821,1499,2322,3504,1431,2073,317,68,249,971,575,396,871,575,296,100,0,100
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",20160,9945,10215,17009,8332,8677,3151,1613,1538,8711,4953,3758,7899,4416,3483,812,537,275,9952,4031,5921,8345,3359,4986,1607,672,935,1497,961,536,765,557,208,732,404,328
113,Jefferson & Lewis Counties PUMA,687,652,35,260,260,0,427,392,35,260,260,0,260,260,0,0,0,0,401,392,9,0,0,0,401,392,9,26,0,26,0,0,0,26,0,26
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3740,2254,1486,2290,1246,1044,1450,1008,442,1266,814,452,1136,814,322,130,0,130,1636,1214,422,543,206,337,1093,1008,85,838,226,612,611,226,385,227,0,227
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,3738,1849,1889,3655,1766,1889,83,83,0,1700,1013,687,1617,930,687,83,83,0,1641,576,1065,1641,576,1065,0,0,0,397,260,137,397,260,137,0,0,0
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4047,2152,1895,3292,2064,1228,755,88,667,824,452,372,771,452,319,53,0,53,1547,701,846,1047,701,346,500,0,500,1676,999,677,1474,911,563,202,88,114
