,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
61,Rensselaer County--Troy City PUMA,1188,792,396,33639.0404040404,30778,39360,577,268,309,43679.549393414214,42374,44811,248,161,87,51810.48387096774,69000,20000,363,363,0,5264.683195592286,5264,0
62,Warren & Washington Counties PUMA,108,91,17,33401.851851851854,37400,12000,91,91,0,37400.0,37400,0,17,0,17,12000.0,0,12000,0,0,0,#DIV/0!,0,0
63,Orange County (Northeast)--Greater Newburgh City PUMA,2465,1190,1275,49493.16024340771,57135,42360,823,328,495,65687.72782503038,103250,40797,973,408,565,34858.828365878726,38724,32067,669,454,215,50855.00747384156,40365,73004
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4902,2700,2202,98527.95797633618,79543,121805,2444,1476,968,91738.6047463175,95670,85743,1862,941,921,130629.43071965629,66742,195903,596,283,313,26078.691275167785,38000,15300
65,Fulton & Montgomery Counties PUMA,302,183,119,41546.35761589404,65311,5000,255,136,119,41831.37254901961,74058,5000,47,47,0,40000.0,40000,0,0,0,0,#DIV/0!,0,0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,16120,8493,7627,49387.88548387097,48879,49953,8143,3836,4307,61662.389045806216,59202,63853,6196,3201,2995,40810.713363460294,47807,33332,1781,1456,325,23106.513194834362,24042,18914
67,Monroe County (Central)--Rochester City (East) PUMA,1513,678,835,31137.11169861203,28219,33506,318,51,267,42805.81761006289,100000,31881,751,337,414,23484.953395472705,26562,20979,444,290,154,35722.97297297297,17520,70000
68,Chautauqua County PUMA,93,93,0,25118.279569892475,25118,0,32,32,0,12000.0,12000,0,0,0,0,#DIV/0!,0,0,61,61,0,32000.0,32000,0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,5987,3938,2049,78925.14447970602,76737,83130,3738,1926,1812,87226.5115034778,86471,88029,2181,2012,169,66818.03759743237,67419,59661,68,0,68,10911.764705882353,0,10911
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",480,317,163,38381.666666666664,36881,41300,377,214,163,42966.57824933687,44235,41300,103,103,0,21600.0,21600,0,0,0,0,#DIV/0!,0,0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,12362,6168,6194,76823.22714771073,91229,62477,7957,3393,4564,96951.11147417368,131416,71328,3860,2472,1388,40841.072538860106,42219,38386,545,303,242,37802.20183486238,41065,33716
72,Monroe County (Central)--Rochester City (West) PUMA,2119,1404,715,26478.00849457291,28331,22838,345,226,119,64864.057971014496,72743,49900,1713,1117,596,18336.71920607122,18817,17435,61,61,0,38000.0,38000,0
73,Orange County (Southeast) PUMA,2983,1644,1339,101806.48675829702,72844,137365,1394,834,560,164404.08895265425,105291,252439,1302,523,779,51495.73732718894,46808,54642,287,287,0,26000.0,26000,0
