,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
110,Suffolk County (East) PUMA,371,243,128,371,243,128,0,0,0,0,0,0,0,0,0,0,0,0,236,108,128,236,108,128,0,0,0,135,135,0,135,135,0,0,0,0
111,Orange County (Northwest) PUMA,1458,1305,153,1408,1305,103,50,0,50,0,0,0,0,0,0,0,0,0,1348,1195,153,1298,1195,103,50,0,50,110,110,0,110,110,0,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",4133,2357,1776,3763,2128,1635,370,229,141,656,48,608,608,0,608,48,48,0,2373,1432,941,2203,1308,895,170,124,46,1104,877,227,952,820,132,152,57,95
114,Suffolk County (Northwest)--Smithtown Town PUMA,230,158,72,230,158,72,0,0,0,230,158,72,230,158,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,236,236,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,63,63,0,0,0,0,173,173,0,173,173,0,0,0,0
116,Westchester County (Northeast) PUMA,2956,1480,1476,1704,1398,306,1252,82,1170,0,0,0,0,0,0,0,0,0,1763,477,1286,783,477,306,980,0,980,1193,1003,190,921,921,0,272,82,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,3972,2272,1700,3044,1786,1258,928,486,442,929,250,679,750,250,500,179,0,179,2705,1946,759,2037,1460,577,668,486,182,338,76,262,257,76,181,81,0,81
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,1676,810,866,1178,810,368,498,0,498,594,406,188,478,406,72,116,0,116,777,206,571,502,206,296,275,0,275,305,198,107,198,198,0,107,0,107
119,Dutchess County (North & East) PUMA,226,226,0,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157,0,157,157,0,0,0,0,69,69,0,69,69,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,4455,2790,1665,3369,2184,1185,1086,606,480,125,0,125,125,0,125,0,0,0,3066,2026,1040,2790,1800,990,276,226,50,1264,764,500,454,384,70,810,380,430
121,Broome (Outer West) & Tioga Counties PUMA,272,0,272,272,0,272,0,0,0,272,0,272,272,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1556,998,558,1556,998,558,0,0,0,841,393,448,841,393,448,0,0,0,110,0,110,110,0,110,0,0,0,605,605,0,605,605,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",533,74,459,310,0,310,223,74,149,62,0,62,62,0,62,0,0,0,252,74,178,178,0,178,74,74,0,219,0,219,70,0,70,149,0,149
124,Orange County (Northeast)--Greater Newburgh City PUMA,1618,711,907,1461,711,750,157,0,157,0,0,0,0,0,0,0,0,0,1103,451,652,946,451,495,157,0,157,515,260,255,515,260,255,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1151,441,710,1151,441,710,0,0,0,501,333,168,501,333,168,0,0,0,650,108,542,650,108,542,0,0,0,0,0,0,0,0,0,0,0,0
127,Onondaga County (North) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1512,903,609,1170,754,416,342,149,193,457,457,0,457,457,0,0,0,0,835,297,538,713,297,416,122,0,122,220,149,71,0,0,0,220,149,71
129,Monroe County (North & West) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,310,180,130,203,130,73,107,50,57,50,50,0,0,0,0,50,50,0,186,56,130,129,56,73,57,0,57,74,74,0,74,74,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,221,85,136,221,85,136,0,0,0,0,0,0,0,0,0,0,0,0,221,85,136,221,85,136,0,0,0,0,0,0,0,0,0,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,2319,1158,1161,1643,1068,575,676,90,586,475,67,408,270,67,203,205,0,205,971,282,689,590,282,308,381,0,381,873,809,64,783,719,64,90,90,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",6276,3724,2552,4905,3051,1854,1371,673,698,632,167,465,556,167,389,76,0,76,2704,1682,1022,1741,1263,478,963,419,544,2940,1875,1065,2608,1621,987,332,254,78
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1636,759,877,1447,705,742,189,54,135,657,302,355,522,302,220,135,0,135,979,457,522,925,403,522,54,54,0,0,0,0,0,0,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,214,0,214,214,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,214,214,0,214,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,4760,2284,2476,4053,1951,2102,707,333,374,1473,510,963,1095,242,853,378,268,110,2688,1175,1513,2359,1110,1249,329,65,264,599,599,0,599,599,0,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,4318,3048,1270,3251,2698,553,1067,350,717,290,290,0,189,189,0,101,101,0,2791,2047,744,2146,1798,348,645,249,396,1237,711,526,916,711,205,321,0,321
138,Putnam County PUMA,790,486,304,790,486,304,0,0,0,465,161,304,465,161,304,0,0,0,61,61,0,61,61,0,0,0,0,264,264,0,264,264,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3416,2141,1275,2641,1553,1088,775,588,187,590,227,363,499,227,272,91,0,91,2331,1534,797,1647,946,701,684,588,96,495,380,115,495,380,115,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,333,333,0,179,179,0,154,154,0,333,333,0,179,179,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,184,0,184,184,0,184,0,0,0,0,0,0,0,0,0,0,0,0,184,0,184,184,0,184,0,0,0,0,0,0,0,0,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",9604,4920,4684,7241,3830,3411,2363,1090,1273,1637,758,879,1401,758,643,236,0,236,5542,2668,2874,4139,2129,2010,1403,539,864,2425,1494,931,1701,943,758,724,551,173
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,3406,2871,535,2970,2793,177,436,78,358,0,0,0,0,0,0,0,0,0,1488,953,535,1130,953,177,358,0,358,1918,1918,0,1840,1840,0,78,78,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1670,776,894,1232,402,830,438,374,64,191,127,64,127,127,0,64,0,64,1243,480,763,869,106,763,374,374,0,236,169,67,236,169,67,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1069,771,298,818,661,157,251,110,141,20,20,0,20,20,0,0,0,0,467,310,157,357,200,157,110,110,0,582,441,141,441,441,0,141,0,141
146,Capital Region,993,144,849,889,144,745,104,0,104,405,23,382,301,23,278,104,0,104,455,37,418,455,37,418,0,0,0,133,84,49,133,84,49,0,0,0
147,Central NY,344,74,270,306,74,232,38,0,38,134,42,92,134,42,92,0,0,0,140,0,140,140,0,140,0,0,0,70,32,38,32,32,0,38,0,38
148,Finger Lakes,2000,1413,587,1627,1413,214,373,0,373,0,0,0,0,0,0,0,0,0,1054,813,241,813,813,0,241,0,241,946,600,346,814,600,214,132,0,132
149,Long Island,32585,21293,11292,26463,18196,8267,6122,3097,3025,3198,1779,1419,2609,1524,1085,589,255,334,18877,11841,7036,15829,10662,5167,3048,1179,1869,10510,7673,2837,8025,6010,2015,2485,1663,822
150,Mid-Hudson,35497,22585,12912,29491,20536,8955,6006,2049,3957,4484,1905,2579,4236,1820,2416,248,85,163,20427,11633,8794,16453,10721,5732,3974,912,3062,10586,9047,1539,8802,7995,807,1784,1052,732
151,Mohawk Valley,214,114,100,153,114,39,61,0,61,100,0,100,39,0,39,61,0,61,0,0,0,0,0,0,0,0,0,114,114,0,114,114,0,0,0,0
152,New York City,200693,109198,91495,165796,96745,69051,34897,12453,22444,39127,14498,24629,33482,12767,20715,5645,1731,3914,117179,63943,53236,95685,55621,40064,21494,8322,13172,44387,30757,13630,36629,28357,8272,7758,2400,5358
153,North Country,204,89,115,22,0,22,182,89,93,22,0,22,22,0,22,0,0,0,182,89,93,0,0,0,182,89,93,0,0,0,0,0,0,0,0,0
154,Southern Tier,420,11,409,420,11,409,0,0,0,272,0,272,272,0,272,0,0,0,137,0,137,137,0,137,0,0,0,11,11,0,11,11,0,0,0,0
155,Western NY,1865,1449,416,1517,1283,234,348,166,182,237,237,0,237,237,0,0,0,0,1336,1033,303,988,867,121,348,166,182,292,179,113,292,179,113,0,0,0
