,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2413,1349,1064,43486.36552009946,39146.92364714603,48988.15789473684,520,148,372,32023.076923076922,17000.0,38000.0,1242,597,645,47655.07246376811,36692.12730318258,57802.17054263566,651,604,47,44689.70814132105,47000.0,15000.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",800,607,193,29169.875,24739.209225700164,43104.66321243523,116,0,116,42510.34482758621,0.0,42510.34482758621,248,171,77,33970.56451612903,29454.385964912282,44000.0,436,436,0,22889.908256880735,22889.908256880735,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,397,397,0,79993.19899244333,79993.19899244333,0.0,247,247,0,107013.36032388663,107013.36032388663,0.0,150,150,0,35500.0,35500.0,0.0,0,0,0,#DIV/0!,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",903,599,304,74008.85935769656,75392.3205342237,71282.8947368421,670,366,304,59753.73134328358,50177.5956284153,71282.8947368421,233,233,0,115000.0,115000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2505,839,1666,50752.934131736525,74370.67938021454,38859.00360144058,805,110,695,73819.87577639752,220500.0,50604.31654676259,1700,729,971,39830.05882352941,52320.98765432099,30452.21421215242,0,0,0,#DIV/0!,0.0,0.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,1675,917,758,61738.32835820896,50610.14176663032,75200.79155672823,507,237,270,82507.69230769231,52025.3164556962,109264.44444444444,993,505,488,50559.21450151057,44959.40594059406,56354.098360655735,175,175,0,65000.0,65000.0,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2480,1553,927,57416.41129032258,55833.16162266581,60068.824163969795,574,483,91,47130.48780487805,46589.85507246377,50000.0,1776,1022,754,63344.48198198198,61649.70645792563,65641.64456233422,130,48,82,21846.153846153848,25000.0,20000.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,2287,1081,1206,61945.03716659379,67708.60314523589,56778.85572139303,869,170,699,60257.76754890679,35000.0,66400.57224606581,1319,911,408,65364.29112964367,73812.29418221735,46501.22549019608,99,0,99,31200.0,0.0,31200.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1613,724,889,44971.04773713577,50566.85082872928,40413.83577052868,336,0,336,79500.0,0.0,79500.0,1277,724,553,35885.90446358653,50566.85082872928,16665.280289330924,0,0,0,#DIV/0!,0.0,0.0
62,Saratoga County (South & Central) PUMA,690,391,299,66002.89855072464,87907.9283887468,37357.85953177258,0,0,0,#DIV/0!,0.0,0.0,690,391,299,66002.89855072464,87907.9283887468,37357.85953177258,0,0,0,#DIV/0!,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,88,65,23,35538.63636363636,43513.846153846156,13000.0,0,0,0,#DIV/0!,0.0,0.0,55,32,23,32316.363636363636,46200.0,13000.0,33,33,0,40909.09090909091,40909.09090909091,0.0
64,Genesee & Orleans Counties PUMA,137,0,137,38722.62773722628,0.0,38722.62773722628,83,0,83,47000.0,0.0,47000.0,54,0,54,26000.0,0.0,26000.0,0,0,0,#DIV/0!,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,118,0,118,34537.28813559322,0.0,34537.28813559322,0,0,0,#DIV/0!,0.0,0.0,118,0,118,34537.28813559322,0.0,34537.28813559322,0,0,0,#DIV/0!,0.0,0.0
