,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,426,310,116,426,310,116,0,0,0,0,0,0,0,0,0,0,0,0,426,310,116,426,310,116,0,0,0,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",131,109,22,109,109,0,22,0,22,0,0,0,0,0,0,0,0,0,131,109,22,109,109,0,22,0,22,0,0,0,0,0,0,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,5051,2158,2893,4234,1949,2285,817,209,608,1514,225,1289,1514,225,1289,0,0,0,2661,1665,996,2275,1665,610,386,0,386,876,268,608,445,59,386,431,209,222
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",614,287,327,614,287,327,0,0,0,614,287,327,614,287,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",1608,893,715,1484,893,591,124,0,124,901,443,458,818,443,375,83,0,83,666,450,216,666,450,216,0,0,0,41,0,41,0,0,0,41,0,41
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1774,588,1186,1447,588,859,327,0,327,816,298,518,489,298,191,327,0,327,958,290,668,958,290,668,0,0,0,0,0,0,0,0,0,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,2870,2064,806,2870,2064,806,0,0,0,485,374,111,485,374,111,0,0,0,2304,1609,695,2304,1609,695,0,0,0,81,81,0,81,81,0,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,1279,900,379,1186,900,286,93,0,93,612,519,93,612,519,93,0,0,0,667,381,286,574,381,193,93,0,93,0,0,0,0,0,0,0,0,0
124,Orange County (Southeast) PUMA,1726,869,857,1477,869,608,249,0,249,293,129,164,293,129,164,0,0,0,932,395,537,839,395,444,93,0,93,501,345,156,345,345,0,156,0,156
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,386,386,0,386,386,0,0,0,0,330,330,0,330,330,0,0,0,0,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,495,276,219,495,276,219,0,0,0,288,136,152,288,136,152,0,0,0,140,140,0,140,140,0,0,0,0,67,0,67,67,0,67,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",138,138,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",11690,4624,7066,8704,3628,5076,2986,996,1990,2766,998,1768,2144,663,1481,622,335,287,7709,3377,4332,5915,2716,3199,1794,661,1133,1215,249,966,645,249,396,570,0,570
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3479,2169,1310,2756,1774,982,723,395,328,789,401,388,578,339,239,211,62,149,2574,1768,806,2178,1435,743,396,333,63,116,0,116,0,0,0,116,0,116
130,Westchester County (Southwest)--Yonkers City PUMA,6466,3188,3278,5980,2895,3085,486,293,193,2127,680,1447,1934,680,1254,193,0,193,3136,1449,1687,3074,1387,1687,62,62,0,1203,1059,144,972,828,144,231,231,0
131,Broome (Outer West) & Tioga Counties PUMA,458,131,327,458,131,327,0,0,0,365,38,327,365,38,327,0,0,0,93,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2349,1090,1259,1807,757,1050,542,333,209,954,343,611,954,343,611,0,0,0,968,424,544,664,329,335,304,95,209,427,323,104,189,85,104,238,238,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",6883,3186,3697,6358,2812,3546,525,374,151,2068,669,1399,1937,538,1399,131,131,0,4275,1977,2298,4075,1928,2147,200,49,151,540,540,0,346,346,0,194,194,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,1540,585,955,1160,585,575,380,0,380,164,0,164,164,0,164,0,0,0,1207,585,622,996,585,411,211,0,211,169,0,169,0,0,0,169,0,169
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2115,1083,1032,1870,838,1032,245,245,0,840,561,279,840,561,279,0,0,0,1275,522,753,1030,277,753,245,245,0,0,0,0,0,0,0,0,0,0
136,Erie County (Northwest) PUMA,612,386,226,574,386,188,38,0,38,120,0,120,120,0,120,0,0,0,492,386,106,454,386,68,38,0,38,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,800,214,586,800,214,586,0,0,0,232,74,158,232,74,158,0,0,0,525,140,385,525,140,385,0,0,0,43,0,43,43,0,43,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,437,114,323,259,114,145,178,0,178,151,0,151,71,0,71,80,0,80,286,114,172,188,114,74,98,0,98,0,0,0,0,0,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3205,1950,1255,2971,1818,1153,234,132,102,859,465,394,727,333,394,132,132,0,2346,1485,861,2244,1485,759,102,0,102,0,0,0,0,0,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,2562,1531,1031,2077,1046,1031,485,485,0,705,269,436,705,269,436,0,0,0,1766,1171,595,1281,686,595,485,485,0,91,91,0,91,91,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1048,512,536,1048,512,536,0,0,0,160,0,160,160,0,160,0,0,0,827,451,376,827,451,376,0,0,0,61,61,0,61,61,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,978,978,0,756,756,0,222,222,0,553,553,0,553,553,0,0,0,0,360,360,0,138,138,0,222,222,0,65,65,0,65,65,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2755,1354,1401,2095,1107,988,660,247,413,536,42,494,490,42,448,46,0,46,2127,1220,907,1559,1019,540,568,201,367,92,92,0,46,46,0,46,46,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1339,476,863,969,476,493,370,0,370,979,210,769,703,210,493,276,0,276,360,266,94,266,266,0,94,0,94,0,0,0,0,0,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,1254,831,423,1254,831,423,0,0,0,668,348,320,668,348,320,0,0,0,586,483,103,586,483,103,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,7974,4364,3610,6198,3905,2293,1776,459,1317,1986,1257,729,1869,1257,612,117,0,117,5702,2870,2832,4043,2411,1632,1659,459,1200,286,237,49,286,237,49,0,0,0
147,Central NY,2280,1246,1034,1794,825,969,486,421,65,235,169,66,235,169,66,0,0,0,1962,994,968,1476,573,903,486,421,65,83,83,0,83,83,0,0,0,0
148,Finger Lakes,9231,4703,4528,7472,3892,3580,1759,811,948,1596,670,926,1100,491,609,496,179,317,6280,3089,3191,5250,2662,2588,1030,427,603,1355,944,411,1122,739,383,233,205,28
149,Long Island,34333,19561,14772,28924,17005,11919,5409,2556,2853,13514,5706,7808,12321,5706,6615,1193,0,1193,18920,12420,6500,14901,10061,4840,4019,2359,1660,1899,1435,464,1702,1238,464,197,197,0
150,Mid-Hudson,40418,22773,17645,35443,20290,15153,4975,2483,2492,12287,5800,6487,11322,5472,5850,965,328,637,24197,13834,10363,20844,12180,8664,3353,1654,1699,3934,3139,795,3277,2638,639,657,501,156
151,Mohawk Valley,4269,2867,1402,3630,2680,950,639,187,452,570,0,570,449,0,449,121,0,121,2964,2400,564,2675,2244,431,289,156,133,735,467,268,506,436,70,229,31,198
152,New York City,179039,87557,91482,146615,74132,72483,32424,13425,18999,48280,17365,30915,42681,16010,26671,5599,1355,4244,109814,57591,52223,90510,48925,41585,19304,8666,10638,20945,12601,8344,13424,9197,4227,7521,3404,4117
153,North Country,1367,952,415,1339,924,415,28,28,0,222,222,0,222,222,0,0,0,0,1145,730,415,1117,702,415,28,28,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,1561,1080,481,1033,623,410,528,457,71,472,62,410,472,62,410,0,0,0,1024,953,71,496,496,0,528,457,71,65,65,0,65,65,0,0,0,0
155,Western NY,8466,5042,3424,7455,4490,2965,1011,552,459,1273,528,745,1273,528,745,0,0,0,6532,4248,2284,5807,3696,2111,725,552,173,661,266,395,375,266,109,286,0,286
