,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
11,Erie County (Northwest) PUMA,47507.0,22347.0,25160.0,38106.0,17952.0,20154.0,9401.0,4395.0,5006.0,18607.0,8418.0,10189.0,15187.0,6402.0,8785.0,3420.0,2016.0,1404.0,27493.0,13093.0,14400.0,21574.0,10714.0,10860.0,5919.0,2379.0,3540.0,1407.0,836.0,571.0,1345.0,836.0,509.0,62.0,0.0,62.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",14636.0,6440.0,8196.0,8457.0,3455.0,5002.0,6179.0,2985.0,3194.0,9330.0,4224.0,5106.0,5273.0,2398.0,2875.0,4057.0,1826.0,2231.0,4860.0,1902.0,2958.0,2738.0,743.0,1995.0,2122.0,1159.0,963.0,446.0,314.0,132.0,446.0,314.0,132.0,0.0,0.0,0.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,912.0,557.0,355.0,170.0,124.0,46.0,742.0,433.0,309.0,302.0,302.0,0.0,124.0,124.0,0.0,178.0,178.0,0.0,521.0,166.0,355.0,46.0,0.0,46.0,475.0,166.0,309.0,89.0,89.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0
14,Rockland County (North)--New City & Congers PUMA,27940.0,12850.0,15090.0,24980.0,11268.0,13712.0,2960.0,1582.0,1378.0,14366.0,6804.0,7562.0,13279.0,6227.0,7052.0,1087.0,577.0,510.0,12180.0,5294.0,6886.0,10459.0,4289.0,6170.0,1721.0,1005.0,716.0,1394.0,752.0,642.0,1242.0,752.0,490.0,152.0,0.0,152.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",51773.0,25586.0,26187.0,41296.0,20064.0,21232.0,10477.0,5522.0,4955.0,12271.0,4988.0,7283.0,10166.0,3975.0,6191.0,2105.0,1013.0,1092.0,36078.0,18982.0,17096.0,28429.0,14913.0,13516.0,7649.0,4069.0,3580.0,3424.0,1616.0,1808.0,2701.0,1176.0,1525.0,723.0,440.0,283.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,16128.0,7754.0,8374.0,6138.0,3117.0,3021.0,9990.0,4637.0,5353.0,11895.0,5345.0,6550.0,4169.0,2077.0,2092.0,7726.0,3268.0,4458.0,3715.0,2161.0,1554.0,1673.0,857.0,816.0,2042.0,1304.0,738.0,518.0,248.0,270.0,296.0,183.0,113.0,222.0,65.0,157.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,18507.0,8418.0,10089.0,7248.0,3055.0,4193.0,11259.0,5363.0,5896.0,6368.0,2424.0,3944.0,2986.0,1207.0,1779.0,3382.0,1217.0,2165.0,11092.0,5560.0,5532.0,3833.0,1647.0,2186.0,7259.0,3913.0,3346.0,1047.0,434.0,613.0,429.0,201.0,228.0,618.0,233.0,385.0
18,Tompkins County PUMA,35526.0,16517.0,19009.0,25040.0,11177.0,13863.0,10486.0,5340.0,5146.0,19133.0,8918.0,10215.0,13062.0,5486.0,7576.0,6071.0,3432.0,2639.0,15400.0,6840.0,8560.0,11173.0,5069.0,6104.0,4227.0,1771.0,2456.0,993.0,759.0,234.0,805.0,622.0,183.0,188.0,137.0,51.0
19,Dutchess County (Southwest) PUMA,53120.0,26823.0,26297.0,41473.0,21311.0,20162.0,11647.0,5512.0,6135.0,19498.0,8995.0,10503.0,16188.0,7480.0,8708.0,3310.0,1515.0,1795.0,32272.0,17097.0,15175.0,24354.0,13196.0,11158.0,7918.0,3901.0,4017.0,1350.0,731.0,619.0,931.0,635.0,296.0,419.0,96.0,323.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,8662.0,4420.0,4242.0,4985.0,2707.0,2278.0,3677.0,1713.0,1964.0,3723.0,1730.0,1993.0,2501.0,1167.0,1334.0,1222.0,563.0,659.0,4492.0,2507.0,1985.0,2392.0,1448.0,944.0,2100.0,1059.0,1041.0,447.0,183.0,264.0,92.0,92.0,0.0,355.0,91.0,264.0
21,Westchester County (Northwest) PUMA,38677.0,19885.0,18792.0,31642.0,16441.0,15201.0,7035.0,3444.0,3591.0,23755.0,11254.0,12501.0,20708.0,9993.0,10715.0,3047.0,1261.0,1786.0,13803.0,7982.0,5821.0,10056.0,5969.0,4087.0,3747.0,2013.0,1734.0,1119.0,649.0,470.0,878.0,479.0,399.0,241.0,170.0,71.0
22,Albany County (Outside Albany City) PUMA,85979.0,42143.0,43836.0,64785.0,31364.0,33421.0,21194.0,10779.0,10415.0,34995.0,18055.0,16940.0,27973.0,14849.0,13124.0,7022.0,3206.0,3816.0,48045.0,22138.0,25907.0,35050.0,15046.0,20004.0,12995.0,7092.0,5903.0,2939.0,1950.0,989.0,1762.0,1469.0,293.0,1177.0,481.0,696.0
23,Monroe County (South) PUMA,70881.0,35133.0,35748.0,58004.0,28466.0,29538.0,12877.0,6667.0,6210.0,41132.0,19450.0,21682.0,35280.0,16600.0,18680.0,5852.0,2850.0,3002.0,27320.0,13915.0,13405.0,21133.0,10460.0,10673.0,6187.0,3455.0,2732.0,2429.0,1768.0,661.0,1591.0,1406.0,185.0,838.0,362.0,476.0
24,Jefferson & Lewis Counties PUMA,60866.0,30737.0,30129.0,42854.0,22401.0,20453.0,18012.0,8336.0,9676.0,12815.0,5454.0,7361.0,9256.0,4020.0,5236.0,3559.0,1434.0,2125.0,43219.0,22127.0,21092.0,30844.0,16782.0,14062.0,12375.0,5345.0,7030.0,4832.0,3156.0,1676.0,2754.0,1599.0,1155.0,2078.0,1557.0,521.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",51105.0,25384.0,25721.0,37226.0,18576.0,18650.0,13879.0,6808.0,7071.0,10044.0,3697.0,6347.0,8819.0,3162.0,5657.0,1225.0,535.0,690.0,36557.0,18928.0,17629.0,25414.0,13533.0,11881.0,11143.0,5395.0,5748.0,4504.0,2759.0,1745.0,2993.0,1881.0,1112.0,1511.0,878.0,633.0
