,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
111,Putnam County PUMA,1728,673,1055,1543,542,1001,185,131,54,435,99,336,381,99,282,54,0,54,1162,443,719,1162,443,719,0,0,0,131,131,0,0,0,0,131,131,0
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",228,141,87,228,141,87,0,0,0,228,141,87,228,141,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,1244,946,298,1244,946,298,0,0,0,638,426,212,638,426,212,0,0,0,606,520,86,606,520,86,0,0,0,0,0,0,0,0,0,0,0,0
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",183,63,120,120,0,120,63,63,0,61,0,61,61,0,61,0,0,0,122,63,59,59,0,59,63,63,0,0,0,0,0,0,0,0,0,0
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,2812,1623,1189,2256,1623,633,556,0,556,1974,1182,792,1815,1182,633,159,0,159,410,110,300,110,110,0,300,0,300,428,331,97,331,331,0,97,0,97
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1474,929,545,1410,865,545,64,64,0,878,424,454,814,360,454,64,64,0,558,467,91,558,467,91,0,0,0,38,38,0,38,38,0,0,0,0
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,2991,1936,1055,2668,1822,846,323,114,209,1973,1145,828,1854,1107,747,119,38,81,701,474,227,497,398,99,204,76,128,317,317,0,317,317,0,0,0,0
118,Orange County (Northwest) PUMA,746,370,376,669,370,299,77,0,77,0,0,0,0,0,0,0,0,0,638,262,376,561,262,299,77,0,77,108,108,0,108,108,0,0,0,0
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,2485,1159,1326,2134,1081,1053,351,78,273,1323,703,620,1158,703,455,165,0,165,669,404,265,483,326,157,186,78,108,493,52,441,493,52,441,0,0,0
120,Monroe County (North & West) PUMA,791,497,294,495,335,160,296,162,134,390,256,134,256,256,0,134,0,134,401,241,160,239,79,160,162,162,0,0,0,0,0,0,0,0,0,0
121,Suffolk County (Northwest)--Smithtown Town PUMA,1113,773,340,1060,773,287,53,0,53,70,70,0,70,70,0,0,0,0,1043,703,340,990,703,287,53,0,53,0,0,0,0,0,0,0,0,0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1130,945,185,864,864,0,266,81,185,341,341,0,260,260,0,81,81,0,789,604,185,604,604,0,185,0,185,0,0,0,0,0,0,0,0,0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4810,2389,2421,3551,1886,1665,1259,503,756,2290,857,1433,1730,751,979,560,106,454,1805,914,891,1393,771,622,412,143,269,715,618,97,428,364,64,287,254,33
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1606,1069,537,1529,992,537,77,77,0,754,478,276,754,478,276,0,0,0,711,450,261,634,373,261,77,77,0,141,141,0,141,141,0,0,0,0
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1412,797,615,1167,797,370,245,0,245,370,0,370,370,0,370,0,0,0,818,695,123,695,695,0,123,0,123,224,102,122,102,102,0,122,0,122
126,Erie County (South) PUMA,394,261,133,394,261,133,0,0,0,226,93,133,226,93,133,0,0,0,168,168,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2955,1530,1425,2616,1530,1086,339,0,339,1019,520,499,952,520,432,67,0,67,1704,896,808,1432,896,536,272,0,272,232,114,118,232,114,118,0,0,0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",740,319,421,384,268,116,356,51,305,540,119,421,184,68,116,356,51,305,200,200,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",382,114,268,186,81,105,196,33,163,0,0,0,0,0,0,0,0,0,382,114,268,186,81,105,196,33,163,0,0,0,0,0,0,0,0,0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,1718,713,1005,1381,713,668,337,0,337,568,257,311,568,257,311,0,0,0,854,352,502,709,352,357,145,0,145,296,104,192,104,104,0,192,0,192
131,Monroe County (Central)--Greece & Gates Towns PUMA,316,134,182,187,134,53,129,0,129,122,69,53,122,69,53,0,0,0,194,65,129,65,65,0,129,0,129,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2196,1140,1056,2025,1140,885,171,0,171,1671,812,859,1500,812,688,171,0,171,525,328,197,525,328,197,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",17806,9078,8728,15344,8729,6615,2462,349,2113,8840,4365,4475,7972,4319,3653,868,46,822,8108,4101,4007,6655,3798,2857,1453,303,1150,858,612,246,717,612,105,141,0,141
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1755,795,960,1518,743,775,237,52,185,1443,748,695,1345,696,649,98,52,46,312,47,265,173,47,126,139,0,139,0,0,0,0,0,0,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,11121,4800,6321,8430,4030,4400,2691,770,1921,7093,3124,3969,5217,2572,2645,1876,552,1324,3713,1450,2263,2987,1232,1755,726,218,508,315,226,89,226,226,0,89,0,89
137,NYC-Manhattan Community District 8--Upper East Side PUMA,10290,6063,4227,9929,6032,3897,361,31,330,9710,5726,3984,9482,5695,3787,228,31,197,376,266,110,376,266,110,0,0,0,204,71,133,71,71,0,133,0,133
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2120,1153,967,1280,759,521,840,394,446,1200,818,382,639,424,215,561,394,167,756,335,421,477,335,142,279,0,279,164,0,164,164,0,164,0,0,0
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",814,739,75,814,739,75,0,0,0,265,190,75,265,190,75,0,0,0,549,549,0,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Monroe County (East) PUMA,938,551,387,739,352,387,199,199,0,527,298,229,391,162,229,136,136,0,411,253,158,348,190,158,63,63,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (East) PUMA,1582,904,678,1510,904,606,72,0,72,550,145,405,550,145,405,0,0,0,1032,759,273,960,759,201,72,0,72,0,0,0,0,0,0,0,0,0
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4382,2524,1858,2839,2008,831,1543,516,1027,2190,1129,1061,1276,965,311,914,164,750,1894,1097,797,1413,893,520,481,204,277,298,298,0,150,150,0,148,148,0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",540,335,205,0,0,0,540,335,205,205,0,205,0,0,0,205,0,205,287,287,0,0,0,0,287,287,0,48,48,0,0,0,0,48,48,0
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,93,31,62,93,31,62,0,0,0,0,0,0,0,0,0,0,0,0,93,31,62,93,31,62,0,0,0,0,0,0,0,0,0,0,0,0
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,4306,2632,1674,3767,2408,1359,539,224,315,3634,1960,1674,3319,1960,1359,315,0,315,672,672,0,448,448,0,224,224,0,0,0,0,0,0,0,0,0,0
146,Capital Region,4926,2773,2153,3824,1898,1926,1102,875,227,2269,1007,1262,2037,949,1088,232,58,174,2537,1698,839,1667,881,786,870,817,53,120,68,52,120,68,52,0,0,0
147,Central NY,3367,1347,2020,2539,1060,1479,828,287,541,1708,853,855,1275,640,635,433,213,220,1495,494,1001,1142,420,722,353,74,279,164,0,164,122,0,122,42,0,42
148,Finger Lakes,5031,3035,1996,3728,2417,1311,1303,618,685,2135,1324,811,1654,1073,581,481,251,230,2682,1594,1088,1860,1227,633,822,367,455,214,117,97,214,117,97,0,0,0
149,Long Island,36453,19986,16467,30512,18744,11768,5941,1242,4699,19692,10476,9216,16701,9628,7073,2991,848,2143,15282,8664,6618,12524,8270,4254,2758,394,2364,1479,846,633,1287,846,441,192,0,192
150,Mid-Hudson,32130,17755,14375,27736,16072,11664,4394,1683,2711,16805,8446,8359,14887,7778,7109,1918,668,1250,13675,7993,5682,11559,7338,4221,2116,655,1461,1650,1316,334,1290,956,334,360,360,0
151,Mohawk Valley,3425,1850,1575,2879,1696,1183,546,154,392,1120,612,508,991,612,379,129,0,129,2022,1040,982,1626,886,740,396,154,242,283,198,85,262,198,64,21,0,21
152,New York City,207672,111389,96283,175002,100279,74723,32670,11110,21560,125441,62289,63152,109501,57368,52133,15940,4921,11019,72056,42626,29430,58321,37503,20818,13735,5123,8612,10175,6474,3701,7180,5408,1772,2995,1066,1929
153,North Country,1001,404,597,759,360,399,242,44,198,754,383,371,670,360,310,84,23,61,247,21,226,89,0,89,158,21,137,0,0,0,0,0,0,0,0,0
154,Southern Tier,4903,3036,1867,3568,2239,1329,1335,797,538,3235,1822,1413,2706,1635,1071,529,187,342,1644,1190,454,862,604,258,782,586,196,24,24,0,0,0,0,24,24,0
155,Western NY,6620,3950,2670,5926,3534,2392,694,416,278,3583,1811,1772,3070,1504,1566,513,307,206,2795,1897,898,2614,1788,826,181,109,72,242,242,0,242,242,0,0,0,0
