,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,3067,1596,1471,2911,1516,1395,156,80,76,2745,1430,1315,2589,1350,1239,156,80,76,322,166,156,322,166,156,0,0,0,0,0,0,0,0,0,0,0,0
16,Onondaga County (Central)--Syracuse City PUMA,1832,859,973,879,565,314,953,294,659,897,567,330,434,273,161,463,294,169,893,292,601,445,292,153,448,0,448,42,0,42,0,0,0,42,0,42
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,14131,7269,6862,12923,6831,6092,1208,438,770,7472,3271,4201,6885,3271,3614,587,0,587,5826,3680,2146,5205,3242,1963,621,438,183,833,318,515,833,318,515,0,0,0
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1740,786,954,1740,786,954,0,0,0,968,363,605,968,363,605,0,0,0,772,423,349,772,423,349,0,0,0,0,0,0,0,0,0,0,0,0
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",2503,2083,420,1552,1132,420,951,951,0,1948,1528,420,1211,791,420,737,737,0,478,478,0,264,264,0,214,214,0,77,77,0,77,77,0,0,0,0
20,Monroe County (Central)--Rochester City (West) PUMA,188,109,79,109,109,0,79,0,79,79,0,79,0,0,0,79,0,79,109,109,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Chenango, Delaware & Broome (East) Counties PUMA",122,100,22,64,42,22,58,58,0,42,42,0,42,42,0,0,0,0,22,0,22,22,0,22,0,0,0,58,58,0,0,0,0,58,58,0
22,Dutchess County (North & East) PUMA,1089,456,633,603,288,315,486,168,318,350,193,157,217,120,97,133,73,60,704,263,441,386,168,218,318,95,223,35,0,35,0,0,0,35,0,35
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,6273,3415,2858,5693,2976,2717,580,439,141,4004,1996,2008,3742,1734,2008,262,262,0,1740,1102,638,1488,925,563,252,177,75,529,317,212,463,317,146,66,0,66
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,8802,4649,4153,6183,3385,2798,2619,1264,1355,3929,1792,2137,3356,1601,1755,573,191,382,3967,2576,1391,2505,1677,828,1462,899,563,906,281,625,322,107,215,584,174,410
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,4139,1515,2624,3920,1411,2509,219,104,115,1913,727,1186,1809,623,1186,104,104,0,2192,788,1404,2077,788,1289,115,0,115,34,0,34,34,0,34,0,0,0
26,Westchester County (Southeast) PUMA,4520,1928,2592,4268,1799,2469,252,129,123,2290,1029,1261,2161,900,1261,129,129,0,2095,822,1273,1972,822,1150,123,0,123,135,77,58,135,77,58,0,0,0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,390,129,261,390,129,261,0,0,0,390,129,261,390,129,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Westchester County (Northwest) PUMA,1826,954,872,1826,954,872,0,0,0,1262,787,475,1262,787,475,0,0,0,341,167,174,341,167,174,0,0,0,223,0,223,223,0,223,0,0,0
29,Monroe County (South) PUMA,1295,727,568,972,612,360,323,115,208,934,529,405,717,414,303,217,115,102,361,198,163,255,198,57,106,0,106,0,0,0,0,0,0,0,0,0
30,Rockland County (North)--New City & Congers PUMA,2062,760,1302,1374,384,990,688,376,312,874,207,667,874,207,667,0,0,0,1188,553,635,500,177,323,688,376,312,0,0,0,0,0,0,0,0,0
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",46,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,46,46,0,0,0,0
32,Orange County (Southeast) PUMA,2253,1269,984,2110,1230,880,143,39,104,1257,771,486,1257,771,486,0,0,0,996,498,498,853,459,394,143,39,104,0,0,0,0,0,0,0,0,0
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",501,313,188,372,184,188,129,129,0,53,0,53,53,0,53,0,0,0,399,264,135,270,135,135,129,129,0,49,49,0,49,49,0,0,0,0
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2546,1552,994,2175,1365,810,371,187,184,1404,1192,212,1361,1170,191,43,22,21,886,195,691,723,195,528,163,0,163,256,165,91,91,0,91,165,165,0
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",3923,1724,2199,3084,1064,2020,839,660,179,1039,402,637,1039,402,637,0,0,0,2183,1016,1167,1477,489,988,706,527,179,701,306,395,568,173,395,133,133,0
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,2598,1246,1352,1831,829,1002,767,417,350,648,159,489,648,159,489,0,0,0,1521,763,758,1183,670,513,338,93,245,429,324,105,0,0,0,429,324,105
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,2118,897,1221,2118,897,1221,0,0,0,1656,749,907,1656,749,907,0,0,0,462,148,314,462,148,314,0,0,0,0,0,0,0,0,0,0,0,0
38,Westchester County (Southwest)--Yonkers City PUMA,3760,2341,1419,3760,2341,1419,0,0,0,1272,704,568,1272,704,568,0,0,0,2333,1560,773,2333,1560,773,0,0,0,155,77,78,155,77,78,0,0,0
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",8521,4773,3748,7561,4347,3214,960,426,534,7691,4292,3399,7163,4175,2988,528,117,411,730,481,249,298,172,126,432,309,123,100,0,100,100,0,100,0,0,0
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,7587,3543,4044,5588,2570,3018,1999,973,1026,3601,1358,2243,2931,1254,1677,670,104,566,3778,1977,1801,2591,1250,1341,1187,727,460,208,208,0,66,66,0,142,142,0
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3760,1938,1822,3455,1815,1640,305,123,182,2002,1286,716,1879,1163,716,123,123,0,1727,652,1075,1545,652,893,182,0,182,31,0,31,31,0,31,0,0,0
42,Erie County (West Central)--Buffalo City (West) PUMA,1081,533,548,590,306,284,491,227,264,467,183,284,467,183,284,0,0,0,614,350,264,123,123,0,491,227,264,0,0,0,0,0,0,0,0,0
43,Fulton & Montgomery Counties PUMA,370,237,133,212,79,133,158,158,0,0,0,0,0,0,0,0,0,0,328,237,91,170,79,91,158,158,0,42,0,42,42,0,42,0,0,0
44,Westchester County (Central)--White Plains City PUMA,3918,2294,1624,3164,1650,1514,754,644,110,2017,1055,962,2017,1055,962,0,0,0,1663,1038,625,1005,490,515,658,548,110,238,201,37,142,105,37,96,96,0
45,St. Lawrence County PUMA,651,160,491,579,160,419,72,0,72,241,91,150,241,91,150,0,0,0,410,69,341,338,69,269,72,0,72,0,0,0,0,0,0,0,0,0
46,Saratoga County (South & Central) PUMA,1814,705,1109,1798,705,1093,16,0,16,990,72,918,990,72,918,0,0,0,824,633,191,808,633,175,16,0,16,0,0,0,0,0,0,0,0,0
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,684,239,445,618,239,379,66,0,66,360,106,254,360,106,254,0,0,0,262,71,191,196,71,125,66,0,66,62,62,0,62,62,0,0,0,0
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1869,658,1211,1869,658,1211,0,0,0,1460,658,802,1460,658,802,0,0,0,387,0,387,387,0,387,0,0,0,22,0,22,22,0,22,0,0,0
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,216,131,85,216,131,85,0,0,0,0,0,0,0,0,0,0,0,0,216,131,85,216,131,85,0,0,0,0,0,0,0,0,0,0,0,0
50,Suffolk County (Central)--Islip Town (East) PUMA,964,411,553,562,411,151,402,0,402,79,0,79,79,0,79,0,0,0,770,296,474,368,296,72,402,0,402,115,115,0,115,115,0,0,0,0
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1661,884,777,1536,759,777,125,125,0,1074,500,574,949,375,574,125,125,0,587,384,203,587,384,203,0,0,0,0,0,0,0,0,0,0,0,0
52,Westchester County (Northeast) PUMA,2738,1046,1692,2561,1046,1515,177,0,177,1850,743,1107,1673,743,930,177,0,177,804,303,501,804,303,501,0,0,0,84,0,84,84,0,84,0,0,0
53,Chautauqua County PUMA,154,115,39,132,93,39,22,22,0,93,54,39,93,54,39,0,0,0,39,39,0,39,39,0,0,0,0,22,22,0,0,0,0,22,22,0
54,Erie County (West Central)--Buffalo City (East) PUMA,810,751,59,59,0,59,751,751,0,366,307,59,59,0,59,307,307,0,444,444,0,0,0,0,444,444,0,0,0,0,0,0,0,0,0,0
55,Cayuga & Onondaga (South) Counties PUMA,348,244,104,219,115,104,129,129,0,104,0,104,104,0,104,0,0,0,244,244,0,115,115,0,129,129,0,0,0,0,0,0,0,0,0,0
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2696,1075,1621,1575,841,734,1121,234,887,683,304,379,530,304,226,153,0,153,1878,700,1178,1045,537,508,833,163,670,135,71,64,0,0,0,135,71,64
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2026,970,1056,1766,876,890,260,94,166,370,152,218,260,152,108,110,0,110,1370,731,639,1307,724,583,63,7,56,286,87,199,199,0,199,87,87,0
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",6118,2206,3912,5929,2118,3811,189,88,101,5586,1674,3912,5397,1586,3811,189,88,101,532,532,0,532,532,0,0,0,0,0,0,0,0,0,0,0,0,0
59,NYC-Manhattan Community District 11--East Harlem PUMA,2637,1600,1037,1919,882,1037,718,718,0,1348,874,474,981,507,474,367,367,0,1289,726,563,938,375,563,351,351,0,0,0,0,0,0,0,0,0,0
60,Schenectady County--Schenectady City PUMA,498,132,366,466,132,334,32,0,32,32,0,32,0,0,0,32,0,32,466,132,334,466,132,334,0,0,0,0,0,0,0,0,0,0,0,0
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",453,232,221,453,232,221,0,0,0,402,232,170,402,232,170,0,0,0,51,0,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,1227,501,726,1169,501,668,58,0,58,634,286,348,576,286,290,58,0,58,537,215,322,537,215,322,0,0,0,56,0,56,56,0,56,0,0,0
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2328,839,1489,1952,724,1228,376,115,261,684,267,417,684,267,417,0,0,0,1440,528,912,1154,413,741,286,115,171,204,44,160,114,44,70,90,0,90
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9350,4320,5030,8634,3936,4698,716,384,332,5051,2597,2454,4602,2339,2263,449,258,191,3706,1723,1983,3439,1597,1842,267,126,141,593,0,593,593,0,593,0,0,0
65,Onondaga County (North) PUMA,1182,353,829,685,65,620,497,288,209,131,0,131,131,0,131,0,0,0,920,288,632,423,0,423,497,288,209,131,65,66,131,65,66,0,0,0
66,Ulster County (East) PUMA,266,204,62,266,204,62,0,0,0,204,204,0,204,204,0,0,0,0,62,0,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0
67,Oswego County PUMA,51,51,0,28,28,0,23,23,0,0,0,0,0,0,0,0,0,0,51,51,0,28,28,0,23,23,0,0,0,0,0,0,0,0,0,0
68,Niagara County (North & East) PUMA,185,64,121,185,64,121,0,0,0,64,64,0,64,64,0,0,0,0,121,0,121,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0
69,Broome (Outer West) & Tioga Counties PUMA,1286,677,609,306,76,230,980,601,379,404,195,209,180,76,104,224,119,105,882,482,400,126,0,126,756,482,274,0,0,0,0,0,0,0,0,0
70,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",120,120,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,120,120,0,0,0,0
71,Suffolk County (Southwest)--Islip Town (South) PUMA,781,345,436,730,345,385,51,0,51,193,54,139,193,54,139,0,0,0,588,291,297,537,291,246,51,0,51,0,0,0,0,0,0,0,0,0
72,Erie County (Central) PUMA,384,298,86,292,206,86,92,92,0,221,135,86,221,135,86,0,0,0,71,71,0,71,71,0,0,0,0,92,92,0,0,0,0,92,92,0
73,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",1192,523,669,1119,523,596,73,0,73,772,212,560,772,212,560,0,0,0,239,130,109,166,130,36,73,0,73,181,181,0,181,181,0,0,0,0
74,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,747,355,392,662,355,307,85,0,85,747,355,392,662,355,307,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1284,930,354,1206,930,276,78,0,78,846,668,178,768,668,100,78,0,78,438,262,176,438,262,176,0,0,0,0,0,0,0,0,0,0,0,0
76,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",921,470,451,804,470,334,117,0,117,398,158,240,312,158,154,86,0,86,435,224,211,404,224,180,31,0,31,88,88,0,88,88,0,0,0,0
77,Cattaraugus & Allegany Counties PUMA,233,84,149,233,84,149,0,0,0,178,29,149,178,29,149,0,0,0,55,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3387,2224,1163,2987,1990,997,400,234,166,1216,801,415,1093,678,415,123,123,0,1456,895,561,1179,784,395,277,111,166,715,528,187,715,528,187,0,0,0
79,Jefferson & Lewis Counties PUMA,326,81,245,326,81,245,0,0,0,171,60,111,171,60,111,0,0,0,155,21,134,155,21,134,0,0,0,0,0,0,0,0,0,0,0,0
80,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2813,1562,1251,2796,1545,1251,17,17,0,2417,1314,1103,2417,1314,1103,0,0,0,335,248,87,318,231,87,17,17,0,61,0,61,61,0,61,0,0,0
81,NYC-Queens Community District 1--Astoria & Long Island City PUMA,9547,4231,5316,8018,3824,4194,1529,407,1122,5724,1925,3799,4854,1890,2964,870,35,835,3560,2129,1431,2901,1757,1144,659,372,287,263,177,86,263,177,86,0,0,0
82,Saratoga County (Outer) PUMA,240,132,108,240,132,108,0,0,0,132,132,0,132,132,0,0,0,0,108,0,108,108,0,108,0,0,0,0,0,0,0,0,0,0,0,0
83,Dutchess County (Southwest) PUMA,2908,1216,1692,2740,1109,1631,168,107,61,1446,609,837,1446,609,837,0,0,0,1462,607,855,1294,500,794,168,107,61,0,0,0,0,0,0,0,0,0
84,Erie County (Northwest) PUMA,1385,720,665,1385,720,665,0,0,0,402,132,270,402,132,270,0,0,0,983,588,395,983,588,395,0,0,0,0,0,0,0,0,0,0,0,0
85,Genesee & Orleans Counties PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Erie County (Northeast) PUMA,486,241,245,486,241,245,0,0,0,486,241,245,486,241,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",15757,7970,7787,13439,7120,6319,2318,850,1468,5480,2417,3063,5242,2279,2963,238,138,100,8673,4718,3955,7036,4207,2829,1637,511,1126,1604,835,769,1161,634,527,443,201,242
88,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1632,978,654,1324,978,346,308,0,308,1261,830,431,1176,830,346,85,0,85,371,148,223,148,148,0,223,0,223,0,0,0,0,0,0,0,0,0
89,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1446,651,795,1354,651,703,92,0,92,741,405,336,741,405,336,0,0,0,705,246,459,613,246,367,92,0,92,0,0,0,0,0,0,0,0,0
90,Suffolk County (South Central)--Brookhaven Town (South) PUMA,1092,245,847,952,167,785,140,78,62,442,167,275,442,167,275,0,0,0,650,78,572,510,0,510,140,78,62,0,0,0,0,0,0,0,0,0
91,Orange County (Northeast)--Greater Newburgh City PUMA,971,518,453,971,518,453,0,0,0,86,86,0,86,86,0,0,0,0,741,355,386,741,355,386,0,0,0,144,77,67,144,77,67,0,0,0
92,Sullivan & Ulster (West) Counties PUMA,1684,402,1282,1531,328,1203,153,74,79,1368,180,1188,1215,106,1109,153,74,79,294,200,94,294,200,94,0,0,0,22,22,0,22,22,0,0,0,0
93,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",4551,2949,1602,4256,2949,1307,295,0,295,2677,1772,905,2613,1772,841,64,0,64,1629,932,697,1398,932,466,231,0,231,245,245,0,245,245,0,0,0,0
94,Wayne & Seneca Counties PUMA,1134,784,350,1134,784,350,0,0,0,264,172,92,264,172,92,0,0,0,753,495,258,753,495,258,0,0,0,117,117,0,117,117,0,0,0,0
95,Albany County (East Central)--Albany City PUMA,1048,591,457,358,109,249,690,482,208,504,181,323,358,109,249,146,72,74,544,410,134,0,0,0,544,410,134,0,0,0,0,0,0,0,0,0
96,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6537,3025,3512,6008,2704,3304,529,321,208,4059,2113,1946,3761,1815,1946,298,298,0,1902,763,1139,1756,740,1016,146,23,123,576,149,427,491,149,342,85,0,85
97,Rensselaer County--Troy City PUMA,486,231,255,469,214,255,17,17,0,109,58,51,109,58,51,0,0,0,377,173,204,360,156,204,17,17,0,0,0,0,0,0,0,0,0,0
98,Tompkins County PUMA,2301,1133,1168,2029,861,1168,272,272,0,2072,1029,1043,1800,757,1043,272,272,0,229,104,125,229,104,125,0,0,0,0,0,0,0,0,0,0,0,0
99,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,2634,1662,972,1875,1192,683,759,470,289,647,362,285,490,314,176,157,48,109,1987,1300,687,1385,878,507,602,422,180,0,0,0,0,0,0,0,0,0
100,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2750,722,2028,2440,709,1731,310,13,297,766,0,766,766,0,766,0,0,0,1984,722,1262,1674,709,965,310,13,297,0,0,0,0,0,0,0,0,0
101,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,699,435,264,492,331,161,207,104,103,0,0,0,0,0,0,0,0,0,538,435,103,331,331,0,207,104,103,161,0,161,161,0,161,0,0,0
102,Columbia & Greene Counties PUMA,501,218,283,449,218,231,52,0,52,408,177,231,408,177,231,0,0,0,41,41,0,41,41,0,0,0,0,52,0,52,0,0,0,52,0,52
103,Madison & Cortland Counties PUMA,150,0,150,132,0,132,18,0,18,0,0,0,0,0,0,0,0,0,150,0,150,132,0,132,18,0,18,0,0,0,0,0,0,0,0,0
104,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,12182,4230,7952,11318,4042,7276,864,188,676,7335,2573,4762,6953,2446,4507,382,127,255,4021,1296,2725,3898,1235,2663,123,61,62,826,361,465,467,361,106,359,0,359
105,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,797,119,678,472,119,353,325,0,325,0,0,0,0,0,0,0,0,0,797,119,678,472,119,353,325,0,325,0,0,0,0,0,0,0,0,0
106,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",79,79,0,36,36,0,43,43,0,36,36,0,36,36,0,0,0,0,43,43,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,2029,907,1122,1791,669,1122,238,238,0,1083,560,523,914,391,523,169,169,0,946,347,599,877,278,599,69,69,0,0,0,0,0,0,0,0,0,0
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",159,90,69,135,66,69,24,24,0,117,66,51,117,66,51,0,0,0,18,0,18,18,0,18,0,0,0,24,24,0,0,0,0,24,24,0
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,856,508,348,856,508,348,0,0,0,264,135,129,264,135,129,0,0,0,373,175,198,373,175,198,0,0,0,219,198,21,219,198,21,0,0,0
110,Livingston & Wyoming Counties PUMA,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Putnam County PUMA,2152,1014,1138,2036,898,1138,116,116,0,634,215,419,518,99,419,116,116,0,1387,668,719,1387,668,719,0,0,0,131,131,0,131,131,0,0,0,0
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",228,141,87,228,141,87,0,0,0,228,141,87,228,141,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,1428,946,482,1428,946,482,0,0,0,726,426,300,726,426,300,0,0,0,606,520,86,606,520,86,0,0,0,96,0,96,96,0,96,0,0,0
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",183,63,120,124,63,61,59,0,59,61,0,61,61,0,61,0,0,0,122,63,59,63,63,0,59,0,59,0,0,0,0,0,0,0,0,0
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3091,1737,1354,2627,1516,1111,464,221,243,2139,1182,957,1789,1075,714,350,107,243,524,224,300,410,110,300,114,114,0,428,331,97,428,331,97,0,0,0
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1613,1068,545,1613,1068,545,0,0,0,878,424,454,878,424,454,0,0,0,697,606,91,697,606,91,0,0,0,38,38,0,38,38,0,0,0,0
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,4059,2339,1720,3789,2189,1600,270,150,120,2517,1408,1109,2247,1258,989,270,150,120,1088,614,474,1088,614,474,0,0,0,454,317,137,454,317,137,0,0,0
118,Orange County (Northwest) PUMA,988,370,618,809,262,547,179,108,71,81,0,81,81,0,81,0,0,0,799,262,537,728,262,466,71,0,71,108,108,0,0,0,0,108,108,0
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,2832,1159,1673,2832,1159,1673,0,0,0,1410,703,707,1410,703,707,0,0,0,929,404,525,929,404,525,0,0,0,493,52,441,493,52,441,0,0,0
120,Monroe County (North & West) PUMA,1155,641,514,1011,497,514,144,144,0,534,400,134,390,256,134,144,144,0,621,241,380,621,241,380,0,0,0,0,0,0,0,0,0,0,0,0
121,Suffolk County (Northwest)--Smithtown Town PUMA,1626,864,762,1626,864,762,0,0,0,70,70,0,70,70,0,0,0,0,1556,794,762,1556,794,762,0,0,0,0,0,0,0,0,0,0,0,0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1534,945,589,1100,703,397,434,242,192,429,341,88,318,230,88,111,111,0,1105,604,501,782,473,309,323,131,192,0,0,0,0,0,0,0,0,0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",6372,2882,3490,5044,2025,3019,1328,857,471,2509,1029,1480,2220,892,1328,289,137,152,2755,1235,1520,2125,876,1249,630,359,271,1108,618,490,699,257,442,409,361,48
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1871,1069,802,1871,1069,802,0,0,0,754,478,276,754,478,276,0,0,0,976,450,526,976,450,526,0,0,0,141,141,0,141,141,0,0,0,0
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1569,797,772,1503,731,772,66,66,0,370,0,370,370,0,370,0,0,0,910,695,215,844,629,215,66,66,0,289,102,187,289,102,187,0,0,0
