,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
10,Erie County (North Central) PUMA,2471.0,1167.0,1304.0,1979.0,957.0,1022.0,492.0,210.0,282.0,1399.0,718.0,681.0,972.0,573.0,399.0,427.0,145.0,282.0,922.0,299.0,623.0,857.0,234.0,623.0,65.0,65.0,0.0,150.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",6380.0,2725.0,3655.0,699.0,381.0,318.0,5681.0,2344.0,3337.0,5554.0,2083.0,3471.0,699.0,381.0,318.0,4855.0,1702.0,3153.0,715.0,642.0,73.0,0.0,0.0,0.0,715.0,642.0,73.0,111.0,0.0,111.0,0.0,0.0,0.0,111.0,0.0,111.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1245.0,217.0,1028.0,1101.0,73.0,1028.0,144.0,144.0,0.0,516.0,69.0,447.0,447.0,0.0,447.0,69.0,69.0,0.0,729.0,148.0,581.0,654.0,73.0,581.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2150.0,1623.0,527.0,1458.0,931.0,527.0,692.0,692.0,0.0,1271.0,744.0,527.0,883.0,356.0,527.0,388.0,388.0,0.0,781.0,781.0,0.0,477.0,477.0,0.0,304.0,304.0,0.0,98.0,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,3067.0,1596.0,1471.0,1454.0,814.0,640.0,1613.0,782.0,831.0,2745.0,1430.0,1315.0,1231.0,648.0,583.0,1514.0,782.0,732.0,322.0,166.0,156.0,223.0,166.0,57.0,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Onondaga County (Central)--Syracuse City PUMA,1832.0,859.0,973.0,617.0,296.0,321.0,1215.0,563.0,652.0,897.0,567.0,330.0,295.0,134.0,161.0,602.0,433.0,169.0,893.0,292.0,601.0,280.0,162.0,118.0,613.0,130.0,483.0,42.0,0.0,42.0,42.0,0.0,42.0,0.0,0.0,0.0
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,14131.0,7269.0,6862.0,10771.0,4854.0,5917.0,3360.0,2415.0,945.0,7472.0,3271.0,4201.0,5950.0,2529.0,3421.0,1522.0,742.0,780.0,5826.0,3680.0,2146.0,4146.0,2061.0,2085.0,1680.0,1619.0,61.0,833.0,318.0,515.0,675.0,264.0,411.0,158.0,54.0,104.0
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1740.0,786.0,954.0,1372.0,621.0,751.0,368.0,165.0,203.0,968.0,363.0,605.0,678.0,276.0,402.0,290.0,87.0,203.0,772.0,423.0,349.0,694.0,345.0,349.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",2485.0,2065.0,420.0,484.0,279.0,205.0,2001.0,1786.0,215.0,1948.0,1528.0,420.0,484.0,279.0,205.0,1464.0,1249.0,215.0,460.0,460.0,0.0,0.0,0.0,0.0,460.0,460.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
20,Monroe County (Central)--Rochester City (West) PUMA,188.0,109.0,79.0,188.0,109.0,79.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,0.0,79.0,0.0,0.0,0.0,109.0,109.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"Chenango, Delaware & Broome (East) Counties PUMA",122.0,100.0,22.0,80.0,58.0,22.0,42.0,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0
22,Dutchess County (North & East) PUMA,1089.0,456.0,633.0,666.0,316.0,350.0,423.0,140.0,283.0,350.0,193.0,157.0,217.0,120.0,97.0,133.0,73.0,60.0,704.0,263.0,441.0,414.0,196.0,218.0,290.0,67.0,223.0,35.0,0.0,35.0,35.0,0.0,35.0,0.0,0.0,0.0
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,6273.0,3415.0,2858.0,2191.0,1024.0,1167.0,4082.0,2391.0,1691.0,4004.0,1996.0,2008.0,1608.0,665.0,943.0,2396.0,1331.0,1065.0,1740.0,1102.0,638.0,471.0,282.0,189.0,1269.0,820.0,449.0,529.0,317.0,212.0,112.0,77.0,35.0,417.0,240.0,177.0
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,8802.0,4649.0,4153.0,1644.0,630.0,1014.0,7158.0,4019.0,3139.0,3929.0,1792.0,2137.0,866.0,335.0,531.0,3063.0,1457.0,1606.0,3967.0,2576.0,1391.0,413.0,141.0,272.0,3554.0,2435.0,1119.0,906.0,281.0,625.0,365.0,154.0,211.0,541.0,127.0,414.0
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,4139.0,1515.0,2624.0,2915.0,1116.0,1799.0,1224.0,399.0,825.0,1913.0,727.0,1186.0,1746.0,644.0,1102.0,167.0,83.0,84.0,2192.0,788.0,1404.0,1135.0,472.0,663.0,1057.0,316.0,741.0,34.0,0.0,34.0,34.0,0.0,34.0,0.0,0.0,0.0
26,Westchester County (Southeast) PUMA,4520.0,1928.0,2592.0,3284.0,1225.0,2059.0,1236.0,703.0,533.0,2290.0,1029.0,1261.0,1463.0,562.0,901.0,827.0,467.0,360.0,2095.0,822.0,1273.0,1744.0,586.0,1158.0,351.0,236.0,115.0,135.0,77.0,58.0,77.0,77.0,0.0,58.0,0.0,58.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,390.0,129.0,261.0,261.0,0.0,261.0,129.0,129.0,0.0,390.0,129.0,261.0,261.0,0.0,261.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Westchester County (Northwest) PUMA,1826.0,954.0,872.0,1348.0,699.0,649.0,478.0,255.0,223.0,1262.0,787.0,475.0,1007.0,532.0,475.0,255.0,255.0,0.0,341.0,167.0,174.0,341.0,167.0,174.0,0.0,0.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,223.0,0.0,223.0
29,Monroe County (South) PUMA,1295.0,727.0,568.0,789.0,429.0,360.0,506.0,298.0,208.0,934.0,529.0,405.0,608.0,305.0,303.0,326.0,224.0,102.0,361.0,198.0,163.0,181.0,124.0,57.0,180.0,74.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Rockland County (North)--New City & Congers PUMA,2062.0,760.0,1302.0,1800.0,658.0,1142.0,262.0,102.0,160.0,874.0,207.0,667.0,874.0,207.0,667.0,0.0,0.0,0.0,1188.0,553.0,635.0,926.0,451.0,475.0,262.0,102.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0
32,Orange County (Southeast) PUMA,2253.0,1269.0,984.0,1711.0,849.0,862.0,542.0,420.0,122.0,1257.0,771.0,486.0,817.0,453.0,364.0,440.0,318.0,122.0,996.0,498.0,498.0,894.0,396.0,498.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",501.0,313.0,188.0,323.0,135.0,188.0,178.0,178.0,0.0,53.0,0.0,53.0,53.0,0.0,53.0,0.0,0.0,0.0,399.0,264.0,135.0,270.0,135.0,135.0,129.0,129.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2546.0,1552.0,994.0,1873.0,1163.0,710.0,673.0,389.0,284.0,1404.0,1192.0,212.0,1159.0,968.0,191.0,245.0,224.0,21.0,886.0,195.0,691.0,623.0,195.0,428.0,263.0,0.0,263.0,256.0,165.0,91.0,91.0,0.0,91.0,165.0,165.0,0.0
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",3923.0,1724.0,2199.0,2341.0,1026.0,1315.0,1582.0,698.0,884.0,1039.0,402.0,637.0,920.0,402.0,518.0,119.0,0.0,119.0,2183.0,1016.0,1167.0,939.0,386.0,553.0,1244.0,630.0,614.0,701.0,306.0,395.0,482.0,238.0,244.0,219.0,68.0,151.0
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,2598.0,1246.0,1352.0,708.0,338.0,370.0,1890.0,908.0,982.0,648.0,159.0,489.0,342.0,99.0,243.0,306.0,60.0,246.0,1521.0,763.0,758.0,366.0,239.0,127.0,1155.0,524.0,631.0,429.0,324.0,105.0,0.0,0.0,0.0,429.0,324.0,105.0
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,2118.0,897.0,1221.0,1359.0,519.0,840.0,759.0,378.0,381.0,1656.0,749.0,907.0,897.0,371.0,526.0,759.0,378.0,381.0,462.0,148.0,314.0,462.0,148.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Westchester County (Southwest)--Yonkers City PUMA,3760.0,2341.0,1419.0,2480.0,1289.0,1191.0,1280.0,1052.0,228.0,1272.0,704.0,568.0,920.0,352.0,568.0,352.0,352.0,0.0,2333.0,1560.0,773.0,1405.0,860.0,545.0,928.0,700.0,228.0,155.0,77.0,78.0,155.0,77.0,78.0,0.0,0.0,0.0
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",8513.0,4765.0,3748.0,2559.0,1347.0,1212.0,5954.0,3418.0,2536.0,7691.0,4292.0,3399.0,1981.0,1018.0,963.0,5710.0,3274.0,2436.0,722.0,473.0,249.0,578.0,329.0,249.0,144.0,144.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,7587.0,3543.0,4044.0,2191.0,683.0,1508.0,5396.0,2860.0,2536.0,3601.0,1358.0,2243.0,1109.0,371.0,738.0,2492.0,987.0,1505.0,3778.0,1977.0,1801.0,1082.0,312.0,770.0,2696.0,1665.0,1031.0,208.0,208.0,0.0,0.0,0.0,0.0,208.0,208.0,0.0
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3760.0,1938.0,1822.0,1830.0,1138.0,692.0,1930.0,800.0,1130.0,2002.0,1286.0,716.0,1163.0,713.0,450.0,839.0,573.0,266.0,1727.0,652.0,1075.0,636.0,425.0,211.0,1091.0,227.0,864.0,31.0,0.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0
42,Erie County (West Central)--Buffalo City (West) PUMA,1081.0,533.0,548.0,421.0,306.0,115.0,660.0,227.0,433.0,467.0,183.0,284.0,298.0,183.0,115.0,169.0,0.0,169.0,614.0,350.0,264.0,123.0,123.0,0.0,491.0,227.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Fulton & Montgomery Counties PUMA,370.0,237.0,133.0,121.0,79.0,42.0,249.0,158.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,237.0,91.0,79.0,79.0,0.0,249.0,158.0,91.0,42.0,0.0,42.0,42.0,0.0,42.0,0.0,0.0,0.0
44,Westchester County (Central)--White Plains City PUMA,3918.0,2294.0,1624.0,3116.0,1718.0,1398.0,802.0,576.0,226.0,2017.0,1055.0,962.0,1878.0,977.0,901.0,139.0,78.0,61.0,1663.0,1038.0,625.0,1160.0,700.0,460.0,503.0,338.0,165.0,238.0,201.0,37.0,78.0,41.0,37.0,160.0,160.0,0.0
45,St. Lawrence County PUMA,651.0,160.0,491.0,594.0,160.0,434.0,57.0,0.0,57.0,241.0,91.0,150.0,211.0,91.0,120.0,30.0,0.0,30.0,410.0,69.0,341.0,383.0,69.0,314.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Saratoga County (South & Central) PUMA,1798.0,705.0,1093.0,653.0,72.0,581.0,1145.0,633.0,512.0,990.0,72.0,918.0,478.0,72.0,406.0,512.0,0.0,512.0,808.0,633.0,175.0,175.0,0.0,175.0,633.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,684.0,239.0,445.0,554.0,177.0,377.0,130.0,62.0,68.0,360.0,106.0,254.0,360.0,106.0,254.0,0.0,0.0,0.0,262.0,71.0,191.0,194.0,71.0,123.0,68.0,0.0,68.0,62.0,62.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1869.0,658.0,1211.0,1713.0,658.0,1055.0,156.0,0.0,156.0,1460.0,658.0,802.0,1304.0,658.0,646.0,156.0,0.0,156.0,387.0,0.0,387.0,387.0,0.0,387.0,0.0,0.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0,0.0
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,216.0,131.0,85.0,216.0,131.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,131.0,85.0,216.0,131.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Suffolk County (Central)--Islip Town (East) PUMA,964.0,411.0,553.0,964.0,411.0,553.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,0.0,79.0,0.0,0.0,0.0,770.0,296.0,474.0,770.0,296.0,474.0,0.0,0.0,0.0,115.0,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1661.0,884.0,777.0,268.0,90.0,178.0,1393.0,794.0,599.0,1074.0,500.0,574.0,80.0,0.0,80.0,994.0,500.0,494.0,587.0,384.0,203.0,188.0,90.0,98.0,399.0,294.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Westchester County (Northeast) PUMA,2738.0,1046.0,1692.0,2537.0,1046.0,1491.0,201.0,0.0,201.0,1850.0,743.0,1107.0,1649.0,743.0,906.0,201.0,0.0,201.0,804.0,303.0,501.0,804.0,303.0,501.0,0.0,0.0,0.0,84.0,0.0,84.0,84.0,0.0,84.0,0.0,0.0,0.0
53,Chautauqua County PUMA,154.0,115.0,39.0,93.0,93.0,0.0,61.0,22.0,39.0,93.0,54.0,39.0,54.0,54.0,0.0,39.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0
54,Erie County (West Central)--Buffalo City (East) PUMA,810.0,751.0,59.0,59.0,0.0,59.0,751.0,751.0,0.0,366.0,307.0,59.0,59.0,0.0,59.0,307.0,307.0,0.0,444.0,444.0,0.0,0.0,0.0,0.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Cayuga & Onondaga (South) Counties PUMA,348.0,244.0,104.0,348.0,244.0,104.0,0.0,0.0,0.0,104.0,0.0,104.0,104.0,0.0,104.0,0.0,0.0,0.0,244.0,244.0,0.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2696.0,1075.0,1621.0,2106.0,979.0,1127.0,590.0,96.0,494.0,683.0,304.0,379.0,683.0,304.0,379.0,0.0,0.0,0.0,1878.0,700.0,1178.0,1288.0,604.0,684.0,590.0,96.0,494.0,135.0,71.0,64.0,135.0,71.0,64.0,0.0,0.0,0.0
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2019.0,963.0,1056.0,1726.0,780.0,946.0,293.0,183.0,110.0,370.0,152.0,218.0,260.0,152.0,108.0,110.0,0.0,110.0,1363.0,724.0,639.0,1267.0,628.0,639.0,96.0,96.0,0.0,286.0,87.0,199.0,199.0,0.0,199.0,87.0,87.0,0.0
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",6098.0,2186.0,3912.0,1331.0,434.0,897.0,4767.0,1752.0,3015.0,5586.0,1674.0,3912.0,1331.0,434.0,897.0,4255.0,1240.0,3015.0,512.0,512.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,NYC-Manhattan Community District 11--East Harlem PUMA,2530.0,1493.0,1037.0,298.0,67.0,231.0,2232.0,1426.0,806.0,1348.0,874.0,474.0,298.0,67.0,231.0,1050.0,807.0,243.0,1182.0,619.0,563.0,0.0,0.0,0.0,1182.0,619.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Schenectady County--Schenectady City PUMA,498.0,132.0,366.0,385.0,51.0,334.0,113.0,81.0,32.0,32.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,32.0,466.0,132.0,334.0,385.0,51.0,334.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",453.0,232.0,221.0,411.0,232.0,179.0,42.0,0.0,42.0,402.0,232.0,170.0,385.0,232.0,153.0,17.0,0.0,17.0,51.0,0.0,51.0,26.0,0.0,26.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,1227.0,501.0,726.0,985.0,440.0,545.0,242.0,61.0,181.0,634.0,286.0,348.0,392.0,225.0,167.0,242.0,61.0,181.0,537.0,215.0,322.0,537.0,215.0,322.0,0.0,0.0,0.0,56.0,0.0,56.0,56.0,0.0,56.0,0.0,0.0,0.0
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2328.0,839.0,1489.0,1706.0,566.0,1140.0,622.0,273.0,349.0,684.0,267.0,417.0,523.0,193.0,330.0,161.0,74.0,87.0,1440.0,528.0,912.0,1069.0,329.0,740.0,371.0,199.0,172.0,204.0,44.0,160.0,114.0,44.0,70.0,90.0,0.0,90.0
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9350.0,4320.0,5030.0,8198.0,3741.0,4457.0,1152.0,579.0,573.0,5051.0,2597.0,2454.0,4201.0,2167.0,2034.0,850.0,430.0,420.0,3706.0,1723.0,1983.0,3404.0,1574.0,1830.0,302.0,149.0,153.0,593.0,0.0,593.0,593.0,0.0,593.0,0.0,0.0,0.0
65,Onondaga County (North) PUMA,1182.0,353.0,829.0,1051.0,353.0,698.0,131.0,0.0,131.0,131.0,0.0,131.0,0.0,0.0,0.0,131.0,0.0,131.0,920.0,288.0,632.0,920.0,288.0,632.0,0.0,0.0,0.0,131.0,65.0,66.0,131.0,65.0,66.0,0.0,0.0,0.0
66,Ulster County (East) PUMA,131.0,69.0,62.0,131.0,69.0,62.0,0.0,0.0,0.0,69.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Oswego County PUMA,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Niagara County (North & East) PUMA,185.0,64.0,121.0,121.0,0.0,121.0,64.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,121.0,0.0,121.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Broome (Outer West) & Tioga Counties PUMA,1210.0,601.0,609.0,1210.0,601.0,609.0,0.0,0.0,0.0,328.0,119.0,209.0,328.0,119.0,209.0,0.0,0.0,0.0,882.0,482.0,400.0,882.0,482.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",120.0,120.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0
71,Suffolk County (Southwest)--Islip Town (South) PUMA,781.0,345.0,436.0,727.0,291.0,436.0,54.0,54.0,0.0,193.0,54.0,139.0,139.0,0.0,139.0,54.0,54.0,0.0,588.0,291.0,297.0,588.0,291.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Erie County (Central) PUMA,384.0,298.0,86.0,384.0,298.0,86.0,0.0,0.0,0.0,221.0,135.0,86.0,221.0,135.0,86.0,0.0,0.0,0.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0
73,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",1192.0,523.0,669.0,343.0,76.0,267.0,849.0,447.0,402.0,772.0,212.0,560.0,343.0,76.0,267.0,429.0,136.0,293.0,239.0,130.0,109.0,0.0,0.0,0.0,239.0,130.0,109.0,181.0,181.0,0.0,0.0,0.0,0.0,181.0,181.0,0.0
