,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2616,1530,1086,2442,1356,1086,174,174,0,952,520,432,952,520,432,0,0,0,1432,896,536,1372,836,536,60,60,0,232,114,118,118,0,118,114,114,0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",384,268,116,384,268,116,0,0,0,184,68,116,184,68,116,0,0,0,200,200,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",186,81,105,186,81,105,0,0,0,0,0,0,0,0,0,0,0,0,186,81,105,186,81,105,0,0,0,0,0,0,0,0,0,0,0,0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,1381,713,668,1381,713,668,0,0,0,568,257,311,568,257,311,0,0,0,709,352,357,709,352,357,0,0,0,104,104,0,104,104,0,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,187,134,53,187,134,53,0,0,0,122,69,53,122,69,53,0,0,0,65,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2025,1140,885,1909,1024,885,116,116,0,1500,812,688,1500,812,688,0,0,0,525,328,197,409,212,197,116,116,0,0,0,0,0,0,0,0,0,0
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",15344,8729,6615,14105,7991,6114,1239,738,501,7972,4319,3653,7781,4128,3653,191,191,0,6655,3798,2857,5810,3454,2356,845,344,501,717,612,105,514,409,105,203,203,0
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1518,743,775,1518,743,775,0,0,0,1345,696,649,1345,696,649,0,0,0,173,47,126,173,47,126,0,0,0,0,0,0,0,0,0,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,8430,4030,4400,7505,3165,4340,925,865,60,5217,2572,2645,4668,2083,2585,549,489,60,2987,1232,1755,2744,989,1755,243,243,0,226,226,0,93,93,0,133,133,0
137,NYC-Manhattan Community District 8--Upper East Side PUMA,9714,6032,3682,9643,5961,3682,71,71,0,9267,5695,3572,9267,5695,3572,0,0,0,376,266,110,376,266,110,0,0,0,71,71,0,0,0,0,71,71,0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1280,759,521,1180,759,421,100,0,100,639,424,215,639,424,215,0,0,0,477,335,142,477,335,142,0,0,0,164,0,164,64,0,64,100,0,100
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",814,739,75,599,524,75,215,215,0,265,190,75,265,190,75,0,0,0,549,549,0,334,334,0,215,215,0,0,0,0,0,0,0,0,0,0
140,Monroe County (East) PUMA,739,352,387,602,352,250,137,0,137,391,162,229,254,162,92,137,0,137,348,190,158,348,190,158,0,0,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (East) PUMA,1510,904,606,1510,904,606,0,0,0,550,145,405,550,145,405,0,0,0,960,759,201,960,759,201,0,0,0,0,0,0,0,0,0,0,0,0
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",2839,2008,831,2381,1550,831,458,458,0,1276,965,311,1276,965,311,0,0,0,1413,893,520,1041,521,520,372,372,0,150,150,0,64,64,0,86,86,0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,93,31,62,62,0,62,31,31,0,0,0,0,0,0,0,0,0,0,93,31,62,62,0,62,31,31,0,0,0,0,0,0,0,0,0,0
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,3767,2408,1359,3767,2408,1359,0,0,0,3319,1960,1359,3319,1960,1359,0,0,0,448,448,0,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,3824,1898,1926,3682,1808,1874,142,90,52,2037,949,1088,2037,949,1088,0,0,0,1667,881,786,1577,791,786,90,90,0,120,68,52,68,68,0,52,0,52
147,Central NY,2539,1060,1479,2226,956,1270,313,104,209,1275,640,635,1194,559,635,81,81,0,1142,420,722,910,397,513,232,23,209,122,0,122,122,0,122,0,0,0
148,Finger Lakes,3728,2417,1311,3591,2417,1174,137,0,137,1654,1073,581,1517,1073,444,137,0,137,1860,1227,633,1860,1227,633,0,0,0,214,117,97,214,117,97,0,0,0
149,Long Island,30512,18744,11768,29480,18285,11195,1032,459,573,16701,9628,7073,16390,9488,6902,311,140,171,12524,8270,4254,11890,8038,3852,634,232,402,1287,846,441,1200,759,441,87,87,0
150,Mid-Hudson,27713,16072,11641,26572,15159,11413,1141,913,228,14864,7778,7086,14624,7705,6919,240,73,167,11559,7338,4221,10766,6606,4160,793,732,61,1290,956,334,1182,848,334,108,108,0
151,Mohawk Valley,2831,1648,1183,2352,1570,782,479,78,401,943,564,379,790,564,226,153,0,153,1626,886,740,1364,808,556,262,78,184,262,198,64,198,198,0,64,0,64
152,New York City,174787,100279,74508,164423,92877,71546,10364,7402,2962,109286,57368,51918,105335,54899,50436,3951,2469,1482,58321,37503,20818,53158,33720,19438,5163,3783,1380,7180,5408,1772,5930,4258,1672,1250,1150,100
153,North Country,759,360,399,759,360,399,0,0,0,670,360,310,670,360,310,0,0,0,89,0,89,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,3568,2239,1329,2935,1606,1329,633,633,0,2706,1635,1071,2204,1133,1071,502,502,0,862,604,258,731,473,258,131,131,0,0,0,0,0,0,0,0,0,0
155,Western NY,5926,3534,2392,5384,2992,2392,542,542,0,3070,1504,1566,3070,1504,1566,0,0,0,2614,1788,826,2164,1338,826,450,450,0,242,242,0,150,150,0,92,92,0
