,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
126,Erie County (South) PUMA,289,190,99,289,190,99,0,0,0,192,93,99,192,93,99,0,0,0,97,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2935,1530,1405,2836,1530,1306,99,0,99,900,520,380,900,520,380,0,0,0,1803,896,907,1704,896,808,99,0,99,232,114,118,232,114,118,0,0,0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",991,319,672,740,319,421,251,0,251,540,119,421,540,119,421,0,0,0,451,200,251,200,200,0,251,0,251,0,0,0,0,0,0,0,0,0
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",382,114,268,382,114,268,0,0,0,0,0,0,0,0,0,0,0,0,382,114,268,382,114,268,0,0,0,0,0,0,0,0,0,0,0,0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,1718,713,1005,1718,713,1005,0,0,0,568,257,311,568,257,311,0,0,0,854,352,502,854,352,502,0,0,0,296,104,192,296,104,192,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,316,134,182,316,134,182,0,0,0,122,69,53,122,69,53,0,0,0,194,65,129,194,65,129,0,0,0,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2180,1024,1156,2080,1024,1056,100,0,100,1771,812,959,1671,812,859,100,0,100,409,212,197,409,212,197,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",17564,8997,8567,17023,8880,8143,541,117,424,8717,4284,4433,8490,4167,4323,227,117,110,7925,4101,3824,7675,4101,3574,250,0,250,922,612,310,858,612,246,64,0,64
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1755,795,960,1755,795,960,0,0,0,1443,748,695,1443,748,695,0,0,0,312,47,265,312,47,265,0,0,0,0,0,0,0,0,0,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,11182,4818,6364,10856,4745,6111,326,73,253,7190,3069,4121,6937,3069,3868,253,0,253,3677,1523,2154,3604,1450,2154,73,73,0,315,226,89,315,226,89,0,0,0
137,NYC-Manhattan Community District 8--Upper East Side PUMA,9217,5625,3592,9084,5625,3459,133,0,133,8637,5288,3349,8637,5288,3349,0,0,0,376,266,110,376,266,110,0,0,0,204,71,133,71,71,0,133,0,133
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2153,1141,1012,1707,844,863,446,297,149,1262,806,456,891,509,382,371,297,74,727,335,392,652,335,317,75,0,75,164,0,164,164,0,164,0,0,0
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",780,705,75,705,705,0,75,0,75,231,156,75,156,156,0,75,0,75,549,549,0,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Monroe County (East) PUMA,938,551,387,938,551,387,0,0,0,527,298,229,527,298,229,0,0,0,411,253,158,411,253,158,0,0,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (East) PUMA,1405,727,678,1405,727,678,0,0,0,550,145,405,550,145,405,0,0,0,855,582,273,855,582,273,0,0,0,0,0,0,0,0,0,0,0,0
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4293,2524,1769,4105,2524,1581,188,0,188,2012,1129,883,2012,1129,883,0,0,0,1983,1097,886,1795,1097,698,188,0,188,298,298,0,298,298,0,0,0,0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",540,335,205,492,287,205,48,48,0,205,0,205,205,0,205,0,0,0,287,287,0,287,287,0,0,0,0,48,48,0,0,0,0,48,48,0
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,62,0,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,4586,2632,1954,4236,2632,1604,350,0,350,3914,1960,1954,3564,1960,1604,350,0,350,672,672,0,672,672,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,4345,2229,2116,4289,2189,2100,56,40,16,2269,1007,1262,2269,1007,1262,0,0,0,1956,1154,802,1900,1114,786,56,40,16,120,68,52,120,68,52,0,0,0
147,Central NY,3699,1476,2223,3367,1347,2020,332,129,203,1708,853,855,1708,853,855,0,0,0,1827,623,1204,1495,494,1001,332,129,203,164,0,164,164,0,164,0,0,0
148,Finger Lakes,4911,2915,1996,4911,2915,1996,0,0,0,2135,1324,811,2135,1324,811,0,0,0,2562,1474,1088,2562,1474,1088,0,0,0,214,117,97,214,117,97,0,0,0
149,Long Island,36079,19896,16183,35344,19477,15867,735,419,316,19848,10679,9169,19209,10260,8949,639,419,220,14656,8371,6285,14656,8371,6285,0,0,0,1575,846,729,1479,846,633,96,0,96
150,Mid-Hudson,31255,17524,13731,31021,17452,13569,234,72,162,16304,8354,7950,16232,8282,7950,72,72,0,13423,7918,5505,13261,7918,5343,162,0,162,1528,1252,276,1528,1252,276,0,0,0
151,Mohawk Valley,3251,1724,1527,3251,1724,1527,0,0,0,1072,564,508,1072,564,508,0,0,0,1896,962,934,1896,962,934,0,0,0,283,198,85,283,198,85,0,0,0
152,New York City,205600,110112,95488,198180,107562,90618,7420,2550,4870,123311,60946,62365,119295,59472,59823,4016,1474,2542,72190,42776,29414,69303,41748,27555,2887,1028,1859,10099,6390,3709,9582,6342,3240,517,48,469
153,North Country,1001,404,597,1001,404,597,0,0,0,754,383,371,754,383,371,0,0,0,247,21,226,247,21,226,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,4653,2764,1889,4424,2653,1771,229,111,118,2996,1550,1446,2767,1439,1328,229,111,118,1633,1190,443,1633,1190,443,0,0,0,24,24,0,24,24,0,0,0,0
155,Western NY,6375,3879,2496,6068,3572,2496,307,307,0,3409,1811,1598,3102,1504,1598,307,307,0,2724,1826,898,2724,1826,898,0,0,0,242,242,0,242,242,0,0,0,0
