,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",14064,8128,5936,9925,6109,3816,4139,2019,2120,3208,939,2269,3036,939,2097,172,0,172,7285,4364,2921,5154,3675,1479,2131,689,1442,3571,2825,746,1735,1495,240,1836,1330,506
112,Erie County (Northeast) PUMA,673,588,85,673,588,85,0,0,0,172,87,85,172,87,85,0,0,0,454,454,0,454,454,0,0,0,0,47,47,0,47,47,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4989,2246,2743,4000,1830,2170,989,416,573,2753,985,1768,2623,985,1638,130,0,130,1303,745,558,738,329,409,565,416,149,933,516,417,639,516,123,294,0,294
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,10594,5446,5148,9068,4646,4422,1526,800,726,2962,1210,1752,2615,925,1690,347,285,62,6654,3453,3201,5805,3169,2636,849,284,565,978,783,195,648,552,96,330,231,99
115,Fulton & Montgomery Counties PUMA,3682,1916,1766,2830,1582,1248,852,334,518,297,211,86,297,211,86,0,0,0,2763,1705,1058,2109,1371,738,654,334,320,622,0,622,424,0,424,198,0,198
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1622,956,666,1090,622,468,532,334,198,145,0,145,0,0,0,145,0,145,1477,956,521,1090,622,468,387,334,53,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",495,229,266,281,116,165,214,113,101,0,0,0,0,0,0,0,0,0,377,229,148,215,116,99,162,113,49,118,0,118,66,0,66,52,0,52
118,NYC-Brooklyn Community District 4--Bushwick PUMA,16482,9266,7216,12076,7226,4850,4406,2040,2366,3938,1848,2090,3739,1848,1891,199,0,199,9329,5676,3653,6816,4502,2314,2513,1174,1339,3215,1742,1473,1521,876,645,1694,866,828
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7499,3800,3699,4978,2683,2295,2521,1117,1404,4233,2384,1849,4120,2384,1736,113,0,113,2725,1063,1662,858,299,559,1867,764,1103,541,353,188,0,0,0,541,353,188
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",7116,3113,4003,5011,2494,2517,2105,619,1486,3977,1429,2548,3122,1272,1850,855,157,698,2210,1401,809,1662,1174,488,548,227,321,929,283,646,227,48,179,702,235,467
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,8303,3398,4905,5122,2181,2941,3181,1217,1964,2323,1008,1315,2240,1008,1232,83,0,83,4634,2044,2590,2485,916,1569,2149,1128,1021,1346,346,1000,397,257,140,949,89,860
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8997,4842,4155,8255,4516,3739,742,326,416,2071,747,1324,1880,703,1177,191,44,147,6347,3744,2603,5913,3508,2405,434,236,198,579,351,228,462,305,157,117,46,71
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,4254,2596,1658,4254,2596,1658,0,0,0,1825,943,882,1825,943,882,0,0,0,1523,747,776,1523,747,776,0,0,0,906,906,0,906,906,0,0,0,0
124,Orange County (Southeast) PUMA,4687,2729,1958,3813,2290,1523,874,439,435,854,313,541,631,313,318,223,0,223,3269,2008,1261,2618,1569,1049,651,439,212,564,408,156,564,408,156,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1420,767,653,1339,767,572,81,0,81,1118,711,407,1118,711,407,0,0,0,221,56,165,221,56,165,0,0,0,81,0,81,0,0,0,81,0,81
126,Suffolk County (Northwest)--Smithtown Town PUMA,2542,1021,1521,2515,994,1521,27,27,0,1060,408,652,1060,408,652,0,0,0,1415,613,802,1388,586,802,27,27,0,67,0,67,67,0,67,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1974,859,1115,1100,306,794,874,553,321,672,332,340,407,67,340,265,265,0,858,404,454,693,239,454,165,165,0,444,123,321,0,0,0,444,123,321
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",28958,12046,16912,19100,8402,10698,9858,3644,6214,5423,2121,3302,4594,1868,2726,829,253,576,17893,7547,10346,12399,5073,7326,5494,2474,3020,5642,2378,3264,2107,1461,646,3535,917,2618
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,10800,5744,5056,8960,4825,4135,1840,919,921,2812,1141,1671,2459,1111,1348,353,30,323,7147,4362,2785,5863,3473,2390,1284,889,395,841,241,600,638,241,397,203,0,203
130,Westchester County (Southwest)--Yonkers City PUMA,17895,8261,9634,14787,6697,8090,3108,1564,1544,5970,2074,3896,5254,2074,3180,716,0,716,8929,3908,5021,7648,3020,4628,1281,888,393,2996,2279,717,1885,1603,282,1111,676,435
131,Broome (Outer West) & Tioga Counties PUMA,458,131,327,458,131,327,0,0,0,365,38,327,365,38,327,0,0,0,93,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7028,3254,3774,5537,2396,3141,1491,858,633,2843,1332,1511,2632,1121,1511,211,211,0,2938,1302,1636,2389,863,1526,549,439,110,1247,620,627,516,412,104,731,208,523
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",18656,10187,8469,16073,9074,6999,2583,1113,1470,3881,1418,2463,3674,1418,2256,207,0,207,11730,6209,5521,9900,5489,4411,1830,720,1110,3045,2560,485,2499,2167,332,546,393,153
134,NYC-Manhattan Community District 10--Central Harlem PUMA,9225,4104,5121,6204,2844,3360,3021,1260,1761,3266,845,2421,3026,845,2181,240,0,240,5002,2910,2092,2914,1792,1122,2088,1118,970,957,349,608,264,207,57,693,142,551
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",4532,2314,2218,4034,2172,1862,498,142,356,1595,823,772,1595,823,772,0,0,0,2591,1214,1377,2162,1072,1090,429,142,287,346,277,69,277,277,0,69,0,69
136,Erie County (Northwest) PUMA,1346,977,369,925,556,369,421,421,0,365,102,263,365,102,263,0,0,0,981,875,106,560,454,106,421,421,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4786,2377,2409,4164,2241,1923,622,136,486,1225,351,874,1157,351,806,68,0,68,2898,1406,1492,2344,1270,1074,554,136,418,663,620,43,663,620,43,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3264,1322,1942,2854,1322,1532,410,0,410,1232,343,889,1152,343,809,80,0,80,1831,979,852,1607,979,628,224,0,224,201,0,201,95,0,95,106,0,106
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",6526,3423,3103,5833,2730,3103,693,693,0,1770,659,1111,1704,593,1111,66,66,0,4438,2578,1860,3811,1951,1860,627,627,0,318,186,132,318,186,132,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,5926,3290,2636,5183,2746,2437,743,544,199,2084,635,1449,1962,635,1327,122,0,122,3692,2505,1187,3130,2020,1110,562,485,77,150,150,0,91,91,0,59,59,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,4432,2122,2310,4225,2122,2103,207,0,207,1066,319,747,1066,319,747,0,0,0,3198,1742,1456,3098,1742,1356,100,0,100,168,61,107,61,61,0,107,0,107
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2358,1984,374,2258,1971,287,100,13,87,1404,1288,116,1404,1288,116,0,0,0,876,618,258,789,618,171,87,0,87,78,78,0,65,65,0,13,13,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,6757,3582,3175,5726,3287,2439,1031,295,736,1657,617,1040,1657,617,1040,0,0,0,4571,2542,2029,3719,2426,1293,852,116,736,529,423,106,350,244,106,179,179,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3394,1542,1852,3246,1527,1719,148,15,133,1566,513,1053,1418,498,920,148,15,133,1440,744,696,1440,744,696,0,0,0,388,285,103,388,285,103,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,4294,2389,1905,3691,2389,1302,603,0,603,2030,1082,948,1837,1082,755,193,0,193,2074,1307,767,1854,1307,547,220,0,220,190,0,190,0,0,0,190,0,190
146,Capital Region,16940,8284,8656,11821,6041,5780,5119,2243,2876,3926,2119,1807,3511,1938,1573,415,181,234,12208,5882,6326,8042,4035,4007,4166,1847,2319,806,283,523,268,68,200,538,215,323
147,Central NY,9354,5086,4268,5539,3202,2337,3815,1884,1931,1624,833,791,1591,833,758,33,0,33,5720,3227,2493,3686,2286,1400,2034,941,1093,2010,1026,984,262,83,179,1748,943,805
148,Finger Lakes,31464,14603,16861,18655,9183,9472,12809,5420,7389,5054,2468,2586,4205,1810,2395,849,658,191,19567,8582,10985,12219,6010,6209,7348,2572,4776,6843,3553,3290,2231,1363,868,4612,2190,2422
149,Long Island,107944,57692,50252,94614,50614,44000,13330,7078,6252,39037,16589,22448,37297,15970,21327,1740,619,1121,58110,34149,23961,50451,30000,20451,7659,4149,3510,10797,6954,3843,6866,4644,2222,3931,2310,1621
150,Mid-Hudson,104385,54447,49938,86105,46377,39728,18280,8070,10210,32802,14301,18501,30084,13875,16209,2718,426,2292,59370,33517,25853,49594,28419,21175,9776,5098,4678,12213,6629,5584,6427,4083,2344,5786,2546,3240
151,Mohawk Valley,9376,5056,4320,6653,3733,2920,2723,1323,1400,1550,302,1248,1149,302,847,401,0,401,6539,4253,2286,4581,3001,1580,1958,1252,706,1287,501,786,923,430,493,364,71,293
152,New York City,594493,286137,308356,422977,218402,204575,171516,67735,103781,158100,65060,93040,141769,60327,81442,16331,4733,11598,339038,171830,167208,240075,132238,107837,98963,39592,59371,97355,49247,48108,41133,25837,15296,56222,23410,32812
153,North Country,4791,2710,2081,3989,2511,1478,802,199,603,1355,566,789,1201,554,647,154,12,142,3242,2144,1098,2788,1957,831,454,187,267,194,0,194,0,0,0,194,0,194
154,Southern Tier,7243,2765,4478,6018,2304,3714,1225,461,764,2359,454,1905,2348,443,1905,11,11,0,4243,2154,2089,3440,1704,1736,803,450,353,641,157,484,230,157,73,411,0,411
155,Western NY,27106,13077,14029,17170,8822,8348,9936,4255,5681,4939,1985,2954,3839,1636,2203,1100,349,751,17795,9137,8658,11355,6325,5030,6440,2812,3628,4372,1955,2417,1976,861,1115,2396,1094,1302
