,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",2575,1352,1223,173811.68932038834,232917.97337278107,108470.9730171709,2395,1172,1223,184214.23799582463,263253.49829351535,108470.9730171709,180,180,0,35400.0,35400.0,0.0,0,0,0,#DIV/0!,0.0,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",758,293,465,40246.96569920844,26850.511945392493,48688.17204301075,70,0,70,50000.0,0.0,50000.0,688,293,395,39254.651162790695,26850.511945392493,48455.696202531646,0,0,0,#DIV/0!,0.0,0.0
84,Orange County (Northwest) PUMA,5318,3257,2061,58730.293343362166,55551.08996008597,63754.391072295,733,157,576,62507.366984993176,68917.1974522293,60760.243055555555,4101,2616,1485,62477.88344306267,61093.99847094801,64915.757575757576,484,484,0,21256.198347107438,21256.198347107438,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,6432,3906,2526,64117.61038557214,63672.47055811572,64805.93824228029,2126,940,1186,87633.66415804328,70348.47872340426,101333.55817875211,3562,2700,862,57572.515440763615,64560.77777777778,35683.52668213457,744,266,478,28255.37634408602,31063.90977443609,26692.46861924686
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,911,627,284,133397.58507135016,141234.7687400319,116095.07042253521,318,279,39,308286.7924528302,258423.6559139785,665000.0,405,240,165,47234.567901234564,60458.333333333336,28000.0,188,108,80,23191.489361702126,18000.0,30200.0
87,Dutchess County (North & East) PUMA,1851,813,1038,54020.54565099946,77002.82902829029,36019.971098265894,738,333,405,68638.61788617886,105607.50750750751,38241.97530864197,1038,405,633,44640.39499036609,60335.8024691358,34598.30963665087,75,75,0,40000.0,40000.0,0.0
88,Putnam County PUMA,2602,1784,818,80228.67025365104,88327.63452914798,62565.40342298288,1145,744,401,115271.61572052402,122471.7741935484,101912.71820448877,1025,918,107,66789.26829268293,67742.37472766885,58612.14953271028,432,122,310,19236.11111111111,35000.0,13032.258064516129
89,Albany County (Outside Albany City) PUMA,2059,1388,671,37737.10539096649,39592.93948126801,33898.21162444113,434,101,333,51578.801843317975,64000.0,47811.41141141141,1428,1090,338,36804.97198879552,41956.880733944956,20190.828402366864,197,197,0,14000.0,14000.0,0.0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",13478,7860,5618,61836.07449176435,64290.841221374045,58401.67319330723,5291,2213,3078,73909.96030996031,83169.85991866245,67252.33918128654,7422,5096,2326,53827.1371597952,57217.64364207222,46398.92519346518,765,551,214,56031.37254901961,53883.84754990925,61560.7476635514
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,4760,2879,1881,39023.424369747896,40170.82320250087,37267.25146198831,804,491,313,50940.92039800995,52418.53360488798,48623.00319488818,3400,2088,1312,36927.205882352944,38860.057471264365,33851.14329268293,556,300,256,34608.81294964029,29248.333333333332,40890.625
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1629,835,794,70631.06200122775,70858.68263473053,70391.68765743072,767,232,535,94677.96610169491,124094.8275862069,81921.4953271028,629,464,165,39468.99841017488,42700.43103448276,30381.81818181818,233,139,94,75596.56652360516,76000.0,75000.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,3040,1270,1770,83883.71710526316,97847.71653543306,73864.35028248587,1373,772,601,114949.45375091041,115057.77202072539,114810.31613976705,1667,498,1169,58296.88062387522,71168.67469879518,52813.43028229256,0,0,0,#DIV/0!,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,1007,679,328,121913.60476663357,118783.50515463918,128393.29268292683,352,162,190,223599.43181818182,300000.0,158457.8947368421,655,517,138,67267.17557251909,62000.0,87000.0,0,0,0,#DIV/0!,0.0,0.0
95,Oswego County PUMA,626,332,294,25823.322683706072,28550.0,22744.21768707483,0,0,0,#DIV/0!,0.0,0.0,543,249,294,23044.935543278083,23400.0,22744.21768707483,83,83,0,44000.0,44000.0,0.0
96,Rensselaer County--Troy City PUMA,2308,1049,1259,32141.55979202773,31861.88751191611,32374.583002382842,419,419,0,39863.961813842485,39863.961813842485,0.0,1889,630,1259,30428.650079407093,26539.873015873014,32374.583002382842,0,0,0,#DIV/0!,0.0,0.0
97,Saratoga County (Outer) PUMA,1059,1059,0,134528.42304060434,134528.42304060434,0.0,560,560,0,240000.0,240000.0,0.0,499,499,0,16163.527054108217,16163.527054108217,0.0,0,0,0,#DIV/0!,0.0,0.0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,153,153,0,37000.0,37000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,153,153,0,37000.0,37000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
99,Monroe County (East) PUMA,1769,875,894,71021.45845110231,94894.85714285714,47655.43624161074,534,329,205,68940.97378277153,80933.13069908814,49695.0243902439,1235,546,689,71921.03643724696,103307.69230769231,47048.59216255443,0,0,0,#DIV/0!,0.0,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",3122,1565,1557,83583.00448430494,109836.03833865815,57195.08028259473,827,183,644,62615.35671100363,76284.15300546448,58731.21118012422,2295,1382,913,91138.66666666667,114278.87120115774,56111.544359255204,0,0,0,#DIV/0!,0.0,0.0
101,Erie County (South) PUMA,873,319,554,49398.85452462772,42655.1724137931,53281.94945848375,345,156,189,43220.86956521739,46153.846153846156,40800.0,528,163,365,53435.606060606064,39306.74846625767,59745.20547945205,0,0,0,#DIV/0!,0.0,0.0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1123,478,645,38435.44078361532,31552.301255230126,43536.43410852713,175,0,175,40885.71428571428,0.0,40885.71428571428,619,414,205,28197.09208400646,32256.038647342993,20000.0,329,64,265,56395.1367781155,27000.0,63494.339622641506
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,5652,3803,1849,96356.65958952584,71071.49618722062,148362.866414278,2307,1172,1135,175821.15301257043,131182.93515358362,221914.53744493393,3062,2631,431,42517.02808621816,44294.37476244774,31667.378190255222,283,0,283,31100.0,0.0,31100.0
104,NYC-Manhattan Community District 11--East Harlem PUMA,9369,5006,4363,53023.38563347209,53692.42908509788,52255.74146229659,3247,1087,2160,61581.39821373575,83287.94848206072,50657.77777777778,4661,2458,2203,51107.98111993135,48675.06102522376,53822.51475261008,1461,1461,0,40114.30527036276,40114.30527036276,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",6545,4038,2507,60828.58426279603,61326.5725606736,60026.479457518944,1931,592,1339,60917.59917141378,45178.20945945946,67876.31366691561,4022,2854,1168,56957.35952262556,59384.19761737912,51027.397260273974,592,592,0,86839.02027027027,86839.02027027027,0.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,7324,4393,2931,94404.32823593664,111431.16321420441,68884.40805185943,4878,2837,2041,118578.61828618286,144171.13147691224,83004.89955903968,1701,885,816,47429.27689594356,59134.463276836155,34734.313725490196,745,671,74,43373.959731543626,41981.52011922504,56000.0
107,Onondaga County (North) PUMA,436,293,143,61405.963302752294,58935.15358361775,66468.53146853147,134,134,0,50000.0,50000.0,0.0,302,159,143,66466.88741721855,66465.40880503145,66468.53146853147,0,0,0,#DIV/0!,0.0,0.0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,2837,1716,1121,51398.18470215016,56904.92424242424,42968.5994647636,1107,376,731,49904.24570912376,64933.51063829787,42173.734610123116,1414,1113,301,57691.69024045262,61073.89937106918,45185.382059800664,316,227,89,28470.25316455696,23165.638766519824,42000.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2566,1813,753,129175.83787996882,152545.50468836183,72908.6321381142,1304,748,556,196668.09815950922,285787.4331550802,76773.74100719424,1262,1065,197,59437.40095087163,58963.380281690144,62000.0,0,0,0,#DIV/0!,0.0,0.0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,1919,1454,465,81417.7175612298,102468.36313617606,15594.838709677419,508,508,0,133122.0472440945,133122.0472440945,0.0,1278,946,332,67257.12050078248,86007.39957716702,13830.12048192771,133,0,133,20000.0,0.0,20000.0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",9037,5142,3895,41272.59931393161,43364.23570595099,38511.31707317073,2799,606,2193,53128.76027152554,74851.48514851485,47126.03739170087,4578,3239,1339,34545.53953691568,37518.52423587527,27353.980582524273,1660,1297,363,39833.49397590361,43250.8866615266,27623.14049586777
112,Erie County (Northeast) PUMA,435,350,85,124634.02298850575,127459.42857142857,113000.0,172,87,85,97825.58139534884,83000.0,113000.0,216,216,0,168966.66666666666,168966.66666666666,0.0,47,47,0,19000.0,19000.0,0.0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,3632,1802,1830,51099.39427312776,38890.011098779134,63121.96721311475,2400,890,1510,61710.875,43315.95505617977,72552.91390728476,716,396,320,27304.329608938548,34322.22222222222,18619.6875,516,516,0,34761.62790697674,34761.62790697674,0.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,7149,4023,3126,54615.50566512799,46654.573701217996,64860.8125399872,2212,783,1429,87270.34358047016,64187.73946360153,99918.12456263122,4173,2572,1601,42221.09992810927,46260.322706065315,35732.10493441599,764,668,96,27769.109947643978,27620.958083832335,28800.0
115,Fulton & Montgomery Counties PUMA,2076,1700,376,50557.40847784201,52152.458823529414,43345.744680851065,297,211,86,80193.60269360269,80983.41232227487,78255.81395348837,1779,1489,290,45609.71332209106,48066.944257891206,32993.10344827586,0,0,0,#DIV/0!,0.0,0.0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1288,622,666,34678.72670807454,39816.39871382637,29880.48048048048,145,0,145,18000.0,0.0,18000.0,1143,622,521,36794.575678040244,39816.39871382637,33186.94817658349,0,0,0,#DIV/0!,0.0,0.0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",242,116,126,38968.51239669421,46474.137931034486,32058.571428571428,0,0,0,#DIV/0!,0.0,0.0,242,116,126,38968.51239669421,46474.137931034486,32058.571428571428,0,0,0,#DIV/0!,0.0,0.0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,9592,5578,4014,59708.345496246875,72176.0756543564,42382.73542600897,3412,1540,1872,54863.45252051583,54019.09090909091,55558.06623931624,5206,3450,1756,68116.12562427968,86705.14492753622,31594.419134396354,974,588,386,31741.067761806982,34482.99319727891,27564.248704663212
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",4515,2397,2118,146833.08970099667,212321.69378389654,72717.79981114258,3943,2384,1559,164074.08064925185,213288.63255033558,88815.90763309813,572,13,559,27984.79020979021,35000.0,27821.6457960644,0,0,0,#DIV/0!,0.0,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",4588,2050,2538,74116.59110723627,100481.14634146342,52821.34357762017,3427,1269,2158,85013.24773854684,130023.56185973207,58545.180722891564,1069,781,288,44702.07670720299,52479.44942381562,23611.354166666668,92,0,92,10000.0,0.0,10000.0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4389,1923,2466,52921.23946229209,66783.58294331773,42111.3098134631,1716,728,988,59556.369463869465,74429.71153846153,48597.064777327934,2342,938,1404,48953.283518360375,63255.86353944563,39397.85612535613,331,257,74,46598.18731117825,58000.0,7000.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,6414,4085,2329,62351.278453383224,58348.17625458996,69372.60626878489,1880,703,1177,78311.3829787234,65112.37553342817,86194.90229396771,4229,3077,1152,56208.15795696382,57714.29964250894,52185.243055555555,305,305,0,49152.13114754098,49152.13114754098,0.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,3745,2596,1149,56665.42056074766,51630.20030816641,68041.77545691906,1684,943,741,93183.49168646081,101402.96924708378,82723.34682860998,1155,747,408,35576.62337662338,32408.29986613119,41377.450980392154,906,906,0,15673.289183222958,15673.289183222958,0.0
124,Orange County (Southeast) PUMA,3248,2357,891,60621.182266009855,62622.91047942299,55325.92592592593,593,313,280,94538.27993254637,122840.8945686901,62900.0,2247,1636,611,57142.81263907432,59117.665036674814,51854.991816693946,408,408,0,30481.617647058825,30481.617647058825,0.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1120,652,468,77670.80357142857,81687.11656441719,72075.42735042734,899,596,303,59756.7296996663,63993.288590604025,51423.43234323432,221,56,165,150542.98642533936,270000.0,110000.0,0,0,0,#DIV/0!,0.0,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1107,598,509,77627.64227642276,79501.33779264214,75426.326129666,661,254,407,90458.8502269289,95408.66141732283,87369.77886977886,379,344,35,63668.8654353562,67755.81395348837,23500.0,67,0,67,30000.0,0.0,30000.0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",662,117,545,54045.01510574018,33034.18803418803,58555.59633027523,407,67,340,59670.76167076167,45000.0,62561.76470588235,205,0,205,51911.21951219512,0.0,51911.21951219512,50,50,0,17000.0,17000.0,0.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",16149,7343,8806,50252.752492414395,49378.48290889282,50981.77379059732,4005,1400,2605,59387.940074906364,56882.142857142855,60734.625719769676,10444,4639,5805,49061.260053619306,50516.92175037724,47897.98449612403,1700,1304,396,36051.294117647056,37272.39263803681,32030.303030303032
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,6883,3891,2992,43567.919511840766,47043.43099460293,39048.12834224599,2119,1049,1070,55853.563001415765,67513.82268827455,44422.14953271028,4468,2780,1688,38723.43106535362,39833.089928057554,36895.91232227488,296,62,234,28743.243243243243,24000.0,30000.0
130,Westchester County (Southwest)--Yonkers City PUMA,12490,6008,6482,51361.603682946356,52523.20239680426,50284.94754705338,4356,1799,2557,72312.35766758495,80539.07726514731,66524.37622213531,6394,2801,3593,42154.535502033155,42824.38414851839,41632.34066239911,1740,1408,332,32745.80459770115,36021.661931818184,18853.01204819277
131,Broome (Outer West) & Tioga Counties PUMA,572,245,327,44019.230769230766,28436.73469387755,55694.18960244648,365,38,327,56350.68493150685,62000.0,55694.18960244648,93,93,0,41000.0,41000.0,0.0,114,114,0,7000.0,7000.0,0.0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,3998,1709,2289,65838.46923461731,79954.53481568169,55299.21363040629,2336,1056,1280,78034.28938356164,98381.62878787878,61247.734375,1339,479,860,55485.660941000744,61747.390396659706,51998.023255813954,323,174,149,20553.56037151703,18243.103448275862,23251.677852348992
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",13923,7791,6132,59898.78905408317,53777.57925811834,67676.07958251794,3620,1287,2333,74701.3591160221,60550.893550893554,82507.46678096871,8684,5103,3581,55318.87609396591,51724.3425436018,60441.1616866797,1619,1401,218,51366.769610870906,55034.118486795145,27798.16513761468
134,NYC-Manhattan Community District 10--Central Harlem PUMA,5575,2136,3439,44761.96053811659,51333.80149812734,40680.119220703695,2736,774,1962,53753.92178362573,62076.22739018088,50470.81039755352,2353,1140,1213,38056.09859753506,47510.52631578947,29170.651277823577,486,222,264,26607.40740740741,33513.51351351351,20800.0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2952,1495,1457,63817.581300813006,52119.531772575254,75820.72752230612,1527,823,704,55913.294040602486,56472.17496962333,55259.943181818184,1425,672,753,72287.64912280702,46788.83928571428,95043.55909694555,0,0,0,#DIV/0!,0.0,0.0
136,Erie County (Northwest) PUMA,785,454,331,46286.62420382166,30378.854625550663,68105.74018126888,263,0,263,76406.84410646388,0.0,76406.84410646388,522,454,68,31111.11111111111,30378.854625550663,36000.0,0,0,0,#DIV/0!,0.0,0.0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3800,2162,1638,53684.75,59154.04717853839,46465.81196581197,1157,351,806,69267.37251512533,87069.37321937321,61514.88833746898,2059,1270,789,49634.43419135502,60596.299212598424,31989.860583016478,584,541,43,37093.150684931505,37656.93160813308,30000.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1634,831,803,97616.91554467565,71336.99157641396,124813.200498132,881,343,538,152130.98751418843,129779.59183673469,166381.0408921933,753,488,265,33836.17529880478,30259.508196721312,40422.64150943396,0,0,0,#DIV/0!,0.0,0.0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",4576,2205,2371,93499.78146853147,87295.01133786848,99270.13918177984,1572,461,1111,129483.46055979644,84337.31019522776,148216.47164716473,3004,1744,1260,74669.44074567244,88076.83486238532,56111.90476190476,0,0,0,#DIV/0!,0.0,0.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,4442,2527,1915,64410.21386762719,62706.675900277005,66658.17232375979,1756,576,1180,81284.51025056948,69069.44444444444,87247.1186440678,2595,1860,735,52970.93256262042,60624.06989247312,33603.80952380953,91,91,0,65000.0,65000.0,0.0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,3404,2008,1396,70799.94124559342,81052.29083665338,56053.00859598854,973,319,654,72917.78006166495,123068.96551724138,48455.65749235474,2370,1628,742,70337.13080168776,73795.45454545454,62749.32614555256,61,61,0,55000.0,55000.0,0.0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1749,1749,0,61219.32532875929,61219.32532875929,0.0,1288,1288,0,70482.91925465838,70482.91925465838,0.0,396,396,0,30304.545454545456,30304.545454545456,0.0,65,65,0,66000.0,66000.0,0.0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3966,2178,1788,51498.71406959153,48185.07805325987,55535.12304250559,1366,569,797,71911.12737920937,72788.4007029877,71284.81806775408,2466,1475,991,41716.666666666664,40942.71186440678,42868.6175580222,134,134,0,23432.83582089552,23432.83582089552,0.0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2378,1384,994,69673.25483599663,76830.20231213873,59708.249496981894,991,498,493,79854.69223007064,91351.40562248995,68241.37931034483,1102,601,501,67547.18693284936,81081.53078202995,51311.377245508986,285,285,0,42491.228070175435,42491.228070175435,0.0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,3444,2153,1291,64905.110336817655,69700.41802136553,56907.97831138652,1465,846,619,75656.65529010238,78893.6170212766,71232.63327948304,1979,1307,672,56946.033350176855,63749.80872226473,43713.09523809524,0,0,0,#DIV/0!,0.0,0.0
146,Capital Region,11134,5951,5183,477012.02269315947,529785.2468077533,310523.7613236717,3065,1646,1419,#DIV/0!,607689.6276734066,295473.1147964666,7765,4050,3715,334812.20581255143,387883.61943407037,282898.3181512512,304,255,49,#DIV/0!,62000.0,35000.0
147,Central NY,4493,2775,1718,249827.32353428146,235391.03043237253,304126.8007010806,1259,672,587,#DIV/0!,218426.5,204095.5089820359,2948,1844,1104,256634.02721620997,232384.6262608372,302849.3280713414,286,259,27,#DIV/0!,59000.0,18000.0
148,Finger Lakes,17396,9232,8164,439891.9631039643,458917.40872205124,408174.2271449692,3498,1804,1694,571080.5095430666,386538.7987116364,496080.4156175878,10518,5274,5244,451632.54195277777,484846.3161115911,389673.2843970396,3380,2154,1226,#DIV/0!,106172.20213933209,140257.11018541205
149,Long Island,74921,43666,31255,1960869.76935408,2037252.2074710263,1792183.9375302845,31181,14669,16512,2602637.1353977723,2828264.452364126,2668475.6060466403,38194,24723,13471,1589106.0291885568,1862769.254935474,1220211.7254430992,5546,4274,1272,#DIV/0!,492853.92877404636,214492.01384430053
150,Mid-Hudson,73520,42836,30684,1255693.8387241866,1408332.6256515128,1048839.4856878612,26025,12267,13758,1708319.8255434956,2219222.4821326635,1268342.6579598407,41947,26089,15858,989431.3421846124,1046453.5675387183,919167.2570765739,5548,4480,1068,#DIV/0!,450587.8277345836,140085.27011270888
151,Mohawk Valley,6231,4163,2068,155468.05885578215,158667.26758192558,115079.62900965058,1302,302,1000,#DIV/0!,313983.4123222749,150774.9557735558,4423,3425,998,152977.7382604597,151148.95945631506,104696.81300871674,506,436,70,#DIV/0!,22889.908256880735,18700.0
152,New York City,354232,185980,168252,3562539.9901174167,3925892.1519550416,3179433.64049401,129465,54804,74661,4401011.525523085,4706913.507040912,3906319.5125018186,192295,109068,83227,2715966.081290629,2971278.505522993,2189649.4991806727,32472,22108,10364,#DIV/0!,1577844.06410181,1219105.0838517596
153,North Country,3786,2565,1221,121970.1236661619,145154.35375494702,88163.97140351532,901,554,347,158169.86608913052,231297.18551397155,129725.0,2730,1856,874,120323.6081281924,148200.95329472638,71405.63222871994,155,155,0,#DIV/0!,11900.0,0.0
154,Southern Tier,5035,1552,3483,406153.70299749565,219415.12673414947,438189.21120183065,1960,62,1898,#DIV/0!,114000.0,399666.1615744184,2896,1311,1585,265915.65253493347,235308.08750597472,172814.09326318675,179,179,0,#DIV/0!,27000.0,0.0
155,Western NY,17404,8391,9013,578043.8633276151,543980.4651709644,628374.4580755517,3939,1476,2463,666097.6632227153,447472.19199499686,716546.4767893435,11558,6176,5382,570727.9603266704,550853.3801198862,366338.3123993834,1907,739,1168,#DIV/0!,161049.25801096635,124604.17520008111
