,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
112,Erie County (Northeast) PUMA,562,477,85,435,350,85,127,127,0,172,87,85,172,87,85,0,0,0,343,343,0,216,216,0,127,127,0,47,47,0,47,47,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4283,1897,2386,4283,1897,2386,0,0,0,2710,985,1725,2710,985,1725,0,0,0,865,396,469,865,396,469,0,0,0,708,516,192,708,516,192,0,0,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,9156,5005,4151,7900,4217,3683,1256,788,468,2749,1072,1677,2253,783,1470,496,289,207,5591,3213,2378,5000,2883,2117,591,330,261,816,720,96,647,551,96,169,169,0
115,Fulton & Montgomery Counties PUMA,2869,1824,1045,2681,1824,857,188,0,188,297,211,86,297,211,86,0,0,0,2411,1613,798,2223,1613,610,188,0,188,161,0,161,161,0,161,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1288,622,666,1288,622,666,0,0,0,145,0,145,145,0,145,0,0,0,1143,622,521,1143,622,521,0,0,0,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",330,116,214,330,116,214,0,0,0,0,0,0,0,0,0,0,0,0,264,116,148,264,116,148,0,0,0,66,0,66,66,0,66,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,11117,5949,5168,11021,5853,5168,96,96,0,3849,1848,2001,3849,1848,2001,0,0,0,5808,3416,2392,5712,3320,2392,96,96,0,1460,685,775,1460,685,775,0,0,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",6889,3660,3229,5630,3239,2391,1259,421,838,4233,2384,1849,4028,2384,1644,205,0,205,2176,984,1192,1414,855,559,762,129,633,480,292,188,188,0,188,292,292,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",5242,2324,2918,4753,2155,2598,489,169,320,3829,1373,2456,3446,1269,2177,383,104,279,1239,951,288,1174,886,288,65,65,0,174,0,174,133,0,133,41,0,41
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5855,2716,3139,5050,2254,2796,805,462,343,2245,930,1315,2133,818,1315,112,112,0,3010,1529,1481,2660,1179,1481,350,350,0,600,257,343,257,257,0,343,0,343
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7512,4222,3290,7055,4222,2833,457,0,457,2027,703,1324,1880,703,1177,147,0,147,5023,3214,1809,4713,3214,1499,310,0,310,462,305,157,462,305,157,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,4065,2596,1469,4065,2596,1469,0,0,0,1797,943,854,1797,943,854,0,0,0,1362,747,615,1362,747,615,0,0,0,906,906,0,906,906,0,0,0,0
124,Orange County (Southeast) PUMA,3665,2313,1352,3554,2202,1352,111,111,0,593,313,280,593,313,280,0,0,0,2508,1592,916,2397,1481,916,111,111,0,564,408,156,564,408,156,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1201,652,549,1201,652,549,0,0,0,899,596,303,899,596,303,0,0,0,221,56,165,221,56,165,0,0,0,81,0,81,81,0,81,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1498,704,794,1392,598,794,106,106,0,776,254,522,776,254,522,0,0,0,655,450,205,549,344,205,106,106,0,67,0,67,67,0,67,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",964,255,709,964,255,709,0,0,0,407,67,340,407,67,340,0,0,0,343,138,205,343,138,205,0,0,0,214,50,164,214,50,164,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",21569,9457,12112,20235,8584,11651,1334,873,461,4950,1858,3092,4750,1858,2892,200,0,200,13942,5970,7972,12808,5097,7711,1134,873,261,2677,1629,1048,2677,1629,1048,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,8336,4662,3674,7906,4451,3455,430,211,219,2469,1071,1398,2418,1071,1347,51,0,51,5434,3508,1926,5138,3380,1758,296,128,168,433,83,350,350,0,350,83,83,0
130,Westchester County (Southwest)--Yonkers City PUMA,14124,6455,7669,13600,6007,7593,524,448,76,5043,1799,3244,4967,1799,3168,76,0,76,7158,3248,3910,7035,3125,3910,123,123,0,1923,1408,515,1598,1083,515,325,325,0
131,Broome (Outer West) & Tioga Counties PUMA,458,131,327,458,131,327,0,0,0,365,38,327,365,38,327,0,0,0,93,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,5457,2618,2839,5277,2438,2839,180,180,0,2843,1332,1511,2843,1332,1511,0,0,0,2005,826,1179,1825,646,1179,180,180,0,609,460,149,609,460,149,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",15047,8534,6513,14142,7892,6250,905,642,263,3751,1418,2333,3556,1273,2283,195,145,50,9394,5520,3874,8684,5023,3661,710,497,213,1902,1596,306,1902,1596,306,0,0,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,7829,3372,4457,7069,2730,4339,760,642,118,3210,845,2365,3051,774,2277,159,71,88,3837,2178,1659,3251,1622,1629,586,556,30,782,349,433,767,334,433,15,15,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3553,1806,1747,3553,1806,1747,0,0,0,1510,738,772,1510,738,772,0,0,0,2043,1068,975,2043,1068,975,0,0,0,0,0,0,0,0,0,0,0,0
136,Erie County (Northwest) PUMA,745,376,369,653,284,369,92,92,0,365,102,263,365,102,263,0,0,0,380,274,106,288,182,106,92,92,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4196,2298,1898,4077,2298,1779,119,0,119,1157,351,806,1157,351,806,0,0,0,2455,1406,1049,2336,1406,930,119,0,119,584,541,43,584,541,43,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2584,1226,1358,2313,1226,1087,271,0,271,1232,343,889,961,343,618,271,0,271,1246,883,363,1246,883,363,0,0,0,106,0,106,106,0,106,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",5058,2585,2473,4668,2195,2473,390,390,0,1770,659,1111,1704,593,1111,66,66,0,3288,1926,1362,2964,1602,1362,324,324,0,0,0,0,0,0,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,5363,3231,2132,5284,3152,2132,79,79,0,1831,576,1255,1831,576,1255,0,0,0,3382,2505,877,3303,2426,877,79,79,0,150,150,0,150,150,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,3711,2122,1589,3711,2122,1589,0,0,0,1066,319,747,1066,319,747,0,0,0,2584,1742,842,2584,1742,842,0,0,0,61,61,0,61,61,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1971,1971,0,1971,1971,0,0,0,0,1288,1288,0,1288,1288,0,0,0,0,618,618,0,618,618,0,0,0,0,65,65,0,65,65,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,4704,2566,2138,4352,2293,2059,352,273,79,1556,617,939,1508,569,939,48,48,0,2875,1676,1199,2571,1451,1120,304,225,79,273,273,0,273,273,0,0,0,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2775,1278,1497,2775,1278,1497,0,0,0,1294,392,902,1294,392,902,0,0,0,1196,601,595,1196,601,595,0,0,0,285,285,0,285,285,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,3495,2153,1342,3495,2153,1342,0,0,0,1546,846,700,1546,846,700,0,0,0,1759,1307,452,1759,1307,452,0,0,0,190,0,190,190,0,190,0,0,0
146,Capital Region,13435,6529,6906,12458,6390,6068,977,139,838,3168,1595,1573,3117,1544,1573,51,51,0,10003,4719,5284,9077,4631,4446,926,88,838,264,215,49,264,215,49,0,0,0
147,Central NY,6274,3393,2881,5833,3045,2788,441,348,93,1844,812,1032,1844,812,1032,0,0,0,3643,2223,1420,3301,1974,1327,342,249,93,787,358,429,688,259,429,99,99,0
148,Finger Lakes,20389,10315,10074,18742,9369,9373,1647,946,701,4224,2108,2116,4138,2022,2116,86,86,0,12988,5810,7178,12000,5523,6477,988,287,701,3177,2397,780,2604,1824,780,573,573,0
149,Long Island,87810,49640,38170,83969,46958,37011,3841,2682,1159,34993,15506,19487,34496,15280,19216,497,226,271,46496,29726,16770,43280,27347,15933,3216,2379,837,6321,4408,1913,6193,4331,1862,128,77,51
150,Mid-Hudson,83049,46273,36776,80955,44961,35994,2094,1312,782,28698,13237,15461,28408,13237,15171,290,0,290,48870,29163,19707,47589,28298,19291,1281,865,416,5481,3873,1608,4958,3426,1532,523,447,76
151,Mohawk Valley,7660,4578,3082,6943,4176,2767,717,402,315,1550,302,1248,1423,302,1121,127,0,127,5412,3809,1603,4853,3438,1415,559,371,188,698,467,231,667,436,231,31,31,0
152,New York City,435101,221869,213232,403315,202621,200694,31786,19248,12538,145550,60535,85015,139565,57248,82317,5985,3287,2698,244633,133296,111337,224848,120617,104231,19785,12679,7106,44918,28038,16880,38902,24756,14146,6016,3282,2734
153,North Country,3785,2472,1313,3707,2394,1313,78,78,0,1065,554,511,1065,554,511,0,0,0,2720,1918,802,2642,1840,802,78,78,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,6156,2214,3942,6156,2214,3942,0,0,0,2006,108,1898,2006,108,1898,0,0,0,4019,2041,1978,4019,2041,1978,0,0,0,131,65,66,131,65,66,0,0,0
155,Western NY,19553,9299,10254,18195,8581,9614,1358,718,640,4176,1578,2598,3957,1578,2379,219,0,219,13246,6735,6511,12251,6161,6090,995,574,421,2131,986,1145,1987,842,1145,144,144,0
