,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,49.22306579164212,47.52127414091087,50.7900716354743,36.995255216682,36.26699229622712,37.71011365879798,30.22542073870796,30.380384257824605,30.012883345951042
1,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",22.648752399232247,17.632150615496016,26.103216155572177,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0
2,Tompkins County PUMA,27.714581178903824,14.132231404958679,33.89766741911212,20.14622258326564,10.040160642570282,35.74380165289256,#DIV/0!,#DIV/0!,#DIV/0!
3,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,44.96527777777778,44.6866485013624,45.124804992199685,37.63554615181169,38.875171467764055,36.48200153178453,35.79630554168747,40.55080721747388,30.526315789473685
4,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",61.30880792359391,63.570180547466514,59.171597633136095,37.106218043872666,30.852658495723478,42.59933390132446,49.88009592326139,46.12146722790138,52.87081339712919
5,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,52.4390243902439,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
6,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,42.066420664206646,34.38628158844765,48.45980465815177,20.307788291567018,27.34673111167642,15.441435103763629,36.16225546605293,31.957446808510635,44.93783303730018
7,Dutchess County (Southwest) PUMA,76.65260196905767,66.93877551020408,84.90893321769298,47.75478328777821,53.10537334263782,40.95744680851064,40.7221664994985,12.053571428571429,100.0
8,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",19.326175490559052,10.149253731343283,24.764150943396228,8.084343520573672,8.833718244803695,7.486959189935563,6.7288474350433045,3.022162525184688,10.37673496364838
9,Dutchess County (North & East) PUMA,87.08644610458911,89.1891891891892,86.56914893617021,49.71517348524081,27.771679473106474,69.31372549019608,10.331632653061225,14.568345323741008,0.0
10,Erie County (Central) PUMA,53.81526104417671,47.18446601941748,68.53448275862068,100.0,100.0,100.0,0.0,0.0,#DIV/0!
11,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,65.7543391188251,100.0,54.801762114537446,69.96280901334501,76.27324171382377,62.517882689556515,58.63453815261044,67.56168359941945,38.59934853420196
12,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",45.94594594594595,21.875,58.67768595041323,76.03305785123968,100.0,74.33628318584071,0.0,0.0,#DIV/0!
13,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,39.1903681730937,26.94267515923567,54.033191817830954,20.71339880347669,18.47347452296079,23.32518337408313,20.081411126187245,24.74549725920125,13.704496788008566
14,Westchester County (Northeast) PUMA,69.20396676494236,52.15646940822467,75.42062911485003,68.58638743455498,83.28402366863905,62.438118811881196,0.0,0.0,#DIV/0!
15,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,86.54054054054055,89.5820139328689,82.52508361204013,89.40568475452196,74.97456765005086,100.0,82.56716417910448,81.69642857142857,86.10271903323263
16,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,42.857142857142854,0.0,100.0,88.65546218487394,84.30232558139535,100.0,63.59832635983263,0.0,77.94871794871796
17,Nassau County (Central)--Hempstead Town (East Central) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,21.73076923076923,#DIV/0!,21.73076923076923
