,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
26,Erie County (Northwest) PUMA,1136,732,404,28806.8661971831,29323.224043715847,27871.287128712873,220,126,94,93127.27272727272,88000.0,100000.0,916,606,310,13358.73362445415,17123.102310231025,6000.0,0,0,0,#DIV/0!,0.0,0.0
27,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,10544,6043,4501,49752.73795523521,35313.43703458547,69138.80670962008,3356,1328,2028,86125.08015494636,40777.10843373494,115820.39891518738,4716,3018,1698,36205.3647158609,36286.84559310802,36060.54181389871,2472,1697,775,26218.68932038835,29306.658809664114,19457.032258064515
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",6243,3441,2802,53376.533717763894,60010.897994768966,45229.19343326196,1936,1373,563,86792.61363636363,94071.4493809177,69041.56305506217,3552,1642,1910,40852.59009009009,39505.23751522534,42010.89005235602,755,426,329,26610.331125827815,29271.830985915494,23164.133738601824
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",8099,4146,3953,105577.30584022719,106635.91413410516,104467.01239564887,6619,3056,3563,118645.58090345973,130203.69764397906,108732.13584058378,448,181,267,103686.38392857143,142005.52486187845,77709.73782771536,1032,909,123,22581.39534883721,20359.73597359736,39000.0
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",12768,7126,5642,36573.33302005012,39727.82767330901,32589.12017015243,4532,2443,2089,45107.06443071492,45473.14776913631,44678.94494973672,6678,3811,2867,32912.5187181791,38008.344266596694,26138.821067317753,1558,872,686,27441.142490372273,31146.559633027522,22731.049562682216
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,16414,10949,5465,53733.19970756671,55395.981368161476,50401.85544373284,8217,4717,3500,68213.16782280638,73277.37969048123,61388.05714285714,6002,4650,1352,38159.60346551149,40202.10752688172,31134.71893491124,2195,1582,613,42111.70842824601,46739.190897597975,30169.331158238172
32,Erie County (West Central)--Buffalo City (West) PUMA,1566,1298,268,32267.943805874842,32543.60554699538,30932.83582089552,646,591,55,47995.510835913316,49204.90693739425,35000.0,868,707,161,19800.11520737327,18615.983026874117,25000.0,52,0,52,45000.0,0.0,45000.0
33,Schenectady County--Schenectady City PUMA,1675,1260,415,47227.34328358209,41311.74603174603,65187.951807228914,714,487,227,79668.06722689075,70193.01848049281,99995.59471365639,373,185,188,24554.959785522788,25972.972972972973,23159.574468085106,588,588,0,22217.34693877551,22217.34693877551,0.0
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,4337,2179,2158,68496.905695181,48095.37402478201,89096.96941612604,2359,649,1710,99577.25307333616,87208.13559322034,104271.73099415205,1767,1530,237,30935.676287492926,31504.40522875817,27264.135021097045,211,0,211,35568.72037914692,0.0,35568.72037914692
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",37,37,0,25000.0,25000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,37,37,0,25000.0,25000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,3838,1849,1989,59172.36842105263,56108.19361817199,62020.86475615887,1462,395,1067,89638.64569083447,116126.58227848102,79832.89597000937,1905,1160,745,44585.1968503937,44427.58620689655,44830.604026845635,471,294,177,23603.07855626327,21557.993197278913,27000.0
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,3944,2925,1019,38895.70486815416,38655.95213675214,39583.90578999019,1036,910,126,49807.43243243243,46734.61538461538,72000.0,1348,547,801,45583.086053412466,59078.610603290675,36367.04119850187,1560,1468,92,25870.615384615383,26038.256130790192,23195.652173913044
38,Erie County (Northeast) PUMA,298,209,89,69093.95973154363,55933.01435406699,100000.0,298,209,89,69093.95973154363,55933.01435406699,100000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
39,Monroe County (North & West) PUMA,385,163,222,95174.02597402598,60000.0,121000.0,222,0,222,121000.0,0.0,121000.0,163,163,0,60000.0,60000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1518,1083,435,35278.07641633729,38025.04155124654,28439.080459770114,309,309,0,76311.06796116506,76311.06796116506,0.0,712,454,258,25896.067415730337,21537.444933920706,33565.891472868214,497,320,177,23207.24346076459,24446.875,20966.101694915254
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4297,3277,1020,39921.400977426114,41084.62007934086,36184.27450980392,1880,1522,358,51756.48936170213,49716.75427069645,60428.21229050279,1603,941,662,33797.916406737364,41342.614240170034,23073.504531722054,814,814,0,24646.191646191644,24646.191646191644,0.0
42,Erie County (West Central)--Buffalo City (East) PUMA,203,0,203,27382.758620689656,0.0,27382.758620689656,73,0,73,37100.0,0.0,37100.0,48,0,48,30000.0,0.0,30000.0,82,0,82,17200.0,0.0,17200.0
43,Suffolk County (Northwest)--Smithtown Town PUMA,1503,479,1024,80228.07717897538,86937.36951983298,77089.6484375,640,411,229,79038.75,81467.15328467153,74680.34934497817,863,68,795,81110.0811123986,120000.0,77783.64779874214,0,0,0,#DIV/0!,0.0,0.0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,5244,3147,2097,82613.42105263157,93011.21067683508,67009.29899856939,2863,1503,1360,113538.3793223891,141265.7884231537,82895.51470588235,1236,636,600,61524.91909385113,79425.78616352202,42550.0,1145,1008,137,28052.052401746725,29631.944444444445,16427.73722627737
45,NYC-Manhattan Community District 8--Upper East Side PUMA,7626,4395,3231,128715.60280618936,148050.2632536974,102415.4379449087,7032,3958,3074,134686.3462741752,158860.56265790804,103560.27325959662,594,437,157,58031.64983164983,50139.13043478261,80000.0,0,0,0,#DIV/0!,0.0,0.0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,3116,2029,1087,47010.04492939666,52202.46426811237,37317.847286108554,876,614,262,64597.03196347032,68180.78175895766,56198.47328244275,1504,840,664,40462.16755319149,44827.380952380954,34939.909638554214,736,575,161,39458.15217391304,45914.434782608696,16400.0
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2146,853,1293,91250.89468779124,68217.46776084408,106446.1871616396,1801,508,1293,103645.43031649083,96516.73228346456,106446.1871616396,188,188,0,32851.063829787236,32851.063829787236,0.0,157,157,0,19000.0,19000.0,0.0
48,Erie County (South) PUMA,362,333,29,25814.723756906078,25435.435435435436,30170.0,29,0,29,30170.0,0.0,30170.0,333,333,0,25435.435435435436,25435.435435435436,0.0,0,0,0,#DIV/0!,0.0,0.0
49,Albany County (Outside Albany City) PUMA,3356,2737,619,83046.45411203815,90276.726342711,51076.736672051695,2894,2473,421,90244.95507947478,94852.64860493327,63178.85985748219,462,264,198,37954.545454545456,47412.121212121216,25344.444444444445,0,0,0,#DIV/0!,0.0,0.0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,6030,3418,2612,51526.79933665008,57035.78115857227,44317.87901990812,2269,1210,1059,76995.06390480387,90311.98347107437,61779.32011331445,3319,2095,1224,37463.03103344381,38465.775656324586,35746.73202614379,442,113,329,26391.402714932126,45000.0,20000.0
51,Erie County (North Central) PUMA,1824,1091,733,120131.69956140351,129327.13107241063,106445.18417462482,1561,1025,536,137882.9083920564,135594.0487804878,142259.92537313432,66,66,0,32000.0,32000.0,0.0,197,0,197,9000.0,0.0,9000.0
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2410,1759,651,65504.80497925311,65091.9840818647,66620.24577572965,926,656,270,101168.59611231102,104366.46341463414,93398.96296296296,1228,914,314,45399.64169381108,41217.06783369803,57574.3949044586,256,189,67,32944.140625,44232.804232804236,1100.0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",18623,9282,9341,31699.249691242014,33513.92587804353,29896.035435178248,3839,1586,2253,37335.71242511071,31209.331651954602,41648.37993786063,11364,5559,5805,31301.827437522,38312.59219284044,24588.159689922482,3420,2137,1283,26692.795321637426,22741.488067384184,33274.20109119252
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,6278,2784,3494,103324.49187639376,132194.74137931035,80320.83571837435,4798,2302,2496,112972.52188411838,145217.2719374457,83233.97435897436,1480,482,998,72046.62162162163,70000.0,73035.07014028056,0,0,0,#DIV/0!,0.0,0.0
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",9630,4768,4862,52293.172377985466,54696.68624161074,49936.12710818593,3460,1275,2185,67812.54335260116,75011.60784313726,63611.716247139586,4954,2767,2187,45047.91077916835,50405.49331405855,38269.478737997255,1216,726,490,37651.72697368421,35374.65564738292,41025.510204081635
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",5097,2737,2360,47797.72415146165,50841.870661308,44267.28813559322,2501,1323,1178,58758.480607756894,62622.04081632653,54419.354838709674,2059,1051,1008,38767.479358912096,42621.16079923882,34749.40476190476,537,363,174,31373.92923649907,31709.090909090908,30674.712643678162
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",13410,8093,5317,38308.60178970917,37259.08068701347,39906.07673500094,5031,2979,2052,48158.757702246075,42715.172876804296,56061.505847953216,5789,3658,2131,35752.565209880806,36140.650628758885,35086.391365556075,2590,1456,1134,24888.04633204633,28905.728021978022,19729.541446208113
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1139,856,283,125035.3643546971,137362.0093457944,87750.53003533569,864,581,283,118978.33333333333,134189.12220309812,87750.53003533569,275,275,0,144065.45454545456,144065.45454545456,0.0,0,0,0,#DIV/0!,0.0,0.0
59,Albany County (East Central)--Albany City PUMA,361,247,114,40496.95290858726,37137.651821862346,47775.43859649123,236,178,58,53559.32203389831,44943.8202247191,80000.0,56,0,56,14400.0,0.0,14400.0,69,69,0,17000.0,17000.0,0.0
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,5544,2792,2752,100152.09108946609,74742.54763610315,125930.95930232559,3388,1562,1826,141160.94126328218,102378.34122919335,174336.41840087622,1637,851,786,36082.07941356139,42987.85428907168,28605.216284987277,519,379,140,34534.79768786127,32146.5963060686,41000.0
61,Rensselaer County--Troy City PUMA,1188,792,396,33639.0404040404,30778.257575757576,39360.606060606064,577,268,309,43679.549393414214,42374.253731343284,44811.65048543689,248,161,87,51810.48387096774,69000.0,20000.0,363,363,0,5264.683195592286,5264.683195592286,0.0
62,Warren & Washington Counties PUMA,108,91,17,33401.851851851854,37400.0,12000.0,91,91,0,37400.0,37400.0,0.0,17,0,17,12000.0,0.0,12000.0,0,0,0,#DIV/0!,0.0,0.0
63,Orange County (Northeast)--Greater Newburgh City PUMA,2465,1190,1275,49493.16024340771,57135.83193277311,42360.0,823,328,495,65687.72782503038,103250.0,40797.979797979795,973,408,565,34858.828365878726,38724.60784313725,32067.256637168142,669,454,215,50855.00747384156,40365.63876651983,73004.6511627907
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4902,2700,2202,98527.95797633618,79543.9074074074,121805.40417801998,2444,1476,968,91738.6047463175,95670.4268292683,85743.38842975207,1862,941,921,130629.43071965629,66742.82678002125,195903.36590662322,596,283,313,26078.691275167785,38000.0,15300.0
65,Fulton & Montgomery Counties PUMA,302,183,119,41546.35761589404,65311.475409836065,5000.0,255,136,119,41831.37254901961,74058.82352941176,5000.0,47,47,0,40000.0,40000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,16120,8493,7627,49387.88548387097,48879.95407983045,49953.48944539137,8143,3836,4307,61662.389045806216,59202.10375391032,63853.625261202695,6196,3201,2995,40810.713363460294,47807.77257107154,33332.38731218698,1781,1456,325,23106.513194834362,24042.23901098901,18914.46153846154
67,Monroe County (Central)--Rochester City (East) PUMA,1513,678,835,31137.11169861203,28219.174041297934,33506.40718562874,318,51,267,42805.81761006289,100000.0,31881.086142322096,751,337,414,23484.953395472705,26562.61127596439,20979.710144927536,444,290,154,35722.97297297297,17520.689655172413,70000.0
68,Chautauqua County PUMA,93,93,0,25118.279569892475,25118.279569892475,0.0,32,32,0,12000.0,12000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,61,61,0,32000.0,32000.0,0.0
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,5987,3938,2049,78925.14447970602,76737.08989334687,83130.3953147877,3738,1926,1812,87226.5115034778,86471.07995846313,88029.4701986755,2181,2012,169,66818.03759743237,67419.16500994036,59661.420118343194,68,0,68,10911.764705882353,0.0,10911.764705882353
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",480,317,163,38381.666666666664,36881.07255520505,41300.0,377,214,163,42966.57824933687,44235.98130841122,41300.0,103,103,0,21600.0,21600.0,0.0,0,0,0,#DIV/0!,0.0,0.0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,12362,6168,6194,76823.22714771073,91229.84435797666,62477.08330642557,7957,3393,4564,96951.11147417368,131416.66961391098,71328.4912357581,3860,2472,1388,40841.072538860106,42219.344660194176,38386.397694524494,545,303,242,37802.20183486238,41065.01650165016,33716.94214876033
72,Monroe County (Central)--Rochester City (West) PUMA,2119,1404,715,26478.00849457291,28331.33903133903,22838.74125874126,345,226,119,64864.057971014496,72743.36283185841,49900.0,1713,1117,596,18336.71920607122,18817.547000895254,17435.57046979866,61,61,0,38000.0,38000.0,0.0
73,Orange County (Southeast) PUMA,2983,1644,1339,101806.48675829702,72844.19099756691,137365.8700522778,1394,834,560,164404.08895265425,105291.36690647482,252439.82142857142,1302,523,779,51495.73732718894,46808.5086042065,54642.61874197689,287,287,0,26000.0,26000.0,0.0
74,Rockland County (North)--New City & Congers PUMA,6656,3320,3336,56453.25570913462,56010.26204819277,56894.12470023981,2192,1250,942,90350.18248175182,87507.84,94121.86836518046,3504,1567,1937,45176.332762557075,41351.79961710274,48270.31491997935,960,503,457,20216.041666666668,23401.59045725646,16709.84682713348
75,Westchester County (Southeast) PUMA,10005,6596,3409,68342.15892053973,79144.31473620376,47441.302434731595,3694,2333,1361,111369.11207363292,136067.5096442349,69031.59441587068,4561,2633,1928,47979.39048454286,58385.33991644512,33768.36099585062,1750,1630,120,30589.6,31203.55828220859,22250.0
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",10081,5277,4804,38640.45233607777,38334.75459541406,38976.24895920067,3794,2230,1564,57973.08908803374,48991.88340807175,70778.77237851663,3922,1988,1934,30628.65884752677,35895.17102615694,25215.09824198552,2365,1059,1306,20912.854122621564,20473.087818696884,21269.448698315467
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4350,2364,1986,71285.05747126437,73832.82571912014,68252.36656596173,2364,773,1591,93067.76649746193,125658.47347994825,77233.3123821496,1292,897,395,58524.613003095976,70170.34559643255,32078.481012658227,694,694,0,20841.49855907781,20841.49855907781,0.0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,21519,14103,7416,45053.26269808077,43630.72395944125,47758.50323624595,9269,5731,3538,61570.97421512569,60908.54999127552,62643.99660825325,9113,5955,3158,29137.671458356195,25093.064651553315,36764.53451551615,3137,2417,720,42482.69046860057,48335.95366156392,22833.61111111111
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8956,5248,3708,46605.31933899062,46026.03658536585,47425.188781014025,2881,1832,1049,65658.18812912183,60010.50218340611,75521.44899904671,5333,2674,2659,38354.24714044628,40356.245325355274,36340.95524633321,742,742,0,31930.99730458221,31930.99730458221,0.0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,804,281,523,49925.87064676617,40577.935943060496,54948.374760994266,687,233,454,55424.163027656476,44817.16738197425,60867.84140969163,117,48,69,17641.02564102564,20000.0,16000.0,0,0,0,#DIV/0!,0.0,0.0
81,Wayne & Seneca Counties PUMA,761,612,149,48402.10249671485,27539.21568627451,134093.9597315436,692,612,80,47245.66473988439,27539.21568627451,198000.0,69,0,69,60000.0,0.0,60000.0,0,0,0,#DIV/0!,0.0,0.0
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11967,7625,4342,37932.36968329573,40533.543344262296,33364.44035006909,3436,2352,1084,47398.428405122235,46411.39455782313,49540.03690036901,6421,3886,2535,36817.660800498365,40176.32527020072,31669.033530571993,2110,1387,723,25909.700473933648,31567.028118240807,15056.7081604426
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,8753,5575,3178,64341.55146806809,70240.57399103139,53993.203272498424,3967,2371,1596,90236.92966977565,106589.20286798819,65944.17293233082,3856,2437,1419,43946.70643153527,44255.23184242922,43416.84284707541,930,767,163,38444.30107526882,40440.93872229465,29049.079754601225
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,12666,6556,6110,49092.588030948995,50216.10738255033,47887.05728314239,5166,2004,3162,65193.80952380953,76335.12974051897,58132.70714737508,5806,3505,2301,42189.838098518776,42612.95292439372,41545.32811820947,1694,1047,647,23648.937426210152,25676.026743075454,20368.624420401855
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",4596,2875,1721,50248.68363794604,60165.37391304348,33682.452062754215,1821,972,849,52763.37177375069,67584.56790123456,35794.93521790342,2503,1631,872,47424.7103475829,55871.52053954629,31625.688073394496,272,272,0,59400.0,59400.0,0.0
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2676,2158,518,38801.49476831091,39892.86376274328,34254.82625482626,530,235,295,31496.22641509434,34191.48936170213,29349.15254237288,1693,1470,223,45098.05079740106,45758.50340136055,40744.39461883408,453,453,0,23816.335540838852,23816.335540838852,0.0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,30464,21260,9204,41400.994944852944,40817.062558795864,42749.80008691873,11403,8381,3022,56323.41576778041,56365.344230998686,56207.13434811383,15232,10006,5226,32409.022452731093,30038.859684189487,36947.07233065442,3829,2873,956,32731.723687646907,32998.2492168465,31930.753138075313
88,Livingston & Wyoming Counties PUMA,166,0,166,31000.0,0.0,31000.0,0,0,0,#DIV/0!,0.0,0.0,166,0,166,31000.0,0.0,31000.0,0,0,0,#DIV/0!,0.0,0.0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5186,2445,2741,49870.01349787891,63665.9672801636,37563.88179496534,2280,1223,1057,56920.96052631579,72484.70155355682,38912.961210974456,2286,941,1345,52854.98687664042,67521.25398512221,42594.05204460966,620,281,339,12934.838709677419,12373.665480427046,13400.0
90,Cattaraugus & Allegany Counties PUMA,332,162,170,308474.0060240964,587010.0,43045.58823529412,324,162,162,315932.6234567901,587010.0,44855.246913580246,8,0,8,6400.0,0.0,6400.0,0,0,0,#DIV/0!,0.0,0.0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,45,45,0,30188.88888888889,30188.88888888889,0.0,9,9,0,90100.0,90100.0,0.0,36,36,0,15211.111111111111,15211.111111111111,0.0,0,0,0,#DIV/0!,0.0,0.0
