,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,80.13688439220354,88.70607919687674,70.33492822966507,82.98761061946902,92.83742935996845,71.48557397176182,93.08876514903373,92.56489221293445,94.61538461538461
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,96.06299212598425,92.87974683544303,100.0,91.21813031161473,86.79727427597955,100.0,76.97594501718214,91.72413793103448,33.33333333333333
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,86.15384615384616,100.0,66.97247706422019,78.22784810126582,72.07792207792207,100.0,#DIV/0!,#DIV/0!,#DIV/0!
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,100.0,100.0,100.0,89.22772277227723,89.7766323024055,88.7582659808964,100.0,100.0,#DIV/0!
106,Saratoga County (Outer) PUMA,54.54545454545454,0.0,100.0,64.19213973799127,33.87096774193548,100.0,#DIV/0!,#DIV/0!,#DIV/0!
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",88.8147768086198,100.0,76.07900512070228,87.05187684521299,100.0,80.78848560700877,100.0,100.0,100.0
108,NYC-Brooklyn Community District 4--Bushwick PUMA,48.40312278211498,50.3945885005637,45.01915708812261,70.54263565891473,87.09677419354838,43.441226575809196,95.56706966033391,100.0,80.45685279187818
109,Suffolk County (Central)--Islip Town (East) PUMA,79.59697732997482,67.33870967741935,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
110,Westchester County (Southwest)--Yonkers City PUMA,86.56742556917688,100.0,76.20229599751784,84.62431580693315,85.3639846743295,83.25449385052033,69.68158744808491,67.45362563237775,79.89690721649485
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,92.85338246907081,90.91557669441141,95.25493663424697,91.70374247579169,95.46364242828552,89.27648578811369,89.70133882595263,100.0,74.74747474747475
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",90.67845253128229,89.15808600847971,92.68227780734433,83.85249196141478,83.32919870999753,84.20874852220909,51.10220440881763,57.960457856399586,38.80597014925373
113,Jefferson & Lewis Counties PUMA,100.0,100.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,89.73143759873618,100.0,71.23893805309734,33.19070904645477,16.96869851729819,79.85781990521326,72.91169451073985,100.0,62.908496732026144
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,95.11764705882354,91.80651530108588,100.0,100.0,100.0,100.0,100.0,100.0,100.0
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,93.56796116504854,100.0,85.75268817204301,67.67937944408533,100.0,40.8983451536643,87.94749403341288,91.1911911911912,83.16100443131462
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",83.53841946951053,80.58823529411765,86.62562954672636,79.58115183246073,78.65168539325843,80.71339693073413,55.89852008456659,61.92129629629629,39.56043956043956
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,93.64928909952607,100.0,84.19811320754717,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
119,Monroe County (Central)--Greece & Gates Towns PUMA,55.9850374064838,63.77840909090909,0.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,91.8061555075594,99.06583629893238,80.59752747252747,78.40829643439757,89.99254764186097,64.40612533779436,89.4757131842714,92.77856635911994,80.80149114631874
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",92.45810055865921,100.0,85.11576626240353,39.85002678093198,42.277227722772274,36.989498249708284,100.0,100.0,100.0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,91.63887035801646,94.7845804988662,88.61256544502618,63.34464671397717,80.7483403741702,45.13888888888889,94.17391304347827,93.03534303534303,100.0
123,Broome (Outer West) & Tioga Counties PUMA,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
124,Putnam County PUMA,80.0107469102633,83.96396396396396,78.33078101071975,63.665389527458494,71.8817591925018,0.0,78.96634615384616,84.009009009009,73.19587628865979
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",90.14011416709911,100.0,87.92116973935155,79.4291151284491,78.81419939577039,80.05370157268892,65.5316191799861,68.67088607594937,63.073110285006194
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",88.27941341094817,91.50560725363876,85.42808941374948,86.77168343139115,85.96261069203017,87.88288288288288,91.72521467603435,100.0,75.68807339449542
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,88.66995073891626,92.15896885069817,85.71428571428571,95.35409342039176,100.0,89.20023350846468,74.71264367816092,72.15189873417721,100.0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,91.06302916274694,100.0,85.32818532818533,86.97931838042528,85.43107422775472,89.63607594936708,100.0,100.0,#DIV/0!
129,NYC-Manhattan Community District 10--Central Harlem PUMA,84.35904326793873,86.52849740932642,80.78291814946618,73.8756947953512,89.93630573248407,63.31658291457286,60.801963993453356,60.317460317460316,64.23841059602648
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",94.34535104364326,100.0,80.8483290488432,94.03007075471697,89.99442586399108,98.56070087609513,54.166666666666664,63.14312441534145,46.68745128604833
131,NYC-Manhattan Community District 11--East Harlem PUMA,75.50514002126906,90.70904645476773,63.80175658720201,86.163753449862,92.46646026831785,78.91613924050634,83.67697594501719,95.42190305206462,72.8995057660626
132,Westchester County (Northwest) PUMA,86.73906830523006,94.19674451521585,81.68744007670182,74.0556435195657,79.08902691511386,70.14865407794295,80.30095759233926,100.0,24.210526315789473
133,Onondaga County (North) PUMA,100.0,100.0,100.0,81.74474959612277,69.78609625668449,100.0,#DIV/0!,#DIV/0!,#DIV/0!
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,83.02712160979877,100.0,72.0863309352518,78.08966861598441,85.52875695732838,72.69670477471419,56.07196401799101,100.0,45.23364485981308
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,71.95809830781627,100.0,19.444444444444446,68.83656509695291,70.7906976744186,66.91109074243813,79.28802588996764,100.0,0.0
136,Genesee & Orleans Counties PUMA,100.0,100.0,#DIV/0!,81.74603174603175,100.0,76.76767676767676,65.59139784946237,100.0,0.0
137,Westchester County (Central)--White Plains City PUMA,91.66976571216065,93.09927360774817,90.44827586206895,78.22791427077888,87.27341389728097,57.89473684210527,95.56451612903226,94.37819420783646,100.0
138,Saratoga County (South & Central) PUMA,72.6530612244898,55.093833780160864,100.0,53.170731707317074,100.0,15.789473684210526,#DIV/0!,#DIV/0!,#DIV/0!
139,Monroe County (South) PUMA,85.93846153846154,84.51807228915663,87.42138364779875,100.0,100.0,100.0,100.0,#DIV/0!,100.0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,77.91505791505791,100.0,69.97375328083989,84.26729014254468,79.75539942753058,90.48986183384173,93.44768439108063,100.0,78.17142857142856
141,St. Lawrence County PUMA,100.0,#DIV/0!,100.0,81.91780821917808,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,93.63131755769793,100.0,89.02868646200301,93.31046312178388,100.0,87.0593114890087,100.0,100.0,#DIV/0!
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,100.0,100.0,100.0,79.48077883175237,90.15444015444015,68.04550155118925,81.47590361445783,78.58075750979539,100.0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",79.90711317526277,86.0349127182045,74.01725790987535,75.0,84.65154302064172,58.90971039182282,75.0,100.0,59.820089955022496
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,82.31404958677686,100.0,71.61803713527851,82.95658414065304,94.01968205904618,72.98772169167803,100.0,#DIV/0!,100.0
146,Capital Region,77.74336878955164,84.56840390879479,64.41351888667992,59.16230366492147,77.20033528918692,46.291866028708135,83.12958435207824,100.0,0.0
147,Central NY,76.72973736232703,65.7566765578635,86.69181034482759,86.67180277349769,82.45033112582782,96.42857142857143,82.01438848920863,73.00215982721382,100.0
148,Finger Lakes,81.43792795474843,79.40054495912806,83.89107611548556,85.66752063763165,95.93579234972678,78.33089311859443,69.6165191740413,81.45800316957211,59.310344827586206
149,Long Island,89.5698493613609,93.35762858323628,85.65605590062113,84.34849429470357,87.3827971109652,80.60914034179181,83.98087828654451,90.14505951993755,68.09188464118041
150,Mid-Hudson,86.55660908538097,94.16473145906419,80.1837596225478,80.86249203006358,85.53463799389836,75.81494433055991,85.65546870338325,87.75018686155634,80.30945315811785
151,Mohawk Valley,51.872964169381106,67.86703601108033,29.051383399209485,57.97720797720798,58.791801510248106,56.39412997903563,83.60655737704919,76.905311778291,100.0
152,New York City,87.76487217060422,92.14584370726926,83.2924506987703,81.16070058047559,88.06767066630837,73.17396091570465,80.39929939933164,87.3968117190866,68.8110051943604
153,North Country,67.55921730175078,100.0,36.61971830985916,46.260069044879174,18.36007130124777,97.07792207792207,0.0,#DIV/0!,0.0
154,Southern Tier,88.0,87.58568164508759,88.58842617631151,73.30827067669173,87.64367816091954,46.19565217391305,#DIV/0!,#DIV/0!,#DIV/0!
155,Western NY,77.17504694345921,81.71701112877582,68.50728155339806,78.83541611273598,92.70491803278689,53.21725965177896,47.380410022779046,43.47826086956522,49.06275468622657
