,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_Ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_Ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_Ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_Ownership_HS_grade,Overall_HS_grade
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,#DIV/0!,0.38436033818733945,0.2047562401456097,0.2926278436857319,0.09984090891271216,0.5165535538579477,-0.23888172356713924,#DIV/0!,#DIV/0!,-0.28339992745010634,0.33845433436388955,0.44360806733088376,0.6203939572960857,1.8287714707638103,-0.018452296695931302,#DIV/0!,#DIV!0,B-,C,B-,C,B-,C,#DIV!0,#DIV!0,C-,B-,B-,C,B-,A,#DIV!0
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.7794384044388987,-0.07118253847373646,-0.11436008392503336,-1.7369052570681855,0.3851223601580123,-0.45853580299808944,-0.29188460683186385,-0.2154725035285711,0.8914033982928746,-0.008864794071497848,0.08175249631464614,-5.36064227585418,-1.132765723845034,0.07702848857200813,-0.2738735544876432,-0.8179945664398324,B,C,C,D-,B-,C-,C-,C,B,C,C,E,C-,D,C,D
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.7794384044388987,0.5294452013657126,-0.017688698813680407,#DIV/0!,#DIV/0!,-0.16162332477944583,0.40895162619159553,#DIV/0!,-1.092093779659872,-0.4918057604734287,0.3093414098947654,0.40814878879782995,#DIV/0!,-0.917409706958809,-0.07339300084335117,#DIV/0!,B,B-,C,#DIV!0,#DIV!0,C,B-,#DIV!0,D,C-,B-,B-,C,#DIV!0,D,#DIV!0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,1.5181198745002027,#DIV/0!,#DIV/0!,#DIV/0!,-0.4042251212099754,-0.6315100889093068,#DIV/0!,#DIV/0!,-0.08658189293497141,0.02454542261015126,#DIV/0!,#DIV/0!,-0.29245078444720196,-0.5800567591530728,#DIV/0!,#DIV!0,A-,#DIV!0,#DIV!0,#DIV!0,C-,C-,#DIV!0,#DIV!0,C,C,#DIV!0,C-,#DIV!0,C-,#DIV!0
106,Saratoga County (Outer) PUMA,#DIV/0!,-1.4417650035903427,#DIV/0!,#DIV/0!,#DIV/0!,-0.8236614702866515,-0.8325779615755237,#DIV/0!,0.7255761568336474,-0.6777575268761051,#DIV/0!,#DIV/0!,#DIV/0!,-0.4920900146413297,-0.45301099372058834,#DIV/0!,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0,D,D,#DIV!0,B-,C-,#DIV!0,#DIV!0,C-,#DIV!0,C-,#DIV!0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",-0.41465482940629395,0.10597686031467392,0.37793562241158346,#DIV/0!,-0.01380756702594697,0.2764080116934304,-0.0575537341419043,#DIV/0!,#DIV/0!,-0.20769794482986786,-0.07043439200739002,-0.4627609634487421,0.08666105470437564,-1.1481708367052783,-0.40051335014873646,#DIV/0!,C-,C,B-,#DIV!0,C,B-,C,#DIV!0,#DIV!0,C,C,C-,C-,C,D,#DIV!0
108,NYC-Brooklyn Community District 4--Bushwick PUMA,#DIV/0!,-1.0764699276256644,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.548551509235246,#DIV/0!,#DIV/0!,-0.5936231245741462,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.42948525951182986,#DIV/0!,#DIV!0,D,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0
109,Suffolk County (Central)--Islip Town (East) PUMA,#DIV/0!,1.7585997946942815,#DIV/0!,#DIV/0!,0.3851223601580123,-0.27158223837362117,2.83014632256693,#DIV/0!,#DIV/0!,2.065217017852037,#DIV/0!,#DIV/0!,#DIV/0!,-0.5260491656674346,0.3047225288828584,#DIV/0!,#DIV!0,A,#DIV!0,#DIV!0,B-,C-,A,#DIV!0,#DIV!0,A,#DIV!0,#DIV!0,B-,#DIV!0,C-,#DIV!0
110,Westchester County (Southwest)--Yonkers City PUMA,#DIV/0!,-0.02913437148695363,0.6501210619164457,0.8670753809492419,0.3493746716763177,0.10063070372521528,-0.16442576309725385,#DIV/0!,-0.4493634177402139,0.22274955537383773,0.17727885184304282,-0.4827296327491462,-0.4966322589636771,-0.33203802961057344,-0.46825670251864343,-0.26128451919505336,#DIV!0,C,B-,B,B-,C,C,#DIV!0,C-,C,C,C-,C-,C-,C-,C-
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,#DIV/0!,-0.04403463014988461,0.5450975958807149,#DIV/0!,#DIV/0!,-0.04148702833325051,-0.10891377003341533,#DIV/0!,#DIV/0!,-0.3132706771030905,#DIV/0!,#DIV/0!,#DIV/0!,0.21634970575650728,-0.38684519625374314,#DIV/0!,#DIV!0,C,B-,#DIV!0,#DIV!0,C,C,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",-0.8524078388303955,0.2292153366061505,-0.3155328031447788,#DIV/0!,-0.3290080956702765,-0.49670483661894915,-0.20247880567681947,#DIV/0!,#DIV/0!,-0.1809340693237121,0.20640071669639687,0.46422796129269484,-0.5222628515143743,-0.6205343651959211,-0.3533046763517598,#DIV/0!,D,C,C-,#DIV!0,C-,C-,C,#DIV!0,#DIV!0,C,C,B-,C-,C-,C-,#DIV!0
