,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
0,Total Geo,38.491405094865634,36.1659296573503,40.88305180926029,46.96425145075807,46.997183940670354,46.93038186863954,14.5443434543763,16.83688640197935,12.186566322100171
1,Monroe County (Central)--Rochester City (East) PUMA,40.09433962264151,40.308370044052865,39.56043956043956,51.36268343815513,54.11160058737151,44.505494505494504,8.542976939203355,5.580029368575625,15.934065934065933
2,NYC-Brooklyn Community District 4--Bushwick PUMA,22.71180673698537,16.59496004917025,30.297256097560975,50.87614834977884,57.45236631837738,42.72103658536585,26.412044913235793,25.952673632452367,26.981707317073173
3,NYC-Manhattan Community District 10--Central Harlem PUMA,37.35330541959073,46.11174458380844,27.9711738121412,46.724066757091464,36.22576966932725,57.96995236350312,15.922627823317804,17.66248574686431,14.058873824355686
4,Ontario & Yates Counties PUMA,36.55352480417754,67.93002915451895,11.11111111111111,52.87206266318538,32.06997084548105,69.73995271867612,10.574412532637076,0.0,19.148936170212767
5,Albany County (Outside Albany City) PUMA,78.75772651892055,80.47021106064653,76.53979238754324,17.352630785466605,12.636922254875769,23.460207612456745,3.8896426956128454,6.892866684477691,0.0
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",41.51670951156812,34.04255319148936,50.42253521126761,37.01799485861182,56.50118203309693,13.802816901408452,21.46529562982005,9.456264775413711,35.774647887323944
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,41.92262688313588,43.27082366973693,40.2627070245574,41.944566330261814,40.096746405142135,44.21962959941258,16.13280678660231,16.632429925120935,15.517663376030026
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",40.81541218637993,26.38888888888889,57.7729044834308,27.02732974910394,34.43200663349917,18.323586744639375,32.15725806451613,39.17910447761194,23.903508771929825
9,Warren & Washington Counties PUMA,70.83333333333334,100.0,46.15384615384615,29.166666666666668,0.0,53.84615384615385,0.0,0.0,0.0
10,Erie County (North Central) PUMA,85.78414250785889,83.50340136054422,89.4449499545041,8.016067062521829,9.382086167800454,5.823475887170155,6.199790429619281,7.114512471655329,4.731574158325751
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",77.71102801446699,76.08379074717149,79.67776875169238,21.76178507938454,23.916209252828498,19.15786623341457,0.5271869061484705,0.0,1.164365014893041
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,43.496271748135875,50.96322241681261,36.79245283018868,34.299917149958574,30.122591943957964,38.05031446540881,22.20381110190555,18.914185639229423,25.157232704402517
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,56.48527209186221,45.33382515676872,69.64946657957762,22.03694458312531,29.435632607893762,13.302852166340081,21.47778332501248,25.230542235337516,17.0476812540823
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,18.99864156801863,15.571095571095572,21.44281914893617,60.19794294585679,65.45454545454545,56.44946808510638,20.80341548612459,18.974358974358974,22.107712765957448
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,68.65853658536587,80.41176470588235,58.618090452261306,15.162601626016258,7.0588235294117645,22.085427135678394,16.178861788617883,12.529411764705884,19.2964824120603
16,Onondaga County (Central)--Syracuse City PUMA,47.50767776990314,53.4435261707989,41.216545012165454,34.278289629104655,33.608815426997246,34.98783454987834,18.214032600992205,12.947658402203857,23.795620437956206
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,44.27170283806344,41.521651153379196,47.1994829814735,44.35517529215359,50.48563334682314,37.82852218871176,11.373121869782972,7.992715499797652,14.971994829814737
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,36.759693225394116,31.28335451080051,40.71153493489822,55.9970174691095,60.508259212198226,52.741610122868146,7.243289305496378,8.20838627700127,6.546854942233633
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",47.098358536900605,50.23881893182806,44.56509048453006,41.27568825126018,32.030684614271244,48.73321657910099,11.625953211839214,17.73049645390071,6.701692936368943
20,Monroe County (Central)--Rochester City (West) PUMA,29.433406916850625,38.35263835263835,17.525773195876287,55.33480500367918,51.48005148005148,60.48109965635739,15.2317880794702,10.167310167310168,21.993127147766323
21,"Chenango, Delaware & Broome (East) Counties PUMA",63.30935251798561,55.65217391304348,67.0967741935484,31.366906474820144,44.34782608695652,24.946236559139784,5.323741007194244,0.0,7.956989247311828
22,Dutchess County (North & East) PUMA,52.11318051575932,62.19409282700422,44.679527069072805,19.340974212034386,8.691983122362869,27.19352831362788,28.545845272206304,29.11392405063291,28.126944617299316
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,49.32731678783321,43.67308299147996,55.69372890389057,40.37770535639676,48.721994319974755,30.982412506661927,10.294977855770034,7.604922688545282,13.323858589447504
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,46.8219125787364,43.19769831483765,49.96436208125446,35.674747089139146,41.14262227702425,30.933713471133284,17.503340332124452,15.659679408138102,19.10192444761226
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,45.1030597874792,50.2121433796635,41.12894048025492,49.494302906157984,43.350402340892465,54.27335837031979,5.402637306362822,6.437454279444038,4.597701149425287
26,Westchester County (Southeast) PUMA,34.20730389685227,27.773032336790727,43.4774964838256,44.04667579053519,36.266015863331305,55.25668073136427,21.74602031261255,35.960951799877975,1.2658227848101267
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,23.200057945820657,22.556768285033247,24.07883461868038,51.32551064754455,53.06736921339857,48.94601542416452,25.474431406634796,24.375862501568186,26.975149957155097
28,Westchester County (Northwest) PUMA,25.220280225335838,17.591012514220704,33.09363076019959,50.72223024700274,58.24800910125142,42.955679483416496,24.057489527661417,24.160978384527873,23.950689756383916
29,Monroe County (South) PUMA,71.23371647509579,71.00511991376987,71.53518123667378,28.766283524904214,28.99488008623013,28.464818763326228,0.0,0.0,0.0
30,Rockland County (North)--New City & Congers PUMA,36.15550092194223,31.99240986717268,38.987864704363545,54.471419791026435,54.64895635673624,54.350632584559776,9.373079287031345,13.35863377609108,6.661502711076685
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",11.881188118811881,10.39217968113581,13.408955223880598,55.14497878359265,60.281624578145,49.87462686567164,32.973833097595474,29.32619574071919,36.71641791044776
32,Orange County (Southeast) PUMA,28.596087456846952,28.14070351758794,28.73134328358209,36.27733026467204,57.91457286432161,29.850746268656714,35.12658227848101,13.944723618090451,41.417910447761194
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",37.09389213775179,31.70080784766301,44.04275092936803,51.26299545159194,56.01557991921523,45.139405204460964,11.64311241065627,12.283612233121755,10.817843866171003
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,51.48503135723583,48.84189325276939,53.82897968296495,35.5224233818483,24.949647532729106,44.898414824737664,12.99254526091587,26.208459214501513,1.2726054922973877
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",25.4390779363337,19.631410256410255,31.5744920993228,56.6410537870472,60.22970085470085,52.84988713318285,17.9198682766191,20.13888888888889,15.575620767494355
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,46.75820519107499,40.82045621780721,54.668736214361566,47.59886510911065,53.55040470934511,39.66996160444408,5.6429296998143545,5.629139072847682,5.661302181194347
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,58.041835120407804,62.22222222222222,54.49821370574862,36.98365266303392,30.191570881226053,42.741149723936346,4.974512216558271,7.586206896551724,2.7606365703150373
38,Westchester County (Southwest)--Yonkers City PUMA,28.967705614412203,26.59763972389223,30.98418111205835,55.62720712421311,53.473613894455575,57.45950554134698,15.405087261374687,19.928746381652193,11.556313346594676
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",71.68447517284726,67.98080219403498,74.81868291267769,7.746700188560654,9.667466575248543,6.121264868001161,20.56882463859208,22.35173123071649,19.06005221932115
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,28.391472868217054,33.472485768500945,23.089108910891092,58.41085271317829,55.90132827324478,61.02970297029703,13.197674418604652,10.62618595825427,15.881188118811881
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,34.58084409327423,32.8722594923577,36.73167334145917,52.414723453459246,51.42126011480739,53.66533170816646,13.004432453266526,15.706480392834912,9.602994950374368
42,Erie County (West Central)--Buffalo City (West) PUMA,37.97909407665505,34.72906403940887,40.879120879120876,35.9465737514518,47.10591133004926,25.989010989010993,26.07433217189315,18.165024630541872,33.13186813186813
43,Fulton & Montgomery Counties PUMA,34.38914027149321,19.655172413793103,62.5,65.61085972850678,80.3448275862069,37.5,0.0,0.0,0.0
44,Westchester County (Central)--White Plains City PUMA,45.71626777662158,37.69574944071588,53.614209004543575,37.36385709330558,37.82158836689038,36.9131212997384,16.91987513007284,24.482662192393736,9.472669695718022
45,St. Lawrence County PUMA,89.57169459962756,90.37433155080214,89.14285714285714,10.42830540037244,9.62566844919786,10.857142857142858,0.0,0.0,0.0
46,Saratoga County (South & Central) PUMA,62.13839389030317,55.49227013832384,70.90713902308106,15.135385327470493,8.624898291293736,23.72517444981213,22.726220782226335,35.88283157038242,5.367686527106817
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,40.37044832666807,38.48275862068966,41.964285714285715,42.622605767206906,43.08045977011494,42.2360248447205,17.006945906125026,18.436781609195403,15.799689440993788
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,76.36257650830662,90.42345276872965,64.9789029535865,12.474497231127952,9.576547231270359,14.82067510548523,11.162926260565433,0.0,20.20042194092827
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!,0.0,0.0,#DIV/0!
50,Suffolk County (Central)--Islip Town (East) PUMA,69.27976482116608,72.22715173025732,65.64551422319475,19.69622733953944,7.808340727595386,34.35448577680525,11.024007839294464,19.964507542147295,0.0
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",20.14530043892841,32.873021219265745,9.758108851017044,71.33343423641593,55.37217918491074,84.35953820780648,8.521265324655667,11.75479959582351,5.88235294117647
52,Westchester County (Northeast) PUMA,53.865896695540584,41.6998191681736,63.56298645142693,37.921077959576515,49.33092224231464,28.826751225136928,8.213025344882901,8.969258589511755,7.610262323436149
53,Chautauqua County PUMA,4.835589941972921,0.0,7.739938080495357,64.41005802707932,89.17525773195877,49.53560371517028,30.754352030947775,10.824742268041238,42.72445820433436
54,Erie County (West Central)--Buffalo City (East) PUMA,25.20977745348413,19.547021171836533,41.40845070422535,62.34950747902226,63.663220088626296,58.59154929577465,12.440715067493615,16.789758739537174,0.0
55,Cayuga & Onondaga (South) Counties PUMA,58.29545454545455,64.53089244851259,52.144469525959366,26.25,24.94279176201373,27.539503386004515,15.454545454545453,10.526315789473683,20.31602708803612
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,10.165213400642497,8.130081300813007,11.659371269399124,56.67737494263424,50.298102981029814,61.36092319936331,33.15741165672327,41.57181571815718,26.979705531237563
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,38.520104687128246,37.88368336025848,39.43254198031268,44.99167261479896,44.38610662358643,45.85987261146497,16.488222698072803,17.73021001615509,14.707585408222352
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",84.60309003729355,88.4390243902439,81.62724692526017,13.947789025039958,8.24390243902439,18.37275307473983,1.449120937666489,3.3170731707317076,0.0
