,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,86.66200354106101,90.53903702282756,82.68387617421428,81.96760862466644,89.92070319805498,72.0065399588676,83.09941691816344,90.24295725373263,67.88555446021229
1,Monroe County (Central)--Rochester City (East) PUMA,100.0,100.0,100.0,62.47240618101545,67.52136752136752,45.09803921568628,100.0,#DIV/0!,100.0
2,NYC-Brooklyn Community District 4--Bushwick PUMA,79.15611814345992,70.46296296296296,86.43410852713178,75.0,81.97378978336454,62.02090592334495,81.40845070422536,89.97912317327767,63.63636363636363
3,NYC-Manhattan Community District 10--Central Harlem PUMA,80.99204846648996,82.2680412371134,77.46077032810271,79.73856209150327,95.19549370444003,64.70019342359767,90.4071127749181,92.57585539057457,84.6938775510204
4,Ontario & Yates Counties PUMA,100.0,100.0,100.0,36.684782608695656,100.0,9.689922480620156,60.49382716049383,#DIV/0!,60.49382716049383
5,Albany County (Outside Albany City) PUMA,91.2918410041841,97.10806697108066,78.51170568561872,92.5,83.51648351648352,100.0,61.240310077519375,61.240310077519375,#DIV/0!
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",75.61837455830388,100.0,58.43373493975904,72.76119402985076,89.04109589041096,0.0,#DIV/0!,#DIV/0!,#DIV/0!
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,83.59450570710003,83.81833473507149,83.29160027316185,85.00570125427595,84.87233634094837,85.20078629598427,74.03414195867026,93.87081565299387,39.49096880131363
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",92.32571763327475,87.89198606271778,94.57193292144748,59.90491283676703,58.69957856712824,68.53448275862068,97.94608472400513,97.04069050554871,100.0
9,Warren & Washington Counties PUMA,64.70588235294117,100.0,0.0,75.0,#DIV/0!,75.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Erie County (North Central) PUMA,66.7605633802817,66.85393258426966,66.60377358490565,100.0,100.0,100.0,100.0,100.0,#DIV/0!
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",92.25028204460644,100.0,81.39195665763701,100.0,100.0,100.0,100.0,#DIV/0!,100.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,55.42857142857143,100.0,0.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,94.72300469483568,91.94896612406511,96.78899082568807,88.03596127247579,100.0,33.204633204633204,91.43589743589745,92.7115987460815,89.02077151335311
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,58.567774936061376,100.0,27.67857142857143,90.32668646584642,100.0,79.75133214920072,66.32390745501286,#DIV/0!,66.32390745501286
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,95.45222278998467,97.7608384945212,92.78236914600551,93.0,73.75,100.0,100.0,100.0,100.0
16,Onondaga County (Central)--Syracuse City PUMA,65.63670411985018,56.10795454545454,84.06593406593407,81.04089219330855,92.3217550274223,69.37618147448015,85.60606060606061,100.0,76.10062893081762
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,82.87108371854134,68.57601713062098,96.05133267522211,81.67821401077752,81.88214599824099,81.39248305606901,54.07066052227343,24.71264367816092,87.78877887788778
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,68.03807184525638,78.21612349914237,62.36250597800096,80.12205754141239,100.0,59.26753014738723,69.26470588235294,35.294117647058826,100.0
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",77.13735108619481,86.46362098138748,67.12677079549583,84.44564047362756,100.0,76.83366733466934,100.0,100.0,#DIV/0!
20,Monroe County (Central)--Rochester City (West) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
21,"Chenango, Delaware & Broome (East) Counties PUMA",41.69381107491857,100.0,0.0,100.0,100.0,100.0,100.0,#DIV/0!,100.0
22,Dutchess County (North & East) PUMA,80.58161350844277,100.0,49.51219512195122,52.40506329113924,#DIV/0!,52.40506329113924,75.82417582417582,100.0,34.32835820895522
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,87.10025929127053,93.74737725556021,80.0445434298441,85.48422678138098,90.53424166367874,77.40825688073394,80.17148981779206,100.0,58.98004434589801
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,80.10910616869492,69.74310180780209,88.28828828828829,73.07213930348259,100.0,50.115207373271886,100.0,100.0,100.0
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,88.73216335902903,91.72569220862846,85.62353727850217,85.24213249030032,80.56921995783556,88.47556528081692,92.89544235924933,100.0,82.6797385620915
26,Westchester County (Southeast) PUMA,91.19297389607222,100.0,82.95561850802645,79.30457419114913,84.79138627187079,72.52701579384872,97.61510433918517,100.0,0.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,85.32754010695187,84.74374255065554,86.0730593607306,87.16772151898734,90.49645390070921,80.43062200956938,76.40733712839975,96.14354579539368,47.95366795366795
28,Westchester County (Northwest) PUMA,89.4095595126523,100.0,82.73930753564154,85.01358285541805,92.95954941116231,73.6029411764706,93.15336463223787,100.0,79.57992998833139
29,Monroe County (South) PUMA,81.50224215246637,84.56896551724138,75.80128205128204,73.70919881305637,73.52941176470588,73.90761548064918,#DIV/0!,#DIV/0!,#DIV/0!
