,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",15.595706078016331,12.139513815491469,19.06131718395155,17.608426270136306,13.968012185833967,20.10443864229765,31.388329979879277,24.394319131161236,36.07843137254902
113,Jefferson & Lewis Counties PUMA,24.74437627811861,0.0,52.838427947598255,13.793103448275861,#DIV/0!,13.793103448275861,100.0,#DIV/0!,100.0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,6.030701754385965,5.05795574288725,7.085714285714285,13.823767178658045,9.195402298850574,23.142509135200974,24.411134903640257,48.13664596273292,11.928104575163399
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,2.585410895660203,4.324324324324325,0.0,18.69688385269122,17.89617486338798,19.38120256859311,43.70629370629371,24.624624624624623,70.29288702928869
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,5.8628318584070795,0.0,14.24731182795699,20.777523685070236,36.96646341463415,8.633504859919954,60.12974051896207,50.29888983774552,73.94957983193278
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",15.786384976525822,14.008683068017366,17.613805415055044,22.23249364455743,18.2,26.600866634569094,75.87495752633367,81.07816711590297,67.00367647058823
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,2.264808362369338,0.0,3.77906976744186,35.223880597014926,0.0,43.7037037037037,#DIV/0!,#DIV/0!,#DIV/0!
119,Monroe County (Central)--Greece & Gates Towns PUMA,18.90625,0.0,75.86206896551724,15.48311990686845,35.625,0.0,0.0,0.0,0.0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,18.11850206924397,17.05679549990927,19.449499545040947,30.59414453142676,28.91101542877646,32.30755182175144,43.556975505857295,45.82441113490364,38.35904628330996
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",9.572719802793756,19.449081803005008,0.0,28.49519743863394,13.447432762836186,49.4468085106383,0.0,0.0,0.0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,14.733276883996613,14.994487320837926,14.459224985540775,44.91637588737817,54.726609963547986,35.29551954242135,40.464933018124505,30.909090909090907,53.941120607787276
123,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,#DIV/0!,54.232804232804234,37.09090909090909,100.0,#DIV/0!,#DIV/0!,#DIV/0!
124,Putnam County PUMA,23.37179010048381,9.090909090909092,31.557377049180328,29.316596931659696,43.19955406911929,15.41038525963149,62.95103092783505,63.338088445078455,62.632197414806114
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",7.201225740551584,0.0,8.963763509218055,28.71014492753623,31.835879005690327,25.779275484414487,50.476190476190474,63.64522417153996,39.016115351993214
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",9.562342295310188,8.200804751868173,10.694931463181383,17.44385026737968,12.512218963831867,21.281856219094713,0.0,0.0,0.0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,3.7072981366459623,3.9837947332883186,3.3333333333333335,0.0,0.0,0.0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,3.9989811512990325,0.0,5.585200996086802,25.439580995136552,28.40030911901082,22.66134880348078,33.910034602076124,33.910034602076124,#DIV/0!
129,NYC-Manhattan Community District 10--Central Harlem PUMA,14.087962151743472,15.688293855132166,12.419470293486041,53.09318715740016,26.36986301369863,67.04410011918951,90.71117561683599,93.96903015484924,64.23841059602648
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",22.5759238931577,11.202046035805626,51.156812339331616,42.047170907400954,47.908366533864545,33.84443824923334,68.24953445065177,54.052407068860454,82.9854522454143
131,NYC-Manhattan Community District 11--East Harlem PUMA,15.93564029094115,18.84422110552764,13.663133097762072,20.971191344823247,6.652490886998786,31.092978312218168,57.27131782945737,58.32846288720047,56.07661822985469
132,Westchester County (Northwest) PUMA,2.3998647963495015,0.0,4.094579008073818,7.950438822922044,8.14968814968815,7.809747504403992,77.51295336787565,68.39186691312385,89.15094339622641
133,Onondaga County (North) PUMA,0.0,0.0,0.0,8.398268398268398,0.0,13.857142857142858,41.81818181818181,0.0,100.0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,24.72222222222222,19.054054054054053,27.67605633802817,46.980224478888296,46.206896551724135,47.4694589877836,54.054054054054056,71.86440677966101,45.714285714285715
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,24.87022180273714,16.359918200409,44.01840490797546,60.464535464535466,57.80346820809249,65.36550745209368,53.23854660347551,42.71604938271605,71.9298245614035
136,Genesee & Orleans Counties PUMA,34.146341463414636,100.0,0.0,30.158730158730158,0.0,38.38383838383838,19.796954314720814,21.21212121212121,16.923076923076923
137,Westchester County (Central)--White Plains City PUMA,8.05243445692884,12.125902992776059,5.017301038062284,24.99516721438237,32.70564915758176,14.119291705498602,29.91304347826087,29.982964224872234,29.764065335753177
138,Saratoga County (South & Central) PUMA,3.3276450511945397,0.0,5.263157894736842,3.3866415804327374,0.0,4.675324675324675,#DIV/0!,#DIV/0!,#DIV/0!
139,Monroe County (South) PUMA,7.488893590014809,13.584036838066002,0.0,16.884661117717002,27.1251193887297,0.0,0.0,#DIV/0!,0.0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,1.2824623276691247,0.0,1.7817371937639197,17.988247493950915,14.057468417141441,22.954154279455487,14.120631341600903,15.204936095196123,12.197028928850665
141,St. Lawrence County PUMA,0.0,0.0,0.0,30.1056338028169,66.80851063829788,4.2042042042042045,100.0,100.0,#DIV/0!
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,13.357778941854374,11.945117029862793,14.435210834102802,0.0,0.0,0.0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,19.640787949015063,20.141843971631207,19.29480901077375,28.160676532769557,26.625386996904027,30.00931966449208,53.472438492681405,55.88923556942278,43.89489953632149
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",21.75704989154013,39.00841908325538,6.836569579288026,31.483243471825773,25.79303172126885,40.37940379403794,59.581712062256805,48.9010989010989,68.06282722513089
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,9.778357235984354,0.0,16.5929203539823,0.0,0.0,0.0,0.0,0.0,0.0
