,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",36094.0,15221.0,20873.0,25908.0,11040.0,14868.0,10186.0,4181.0,6005.0,5075.0,1763.0,3312.0,3931.0,1116.0,2815.0,1144.0,647.0,497.0,22239.0,9204.0,13035.0,17965.0,7385.0,10580.0,4274.0,1819.0,2455.0,8780.0,4254.0,4526.0,4012.0,2539.0,1473.0,4768.0,1715.0,3053.0
11,Livingston & Wyoming Counties PUMA,7447.0,3290.0,4157.0,5938.0,2740.0,3198.0,1509.0,550.0,959.0,910.0,406.0,504.0,857.0,353.0,504.0,53.0,53.0,0.0,5165.0,2454.0,2711.0,4441.0,2181.0,2260.0,724.0,273.0,451.0,1372.0,430.0,942.0,640.0,206.0,434.0,732.0,224.0,508.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,48299.0,23021.0,25278.0,39556.0,18889.0,20667.0,8743.0,4132.0,4611.0,31861.0,14432.0,17429.0,27195.0,11868.0,15327.0,4666.0,2564.0,2102.0,13355.0,6828.0,6527.0,10158.0,5423.0,4735.0,3197.0,1405.0,1792.0,3083.0,1761.0,1322.0,2203.0,1598.0,605.0,880.0,163.0,717.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,7425.0,2874.0,4551.0,4052.0,1551.0,2501.0,3373.0,1323.0,2050.0,1443.0,230.0,1213.0,957.0,230.0,727.0,486.0,0.0,486.0,5690.0,2503.0,3187.0,2944.0,1321.0,1623.0,2746.0,1182.0,1564.0,292.0,141.0,151.0,151.0,0.0,151.0,141.0,141.0,0.0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,17564.0,9000.0,8564.0,12890.0,6584.0,6306.0,4674.0,2416.0,2258.0,3068.0,2062.0,1006.0,2705.0,1886.0,819.0,363.0,176.0,187.0,11939.0,6048.0,5891.0,8722.0,4192.0,4530.0,3217.0,1856.0,1361.0,2557.0,890.0,1667.0,1463.0,506.0,957.0,1094.0,384.0,710.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6706.0,3004.0,3702.0,5815.0,2780.0,3035.0,891.0,224.0,667.0,4698.0,1867.0,2831.0,4202.0,1643.0,2559.0,496.0,224.0,272.0,2008.0,1137.0,871.0,1613.0,1137.0,476.0,395.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Monroe County (Central)--Rochester City (East) PUMA,25124.0,11055.0,14069.0,18000.0,9024.0,8976.0,7124.0,2031.0,5093.0,7689.0,4128.0,3561.0,7469.0,3908.0,3561.0,220.0,220.0,0.0,13005.0,6034.0,6971.0,8531.0,4564.0,3967.0,4474.0,1470.0,3004.0,4430.0,893.0,3537.0,2000.0,552.0,1448.0,2430.0,341.0,2089.0
17,Westchester County (Northwest) PUMA,10513.0,4627.0,5886.0,7833.0,3993.0,3840.0,2680.0,634.0,2046.0,5045.0,1768.0,3277.0,3933.0,1768.0,2165.0,1112.0,0.0,1112.0,4718.0,2859.0,1859.0,3686.0,2225.0,1461.0,1032.0,634.0,398.0,750.0,0.0,750.0,214.0,0.0,214.0,536.0,0.0,536.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,25413.0,9335.0,16078.0,16595.0,5553.0,11042.0,8818.0,3782.0,5036.0,4151.0,1009.0,3142.0,3484.0,725.0,2759.0,667.0,284.0,383.0,16942.0,5617.0,11325.0,10703.0,3364.0,7339.0,6239.0,2253.0,3986.0,4320.0,2709.0,1611.0,2408.0,1464.0,944.0,1912.0,1245.0,667.0
19,Onondaga County (Central)--Syracuse City PUMA,27539.0,12965.0,14574.0,20853.0,10253.0,10600.0,6686.0,2712.0,3974.0,4945.0,2497.0,2448.0,4317.0,2026.0,2291.0,628.0,471.0,157.0,18046.0,8542.0,9504.0,13263.0,6544.0,6719.0,4783.0,1998.0,2785.0,4548.0,1926.0,2622.0,3273.0,1683.0,1590.0,1275.0,243.0,1032.0
20,Westchester County (Northeast) PUMA,6112.0,3403.0,2709.0,5521.0,3331.0,2190.0,591.0,72.0,519.0,3468.0,1677.0,1791.0,3204.0,1605.0,1599.0,264.0,72.0,192.0,2644.0,1726.0,918.0,2317.0,1726.0,591.0,327.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Madison & Cortland Counties PUMA,13698.0,7409.0,6289.0,11060.0,5841.0,5219.0,2638.0,1568.0,1070.0,1982.0,724.0,1258.0,1812.0,628.0,1184.0,170.0,96.0,74.0,9863.0,5118.0,4745.0,8022.0,4273.0,3749.0,1841.0,845.0,996.0,1853.0,1567.0,286.0,1226.0,940.0,286.0,627.0,627.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,25373.0,11267.0,14106.0,21262.0,9567.0,11695.0,4111.0,1700.0,2411.0,10970.0,4439.0,6531.0,10054.0,4157.0,5897.0,916.0,282.0,634.0,12592.0,6161.0,6431.0,10088.0,4821.0,5267.0,2504.0,1340.0,1164.0,1811.0,667.0,1144.0,1120.0,589.0,531.0,691.0,78.0,613.0
23,Monroe County (Central)--Rochester City (West) PUMA,20960.0,9548.0,11412.0,15405.0,6532.0,8873.0,5555.0,3016.0,2539.0,3178.0,1729.0,1449.0,2823.0,1513.0,1310.0,355.0,216.0,139.0,13546.0,5408.0,8138.0,9844.0,3584.0,6260.0,3702.0,1824.0,1878.0,4236.0,2411.0,1825.0,2738.0,1435.0,1303.0,1498.0,976.0,522.0
24,Suffolk County (Central)--Islip Town (East) PUMA,12308.0,6260.0,6048.0,8762.0,4205.0,4557.0,3546.0,2055.0,1491.0,3510.0,1357.0,2153.0,2995.0,1230.0,1765.0,515.0,127.0,388.0,7917.0,4721.0,3196.0,5525.0,2912.0,2613.0,2392.0,1809.0,583.0,881.0,182.0,699.0,242.0,63.0,179.0,639.0,119.0,520.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,1933.0,938.0,995.0,1669.0,938.0,731.0,264.0,0.0,264.0,921.0,317.0,604.0,789.0,317.0,472.0,132.0,0.0,132.0,1012.0,621.0,391.0,880.0,621.0,259.0,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",18848.0,8731.0,10117.0,13210.0,6413.0,6797.0,5638.0,2318.0,3320.0,3318.0,1433.0,1885.0,2665.0,1218.0,1447.0,653.0,215.0,438.0,11287.0,5294.0,5993.0,7712.0,3675.0,4037.0,3575.0,1619.0,1956.0,4243.0,2004.0,2239.0,2833.0,1520.0,1313.0,1410.0,484.0,926.0
27,St. Lawrence County PUMA,9867.0,4340.0,5527.0,8416.0,3803.0,4613.0,1451.0,537.0,914.0,1778.0,701.0,1077.0,1705.0,701.0,1004.0,73.0,0.0,73.0,6775.0,3162.0,3613.0,5832.0,2706.0,3126.0,943.0,456.0,487.0,1314.0,477.0,837.0,879.0,396.0,483.0,435.0,81.0,354.0
28,Columbia & Greene Counties PUMA,11581.0,5698.0,5883.0,7754.0,3955.0,3799.0,3827.0,1743.0,2084.0,2374.0,967.0,1407.0,2204.0,967.0,1237.0,170.0,0.0,170.0,7892.0,3996.0,3896.0,4929.0,2718.0,2211.0,2963.0,1278.0,1685.0,1315.0,735.0,580.0,621.0,270.0,351.0,694.0,465.0,229.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,45709.0,21344.0,24365.0,39830.0,18724.0,21106.0,5879.0,2620.0,3259.0,33035.0,15904.0,17131.0,30870.0,15155.0,15715.0,2165.0,749.0,1416.0,9927.0,4338.0,5589.0,6861.0,2560.0,4301.0,3066.0,1778.0,1288.0,2747.0,1102.0,1645.0,2099.0,1009.0,1090.0,648.0,93.0,555.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",14152.0,6220.0,7932.0,11661.0,5539.0,6122.0,2491.0,681.0,1810.0,7174.0,3303.0,3871.0,5906.0,2883.0,3023.0,1268.0,420.0,848.0,6319.0,2752.0,3567.0,5208.0,2491.0,2717.0,1111.0,261.0,850.0,659.0,165.0,494.0,547.0,165.0,382.0,112.0,0.0,112.0
31,Monroe County (North & West) PUMA,10643.0,5935.0,4708.0,9107.0,5335.0,3772.0,1536.0,600.0,936.0,3626.0,1799.0,1827.0,3261.0,1634.0,1627.0,365.0,165.0,200.0,6225.0,4017.0,2208.0,5138.0,3666.0,1472.0,1087.0,351.0,736.0,792.0,119.0,673.0,708.0,35.0,673.0,84.0,84.0,0.0
32,Schenectady County--Schenectady City PUMA,17271.0,8029.0,9242.0,15033.0,7033.0,8000.0,2238.0,996.0,1242.0,3954.0,1660.0,2294.0,3646.0,1532.0,2114.0,308.0,128.0,180.0,10960.0,5581.0,5379.0,9309.0,4914.0,4395.0,1651.0,667.0,984.0,2357.0,788.0,1569.0,2078.0,587.0,1491.0,279.0,201.0,78.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",12307.0,6474.0,5833.0,7675.0,4077.0,3598.0,4632.0,2397.0,2235.0,1773.0,925.0,848.0,1325.0,621.0,704.0,448.0,304.0,144.0,7820.0,4528.0,3292.0,5185.0,3123.0,2062.0,2635.0,1405.0,1230.0,2714.0,1021.0,1693.0,1165.0,333.0,832.0,1549.0,688.0,861.0
34,Niagara County (North & East) PUMA,10778.0,5730.0,5048.0,8811.0,4473.0,4338.0,1967.0,1257.0,710.0,1417.0,619.0,798.0,1301.0,619.0,682.0,116.0,0.0,116.0,8409.0,4223.0,4186.0,6595.0,3003.0,3592.0,1814.0,1220.0,594.0,952.0,888.0,64.0,915.0,851.0,64.0,37.0,37.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,11647.0,4279.0,7368.0,9430.0,3875.0,5555.0,2217.0,404.0,1813.0,2143.0,675.0,1468.0,1479.0,389.0,1090.0,664.0,286.0,378.0,9248.0,3467.0,5781.0,7695.0,3349.0,4346.0,1553.0,118.0,1435.0,256.0,137.0,119.0,256.0,137.0,119.0,0.0,0.0,0.0
36,Suffolk County (East) PUMA,6440.0,3511.0,2929.0,5506.0,3265.0,2241.0,934.0,246.0,688.0,2701.0,1341.0,1360.0,2523.0,1163.0,1360.0,178.0,178.0,0.0,3739.0,2170.0,1569.0,2983.0,2102.0,881.0,756.0,68.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Warren & Washington Counties PUMA,16579.0,8173.0,8406.0,12989.0,6544.0,6445.0,3590.0,1629.0,1961.0,1864.0,1042.0,822.0,1789.0,1042.0,747.0,75.0,0.0,75.0,11565.0,5587.0,5978.0,9337.0,4194.0,5143.0,2228.0,1393.0,835.0,3150.0,1544.0,1606.0,1863.0,1308.0,555.0,1287.0,236.0,1051.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13181.0,5895.0,7286.0,10995.0,5317.0,5678.0,2186.0,578.0,1608.0,8355.0,4060.0,4295.0,7421.0,3923.0,3498.0,934.0,137.0,797.0,4322.0,1617.0,2705.0,3497.0,1317.0,2180.0,825.0,300.0,525.0,504.0,218.0,286.0,77.0,77.0,0.0,427.0,141.0,286.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",26069.0,11450.0,14619.0,21589.0,9783.0,11806.0,4480.0,1667.0,2813.0,14219.0,6374.0,7845.0,13673.0,6201.0,7472.0,546.0,173.0,373.0,9182.0,3553.0,5629.0,6419.0,2715.0,3704.0,2763.0,838.0,1925.0,2668.0,1523.0,1145.0,1497.0,867.0,630.0,1171.0,656.0,515.0
40,Westchester County (Central)--White Plains City PUMA,14673.0,6394.0,8279.0,12722.0,5572.0,7150.0,1951.0,822.0,1129.0,9152.0,4032.0,5120.0,8146.0,3682.0,4464.0,1006.0,350.0,656.0,5131.0,2074.0,3057.0,4479.0,1793.0,2686.0,652.0,281.0,371.0,390.0,288.0,102.0,97.0,97.0,0.0,293.0,191.0,102.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",32626.0,14055.0,18571.0,23066.0,9967.0,13099.0,9560.0,4088.0,5472.0,5834.0,2455.0,3379.0,4670.0,2142.0,2528.0,1164.0,313.0,851.0,19022.0,8451.0,10571.0,12687.0,5586.0,7101.0,6335.0,2865.0,3470.0,7770.0,3149.0,4621.0,5709.0,2239.0,3470.0,2061.0,910.0,1151.0
42,Erie County (North Central) PUMA,6747.0,2518.0,4229.0,5736.0,2028.0,3708.0,1011.0,490.0,521.0,2837.0,1225.0,1612.0,2415.0,1047.0,1368.0,422.0,178.0,244.0,3828.0,1293.0,2535.0,3239.0,981.0,2258.0,589.0,312.0,277.0,82.0,0.0,82.0,82.0,0.0,82.0,0.0,0.0,0.0
43,Chautauqua County PUMA,12127.0,6096.0,6031.0,8773.0,4886.0,3887.0,3354.0,1210.0,2144.0,2530.0,988.0,1542.0,2074.0,929.0,1145.0,456.0,59.0,397.0,8459.0,4595.0,3864.0,6393.0,3674.0,2719.0,2066.0,921.0,1145.0,1138.0,513.0,625.0,306.0,283.0,23.0,832.0,230.0,602.0
44,Dutchess County (Southwest) PUMA,21139.0,10519.0,10620.0,16672.0,8156.0,8516.0,4467.0,2363.0,2104.0,4216.0,873.0,3343.0,4141.0,798.0,3343.0,75.0,75.0,0.0,14962.0,8827.0,6135.0,11175.0,6825.0,4350.0,3787.0,2002.0,1785.0,1961.0,819.0,1142.0,1356.0,533.0,823.0,605.0,286.0,319.0
45,Westchester County (Southeast) PUMA,7039.0,4201.0,2838.0,6265.0,3888.0,2377.0,774.0,313.0,461.0,4658.0,2780.0,1878.0,4232.0,2597.0,1635.0,426.0,183.0,243.0,2113.0,1295.0,818.0,1765.0,1165.0,600.0,348.0,130.0,218.0,268.0,126.0,142.0,268.0,126.0,142.0,0.0,0.0,0.0
46,Rockland County (North)--New City & Congers PUMA,3731.0,2120.0,1611.0,2482.0,1189.0,1293.0,1249.0,931.0,318.0,1974.0,514.0,1460.0,1381.0,161.0,1220.0,593.0,353.0,240.0,1179.0,1028.0,151.0,1101.0,1028.0,73.0,78.0,0.0,78.0,578.0,578.0,0.0,0.0,0.0,0.0,578.0,578.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,10403.0,4787.0,5616.0,8561.0,3751.0,4810.0,1842.0,1036.0,806.0,3166.0,1796.0,1370.0,2664.0,1358.0,1306.0,502.0,438.0,64.0,6687.0,2889.0,3798.0,5472.0,2321.0,3151.0,1215.0,568.0,647.0,550.0,102.0,448.0,425.0,72.0,353.0,125.0,30.0,95.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,5865.0,3307.0,2558.0,4302.0,1980.0,2322.0,1563.0,1327.0,236.0,1064.0,170.0,894.0,1064.0,170.0,894.0,0.0,0.0,0.0,4088.0,2495.0,1593.0,3167.0,1810.0,1357.0,921.0,685.0,236.0,713.0,642.0,71.0,71.0,0.0,71.0,642.0,642.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,31343.0,12707.0,18636.0,21537.0,9616.0,11921.0,9806.0,3091.0,6715.0,3590.0,1296.0,2294.0,2995.0,1196.0,1799.0,595.0,100.0,495.0,21996.0,8580.0,13416.0,16079.0,7066.0,9013.0,5917.0,1514.0,4403.0,5757.0,2831.0,2926.0,2463.0,1354.0,1109.0,3294.0,1477.0,1817.0
50,Wayne & Seneca Counties PUMA,9056.0,4357.0,4699.0,7299.0,3531.0,3768.0,1757.0,826.0,931.0,399.0,210.0,189.0,373.0,210.0,163.0,26.0,0.0,26.0,7255.0,3598.0,3657.0,5723.0,2772.0,2951.0,1532.0,826.0,706.0,1402.0,549.0,853.0,1203.0,549.0,654.0,199.0,0.0,199.0
51,Monroe County (South) PUMA,14157.0,6614.0,7543.0,12251.0,5701.0,6550.0,1906.0,913.0,993.0,6238.0,2267.0,3971.0,5081.0,1854.0,3227.0,1157.0,413.0,744.0,7088.0,4072.0,3016.0,6583.0,3671.0,2912.0,505.0,401.0,104.0,831.0,275.0,556.0,587.0,176.0,411.0,244.0,99.0,145.0
52,Tompkins County PUMA,11963.0,6153.0,5810.0,9097.0,5004.0,4093.0,2866.0,1149.0,1717.0,7286.0,3720.0,3566.0,6086.0,3162.0,2924.0,1200.0,558.0,642.0,4048.0,1928.0,2120.0,2479.0,1434.0,1045.0,1569.0,494.0,1075.0,629.0,505.0,124.0,532.0,408.0,124.0,97.0,97.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,12891.0,5306.0,7585.0,8683.0,4174.0,4509.0,4208.0,1132.0,3076.0,3590.0,1531.0,2059.0,3079.0,1531.0,1548.0,511.0,0.0,511.0,8694.0,3541.0,5153.0,5459.0,2643.0,2816.0,3235.0,898.0,2337.0,607.0,234.0,373.0,145.0,0.0,145.0,462.0,234.0,228.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",8981.0,4523.0,4458.0,7762.0,3852.0,3910.0,1219.0,671.0,548.0,2157.0,1361.0,796.0,1869.0,1089.0,780.0,288.0,272.0,16.0,5344.0,2026.0,3318.0,4684.0,1827.0,2857.0,660.0,199.0,461.0,1480.0,1136.0,344.0,1209.0,936.0,273.0,271.0,200.0,71.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,55908.0,21022.0,34886.0,51016.0,19344.0,31672.0,4892.0,1678.0,3214.0,49207.0,18449.0,30758.0,46281.0,17426.0,28855.0,2926.0,1023.0,1903.0,6701.0,2573.0,4128.0,4735.0,1918.0,2817.0,1966.0,655.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",42727.0,20638.0,22089.0,39673.0,19482.0,20191.0,3054.0,1156.0,1898.0,38978.0,18199.0,20779.0,36383.0,17142.0,19241.0,2595.0,1057.0,1538.0,3517.0,2439.0,1078.0,3290.0,2340.0,950.0,227.0,99.0,128.0,232.0,0.0,232.0,0.0,0.0,0.0,232.0,0.0,232.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",48887.0,24978.0,23909.0,38982.0,21049.0,17933.0,9905.0,3929.0,5976.0,23892.0,9214.0,14678.0,19258.0,7745.0,11513.0,4634.0,1469.0,3165.0,20563.0,13048.0,7515.0,16259.0,11233.0,5026.0,4304.0,1815.0,2489.0,4432.0,2716.0,1716.0,3465.0,2071.0,1394.0,967.0,645.0,322.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15283.0,6431.0,8852.0,12848.0,5509.0,7339.0,2435.0,922.0,1513.0,4296.0,1349.0,2947.0,4240.0,1293.0,2947.0,56.0,56.0,0.0,9583.0,4760.0,4823.0,7706.0,3894.0,3812.0,1877.0,866.0,1011.0,1404.0,322.0,1082.0,902.0,322.0,580.0,502.0,0.0,502.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",19516.0,7270.0,12246.0,14039.0,4796.0,9243.0,5477.0,2474.0,3003.0,6202.0,2794.0,3408.0,4775.0,2181.0,2594.0,1427.0,613.0,814.0,9789.0,3966.0,5823.0,7010.0,2320.0,4690.0,2779.0,1646.0,1133.0,3525.0,510.0,3015.0,2254.0,295.0,1959.0,1271.0,215.0,1056.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,6991.0,2890.0,4101.0,5911.0,2641.0,3270.0,1080.0,249.0,831.0,1817.0,568.0,1249.0,1817.0,568.0,1249.0,0.0,0.0,0.0,3832.0,1575.0,2257.0,3094.0,1326.0,1768.0,738.0,249.0,489.0,1342.0,747.0,595.0,1000.0,747.0,253.0,342.0,0.0,342.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",16460.0,7078.0,9382.0,15392.0,6553.0,8839.0,1068.0,525.0,543.0,4261.0,1743.0,2518.0,4015.0,1585.0,2430.0,246.0,158.0,88.0,9464.0,3658.0,5806.0,8867.0,3411.0,5456.0,597.0,247.0,350.0,2735.0,1677.0,1058.0,2510.0,1557.0,953.0,225.0,120.0,105.0
62,Saratoga County (South & Central) PUMA,16268.0,7924.0,8344.0,15893.0,7805.0,8088.0,375.0,119.0,256.0,7066.0,3310.0,3756.0,6955.0,3241.0,3714.0,111.0,69.0,42.0,8314.0,4243.0,4071.0,8050.0,4193.0,3857.0,264.0,50.0,214.0,888.0,371.0,517.0,888.0,371.0,517.0,0.0,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,13847.0,6814.0,7033.0,12165.0,5848.0,6317.0,1682.0,966.0,716.0,987.0,389.0,598.0,788.0,281.0,507.0,199.0,108.0,91.0,11363.0,5530.0,5833.0,9894.0,4686.0,5208.0,1469.0,844.0,625.0,1497.0,895.0,602.0,1483.0,881.0,602.0,14.0,14.0,0.0
64,Genesee & Orleans Counties PUMA,8393.0,4252.0,4141.0,6960.0,3515.0,3445.0,1433.0,737.0,696.0,1363.0,354.0,1009.0,1234.0,241.0,993.0,129.0,113.0,16.0,5797.0,3022.0,2775.0,4985.0,2711.0,2274.0,812.0,311.0,501.0,1233.0,876.0,357.0,741.0,563.0,178.0,492.0,313.0,179.0
65,Cayuga & Onondaga (South) Counties PUMA,10314.0,4894.0,5420.0,7452.0,3813.0,3639.0,2862.0,1081.0,1781.0,928.0,495.0,433.0,899.0,495.0,404.0,29.0,0.0,29.0,8206.0,4018.0,4188.0,5396.0,2960.0,2436.0,2810.0,1058.0,1752.0,1180.0,381.0,799.0,1157.0,358.0,799.0,23.0,23.0,0.0
66,Sullivan & Ulster (West) Counties PUMA,12305.0,6658.0,5647.0,9308.0,4914.0,4394.0,2997.0,1744.0,1253.0,2511.0,1646.0,865.0,2063.0,1198.0,865.0,448.0,448.0,0.0,8092.0,3674.0,4418.0,6371.0,3206.0,3165.0,1721.0,468.0,1253.0,1702.0,1338.0,364.0,874.0,510.0,364.0,828.0,828.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",21079.0,9369.0,11710.0,15009.0,7237.0,7772.0,6070.0,2132.0,3938.0,2465.0,817.0,1648.0,2385.0,737.0,1648.0,80.0,80.0,0.0,14576.0,7220.0,7356.0,10437.0,5594.0,4843.0,4139.0,1626.0,2513.0,4038.0,1332.0,2706.0,2187.0,906.0,1281.0,1851.0,426.0,1425.0
