,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",66,66,0,66,66,0,0,0,0,66,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1705,938,767,1599,938,661,106,0,106,558,286,272,452,286,166,106,0,106,1051,652,399,1051,652,399,0,0,0,96,0,96,96,0,96,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3772,2541,1231,3737,2541,1196,35,0,35,1432,888,544,1397,888,509,35,0,35,1661,1235,426,1661,1235,426,0,0,0,679,418,261,679,418,261,0,0,0
130,Westchester County (Southwest)--Yonkers City PUMA,4908,3108,1800,4908,3108,1800,0,0,0,1393,999,394,1393,999,394,0,0,0,2405,1200,1205,2405,1200,1205,0,0,0,1110,909,201,1110,909,201,0,0,0
131,Broome (Outer West) & Tioga Counties PUMA,37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,574,410,164,574,410,164,0,0,0,215,51,164,215,51,164,0,0,0,359,359,0,359,359,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",5284,2373,2911,4971,2310,2661,313,63,250,1095,394,701,1095,394,701,0,0,0,3924,1714,2210,3674,1714,1960,250,0,250,265,265,0,202,202,0,63,63,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,71,0,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,71,0,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1070,626,444,1070,626,444,0,0,0,585,224,361,585,224,361,0,0,0,485,402,83,485,402,83,0,0,0,0,0,0,0,0,0,0,0,0
136,Erie County (Northwest) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4069,2291,1778,3997,2291,1706,72,0,72,1300,900,400,1300,900,400,0,0,0,1810,801,1009,1738,801,937,72,0,72,959,590,369,959,590,369,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1419,1044,375,1419,1044,375,0,0,0,0,0,0,0,0,0,0,0,0,1093,718,375,1093,718,375,0,0,0,326,326,0,326,326,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",710,652,58,710,652,58,0,0,0,0,0,0,0,0,0,0,0,0,215,157,58,215,157,58,0,0,0,495,495,0,495,495,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,2452,1284,1168,2452,1284,1168,0,0,0,359,197,162,359,197,162,0,0,0,1939,933,1006,1939,933,1006,0,0,0,154,154,0,154,154,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1580,686,894,1487,686,801,93,0,93,641,193,448,641,193,448,0,0,0,709,263,446,616,263,353,93,0,93,230,230,0,230,230,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1182,628,554,1182,628,554,0,0,0,281,159,122,281,159,122,0,0,0,210,84,126,210,84,126,0,0,0,691,385,306,691,385,306,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,289,199,90,289,199,90,0,0,0,88,88,0,88,88,0,0,0,0,201,111,90,201,111,90,0,0,0,0,0,0,0,0,0,0,0,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2584,1503,1081,2584,1503,1081,0,0,0,607,327,280,607,327,280,0,0,0,1799,1075,724,1799,1075,724,0,0,0,178,101,77,178,101,77,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,722,156,566,722,156,566,0,0,0,104,0,104,104,0,104,0,0,0,474,79,395,474,79,395,0,0,0,144,77,67,144,77,67,0,0,0
146,Capital Region,1718,659,1059,1718,659,1059,0,0,0,510,102,408,510,102,408,0,0,0,1208,557,651,1208,557,651,0,0,0,0,0,0,0,0,0,0,0,0
147,Central NY,1132,614,518,1132,614,518,0,0,0,489,197,292,489,197,292,0,0,0,471,245,226,471,245,226,0,0,0,172,172,0,172,172,0,0,0,0
148,Finger Lakes,2230,1056,1174,1984,952,1032,246,104,142,955,461,494,955,461,494,0,0,0,945,508,437,699,404,295,246,104,142,330,87,243,330,87,243,0,0,0
149,Long Island,53606,29812,23794,52582,29342,23240,1024,470,554,9964,4631,5333,9793,4631,5162,171,0,171,31350,17131,14219,30967,17131,13836,383,0,383,12292,8050,4242,11822,7580,4242,470,470,0
150,Mid-Hudson,28115,15581,12534,27529,15514,12015,586,67,519,8159,3826,4333,8092,3759,4333,67,67,0,15761,8912,6849,15355,8912,6443,406,0,406,4195,2843,1352,4082,2843,1239,113,0,113
151,Mohawk Valley,46,0,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
152,New York City,101506,55722,45784,98679,54559,44120,2827,1163,1664,30690,15109,15581,29664,14498,15166,1026,611,415,56423,31282,25141,54781,30793,23988,1642,489,1153,14393,9331,5062,14234,9268,4966,159,63,96
153,North Country,286,0,286,286,0,286,0,0,0,0,0,0,0,0,0,0,0,0,286,0,286,286,0,286,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,241,183,58,241,183,58,0,0,0,27,27,0,27,27,0,0,0,0,61,61,0,61,61,0,0,0,0,153,95,58,153,95,58,0,0,0
155,Western NY,579,326,253,579,326,253,0,0,0,253,0,253,253,0,253,0,0,0,271,271,0,271,271,0,0,0,0,55,55,0,55,55,0,0,0,0
