,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,283,147,136,283,147,136,0,0,0,0,0,0,0,0,0,0,0,0,147,147,0,147,147,0,0,0,0,136,0,136,136,0,136,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",116,58,58,116,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,58,58,116,58,58,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,1890,692,1198,1641,692,949,249,0,249,303,0,303,128,0,128,175,0,175,1160,339,821,1160,339,821,0,0,0,427,353,74,353,353,0,74,0,74
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",2944,1356,1588,1677,755,922,1267,601,666,1135,235,900,955,127,828,180,108,72,1715,1121,594,628,628,0,1087,493,594,94,0,94,94,0,94,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",834,633,201,834,633,201,0,0,0,288,210,78,288,210,78,0,0,0,423,423,0,423,423,0,0,0,0,123,0,123,123,0,123,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,234,141,93,141,141,0,93,0,93,234,141,93,141,141,0,93,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1831,839,992,1671,679,992,160,160,0,1085,322,763,925,162,763,160,160,0,381,152,229,381,152,229,0,0,0,365,365,0,365,365,0,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,2369,1447,922,1637,1262,375,732,185,547,597,321,276,136,136,0,461,185,276,1320,945,375,1320,945,375,0,0,0,452,181,271,181,181,0,271,0,271
124,Orange County (Southeast) PUMA,546,273,273,546,273,273,0,0,0,367,144,223,367,144,223,0,0,0,179,129,50,179,129,50,0,0,0,0,0,0,0,0,0,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1361,1060,301,1361,1060,301,0,0,0,683,382,301,683,382,301,0,0,0,678,678,0,678,678,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,794,312,482,663,312,351,131,0,131,612,130,482,481,130,351,131,0,131,182,182,0,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",66,66,0,66,66,0,0,0,0,66,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1599,938,661,1503,938,565,96,0,96,452,286,166,452,286,166,0,0,0,1051,652,399,1051,652,399,0,0,0,96,0,96,0,0,0,96,0,96
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3817,2586,1231,3295,2394,901,522,192,330,1432,888,544,1308,888,420,124,0,124,1706,1280,426,1537,1161,376,169,119,50,679,418,261,450,345,105,229,73,156
130,Westchester County (Southwest)--Yonkers City PUMA,5169,3301,1868,4679,3230,1449,490,71,419,1393,999,394,1393,999,394,0,0,0,2666,1393,1273,2176,1322,854,490,71,419,1110,909,201,1110,909,201,0,0,0
131,Broome (Outer West) & Tioga Counties PUMA,37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,574,410,164,444,362,82,130,48,82,215,51,164,133,51,82,82,0,82,359,359,0,311,311,0,48,48,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",4971,2310,2661,4252,2247,2005,719,63,656,1095,394,701,1095,394,701,0,0,0,3674,1714,1960,2955,1651,1304,719,63,656,202,202,0,202,202,0,0,0,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,71,0,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,71,0,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1248,804,444,987,626,361,261,178,83,585,224,361,585,224,361,0,0,0,663,580,83,402,402,0,261,178,83,0,0,0,0,0,0,0,0,0
136,Erie County (Northwest) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4069,2291,1778,3680,2232,1448,389,59,330,1300,900,400,1300,900,400,0,0,0,1810,801,1009,1635,742,893,175,59,116,959,590,369,745,590,155,214,0,214
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1419,1044,375,1109,874,235,310,170,140,0,0,0,0,0,0,0,0,0,1093,718,375,783,548,235,310,170,140,326,326,0,326,326,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",710,652,58,652,652,0,58,0,58,0,0,0,0,0,0,0,0,0,215,157,58,157,157,0,58,0,58,495,495,0,495,495,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,2525,1284,1241,2107,1284,823,418,0,418,432,197,235,359,197,162,73,0,73,1939,933,1006,1594,933,661,345,0,345,154,154,0,154,154,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1487,686,801,1487,686,801,0,0,0,641,193,448,641,193,448,0,0,0,616,263,353,616,263,353,0,0,0,230,230,0,230,230,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1182,628,554,1182,628,554,0,0,0,281,159,122,281,159,122,0,0,0,210,84,126,210,84,126,0,0,0,691,385,306,691,385,306,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,289,199,90,289,199,90,0,0,0,88,88,0,88,88,0,0,0,0,201,111,90,201,111,90,0,0,0,0,0,0,0,0,0,0,0,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2584,1503,1081,2507,1503,1004,77,0,77,607,327,280,607,327,280,0,0,0,1799,1075,724,1799,1075,724,0,0,0,178,101,77,101,101,0,77,0,77
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,722,156,566,722,156,566,0,0,0,104,0,104,104,0,104,0,0,0,474,79,395,474,79,395,0,0,0,144,77,67,144,77,67,0,0,0
146,Capital Region,1718,659,1059,1694,659,1035,24,0,24,510,102,408,510,102,408,0,0,0,1208,557,651,1184,557,627,24,0,24,0,0,0,0,0,0,0,0,0
147,Central NY,1132,614,518,1060,614,446,72,0,72,489,197,292,489,197,292,0,0,0,471,245,226,399,245,154,72,0,72,172,172,0,172,172,0,0,0,0
148,Finger Lakes,2189,1091,1098,1470,669,801,719,422,297,955,461,494,690,372,318,265,89,176,904,543,361,450,210,240,454,333,121,330,87,243,330,87,243,0,0,0
149,Long Island,54632,30111,24521,47903,28291,19612,6729,1820,4909,10292,4631,5661,8615,4221,4394,1677,410,1267,31777,17430,14347,28077,16338,11739,3700,1092,2608,12563,8050,4513,11211,7732,3479,1352,318,1034
150,Mid-Hudson,29263,15868,13395,23520,14558,8962,5743,1310,4433,8446,3824,4622,7680,3759,3921,766,65,701,16466,9201,7265,12248,7956,4292,4218,1245,2973,4351,2843,1508,3592,2843,749,759,0,759
151,Mohawk Valley,46,0,46,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,46,0,46,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0
152,New York City,101869,55971,45898,81593,48766,32827,20276,7205,13071,30525,15037,15488,24807,12438,12369,5718,2599,3119,56797,31517,25280,45255,27500,17755,11542,4017,7525,14547,9417,5130,11531,8828,2703,3016,589,2427
153,North Country,286,0,286,0,0,0,286,0,286,0,0,0,0,0,0,0,0,0,286,0,286,0,0,0,286,0,286,0,0,0,0,0,0,0,0,0
154,Southern Tier,241,183,58,180,122,58,61,61,0,27,27,0,27,27,0,0,0,0,61,61,0,0,0,0,61,61,0,153,95,58,153,95,58,0,0,0
155,Western NY,731,326,405,656,251,405,75,75,0,253,0,253,253,0,253,0,0,0,287,271,16,212,196,16,75,75,0,191,55,136,191,55,136,0,0,0
