,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,234,141,93,234,141,93,0,0,0,234,141,93,234,141,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,2033,906,1127,1966,839,1127,67,67,0,1085,322,763,1085,322,763,0,0,0,507,219,288,440,152,288,67,67,0,441,365,76,441,365,76,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,2469,1447,1022,2198,1447,751,271,0,271,597,321,276,597,321,276,0,0,0,1420,945,475,1420,945,475,0,0,0,452,181,271,181,181,0,271,0,271
124,Orange County (Southeast) PUMA,790,273,517,790,273,517,0,0,0,367,144,223,367,144,223,0,0,0,423,129,294,423,129,294,0,0,0,0,0,0,0,0,0,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1429,1060,369,1429,1060,369,0,0,0,751,382,369,751,382,369,0,0,0,678,678,0,678,678,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,794,312,482,770,312,458,24,0,24,612,130,482,588,130,458,24,0,24,182,182,0,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",66,66,0,66,66,0,0,0,0,66,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1960,938,1022,1758,938,820,202,0,202,558,286,272,452,286,166,106,0,106,1220,652,568,1220,652,568,0,0,0,182,0,182,86,0,86,96,0,96
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,4305,2586,1719,3744,2394,1350,561,192,369,1432,888,544,1397,888,509,35,0,35,2027,1280,747,1618,1161,457,409,119,290,846,418,428,729,345,384,117,73,44
130,Westchester County (Southwest)--Yonkers City PUMA,5836,3425,2411,3560,2173,1387,2276,1252,1024,1517,1123,394,633,239,394,884,884,0,2753,1393,1360,2051,1322,729,702,71,631,1566,909,657,876,612,264,690,297,393
131,Broome (Outer West) & Tioga Counties PUMA,129,129,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,129,129,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,735,462,273,603,410,193,132,52,80,376,103,273,244,51,193,132,52,80,359,359,0,359,359,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",5846,2588,3258,4825,2413,2412,1021,175,846,1270,569,701,1095,394,701,175,175,0,4311,1754,2557,3465,1754,1711,846,0,846,265,265,0,265,265,0,0,0,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,71,0,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,71,0,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1432,804,628,1432,804,628,0,0,0,585,224,361,585,224,361,0,0,0,847,580,267,847,580,267,0,0,0,0,0,0,0,0,0,0,0,0
136,Erie County (Northwest) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,5229,2655,2574,5001,2596,2405,228,59,169,1503,900,603,1503,900,603,0,0,0,2403,801,1602,2175,742,1433,228,59,169,1323,954,369,1323,954,369,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1570,1044,526,1570,1044,526,0,0,0,0,0,0,0,0,0,0,0,0,1244,718,526,1244,718,526,0,0,0,326,326,0,326,326,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",1073,652,421,215,157,58,858,495,363,0,0,0,0,0,0,0,0,0,215,157,58,215,157,58,0,0,0,858,495,363,0,0,0,858,495,363
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,2805,1284,1521,2578,1149,1429,227,135,92,432,197,235,432,197,235,0,0,0,2219,933,1286,1992,798,1194,227,135,92,154,154,0,154,154,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1696,686,1010,1615,605,1010,81,81,0,641,193,448,641,193,448,0,0,0,825,263,562,825,263,562,0,0,0,230,230,0,149,149,0,81,81,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1295,628,667,407,159,248,888,469,419,281,159,122,281,159,122,0,0,0,210,84,126,126,0,126,84,84,0,804,385,419,0,0,0,804,385,419
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,429,199,230,352,199,153,77,0,77,151,88,63,151,88,63,0,0,0,201,111,90,201,111,90,0,0,0,77,0,77,0,0,0,77,0,77
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3400,1876,1524,3020,1564,1456,380,312,68,607,327,280,607,327,280,0,0,0,2387,1448,939,2007,1136,871,380,312,68,406,101,305,406,101,305,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,822,156,666,822,156,666,0,0,0,104,0,104,104,0,104,0,0,0,522,79,443,522,79,443,0,0,0,196,77,119,196,77,119,0,0,0
146,Capital Region,1827,768,1059,1679,644,1035,148,124,24,619,211,408,495,87,408,124,124,0,1208,557,651,1184,557,627,24,0,24,0,0,0,0,0,0,0,0,0
147,Central NY,1193,652,541,812,366,446,381,286,95,489,197,292,489,197,292,0,0,0,509,283,226,184,30,154,325,253,72,195,172,23,139,139,0,56,33,23
148,Finger Lakes,3096,1131,1965,1771,787,984,1325,344,981,1492,461,1031,841,372,469,651,89,562,1176,543,633,843,328,515,333,215,118,428,127,301,87,87,0,341,40,301
149,Long Island,60265,31723,28542,50375,26383,23992,9890,5340,4550,10955,4740,6215,10856,4740,6116,99,0,99,34737,18394,16343,30589,16403,14186,4148,1991,2157,14573,8589,5984,8930,5240,3690,5643,3349,2294
150,Mid-Hudson,33943,16842,17101,26996,12841,14155,6947,4001,2946,9004,4015,4989,7593,3049,4544,1411,966,445,18566,9520,9046,14857,7316,7541,3709,2204,1505,6373,3307,3066,4546,2476,2070,1827,831,996
151,Mohawk Valley,46,0,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
152,New York City,121894,61511,60383,98959,51241,47718,22935,10270,12665,35131,16376,18755,31243,14516,16727,3888,1860,2028,66994,33553,33441,54521,28071,26450,12473,5482,6991,19769,11582,8187,13195,8654,4541,6574,2928,3646
153,North Country,286,0,286,286,0,286,0,0,0,0,0,0,0,0,0,0,0,0,286,0,286,286,0,286,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,364,275,89,333,275,58,31,0,31,27,27,0,27,27,0,0,0,0,61,61,0,61,61,0,0,0,0,276,187,89,245,187,58,31,0,31
155,Western NY,749,326,423,660,271,389,89,55,34,253,0,253,253,0,253,0,0,0,287,271,16,271,271,0,16,0,16,209,55,154,136,0,136,73,55,18
