,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
124,Putnam County PUMA,29528,16743,12785,94535.05872392305,104545,81426,15450,8129,7321,118813.28388349514,130137,106239,13793,8429,5364,68132.09439570797,80452,48771,285,185,100,56210.52631578947,77729,16400
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",783,225,558,72911.87739463602,40111,86137,538,50,488,89005.57620817843,65000,91465,245,175,70,37571.42857142857,33000,49000,0,0,0,#DIV/0!,0,0
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",15920,9513,6407,76577.4501884422,79587,72107,8266,4456,3810,92017.41761432374,98296,84673,7654,5057,2597,59902.93088581134,63102,53672,0,0,0,#DIV/0!,0,0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,29038,17589,11449,76883.20049590193,84794,64729,13660,8399,5261,87719.83572474378,90810,82786,14933,8810,6123,66796.31152481082,79010,49222,445,380,65,82723.82022471911,85926,64000
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,30959,18429,12530,71074.83510449305,78931,59518,11719,6122,5597,90711.33458486218,109820,69809,18165,11323,6842,59986.46242774567,65107,51511,1075,984,91,44377.3023255814,45836,28600
129,NYC-Manhattan Community District 10--Central Harlem PUMA,9643,5303,4340,109293.12662034636,118618,97898,8431,4774,3657,116740.63812121931,123047,108507,1212,529,683,57486.22112211221,78648,41095,0,0,0,#DIV/0!,0,0
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",237,124,113,29008.86075949367,30778,27067,119,53,66,41159.663865546216,70000,18000,118,71,47,16755.084745762713,1500,39800,0,0,0,#DIV/0!,0,0
131,NYC-Manhattan Community District 11--East Harlem PUMA,4608,2966,1642,109419.16232638889,123534,83921,3898,2487,1411,119477.03950743971,138512,85926,710,479,231,54200.0,45772,71675,0,0,0,#DIV/0!,0,0
132,Westchester County (Northwest) PUMA,25594,14982,10612,121597.56208486365,148300,83897,17815,9788,8027,141167.36087566658,182148,91195,7644,5059,2585,77490.5808477237,85796,61236,135,135,0,36544.22222222222,36544,0
133,Onondaga County (North) PUMA,45142,24628,20514,61159.95547383811,65849,55529,20981,11140,9841,75403.32634288166,84407,65210,23518,12958,10560,49091.714006293056,51111,46613,643,530,113,37801.85069984448,36133,45628
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,9516,5814,3702,76727.89533417403,78230,74367,7636,4675,2961,80867.20429544264,78329,84874,1880,1139,741,59915.255319148935,77827,32382,0,0,0,#DIV/0!,0,0
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,7829,3873,3956,60988.674160173716,55363,66495,6008,2417,3591,64080.530958721705,55308,69984,1391,1159,232,46001.725377426315,51964,16215,430,297,133,66270.0,69077,60000
136,Genesee & Orleans Counties PUMA,32631,19421,13210,47921.52781097729,52217,41605,6666,3263,3403,67400.28712871287,72465,62543,24088,14731,9357,43067.872550647626,48266,34883,1877,1427,450,41032.576451784764,46707,23036
137,Westchester County (Central)--White Plains City PUMA,33174,20150,13024,142160.91731476458,171360,96985,24136,14262,9874,165239.36476632417,203243,110346,8174,5024,3150,86492.04343038904,106173,55102,864,864,0,24123.84259259259,24123,0
138,Saratoga County (South & Central) PUMA,37350,21092,16258,70865.31949129853,78980,60337,20786,11025,9761,79330.02314057539,94518,62174,15902,9789,6113,61708.6669601308,63416,58973,662,278,384,25037.16012084592,10779,35359
139,Monroe County (South) PUMA,53099,31123,21976,85486.7650991544,101850,62312,33406,19714,13692,105408.68263186254,128800,71728,19693,11409,8284,51692.4434062865,55282,46747,0,0,0,#DIV/0!,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,8310,4625,3685,53252.42478941035,57854,47476,3215,1292,1923,71503.53032659409,91160,58296,4292,2589,1703,44078.54147250699,49595,35691,803,744,59,29213.823163138233,28754,35000
141,St. Lawrence County PUMA,28875,16451,12424,45352.44003463203,51743,36889,8552,4755,3797,62238.11389148737,73209,48498,19223,10959,8264,38792.25178171982,43698,32286,1100,737,363,28716.272727272728,32879,20263
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,17654,10029,7625,94729.94301574714,111533,72628,9058,5194,3864,126088.40516670347,153328,89471,8350,4589,3761,62822.87904191617,68969,55323,246,246,0,23100.0,23100,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5112,3007,2105,84558.57961658842,87183,80808,2557,1512,1045,96037.09777082519,115487,67893,2274,1358,916,76782.14599824099,59800,101958,281,137,144,43039.14590747331,46233,40000
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1211,673,538,92356.8455821635,121000,56525,772,542,230,122678.67875647669,135063,93493,439,131,308,39034.62414578588,62816,28919,0,0,0,#DIV/0!,0,0
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,34113,20690,13423,82898.27499780142,93082,67200,17339,10224,7115,95975.87259934252,111941,73033,16440,10132,6308,67592.09245742092,71931,60621,334,334,0,157392.8143712575,157392,0
146,Capital Region,319794,172683,147111,500036.54502962745,544978,445854,125652,61503,64149,658372.0244840232,805137,526541,184649,104447,80202,401819.02354987594,419343,379431,9493,6733,2760,367080.70055115776,268482,687955
147,Central NY,228176,127063,101113,327662.83917818125,362103,284401,86089,45196,40893,433730.0396190621,497941,364457,134662,76132,58530,264948.4729409901,287268,234961,7425,5735,1690,229441.30573028015,249339,169571
148,Finger Lakes,340982,193820,147162,552531.9639888086,616888,468175,136680,70225,66455,730435.8454269151,860789,592111,192250,114469,77781,432870.31915117276,472620,376167,12052,9126,2926,#DIV/0!,344222,175402
149,Long Island,615605,360646,254959,2337699.6673319302,2687050,1827512,315567,174218,141349,2834826.3858340075,3378186,2148844,288506,177305,111201,1699142.8833129148,1902572,1374782,11532,9123,2409,#DIV/0!,1335189,1201492
150,Mid-Hudson,461938,261431,200507,1607111.7683416854,1837761,1287129,241574,127932,113642,1971520.8797256325,2314460,1546625,208891,124642,84249,1127479.8572739325,1235604,960703,11473,8857,2616,671350.6585787811,684613,512226
151,Mohawk Valley,135893,75547,60346,199036.40788685216,223785,168492,39028,18642,20386,278180.4670508746,332951,225750,91137,52302,38835,167222.78371614413,187290,140110,5728,4603,1125,143018.66381874066,151418,94584
152,New York City,820341,451792,368549,4508645.094666008,5083655,3837557,600098,311974,288124,#DIV/0!,5535303,4154509,207277,129805,77472,3422482.2632031976,3820162,2804532,12966,10013,2953,#DIV/0!,1326756,517068
153,North Country,122504,70757,51747,144248.22197067566,161748,119617,34855,17944,16911,205000.5503327687,242097,159462,81644,48171,33473,123132.98250027408,136627,103946,6005,4642,1363,89508.3364002697,99170,60671
154,Southern Tier,185868,102582,83286,320964.8704909158,363903,268860,61211,29965,31246,436508.32768619736,528823,350143,115765,65795,49970,257583.61763528473,286116,221037,8892,6822,2070,204855.42935290394,228223,139719
155,Western NY,388833,219371,169462,623981.2734828813,695537,530019,145086,74946,70140,811985.3972724974,942628,672626,232146,135499,96647,522818.03635745123,585801,435187,11601,8926,2675,385569.4870537439,438652,214723
