,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,21835,13881,7954,39964.32589878635,37909.34500396225,43550.59567513201,7511,4629,2882,49429.554786313405,45704.48217757615,55412.678001387925,11524,6930,4594,36372.836688649775,37011.61183261183,35409.25119721376,2800,2322,478,29355.39285714286,25048.70801033592,50276.15062761506
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",5775,2330,3445,87377.41645021645,99355.36480686696,79276.2206095791,5258,1939,3319,91216.48535564853,111441.82568334193,79400.59656523049,517,391,126,48333.26885880077,39417.64705882353,76000.0,0,0,0,#DIV/0!,0.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,2953,1734,1219,67425.73653911277,67532.12226066897,67274.40525020509,2083,1129,954,81663.37013922227,87843.48981399469,74349.58071278826,870,605,265,33337.24137931035,29628.760330578512,41803.77358490566,0,0,0,#DIV/0!,0.0,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",8335,4206,4129,42202.315536892624,40036.56680932002,44408.45240978445,2415,785,1630,45441.20082815735,48825.47770700637,43811.34969325153,5643,3288,2355,36718.713450292395,38712.77372262774,33934.64968152866,277,133,144,125675.4512635379,20888.72180451128,222457.63888888888
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",33302,19195,14107,57021.331691790285,55907.22834071373,58537.260934287944,13235,6420,6815,73924.78201737817,79893.43457943926,68302.07483492297,16966,10312,6654,48305.61051514794,46848.27269200931,50564.11181244364,3101,2463,638,32562.692679780717,31313.03694681283,37386.990595611285
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,31187,20308,10879,39352.83964472376,38605.48109119559,40747.945583233755,7132,3775,3357,66782.36960179472,71647.30066225166,61311.67709264224,18112,11491,6621,33285.63659452297,33190.327212601165,33451.0496903791,5943,5042,901,24926.08110381962,26208.151527171758,17751.609322974473
45,Saratoga County (Outer) PUMA,1299,1010,289,107608.16012317168,120719.80198019803,61785.46712802768,1175,1010,165,115269.78723404255,120719.80198019803,81909.09090909091,124,0,124,35008.06451612903,0.0,35008.06451612903,0,0,0,#DIV/0!,0.0,0.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",9010,5251,3759,41269.34295227525,48888.37935631308,30626.203777600425,2938,1840,1098,51487.88291354663,54432.934782608696,46552.64116575592,4616,2616,2000,37763.210571923744,46998.04281345566,25684.05,1456,795,661,31765.384615384617,42275.9748427673,19124.054462934946
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",23822,13562,10260,68133.15389136093,77063.05530157794,56329.321247563355,14149,7468,6681,79388.66859848752,89058.1328334226,68580.17302798982,8503,5179,3324,53864.532517934844,66914.15717319946,33532.40072202166,1170,915,255,35715.89743589744,36606.120218579235,32521.56862745098
48,Wayne & Seneca Counties PUMA,561,214,347,151278.60962566844,59971.96261682243,207588.76080691643,258,117,141,264406.9767441861,50000.0,442319.1489361702,303,97,206,54951.485148514854,72000.0,46923.78640776699,0,0,0,#DIV/0!,0.0,0.0
49,Schenectady County--Schenectady City PUMA,4129,2583,1546,94697.18333736982,120215.13743708866,52062.723156532986,2498,1756,742,97558.99519615693,112774.8861047836,61549.4204851752,1438,827,611,95711.40472878999,136013.30108827085,41162.0294599018,193,0,193,50100.0,0.0,50100.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,12348,6934,5414,75496.98137350178,88837.42140178829,58411.16475803473,7448,4061,3387,99074.30531686358,121263.57547402117,72469.4555653971,4602,2768,1834,39996.19730551934,43761.524566473985,34313.30425299891,298,105,193,34459.06040268456,23003.809523809523,40691.19170984456
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,7375,4117,3258,123345.45898305085,158642.29778965266,78742.30202578269,4667,2630,2037,150311.06920934218,188096.0228136882,101526.37211585665,2306,1487,819,85985.16912402428,106548.6213853396,48649.57264957265,402,0,402,24600.0,0.0,24600.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,8271,5199,3072,50294.99455930359,53751.58684362377,44445.1171875,1891,769,1122,69548.06980433634,98266.5799739922,49864.88413547237,5026,3600,1426,49191.046557898924,49628.88888888889,48085.69424964937,1354,830,524,27503.914327917282,30389.75903614458,22932.824427480915
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",11226,7893,3333,137062.96080527347,146327.12504751046,115124.15241524152,8214,6097,2117,168573.1918675432,178419.87830080368,140214.5488899386,2952,1736,1216,51662.80487804878,37807.60368663594,71442.92763157895,60,60,0,25000.0,25000.0,0.0
54,Columbia & Greene Counties PUMA,543,443,100,76085.54696132596,87391.53950338601,26000.0,111,111,0,226540.54054054053,226540.54054054053,0.0,335,284,51,39732.692537313436,42198.77464788732,26000.0,97,48,49,29463.917525773195,33000.0,26000.0
