,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
85,Warren & Washington Counties PUMA,96.30681818181817,95.15828677839852,100.0,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,86.2691131498471,78.79564381806534,93.09537741369222,90.80039853869147,86.87825675035529,100.0,87.21804511278195,87.21804511278195,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,83.76903188738868,100.0,71.56517362858581,62.12433100041169,62.50922509225092,61.63873370577281,100.0,#DIV/0!,100.0
88,Onondaga County (Central)--Syracuse City PUMA,64.86666666666666,55.33088235294118,90.0485436893204,73.83093525179856,76.67887667887669,65.8703071672355,21.568627450980394,34.70031545741325,0.0
89,Westchester County (Central)--White Plains City PUMA,87.17825585862467,91.98825503355704,83.11481218993622,73.6483309826046,100.0,47.197362223268954,75.59726962457339,73.1203007518797,100.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,83.63563079403467,100.0,79.1044776119403,66.97581980788341,78.19660014781967,57.863145258103245,90.32258064516128,87.75510204081633,100.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",85.47530536378119,93.24986390854654,78.0715396578538,88.68488471391973,98.1981981981982,71.78423236514523,100.0,100.0,100.0
92,Cattaraugus & Allegany Counties PUMA,89.54802259887006,82.94930875576037,100.0,100.0,100.0,#DIV/0!,100.0,100.0,#DIV/0!
93,Oswego County PUMA,44.44444444444444,37.00787401574803,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",82.38765320018156,91.2850812407681,76.83803206191267,82.76918885786283,83.60038844379703,81.7067494181536,92.43520192887281,93.13761467889908,89.20741989881957
95,Monroe County (East) PUMA,77.89266371245692,55.14485514485514,100.0,58.27272727272727,100.0,32.5,#DIV/0!,#DIV/0!,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,93.7591561675945,97.41657696447793,91.23545432037633,66.03638958259009,83.26910725754657,44.50240770465489,84.23529411764706,100.0,24.507042253521128
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",97.27416798732172,100.0,95.30311305297651,90.6184850590688,87.43016759776536,100.0,76.27570449352628,100.0,34.96868475991649
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",86.94902261402837,96.61549197487787,75.17006802721087,69.28219563687544,80.57553956834532,51.51652331371661,73.09027777777779,77.22308892355694,39.55696202531646
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",100.0,100.0,100.0,69.77531548168668,69.6551724137931,69.97538966365873,50.92748735244519,100.0,0.0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",92.66046055854973,98.35518474374256,88.6855241264559,83.1719532554257,97.44421132939158,63.174772848743984,51.59663865546219,54.38996579247435,43.76996805111821
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",88.09164623797851,98.53567171803167,75.13205155292626,81.214848143982,78.19843342036553,100.0,0.0,#DIV/0!,0.0
102,Chautauqua County PUMA,100.0,100.0,100.0,100.0,100.0,#DIV/0!,100.0,100.0,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,91.18495442482981,86.9407158836689,94.16617560400708,82.87218152073405,85.54586182504126,78.80580957504034,53.50877192982456,59.95762711864406,46.590909090909086
104,Erie County (West Central)--Buffalo City (East) PUMA,84.13793103448276,55.769230769230774,100.0,80.29962546816479,100.0,0.0,76.49769585253456,100.0,41.040462427745666
105,Genesee & Orleans Counties PUMA,100.0,#DIV/0!,100.0,71.07438016528926,100.0,58.08383233532935,100.0,100.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",82.42850588775042,85.03359804520464,79.81623277182236,88.98926197375148,95.92050209205021,82.36078692897632,100.0,100.0,100.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",100.0,#DIV/0!,100.0,86.61417322834646,82.29166666666666,100.0,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,87.33375554148195,100.0,82.8030954428203,83.95792241946089,91.60045402951191,73.4375,80.46387154326494,73.48668280871671,100.0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",84.92296404988994,84.472049689441,85.43461237274863,78.89502762430939,86.46362098138748,74.0188953488372,72.20843672456576,69.61792799412197,80.0
