,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
0,Total Geo,41.46895252549944,37.758317677716505,45.20473559358435,44.53745897043926,45.72583479789103,43.341029120337375,13.993588504061302,16.51584752439246,11.454235286078273
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,65.48101732399557,69.953474410926,62.38169526781071,24.530040545521565,24.19330631847516,24.763390535621426,9.98894213048286,5.853219270598829,12.854914196567863
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,36.829646559464535,34.338872832369944,38.883097542814596,58.803362990776264,57.47832369942196,59.895755770662696,4.366990449759204,8.182803468208093,1.2211466865227105
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,68.88358778625954,73.23389268696913,65.1689368476915,21.83206106870229,16.57344106070023,26.322306739784185,9.284351145038167,10.192666252330639,8.508756412524324
4,Madison & Cortland Counties PUMA,15.0997150997151,19.736842105263158,11.557788944723619,72.07977207977207,50.6578947368421,88.44221105527639,12.82051282051282,29.605263157894733,0.0
5,Ontario & Yates Counties PUMA,72.77486910994764,79.0909090909091,68.83852691218131,19.19720767888307,0.0,31.1614730878187,8.027923211169284,20.909090909090907,0.0
6,Monroe County (Central)--Greece & Gates Towns PUMA,35.123647604327665,37.3063973063973,32.18495013599274,52.666151468315306,49.023569023569024,57.57026291931096,12.210200927357032,13.670033670033671,10.244786944696283
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,58.54792296908433,59.11602209944752,58.1888246628131,38.286726186084266,37.1499333206325,39.00529865125241,3.1653508448314027,3.7340445799199844,2.8058766859344892
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",12.954796030871002,3.781882145998241,28.360413589364846,61.9625137816979,76.69305189094108,37.22304283604136,25.08269018743109,19.525065963060687,34.416543574593796
9,NYC-Manhattan Community District 8--Upper East Side PUMA,88.46875136290288,89.23175827708133,87.94498381877023,8.630991321034498,3.642987249544627,12.055016181229773,2.900257316062628,7.125254473374048,0.0
10,Suffolk County (Southwest)--Islip Town (South) PUMA,57.79425393883225,61.059795819154104,55.78190533253446,18.09082483781279,26.689353427321343,12.7920910724985,24.11492122335496,12.250850753524551,31.426003594967046
11,Erie County (Northwest) PUMA,38.27433628318584,28.19414703783012,49.0465293668955,45.98082595870206,63.45467523197716,27.307398932112893,15.744837758112096,8.35117773019272,23.64607170099161
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",49.68776136046836,44.395022802770114,54.878789552156384,41.561193197658206,44.456956252463264,38.72107791705782,8.751045441873432,11.148020944766623,6.400132530785798
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,17.73211992630227,20.852147736482575,14.826396376967867,63.742951259002844,66.5393076299641,61.13866724175113,18.52492881469488,12.608544633553317,24.034936381281
14,Rockland County (North)--New City & Congers PUMA,34.55379632961497,29.92831541218638,39.21604046242775,47.06729039222742,56.039426523297486,38.023843930635834,18.37891327815761,14.032258064516128,22.760115606936417
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",54.861111111111114,40.700808625336926,69.91404011461319,27.361111111111114,32.34501347708895,22.063037249283667,17.77777777777778,26.954177897574123,8.022922636103152
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,34.09288571925552,31.11633875106929,37.61874604179861,41.23035890299762,42.47219846022241,39.75934135528816,24.676755377746854,26.411462788708295,22.621912602913234
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,39.01668684529136,33.834265920596856,44.0740548130428,48.204979733642155,49.91739941380229,46.53388111706277,12.778333421066485,16.248334665600854,9.392064069894431
18,Tompkins County PUMA,86.13376835236541,90.77637690776376,82.91110087517272,12.262098966829798,8.49369608493696,14.877936434822661,1.6041326808047853,0.7299270072992701,2.210962690004606
