,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,50.771481796687524,49.69071964731358,51.67625014226177,41.55381257147884,40.56499840509512,42.59462509698808,31.623188023710032,31.652475018470287,31.581253205676184
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,32.676611314382214,31.77429736108131,33.37779259753251,4.633107938893063,0.0,7.769844603107938,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,85.6477373558119,89.95265649658076,82.50863060989643,87.67351471404776,94.62602137020741,82.1730482347091,100.0,100.0,100.0
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,31.070785427344504,35.53041018387553,26.791530944625407,21.41823444283647,42.87769784172662,10.595065312046444,10.16548463356974,23.56164383561644,0.0
4,Madison & Cortland Counties PUMA,100.0,100.0,100.0,40.40816326530612,0.0,58.92857142857143,0.0,0.0,#DIV/0!
5,Ontario & Yates Counties PUMA,89.20863309352518,100.0,81.48148148148148,72.27272727272728,#DIV/0!,72.27272727272728,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,21.67216721672167,35.55956678700361,0.0,83.93250183418928,79.67032967032966,88.81889763779527,43.037974683544306,32.51231527093596,61.94690265486725
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,94.3289224952741,92.16886883660973,95.71605960264901,86.66409712854114,100.0,78.63538129052176,100.0,100.0,100.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",81.70212765957446,0.0,100.0,94.21296296296296,100.0,90.07936507936508,85.71428571428571,61.59420289855072,100.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,24.545230465861472,21.69788664745437,26.528393409718156,28.196058615462356,39.11764705882353,25.930445393532644,52.48508946322068,52.48508946322068,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,51.94848084544253,47.77015437392796,54.56498388829216,100.0,100.0,100.0,16.69254658385093,74.89539748953975,3.4318398474737846
11,Erie County (Northwest) PUMA,39.189189189189186,63.29113924050633,24.336973478939157,42.582197273456295,37.34533183352081,55.58659217877096,0.0,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",46.46498788800631,44.28662827895074,48.178341384863124,48.62489938288167,48.06231003039514,49.258414147176275,41.15960496973558,43.63636363636363,36.9283865401208
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,23.604060913705585,34.89026449071469,9.018181818181818,37.479197687658754,35.16617365582043,39.823633156966494,13.200723327305605,8.44811753902663,15.522655899506505
14,Rockland County (North)--New City & Congers PUMA,71.10127570945066,65.1497005988024,75.67941040994933,58.428899082568805,62.29613047649505,52.68408551068884,50.75868820362213,61.813537675606646,43.888888888888886
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",47.848101265822784,47.019867549668874,48.36065573770492,46.192893401015226,11.666666666666666,100.0,100.0,100.0,100.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,26.375128117526476,34.58620689655172,18.31415030467163,25.007587253414265,28.890176760359314,20.739088881809494,13.36936090225564,12.267206477732794,14.893617021276595
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,48.06395035078251,51.69318002835092,45.34513274336283,42.96478296478297,37.80292516280559,48.36835046937863,35.83934088568486,23.745490324696622,56.25692137320044
18,Tompkins County PUMA,45.86489898989899,50.80409356725146,42.11111111111111,81.98198198198197,100.0,74.68354430379746,100.0,#DIV/0!,100.0
19,Dutchess County (Southwest) PUMA,65.49597855227883,43.704600484261505,82.82001924927815,43.21133412042503,30.746043707611154,51.2372634643377,74.93112947658402,74.93112947658402,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,62.41941260744986,65.67577548005909,59.35326842837274,51.47222222222222,51.297105406881485,51.65347654041832,62.70866141732283,59.34690014197823,69.39736346516008
21,Westchester County (Northwest) PUMA,52.73601924233313,56.87782805429864,49.44224541201871,34.11270983213429,30.679933665008292,38.179436804191226,40.45485871812543,49.4859186410371,10.075187969924812
22,Albany County (Outside Albany City) PUMA,80.0208550573514,79.29532858273951,80.82855883649185,44.343617664851784,51.81268882175226,39.354187689202824,72.49190938511327,#DIV/0!,72.49190938511327
23,Monroe County (South) PUMA,67.34808702175545,60.12861736334405,75.3257007500987,87.42985409652077,100.0,80.1418439716312,25.454545454545453,34.852546916890084,14.308426073131955
24,Jefferson & Lewis Counties PUMA,18.090185676392572,15.059687786960515,22.236180904522612,47.653806047966626,68.14814814814815,39.62264150943396,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",17.27941176470588,0.0,23.15270935960591,86.65183537263627,88.21917808219179,85.58052434456928,0.0,0.0,#DIV/0!
26,Erie County (Central) PUMA,54.78589420654912,43.58974358974359,65.5940594059406,74.38752783964365,67.67392832044975,100.0,100.0,#DIV/0!,100.0
27,St. Lawrence County PUMA,55.44041450777202,41.891891891891895,100.0,44.183949504057715,32.234432234432234,55.772646536412076,29.411764705882355,#DIV/0!,29.411764705882355
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",10.637905604719764,10.247275775356245,10.944700460829493,6.20799434029006,2.5778372949447603,10.273715785526809,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,75.09181969949917,82.51231527093597,66.3019693654267,94.14726242920075,100.0,91.68900804289544,53.8083538083538,53.8083538083538,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,24.168783828565115,30.38265306122449,19.42333917786869,31.41193927633832,30.330540037243946,32.452407614781634,2.834008097165992,0.0,5.859969558599695
31,Cayuga & Onondaga (South) Counties PUMA,86.95014662756599,100.0,71.38263665594855,39.34426229508197,39.34426229508197,#DIV/0!,100.0,#DIV/0!,100.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,94.70672389127324,89.66480446927375,100.0,37.42847526085493,46.705710102489014,34.659090909090914,100.0,100.0,#DIV/0!
33,Fulton & Montgomery Counties PUMA,0.0,#DIV/0!,0.0,69.23076923076923,100.0,53.62318840579711,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,72.28400342172797,73.93617021276596,70.74380165289256,71.91930207197382,65.05125815470643,81.60315374507228,63.69565217391304,58.457711442786064,100.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,92.76846679081316,96.5991902834008,90.38751887267237,65.63153492262651,57.24651518044682,75.77998613357984,87.51047778709136,89.6694214876033,84.1541755888651
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,82.11678832116789,68.9873417721519,100.0,36.947218259629096,22.844827586206897,64.55696202531645,0.0,#DIV/0!,0.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,62.31343283582089,50.0,70.33450704225352,82.57099501409061,83.81672971836906,81.24440465532676,53.0684500393391,60.87470449172577,37.529411764705884
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",32.97362110311751,25.380228136882128,45.94155844155844,4.272151898734177,7.885868344192317,0.0,1.34185303514377,0.0,2.0989505247376314
