,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
127,Onondaga County (North) PUMA,260,0,260,260,0,260,0,0,0,260,0,260,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,699,393,306,615,393,222,84,0,84,260,115,145,260,115,145,0,0,0,364,203,161,280,203,77,84,0,84,75,75,0,75,75,0,0,0,0
129,Monroe County (North & West) PUMA,79,79,0,79,79,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,942,847,95,802,707,95,140,140,0,151,97,54,54,0,54,97,97,0,244,203,41,244,203,41,0,0,0,547,547,0,504,504,0,43,43,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1407,588,819,946,588,358,461,0,461,82,0,82,0,0,0,82,0,82,967,588,379,588,588,0,379,0,379,358,0,358,358,0,358,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,2063,1302,761,1283,918,365,780,384,396,528,528,0,391,391,0,137,137,0,1056,616,440,817,452,365,239,164,75,479,158,321,75,75,0,404,83,321
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1482,779,703,1206,564,642,276,215,61,285,135,150,150,0,150,135,135,0,1197,644,553,1056,564,492,141,80,61,0,0,0,0,0,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1423,992,431,1194,992,202,229,0,229,588,510,78,510,510,0,78,0,78,788,435,353,637,435,202,151,0,151,47,47,0,47,47,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,128,128,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1984,722,1262,1650,722,928,334,0,334,432,218,214,388,218,170,44,0,44,1070,438,632,845,438,407,225,0,225,482,66,416,417,66,351,65,0,65
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,7808,5278,2530,7201,4827,2374,607,451,156,852,435,417,696,435,261,156,0,156,3657,2141,1516,3657,2141,1516,0,0,0,3299,2702,597,2848,2251,597,451,451,0
138,Putnam County PUMA,1111,925,186,937,751,186,174,174,0,292,292,0,118,118,0,174,174,0,819,633,186,819,633,186,0,0,0,0,0,0,0,0,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3490,1789,1701,3068,1789,1279,422,0,422,681,166,515,531,166,365,150,0,150,2305,1186,1119,2033,1186,847,272,0,272,504,437,67,504,437,67,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,663,270,393,663,270,393,0,0,0,416,127,289,416,127,289,0,0,0,143,143,0,143,143,0,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1097,712,385,442,140,302,655,572,83,302,0,302,302,0,302,0,0,0,655,572,83,0,0,0,655,572,83,140,140,0,140,140,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",665,445,220,665,445,220,0,0,0,121,121,0,121,121,0,0,0,0,286,136,150,286,136,150,0,0,0,258,188,70,258,188,70,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,707,404,303,507,296,211,200,108,92,260,108,152,152,0,152,108,108,0,355,296,59,355,296,59,0,0,0,92,0,92,0,0,0,92,0,92
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1236,723,513,865,723,142,371,0,371,290,290,0,290,290,0,0,0,0,396,96,300,238,96,142,158,0,158,550,337,213,337,337,0,213,0,213
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",851,389,462,504,267,237,347,122,225,81,47,34,47,47,0,34,0,34,770,342,428,457,220,237,313,122,191,0,0,0,0,0,0,0,0,0
146,Capital Region,2343,1395,948,2208,1395,813,135,0,135,798,513,285,798,513,285,0,0,0,1074,595,479,939,595,344,135,0,135,471,287,184,471,287,184,0,0,0
147,Central NY,1867,1353,514,1544,1106,438,323,247,76,722,373,349,642,293,349,80,80,0,936,771,165,860,771,89,76,0,76,209,209,0,42,42,0,167,167,0
148,Finger Lakes,1767,768,999,1273,590,683,494,178,316,256,79,177,256,79,177,0,0,0,912,378,534,418,200,218,494,178,316,599,311,288,599,311,288,0,0,0
149,Long Island,49550,30401,19149,40561,27436,13125,8989,2965,6024,9220,4986,4234,7336,4641,2695,1884,345,1539,28340,17370,10970,22570,15444,7126,5770,1926,3844,11990,8045,3945,10655,7351,3304,1335,694,641
150,Mid-Hudson,27950,18434,9516,22372,16178,6194,5578,2256,3322,6752,2539,4213,5762,2243,3519,990,296,694,15118,10543,4575,11542,9138,2404,3576,1405,2171,6080,5352,728,5068,4797,271,1012,555,457
151,Mohawk Valley,164,11,153,153,0,153,11,11,0,15,0,15,15,0,15,0,0,0,138,0,138,138,0,138,0,0,0,11,11,0,0,0,0,11,11,0
152,New York City,104761,59749,45012,90152,55141,35011,14609,4608,10001,31063,17062,14001,27416,15673,11743,3647,1389,2258,53201,27954,25247,45005,25715,19290,8196,2239,5957,20497,14733,5764,17731,13753,3978,2766,980,1786
153,North Country,1462,948,514,948,948,0,514,0,514,565,565,0,565,565,0,0,0,0,897,383,514,383,383,0,514,0,514,0,0,0,0,0,0,0,0,0
154,Southern Tier,542,519,23,519,519,0,23,0,23,154,154,0,154,154,0,0,0,0,347,324,23,324,324,0,23,0,23,41,41,0,41,41,0,0,0,0
155,Western NY,1950,635,1315,1751,487,1264,199,148,51,1224,278,946,1224,278,946,0,0,0,587,357,230,388,209,179,199,148,51,139,0,139,139,0,139,0,0,0
