,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
116,Westchester County (Northeast) PUMA,655,333,322,655,333,322,0,0,0,443,228,215,443,228,215,0,0,0,107,0,107,107,0,107,0,0,0,105,105,0,105,105,0,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,1459,843,616,1061,460,601,398,383,15,265,0,265,265,0,265,0,0,0,302,83,219,302,83,219,0,0,0,892,760,132,494,377,117,398,383,15
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,1598,670,928,1598,670,928,0,0,0,203,0,203,203,0,203,0,0,0,1063,670,393,1063,670,393,0,0,0,332,0,332,332,0,332,0,0,0
119,Dutchess County (North & East) PUMA,1021,842,179,1021,842,179,0,0,0,131,71,60,131,71,60,0,0,0,866,747,119,866,747,119,0,0,0,24,24,0,24,24,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,3197,1815,1382,3144,1762,1382,53,53,0,488,222,266,488,222,266,0,0,0,1208,506,702,1155,453,702,53,53,0,1501,1087,414,1501,1087,414,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,295,295,0,295,295,0,0,0,0,154,154,0,154,154,0,0,0,0,141,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",825,784,41,825,784,41,0,0,0,41,0,41,41,0,41,0,0,0,784,784,0,784,784,0,0,0,0,0,0,0,0,0,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",287,250,37,287,250,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,37,0,37,0,0,0,250,250,0,250,250,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,994,697,297,994,697,297,0,0,0,116,0,116,116,0,116,0,0,0,650,469,181,650,469,181,0,0,0,228,228,0,228,228,0,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1456,869,587,1456,869,587,0,0,0,1456,869,587,1456,869,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,3032,2374,658,2899,2241,658,133,133,0,1034,702,332,957,625,332,77,77,0,1998,1672,326,1942,1616,326,56,56,0,0,0,0,0,0,0,0,0,0
127,Onondaga County (North) PUMA,260,0,260,260,0,260,0,0,0,260,0,260,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,699,393,306,699,393,306,0,0,0,260,115,145,260,115,145,0,0,0,364,203,161,364,203,161,0,0,0,75,75,0,75,75,0,0,0,0
129,Monroe County (North & West) PUMA,79,79,0,79,79,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,942,847,95,942,847,95,0,0,0,151,97,54,151,97,54,0,0,0,244,203,41,244,203,41,0,0,0,547,547,0,547,547,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1421,684,737,995,258,737,426,426,0,0,0,0,0,0,0,0,0,0,967,588,379,637,258,379,330,330,0,454,96,358,358,0,358,96,96,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,1989,1302,687,1844,1157,687,145,145,0,528,528,0,452,452,0,76,76,0,1056,616,440,987,547,440,69,69,0,405,158,247,405,158,247,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1482,779,703,1388,685,703,94,94,0,285,135,150,285,135,150,0,0,0,1197,644,553,1103,550,553,94,94,0,0,0,0,0,0,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1423,992,431,1423,992,431,0,0,0,588,510,78,588,510,78,0,0,0,788,435,353,788,435,353,0,0,0,47,47,0,47,47,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,128,128,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1984,722,1262,1892,630,1262,92,92,0,432,218,214,340,126,214,92,92,0,1070,438,632,1070,438,632,0,0,0,482,66,416,482,66,416,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,7808,5278,2530,7808,5278,2530,0,0,0,852,435,417,852,435,417,0,0,0,3657,2141,1516,3657,2141,1516,0,0,0,3299,2702,597,3299,2702,597,0,0,0
138,Putnam County PUMA,1111,925,186,1111,925,186,0,0,0,292,292,0,292,292,0,0,0,0,819,633,186,819,633,186,0,0,0,0,0,0,0,0,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3491,1855,1636,3224,1789,1435,267,66,201,616,166,450,531,166,365,85,0,85,2371,1252,1119,2189,1186,1003,182,66,116,504,437,67,504,437,67,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,663,270,393,663,270,393,0,0,0,416,127,289,416,127,289,0,0,0,143,143,0,143,143,0,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1435,712,723,1097,712,385,338,0,338,302,0,302,302,0,302,0,0,0,993,572,421,655,572,83,338,0,338,140,140,0,140,140,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",665,445,220,665,445,220,0,0,0,121,121,0,121,121,0,0,0,0,286,136,150,286,136,150,0,0,0,258,188,70,258,188,70,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,760,457,303,707,404,303,53,53,0,260,108,152,260,108,152,0,0,0,408,349,59,355,296,59,53,53,0,92,0,92,92,0,92,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1236,723,513,1236,723,513,0,0,0,290,290,0,290,290,0,0,0,0,396,96,300,396,96,300,0,0,0,550,337,213,550,337,213,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",851,389,462,851,389,462,0,0,0,81,47,34,81,47,34,0,0,0,770,342,428,770,342,428,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,2343,1395,948,2343,1395,948,0,0,0,798,513,285,798,513,285,0,0,0,1074,595,479,1074,595,479,0,0,0,471,287,184,471,287,184,0,0,0
147,Central NY,2082,1353,729,1867,1353,514,215,0,215,722,373,349,722,373,349,0,0,0,1151,771,380,936,771,165,215,0,215,209,209,0,209,209,0,0,0,0
148,Finger Lakes,1767,768,999,1767,768,999,0,0,0,256,79,177,256,79,177,0,0,0,912,378,534,912,378,534,0,0,0,599,311,288,599,311,288,0,0,0
149,Long Island,50265,30471,19794,48285,29680,18605,1980,791,1189,8997,4986,4011,8845,4910,3935,152,76,76,29186,17274,11912,27644,16725,10919,1542,549,993,12082,8211,3871,11796,8045,3751,286,166,120
150,Mid-Hudson,28172,18255,9917,27364,18174,9190,808,81,727,6752,2539,4213,6752,2539,4213,0,0,0,15201,10364,4837,14532,10283,4249,669,81,588,6219,5352,867,6080,5352,728,139,0,139
151,Mohawk Valley,164,11,153,164,11,153,0,0,0,15,0,15,15,0,15,0,0,0,138,0,138,138,0,138,0,0,0,11,11,0,11,11,0,0,0,0
152,New York City,105261,61401,43860,100420,58505,41915,4841,2896,1945,31089,17317,13772,29784,16376,13408,1305,941,364,53197,28757,24440,50738,27575,23163,2459,1182,1277,20975,15327,5648,19898,14554,5344,1077,773,304
153,North Country,1179,948,231,1179,948,231,0,0,0,565,565,0,565,565,0,0,0,0,614,383,231,614,383,231,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,542,519,23,542,519,23,0,0,0,154,154,0,154,154,0,0,0,0,347,324,23,347,324,23,0,0,0,41,41,0,41,41,0,0,0,0
155,Western NY,2035,635,1400,1899,635,1264,136,0,136,1309,278,1031,1224,278,946,85,0,85,587,357,230,536,357,179,51,0,51,139,0,139,139,0,139,0,0,0
