,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",15503,7816,7687,13155,7266,5889,2348,550,1798,4052,1107,2945,3604,989,2615,448,118,330,8960,4888,4072,7642,4456,3186,1318,432,886,2491,1821,670,1909,1821,88,582,0,582
114,Suffolk County (Northwest)--Smithtown Town PUMA,2805,1403,1402,2125,1403,722,680,0,680,1415,587,828,1057,587,470,358,0,358,1390,816,574,1068,816,252,322,0,322,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,3047,1376,1671,2642,1183,1459,405,193,212,825,355,470,825,355,470,0,0,0,2222,1021,1201,1817,828,989,405,193,212,0,0,0,0,0,0,0,0,0
116,Westchester County (Northeast) PUMA,2006,1275,731,1324,951,373,682,324,358,958,585,373,958,585,373,0,0,0,681,526,155,202,202,0,479,324,155,367,164,203,164,164,0,203,0,203
117,NYC-Brooklyn Community District 4--Bushwick PUMA,14521,8332,6189,12179,7440,4739,2342,892,1450,3214,1073,2141,3085,1073,2012,129,0,129,8757,5527,3230,7486,5087,2399,1271,440,831,2550,1732,818,1608,1280,328,942,452,490
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,10920,5627,5293,8776,4305,4471,2144,1322,822,4241,2194,2047,3381,1334,2047,860,860,0,6455,3344,3111,5306,2882,2424,1149,462,687,224,89,135,89,89,0,135,0,135
119,Dutchess County (North & East) PUMA,2665,2108,557,2353,1817,536,312,291,21,452,343,109,431,343,88,21,0,21,1919,1570,349,1628,1279,349,291,291,0,294,195,99,294,195,99,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,4661,2242,2419,4182,1816,2366,479,426,53,1970,967,1003,1686,736,950,284,231,53,2568,1152,1416,2373,957,1416,195,195,0,123,123,0,123,123,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,254,89,165,254,89,165,0,0,0,52,0,52,52,0,52,0,0,0,121,8,113,121,8,113,0,0,0,81,81,0,81,81,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",3976,2812,1164,3159,2316,843,817,496,321,1016,412,604,695,412,283,321,0,321,2869,2322,547,2373,1826,547,496,496,0,91,78,13,91,78,13,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1381,801,580,1224,644,580,157,157,0,201,45,156,201,45,156,0,0,0,1143,756,387,986,599,387,157,157,0,37,0,37,37,0,37,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,6828,3659,3169,5890,3240,2650,938,419,519,2066,1123,943,1792,849,943,274,274,0,3938,2146,1792,3541,2146,1395,397,0,397,824,390,434,557,245,312,267,145,122
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",2563,1017,1546,2313,1017,1296,250,0,250,2153,769,1384,1903,769,1134,250,0,250,410,248,162,410,248,162,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,3752,1677,2075,3478,1637,1841,274,40,234,2507,667,1840,2233,627,1606,274,40,234,1054,819,235,1054,819,235,0,0,0,191,191,0,191,191,0,0,0,0
127,Onondaga County (North) PUMA,908,670,238,689,606,83,219,64,155,689,606,83,689,606,83,0,0,0,219,64,155,0,0,0,219,64,155,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1574,899,675,1130,790,340,444,109,335,425,365,60,256,256,0,169,109,60,1149,534,615,874,534,340,275,0,275,0,0,0,0,0,0,0,0,0
129,Monroe County (North & West) PUMA,1059,0,1059,656,0,656,403,0,403,799,0,799,550,0,550,249,0,249,260,0,260,106,0,106,154,0,154,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,2489,1319,1170,2420,1319,1101,69,0,69,104,104,0,104,104,0,0,0,0,1619,813,806,1550,813,737,69,0,69,766,402,364,766,402,364,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3591,2123,1468,2861,1714,1147,730,409,321,1229,341,888,1079,341,738,150,0,150,2228,1782,446,1648,1373,275,580,409,171,134,0,134,134,0,134,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,739,170,569,637,170,467,102,0,102,429,170,259,346,170,176,83,0,83,291,0,291,291,0,291,0,0,0,19,0,19,0,0,0,19,0,19
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",6685,3218,3467,4862,1977,2885,1823,1241,582,1009,307,702,820,118,702,189,189,0,5429,2710,2719,3841,1658,2183,1588,1052,536,247,201,46,201,201,0,46,0,46
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",6986,2947,4039,6241,2690,3551,745,257,488,1358,529,829,1304,529,775,54,0,54,5256,2355,2901,4565,2098,2467,691,257,434,372,63,309,372,63,309,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,2865,987,1878,1965,501,1464,900,486,414,369,164,205,320,164,156,49,0,49,1844,537,1307,1449,242,1207,395,295,100,652,286,366,196,95,101,456,191,265
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7383,4151,3232,6361,3555,2806,1022,596,426,1560,735,825,1217,546,671,343,189,154,5439,3032,2407,4895,2760,2135,544,272,272,384,384,0,249,249,0,135,135,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,7914,3511,4403,7027,3366,3661,887,145,742,1475,633,842,1363,633,730,112,0,112,5044,2093,2951,4403,1948,2455,641,145,496,1395,785,610,1261,785,476,134,0,134
138,Putnam County PUMA,2888,1327,1561,2643,1327,1316,245,0,245,1216,758,458,1159,758,401,57,0,57,1533,569,964,1484,569,915,49,0,49,139,0,139,0,0,0,139,0,139
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,7402,4778,2624,6213,4364,1849,1189,414,775,2351,1081,1270,1761,912,849,590,169,421,4218,3009,1209,3764,2764,1000,454,245,209,833,688,145,688,688,0,145,0,145
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,2052,1507,545,1922,1507,415,130,0,130,682,391,291,609,391,218,73,0,73,972,775,197,972,775,197,0,0,0,398,341,57,341,341,0,57,0,57
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,845,512,333,668,457,211,177,55,122,496,285,211,441,230,211,55,55,0,159,159,0,159,159,0,0,0,0,190,68,122,68,68,0,122,0,122
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",8752,3254,5498,7353,2989,4364,1399,265,1134,1209,535,674,1114,440,674,95,95,0,6259,2135,4124,5260,1965,3295,999,170,829,1284,584,700,979,584,395,305,0,305
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2261,487,1774,1909,487,1422,352,0,352,905,268,637,905,268,637,0,0,0,1273,219,1054,921,219,702,352,0,352,83,0,83,83,0,83,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,3852,2007,1845,2948,1546,1402,904,461,443,1487,620,867,1068,563,505,419,57,362,2159,1181,978,1674,777,897,485,404,81,206,206,0,206,206,0,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",989,423,566,857,291,566,132,132,0,277,210,67,203,136,67,74,74,0,654,155,499,654,155,499,0,0,0,58,58,0,0,0,0,58,58,0
146,Capital Region,12435,7171,5264,10088,6463,3625,2347,708,1639,2940,1403,1537,2774,1403,1371,166,0,166,8896,5416,3480,7138,4884,2254,1758,532,1226,599,352,247,176,176,0,423,176,247
147,Central NY,6092,2977,3115,3952,2392,1560,2140,585,1555,2217,1084,1133,1468,1084,384,749,0,749,2813,1512,1301,1575,1080,495,1238,432,806,1062,381,681,909,228,681,153,153,0
148,Finger Lakes,18464,9349,9115,14446,7844,6602,4018,1505,2513,4310,1481,2829,3506,1211,2295,804,270,534,10343,4988,5355,8434,4485,3949,1909,503,1406,3811,2880,931,2506,2148,358,1305,732,573
149,Long Island,76767,40841,35926,65838,36483,29355,10929,4358,6571,23806,10714,13092,20814,9923,10891,2992,791,2201,46132,25578,20554,38782,22151,16631,7350,3427,3923,6829,4549,2280,6242,4409,1833,587,140,447
150,Mid-Hudson,80747,43100,37647,69509,39436,30073,11238,3664,7574,26364,12180,14184,24089,11677,12412,2275,503,1772,46372,27050,19322,39577,24398,15179,6795,2652,4143,8011,3870,4141,5843,3361,2482,2168,509,1659
151,Mohawk Valley,6928,3506,3422,4352,2006,2346,2576,1500,1076,824,268,556,645,251,394,179,17,162,4901,2931,1970,3009,1518,1491,1892,1413,479,1203,307,896,698,237,461,505,70,435
152,New York City,404684,199137,205547,336365,170929,165436,68319,28208,40111,123154,52837,70317,105139,45174,59965,18015,7663,10352,236565,121282,115283,197548,104427,93121,39017,16855,22162,44965,25018,19947,33678,21328,12350,11287,3690,7597
153,North Country,2995,2005,990,2476,1775,701,519,230,289,464,236,228,445,217,228,19,19,0,2314,1552,762,1814,1341,473,500,211,289,217,217,0,217,217,0,0,0,0
154,Southern Tier,5066,2448,2618,4053,2065,1988,1013,383,630,2251,981,1270,1830,756,1074,421,225,196,2637,1366,1271,2045,1208,837,592,158,434,178,101,77,178,101,77,0,0,0
155,Western NY,14471,7700,6771,12303,7084,5219,2168,616,1552,2774,1363,1411,2277,1281,996,497,82,415,9672,4852,4820,8324,4318,4006,1348,534,814,2025,1485,540,1702,1485,217,323,0,323
