,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,2.1002579593168114,1.4006507984744134,1.031171875012295,1.0171875531198387,2.4989688257851803,1.5152985528718448,3.552063439942471,2.2708355614663347,0.8323952739510885,0.8469930862061839,1.6582774877551876,1.2016796591173744,0.7268927842242744,0.5230877705264664
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,13.214206961726259,#DIV/0!,1.2028438219699706,#DIV/0!,4.018455881201035,0.0,0.0,#DIV/0!,0.6403819580822396,0.0,1.4201190162383506,0.0,0.9016901512445102,0.8228728840197188
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,2.462706931053302,2.4958935940066502,0.914031537003958,1.2836571520728182,2.1097418100808567,0.17244795076044178,0.050957685727501215,1.482888744307092,0.42319825903072017,0.8094648739156254,#DIV/0!,1.047392991199571,0.9185994304940575,0.904357276277806
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.6666318697202327,#DIV/0!,1.0679809055658562,1.0,4.318269644334161,0.7634489737801926,9.44650512581547,inf,1.144373725789949,0.4338117773729278,0.7422478172648667,0.9671266899411888,0.8434937518917283,0.3301092827534229
4,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,1.3635248267898383
5,Ontario & Yates Counties PUMA,0.0,0.0,0.23239586934957684,0.0,0.0,4.324792581747194,0.0,#DIV/0!,1.081608547295113,0.0,#DIV/0!,#DIV/0!,1.2161834528740276,1.2537492925863043
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,1.3630190907301714,10.227968760429878,5.2400512567620074,#DIV/0!,15.5233730694257,0.0,0.4244295233472056,0.0,4.104774535809018,0.0,0.8406517238444283
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,1.5684406107599207,1.0522203930978677,1.1149043144940487,1.0445440786075508,0.0,0.0,#DIV/0!,0.8276489527301384,1.0947956760073314,0.0,0.9991352237039735,1.011150172984854,0.7085845155442181
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,2.4080599274397723,#DIV/0!,0.0,0.0,2.94078087517578,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,2.6743213728549144,1.2535989530318454,1.1783465275278877
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,inf,0.982005919258951,0.8682511146998182,2.2662819410363513,1.8338380473623643,0.8194121749078512,#DIV/0!,0.5394850559477746,0.38096459482750855,1.566123188405797,#DIV/0!,0.35262695814440015,0.4711323763955343
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,1.017259998604864,1.384378954981016,#DIV/0!,0.0,#DIV/0!,#DIV/0!,0.7298945700770809,0.2431754786964915,#DIV/0!,#DIV/0!,0.5656742524398758,1.142223630028508
11,Erie County (Northwest) PUMA,0.0,#DIV/0!,1.2381080354743348,#DIV/0!,0.1195927110537281,0.0,inf,#DIV/0!,0.8492915706950485,0.0,0.0,#DIV/0!,0.28226456775971664,1.3259668508287292
