,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,0.9047702736866334,0.939860694780627,1.0028796196628462,1.015042858798104,1.0584144548122516,1.1832628633887659,1.1482341276866586,1.4355934257004481,0.8042597523900272,0.7128894932825393,0.9249225633093344,0.8932563374886316,1.0179880331408022,0.6856310058720054
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,inf,#DIV/0!,0.9585030937584272,0.6705374357326478,0.6476568992666248,0.8110383088622125,0.0,#DIV/0!,1.0185902782245693,2.423260307270404,1.6865041456380678,0.4698107756752853,1.3735805927015148,inf
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,inf,inf,1.4024386788175554,0.8660571061918512,inf,inf,inf,inf,2.7985436893203883,0.9627556861612457,#DIV/0!,#DIV/0!,0.8513668734206294,1.042138833134633
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.5084790817508895,#DIV/0!,1.129472909704018,1.6202238120864858,2.437266162011659,2.128741644870677,inf,inf,0.8684005527878484,0.8239584544818471,0.8031673849664089,0.32018676242197625,0.7270323058227157,1.196576389313444
4,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,inf
5,Ontario & Yates Counties PUMA,#DIV/0!,0.0,0.4463157894736842,#DIV/0!,#DIV/0!,inf,#DIV/0!,#DIV/0!,0.7298010366209636,#DIV/0!,#DIV/0!,#DIV/0!,1.3345724907063197,1.8133333333333332
6,Monroe County (Central)--Greece & Gates Towns PUMA,#DIV/0!,#DIV/0!,0.6852207293666026,1.0,inf,inf,#DIV/0!,inf,0.9961031354220209,0.5083110482989582,#DIV/0!,#DIV/0!,0.0,0.6306913996627319
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,#DIV/0!,inf,2.362762848941745,1.1026283962808219,inf,#DIV/0!,#DIV/0!,#DIV/0!,0.9937784423184307,0.9880993288538754,#DIV/0!,#DIV/0!,0.9305019305019306,0.7862878319950588
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,inf,#DIV/0!,1.4140536882472368,#DIV/0!,0.8697196208150757,#DIV/0!,#DIV/0!,#DIV/0!,0.46527415143603135,#DIV/0!,#DIV/0!,1.4174757281553398,0.8214285714285714
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.8275309872753962,0.4805600067470691,0.9844323923339356,0.6590106007067138,1.5978914886157398,0.3481824851324045,inf,#DIV/0!,0.5745158378797344,0.7221699208819377,0.9837751010952617,#DIV/0!,0.29801130697179334,0.4697809719370294
10,Suffolk County (Southwest)--Islip Town (South) PUMA,inf,inf,1.5737673755494832,1.6851063829787236,#DIV/0!,0.17575964493001026,#DIV/0!,inf,0.8986646154626694,2.2639875654973802,#DIV/0!,#DIV/0!,0.9245191590875204,1.0
11,Erie County (Northwest) PUMA,0.0,#DIV/0!,#DIV/0!,1.3280542986425339,0.0022396416573348264,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.829237653434049,0.0,#DIV/0!,inf,5.764837297881303
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",inf,0.6952089868473668,1.0208320273439486,1.0595551538499295,0.5180920225771807,0.677970499500195,0.877420156580092,0.44396490437265923,0.7906607118627488,0.8841202325012508,inf,0.6349404138011716,0.5874242033459481,1.1827091699116334
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,inf,0.1436983843916523,0.9791744142804016,6.800075896880694,inf,0.6143140153457829,inf,inf,0.4375310758626744,0.45193571067287036,inf,inf,inf,1.4512474733761729
