,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,1.8057348314977857,0.9896665797069832,1.014798080336882,1.004398267245114,2.2788474833620076,1.6511575075650116,3.283033754263403,2.789065796746346,0.7767681225301629,0.7521788625533374,1.5781442926166471,1.3220538363200949,0.7286930262763226,0.5106077579306693
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,2.7744735723452854,#DIV/0!,1.1137907177414739,0.48679005622556726,1.2538864406238652,1.3827098125304258,0.0,0.0,0.6920999009469233,0.7864703335744968,2.6775665334038843,1.3453935132219268,1.003361020917849,0.30153746808981086
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1.4264926805936364,2.777951881259574,0.9630085682188503,1.080849419050232,2.3051411521689236,1.6107054160648755,0.039872336039068694,16.99159103537692,0.5851347642725673,0.6921360960532166,0.0,1.5161668579412206,0.95185168537358,0.9485786040433801
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.0046560197019998,0.0,1.0463692090039631,1.0700067833706775,1.946238198264006,0.8580483138005262,4.23971176869007,1.8147816349384098,0.8454547149918505,0.41649566961391976,0.9663800579576275,0.271044985538708,0.824307454581187,0.8276153697701332
4,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.3999850416962718
5,Ontario & Yates Counties PUMA,0.0,0.0,0.5114895393186719,0.0,0.0,5.405955636584625,0.0,#DIV/0!,0.5016401876116597,#DIV/0!,#DIV/0!,#DIV/0!,1.20715275852509,1.219514709925763
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.7949195245724306,1.2453444458913923,5.933201818337765,4.171919668298584,0.0,10.533390867884696,0.6939281774593624,0.5746883138461166,0.0,1.5014857220745585,0.0,0.7764078536848159
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.7649485427657182,1.030624085521536,1.1095146632262558,0.7757613814756673,0.0,0.0,0.0,0.7250665482254094,0.8083057845366793,0.0,2.2592053160984933,0.969406950837863,0.8502080289143265
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,0.6883197940336061,#DIV/0!,0.6139292877956273,0.0,1.3512075761683302,#DIV/0!,0.0,#DIV/0!,0.6617100735701807,#DIV/0!,2.24130674002751,1.2323505323505324,1.1410895327516213
9,NYC-Manhattan Community District 8--Upper East Side PUMA,1.3017425817425818,6.684104627766599,1.013853537000415,0.8442311288719155,1.5829767794545406,0.9654037299783215,0.7713424642472886,0.0,0.7012607883188637,0.6105339939681617,1.2578761560868224,#DIV/0!,0.29158460487105375,0.6013542543961975
10,Suffolk County (Southwest)--Islip Town (South) PUMA,4.624324794737601,1.9580605158730158,0.9955613540263653,1.2940632118451025,#DIV/0!,0.38479629606074867,#DIV/0!,4.202503681885125,0.5448225496868185,0.6801428081949913,#DIV/0!,#DIV/0!,0.5250058177128102,1.1150047938638543
11,Erie County (Northwest) PUMA,0.0,0.0,1.1374176548089592,1.2305952881783762,0.1148016868265265,0.0,inf,0.0,1.002612451467773,0.9399485612418912,0.0,0.0,0.5582808026564748,1.073411349175201
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.38707110992567223,0.8685659665897821,1.056771456904609,1.12050820896407,0.9574391810059186,1.2329750450992183,3.800026197441383,inf,0.9607400444281674,0.7871581449484565,0.34113929814927874,0.7664411122335532,0.7303155355027169,0.9095678864575845
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,inf,inf,0.9791744142804016,0.8907447660450749,inf,0.48704417694914576,inf,0.8773049322542571,1.77195074953139,0.9654828997282919,inf,0.39848528983396453,0.5950738916256159,4.287901324928087
14,Rockland County (North)--New City & Congers PUMA,1.3936091242201027,1.2925544813212808,1.080829915218951,1.1120418655018447,0.0,1.5388284214219894,0.0,0.91179274066136,0.8926520737229587,0.7116907714817082,0.0,0.24395991761723704,0.9137147268876968,0.6744077565871718
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,1.122276154084478,1.2232802906903897,3.56859547928174,6.098244429439568,9.798791351320535,12.509404388714733,0.8244570490273511,0.3193063803902743,2.9147042026405083,9.037084398976981,0.44431757971054725,0.07861410369630661
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2.3827271930795337,inf,1.051151496931782,0.8986862600462955,7.384538459656505,1.3160740446533794,8.634974549260264,2.148483688174545,0.622414058626244,0.3809003496530769,1.82851602077001,0.7668725872792673,0.9630682527563744,0.5334393521124905
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2.287516124408772,2.0871147361521256,1.1099109897496635,0.9530966034686975,1.078615445587173,1.7978828225436696,1.635290648756548,8.555858999645983,1.0237481238432407,0.7772807064914804,1.2426923711357647,1.562795274934698,1.368296145858419,1.4199755570982358
18,Tompkins County PUMA,0.0,0.0,0.883168444504836,0.7892558571757319,0.5974334783964885,0.0,2.8644613118839923,0.0,0.6583810095791746,0.7711491705554865,3.1842294140675977,2.449935815147625,0.6857880203051752,0.8947007274742839
19,Dutchess County (Southwest) PUMA,1.444640796432718,6.788627286904263,1.0972888202332591,1.1676130688417135,6.194879814253748,2.118175012143884,15.96674910617983,6.183176345090603,0.988969057729087,0.5777640675148009,4.220906425285987,0.8826985778380537,0.7345858038313532,0.5103507054726567
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,1.4270336834623671,0.5826341681574241,1.1471493421095424,0.9550298080686488,1.7263299663299663,3.3331662768682477,inf,9.495626770927144,0.7708624272448774,0.9402705818679482,2.7396688913455898,2.941146078243555,0.9330241897552236,0.9631610661093043
21,Westchester County (Northwest) PUMA,4.153596713785188,0.0,1.0409210868825214,0.956813629146381,0.0,8.035181572319251,0.0,91.4563144406699,0.5813957236519971,0.406636835722404,0.0,2.1133088717420674,0.6038222146967803,0.25180465089940773
22,Albany County (Outside Albany City) PUMA,0.0,0.48328982087460576,1.1092714958826133,0.9137521052241125,0.3789342877700353,2.7910596016668894,0.0,0.0,1.004311815416246,0.8705282364795837,0.0,0.0,0.9961570232473084,0.16807419624447928
23,Monroe County (South) PUMA,1.0328218964906544,0.0,1.0957243975561415,0.8979446654194365,5.294194473110881,0.0,0.0,0.0,0.8880092712688209,0.6298305764426535,1.1704693611473274,0.0,0.7354906110592386,1.0952346307466474
24,Jefferson & Lewis Counties PUMA,3.5283088235294118,3.691708926732876,0.9357308145891767,0.36723483255725536,1.2622363316765668,0.7684609147601379,0.0,0.0,0.8229152498400704,0.45089064411878865,10.390247390247389,4.377533783783784,0.2638999470015793,0.6341365427485582
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,1.2587673481569914,1.0610403957068202,0.0,0.0,0.0,0.0,0.9081007664003321,0.8750925037129919,0.0,0.0,0.0,0.8015030504440561
26,Erie County (Central) PUMA,9.240681328369906,8.948655450214464,1.1570709893795417,1.0062610731560773,0.34136413641364133,1.7872605547648688,0.0,5.93695052098998,0.833044313623934,0.6329609508207528,#DIV/0!,0.0,0.3740048430022045,0.8623737924323653
27,St. Lawrence County PUMA,0.0,0.0,1.098506215397472,1.317986461802944,2.7506200081548458,0.8485641275249453,0.0,0.0,0.9248982427548738,0.7195092465357276,0.0,0.0,0.6687783416235934,1.258207542079807
