,puma,Unemployment_BABS_F,Unemployment_HS_F,FT_Work_BABS_F,FT_Work_HS_F,Poverty_BABS_F,Poverty_HS_F,Working_Poor_BABS_F,Working_Poor_HS_F,Income_level_BABS_F,Income_level_HS_F,Rent_Burden_BABS_F,Rent_Burden_HS_F,Home_Ownership_BABS_F,Home_Ownership_HS_F
22,Albany County (Outside Albany City) PUMA,0.0,0.46511390134865654,1.099615831944739,0.9244316809875356,0.5397480948874849,2.1003590858997776,0.0,0.0,0.8236274418105054,0.97381926219046,0.0,0.0,1.067089417987119,0.5391930027960481
23,Monroe County (South) PUMA,1.7126527816426569,0.0,1.12608035710826,0.777712243694272,1.8448911345035448,0.0,0.0,0.0,1.0328380403871247,0.3103857568030538,0.0,0.0,0.8855009446597588,1.0125732431399168
24,Jefferson & Lewis Counties PUMA,0.0,0.0,0.7350520624624715,0.0683213373677317,1.8747193413877903,0.7485070452346396,0.0,0.0,0.6816402727283281,0.23780803030475586,2.9221629088525205,3.4770949720670385,0.3220341159430305,0.620637341403237
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,1.0139433915003757,1.1495806007387037,1.6531440162271807,0.3422857561285179,0.0,0.0,1.0364839009550608,0.9797220425639079,5.212669683257919,0.0,0.2589290995276682,1.2649752860572094
26,Erie County (Central) PUMA,9.033991702512152,0.0,1.2422145328719725,1.1307079811316698,0.40235582442815504,0.6953435450200807,#DIV/0!,0.0,0.5387858196258599,0.6439728502089561,0.0,#DIV/0!,0.8109677279387133,1.4035637259936324
27,St. Lawrence County PUMA,#DIV/0!,0.0,#DIV/0!,0.43958753317573346,0.0,1.9770251579652331,#DIV/0!,0.0,0.0,0.990822772481013,#DIV/0!,4.164583333333333,1.1016369850692571,0.7413061827783477
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",1.0943049014477586,0.0,1.2732108452180497,0.9025847507876873,2.032576490344387,0.5449239137680933,1.9243851359716089,0.5384720385813554,0.741668922975039,0.9242538733303697,1.1569140209107687,0.6385124586273652,0.6869278956627664,2.368620282758773
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,3.6945369079213712,0.80063367475292,1.2784576174079554,0.0,1.3102715313619393,#DIV/0!,#DIV/0!,1.3332007752470492,1.0219129724677967,inf,inf,0.6839031022495736,1.045368371946949
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,1.4699232606070725,0.7526168443288008,0.748787364543921,1.2070998198993497,1.5692377595481894,0.5352711156643428,1.9244443751591396,0.0,1.1332605201798067,1.5806101073182202,0.8377350073353045,1.2269639569173814,1.1412137275535554,1.3847005679240407
31,Cayuga & Onondaga (South) Counties PUMA,0.0,#DIV/0!,1.2279712392499647,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.6651504380356627,0.0,#DIV/0!,#DIV/0!,0.8205818290382788,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,15.743350311262027,1.8355275792168997,0.8886538716701919,1.2635957274591956,0.0,0.0,0.0,0.0,1.0306406432465913,0.6919018943940439,#DIV/0!,#DIV/0!,1.057071560814618,0.3673504978753598
33,Fulton & Montgomery Counties PUMA,0.0,0.0,1.1690809783899312,1.0770378555535511,10.064579256360078,0.7389665094740046,155.96296296296296,0.0,0.16363270290845897,1.4120116088975978,9.218064516129033,0.0,0.0,0.7776369852651963
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,4.960857257819724,1.1074032964790916,0.8658951224687909,0.0,1.1116733496670521,#DIV/0!,3.064466349636255,0.9310983632063385,0.6899625923941726,0.0,0.0,0.8368105311733417,1.1352195641039504
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,2.568550459029871,0.0,1.013207356631234,1.1126524668645017,1.6365369966510714,2.2265144743379026,1.9336821266968327,0.0,1.1556068527797134,0.7743073892004522,5.493774759479344,2.556191664253414,1.16720689008567,1.152157925475545
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,0.0,#DIV/0!,0.8833315698318733,0.0,1.0163109246816882,#DIV/0!,2.8249476976614116,0.0,0.47287217373702584,#DIV/0!,0.0,1.2424314096499527,1.0012885077809537
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,9.25059753381498,0.8674661535006141,0.640121761177715,2.0555641541557033,2.7717325913986706,0.0,0.0,0.9065342368431859,0.8723818146745563,#DIV/0!,2.8438735177865615,0.7861907907487851,1.0368904584300989
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.24323349888214854,1.3795206971677558,0.9018873628253976,0.0,0.7789330663539918,#DIV/0!,1.6146064111109828,1.1667837762857978,0.784347854433099,0.0,0.8594079966014724,2.7425952199061445,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.5950219663383419,inf,0.8589368806225548,0.9026578496569262,0.4570853671031778,0.7179430730098236,0.18375841518990965,0.41964940770896597,1.1980517889839757,0.9495925529646121,1.3682763469605663,0.528240429168341,0.9681967613601289,0.974644577422845
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2.9533355197447864,0.0,1.020743497863901,1.1145,2.0682091316712765,0.0,3.5376640484315116,0.0,0.7060028205267999,1.4466435965082591,1.5453512526753115,0.0,0.8173057432004113,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,4.049264577893821,0.0,1.0988751256671365,0.9245033340207601,6.786948227881509,20.126124488868697,#DIV/0!,0.0,0.9082720153047265,0.895471221565187,1.6547996789925303,2.411669188313764,0.39038702411272963,0.15427582579996882
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.9815810820626013,0.971514815708226,0.0,0.7020649848236055,0.0,0.7040843288476903,0.9052496814286165,0.6767308431770952,0.20645134889050304,0.6531899244197984,0.4813490301708115,1.4108231119339658
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",1.2029055690072639,0.6733303585208249,1.1457708856419164,0.9724869758280172,1.1759115795564477,1.391184756199732,inf,1.3468207304461632,0.9672971799446982,1.0341039437553308,1.9917045676410854,1.7533926908248354,1.087668927476238,0.7759349603259188
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.9622939675051884,0.9847175281643473,1.007779861168347,7.096378602070669,1.2944665583767014,inf,2.630267331218849,0.8195530875297492,0.78172462871223,1.6639750273680103,1.2874499517546656,1.0074076562578735,0.8776890355065542
45,Saratoga County (Outer) PUMA,0.0,0.0,1.1923273657289002,1.4305250549011777,1.5033360538665577,0.0,0.0,0.0,1.3083043285614195,0.8232746491763768,#DIV/0!,0.0,1.128643119088979,0.931827435784571
