,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
0,Total Geo,41.936377150663084,39.67154517482174,44.23055866616897,45.5039049582307,45.81760562082752,45.18613910663183,12.559717891106214,14.510849204350738,10.583302227199203
1,Monroe County (Central)--Rochester City (East) PUMA,37.578125,36.6,38.9622641509434,52.26562500000001,58.333333333333336,43.67924528301887,10.15625,5.066666666666666,17.358490566037734
2,NYC-Brooklyn Community District 4--Bushwick PUMA,26.56193440961413,21.687391362481616,32.31765077360278,49.57648591906175,53.17555822970985,45.326807704452165,23.861579671324115,25.13705040780853,22.355541521945057
3,NYC-Manhattan Community District 10--Central Harlem PUMA,41.03241814553104,48.91028353787558,32.83812039176846,44.403689519391556,34.7016504443504,54.49543303620557,14.563892335077405,16.388066017774015,12.666446572025972
4,Ontario & Yates Counties PUMA,34.78260869565217,60.994764397905755,11.11111111111111,55.15527950310559,39.00523560209424,69.73995271867612,10.062111801242237,0.0,19.148936170212767
5,Albany County (Outside Albany City) PUMA,71.90002426595487,76.3024840624313,66.47711887354454,23.125454986653722,16.531105737524733,31.248307608989982,4.974520747391409,7.166410200043965,2.274573517465475
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",31.295200525969758,30.99078341013825,31.699846860643184,51.742274819197895,60.13824884792627,40.58192955589586,16.962524654832347,8.870967741935484,27.71822358346095
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,44.98177287619399,44.34249453329331,45.72655976822019,42.280005537354064,42.36590490074176,42.179929067385984,12.738221586451939,13.291600565964929,12.093511164393826
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",42.761930151959476,32.68842530282638,54.04030890939914,31.72487336710211,35.51480484522207,27.48163495950273,25.513196480938415,31.796769851951545,18.478056131098135
9,Warren & Washington Counties PUMA,47.66355140186916,60.273972602739725,34.44976076555024,52.336448598130836,39.726027397260275,65.55023923444976,0.0,0.0,0.0
10,Erie County (North Central) PUMA,76.99158228620226,78.04046858359958,75.58537978298115,16.847627180675858,13.418530351437699,21.444888635065677,6.160790533121874,8.541001064962726,2.96973158195317
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",80.01316655694536,76.16718159972537,84.03844426479836,18.718455123985077,23.83281840027463,13.36566963082727,1.2683783190695634,0.0,2.5958861043743826
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,42.45513866231648,45.68527918781726,40.925480769230774,46.615008156606855,40.609137055837564,49.45913461538461,10.929853181076671,13.705583756345177,9.615384615384617
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,56.950267159884916,45.45067423704755,72.7734375,24.56226880394575,33.7402413058907,11.93359375,18.48746403616934,20.809084457061747,15.29296875
