,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
115,Ulster County (East) PUMA,355,45,310,264,45,219,91,0,91,202,0,202,111,0,111,91,0,91,108,0,108,108,0,108,0,0,0,45,45,0,45,45,0,0,0,0
116,Westchester County (Northeast) PUMA,2584,1086,1498,2212,923,1289,372,163,209,1357,472,885,1284,399,885,73,73,0,919,429,490,743,339,404,176,90,86,308,185,123,185,185,0,123,0,123
117,NYC-Brooklyn Community District 4--Bushwick PUMA,1062,395,667,772,345,427,290,50,240,588,232,356,588,232,356,0,0,0,424,113,311,184,113,71,240,0,240,50,50,0,0,0,0,50,50,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,5080,2010,3070,4012,1575,2437,1068,435,633,3460,1445,2015,3298,1445,1853,162,0,162,1593,538,1055,714,130,584,879,408,471,27,27,0,0,0,0,27,27,0
119,Dutchess County (North & East) PUMA,832,484,348,450,102,348,382,382,0,502,311,191,236,45,191,266,266,0,207,173,34,91,57,34,116,116,0,123,0,123,123,0,123,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,120,0,120,120,0,120,0,0,0,120,0,120,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,474,229,245,474,229,245,0,0,0,158,158,0,158,158,0,0,0,0,316,71,245,316,71,245,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2254,1260,994,1943,1108,835,311,152,159,707,292,415,627,212,415,80,80,0,1513,934,579,1282,862,420,231,72,159,34,34,0,34,34,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",152,152,0,0,0,0,152,152,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,152,152,0,0,0,0,0,0,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,701,443,258,593,443,150,108,0,108,352,352,0,352,352,0,0,0,0,349,91,258,241,91,150,108,0,108,0,0,0,0,0,0,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",6184,2601,3583,5453,2350,3103,731,251,480,5298,2352,2946,4766,2101,2665,532,251,281,886,249,637,687,249,438,199,0,199,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,11488,5801,5687,8330,4696,3634,3158,1105,2053,5661,2533,3128,4603,2433,2170,1058,100,958,5210,2725,2485,3419,2029,1390,1791,696,1095,617,543,74,308,234,74,309,309,0
127,Onondaga County (North) PUMA,1148,418,730,910,418,492,238,0,238,588,264,324,588,264,324,0,0,0,436,154,282,322,154,168,114,0,114,124,0,124,0,0,0,124,0,124
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1936,1075,861,1670,958,712,266,117,149,1020,640,380,903,523,380,117,117,0,867,435,432,718,435,283,149,0,149,49,0,49,49,0,49,0,0,0
129,Monroe County (North & West) PUMA,2545,844,1701,2545,844,1701,0,0,0,1522,93,1429,1522,93,1429,0,0,0,1023,751,272,1023,751,272,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,646,319,327,373,255,118,273,64,209,144,26,118,144,26,118,0,0,0,490,281,209,229,229,0,261,52,209,12,12,0,0,0,0,12,12,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1552,774,778,1552,774,778,0,0,0,467,180,287,467,180,287,0,0,0,899,594,305,899,594,305,0,0,0,186,0,186,186,0,186,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,919,354,565,769,282,487,150,72,78,611,145,466,533,145,388,78,0,78,308,209,99,236,137,99,72,72,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",572,374,198,522,374,148,50,0,50,0,0,0,0,0,0,0,0,0,133,83,50,83,83,0,50,0,50,439,291,148,439,291,148,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",347,70,277,347,70,277,0,0,0,288,11,277,288,11,277,0,0,0,59,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,314,223,91,235,144,91,79,79,0,144,144,0,144,144,0,0,0,0,56,0,56,56,0,56,0,0,0,114,79,35,35,0,35,79,79,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1380,664,716,1190,474,716,190,190,0,73,36,37,73,36,37,0,0,0,1035,356,679,988,309,679,47,47,0,272,272,0,129,129,0,143,143,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,505,404,101,505,404,101,0,0,0,101,0,101,101,0,101,0,0,0,206,206,0,206,206,0,0,0,0,198,198,0,198,198,0,0,0,0
138,Putnam County PUMA,1181,658,523,1037,579,458,144,79,65,404,230,174,404,230,174,0,0,0,743,428,315,599,349,250,144,79,65,34,0,34,34,0,34,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,5328,2934,2394,4366,2264,2102,962,670,292,2747,1603,1144,2507,1494,1013,240,109,131,1713,794,919,1357,599,758,356,195,161,868,537,331,502,171,331,366,366,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1927,999,928,1480,999,481,447,0,447,1203,598,605,1079,598,481,124,0,124,724,401,323,401,401,0,323,0,323,0,0,0,0,0,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,795,447,348,795,447,348,0,0,0,418,237,181,418,237,181,0,0,0,377,210,167,377,210,167,0,0,0,0,0,0,0,0,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",156,156,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,156,156,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2549,1287,1262,2549,1287,1262,0,0,0,507,154,353,507,154,353,0,0,0,1846,1003,843,1846,1003,843,0,0,0,196,130,66,196,130,66,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,7238,3516,3722,3981,1945,2036,3257,1571,1686,3337,1520,1817,1572,790,782,1765,730,1035,3705,1941,1764,2268,1155,1113,1437,786,651,196,55,141,141,0,141,55,55,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",2418,1370,1048,1558,603,955,860,767,93,823,283,540,823,283,540,0,0,0,938,695,243,310,160,150,628,535,93,657,392,265,425,160,265,232,232,0
146,Capital Region,8981,4856,4125,7880,4227,3653,1101,629,472,4773,2873,1900,4195,2584,1611,578,289,289,3907,1867,2040,3442,1527,1915,465,340,125,301,116,185,243,116,127,58,0,58
147,Central NY,5941,3301,2640,4337,2564,1773,1604,737,867,2986,1769,1217,2559,1492,1067,427,277,150,2180,1156,1024,1778,1072,706,402,84,318,775,376,399,0,0,0,775,376,399
148,Finger Lakes,9144,4603,4541,8343,3881,4462,801,722,79,4965,2413,2552,4914,2362,2552,51,51,0,3516,1632,1884,3278,1473,1805,238,159,79,663,558,105,151,46,105,512,512,0
149,Long Island,42624,20877,21747,37531,18498,19033,5093,2379,2714,17042,7173,9869,15847,6746,9101,1195,427,768,20801,10583,10218,18094,9477,8617,2707,1106,1601,4781,3121,1660,3590,2275,1315,1191,846,345
150,Mid-Hudson,38786,18827,19959,32425,15597,16828,6361,3230,3131,17828,8311,9517,16270,7258,9012,1558,1053,505,16839,8166,8673,12888,6437,6451,3951,1729,2222,4119,2350,1769,3267,1902,1365,852,448,404
151,Mohawk Valley,3122,1052,2070,2101,678,1423,1021,374,647,1012,288,724,807,288,519,205,0,205,1545,341,1204,1038,276,762,507,65,442,565,423,142,256,114,142,309,309,0
152,New York City,274188,132647,141541,223676,110552,113124,50512,22095,28417,146376,66616,79760,128554,60796,67758,17822,5820,12002,107270,54401,52869,80223,41814,38409,27047,12587,14460,20542,11630,8912,14899,7942,6957,5643,3688,1955
153,North Country,1476,775,701,1096,704,392,380,71,309,242,43,199,242,43,199,0,0,0,1121,647,474,769,576,193,352,71,281,113,85,28,85,85,0,28,0,28
154,Southern Tier,4520,2258,2262,3828,1896,1932,692,362,330,1883,1013,870,1703,1013,690,180,0,180,2281,889,1392,1888,646,1242,393,243,150,356,356,0,237,237,0,119,119,0
155,Western NY,10955,6547,4408,8575,4889,3686,2380,1658,722,5239,2964,2275,3851,1880,1971,1388,1084,304,5011,3390,1621,4178,2846,1332,833,544,289,705,193,512,546,163,383,159,30,129
