,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
119,Dutchess County (North & East) PUMA,798,484,314,447,311,136,351,173,178,502,311,191,447,311,136,55,0,55,173,173,0,0,0,0,173,173,0,123,0,123,0,0,0,123,0,123
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,120,0,120,120,0,120,0,0,0,120,0,120,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,398,229,169,315,229,86,83,0,83,158,158,0,158,158,0,0,0,0,240,71,169,157,71,86,83,0,83,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1626,1076,550,1166,696,470,460,380,80,645,292,353,645,292,353,0,0,0,947,750,197,487,370,117,460,380,80,34,34,0,34,34,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",152,152,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,625,443,182,551,443,108,74,0,74,352,352,0,352,352,0,0,0,0,273,91,182,199,91,108,74,0,74,0,0,0,0,0,0,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4442,2350,2092,4100,2292,1808,342,58,284,3712,2101,1611,3569,2043,1526,143,58,85,730,249,481,531,249,282,199,0,199,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,9453,5194,4259,7591,4214,3377,1862,980,882,4392,2235,2157,3769,2007,1762,623,228,395,4753,2725,2028,3570,2029,1541,1183,696,487,308,234,74,252,178,74,56,56,0
127,Onondaga County (North) PUMA,782,418,364,782,418,364,0,0,0,460,264,196,460,264,196,0,0,0,322,154,168,322,154,168,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1456,958,498,1066,871,195,390,87,303,727,523,204,554,479,75,173,44,129,680,435,245,512,392,120,168,43,125,49,0,49,0,0,0,49,0,49
129,Monroe County (North & West) PUMA,2407,844,1563,2039,543,1496,368,301,67,1384,93,1291,1317,93,1224,67,0,67,1023,751,272,722,450,272,301,301,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,525,267,258,319,245,74,206,22,184,144,26,118,100,26,74,44,0,44,369,229,140,207,207,0,162,22,140,12,12,0,12,12,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1091,774,317,1017,774,243,74,0,74,254,180,74,254,180,74,0,0,0,708,594,114,708,594,114,0,0,0,129,0,129,55,0,55,74,0,74
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,627,354,273,391,145,246,236,209,27,319,145,174,319,145,174,0,0,0,308,209,99,72,0,72,236,209,27,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",374,374,0,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83,0,0,0,0,291,291,0,291,291,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",347,70,277,347,70,277,0,0,0,288,11,277,288,11,277,0,0,0,59,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,443,352,91,299,208,91,144,144,0,273,273,0,129,129,0,144,144,0,56,0,56,56,0,56,0,0,0,114,79,35,114,79,35,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1343,664,679,1236,617,619,107,47,60,36,36,0,36,36,0,0,0,0,1035,356,679,928,309,619,107,47,60,272,272,0,272,272,0,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,505,404,101,505,404,101,0,0,0,101,0,101,101,0,101,0,0,0,206,206,0,206,206,0,0,0,0,198,198,0,198,198,0,0,0,0
138,Putnam County PUMA,1022,658,364,697,583,114,325,75,250,344,230,114,344,230,114,0,0,0,678,428,250,353,353,0,325,75,250,0,0,0,0,0,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4348,2571,1777,3617,2297,1320,731,274,457,2616,1603,1013,2481,1603,878,135,0,135,1216,523,693,965,523,442,251,0,251,516,445,71,171,171,0,345,274,71
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1377,896,481,1259,778,481,118,118,0,1079,598,481,1079,598,481,0,0,0,298,298,0,180,180,0,118,118,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,673,394,279,441,394,47,232,0,232,418,237,181,237,237,0,181,0,181,255,157,98,204,157,47,51,0,51,0,0,0,0,0,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1999,1013,986,1930,944,986,69,69,0,445,154,291,445,154,291,0,0,0,1485,790,695,1485,790,695,0,0,0,69,69,0,0,0,0,69,69,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,5016,2825,2191,4088,2547,1541,928,278,650,2168,962,1206,1911,962,949,257,0,257,2700,1808,892,2137,1585,552,563,223,340,148,55,93,40,0,40,108,55,53
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1604,1087,517,1323,1045,278,281,42,239,501,283,218,501,283,218,0,0,0,510,412,98,430,370,60,80,42,38,593,392,201,392,392,0,201,0,201
146,Capital Region,7655,4807,2848,6856,4410,2446,799,397,402,4498,2873,1625,3964,2663,1301,534,210,324,2997,1867,1130,2799,1747,1052,198,120,78,160,67,93,93,0,93,67,67,0
147,Central NY,4430,2982,1448,3059,1828,1231,1371,1154,217,2427,1614,813,1808,1106,702,619,508,111,1569,992,577,1193,722,471,376,270,106,434,376,58,58,0,58,376,376,0
148,Finger Lakes,7841,4229,3612,6395,3246,3149,1446,983,463,4732,2542,2190,3955,1949,2006,777,593,184,2879,1562,1317,2210,1172,1038,669,390,279,230,125,105,230,125,105,0,0,0
149,Long Island,32826,18643,14183,26487,16791,9696,6339,1852,4487,14251,6912,7339,11430,6170,5260,2821,742,2079,15783,9528,6255,12828,8547,4281,2955,981,1974,2792,2203,589,2229,2074,155,563,129,434
150,Mid-Hudson,31115,17495,13620,24999,15232,9767,6116,2263,3853,14959,7853,7106,13136,7009,6127,1823,844,979,12565,7468,5097,9022,6075,2947,3543,1393,2150,3591,2174,1417,2841,2148,693,750,26,724
151,Mohawk Valley,2627,927,1700,1914,684,1230,713,243,470,1012,288,724,980,256,724,32,32,0,1217,314,903,747,314,433,470,0,470,398,325,73,187,114,73,211,211,0
152,New York City,220779,117313,103466,188208,105015,83193,32571,12298,20273,123823,60976,62847,110452,56891,53561,13371,4085,9286,83378,47199,36179,68299,41324,26975,15079,5875,9204,13578,9138,4440,9457,6800,2657,4121,2338,1783
153,North Country,1291,704,587,852,626,226,439,78,361,242,43,199,175,43,132,67,0,67,936,576,360,564,498,66,372,78,294,113,85,28,113,85,28,0,0,0
154,Southern Tier,3857,2189,1668,3158,1898,1260,699,291,408,1814,944,870,1545,944,601,269,0,269,1687,889,798,1257,598,659,430,291,139,356,356,0,356,356,0,0,0,0
155,Western NY,8397,5567,2830,6829,4872,1957,1568,695,873,4118,2357,1761,3182,1926,1256,936,431,505,3984,3017,967,3454,2753,701,530,264,266,295,193,102,193,193,0,102,0,102
