,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,0.031544152296769414,0.03470271975921453,0.028716441348778186,0.06236447466373489,0.06684712066086972,0.05716936223758053,0.16346223190203515,0.17174177831912302,0.15019332557528436
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.021929682698838826,0.04132549513611869,0.005262208323310079,0.019593688769722596,0.027464585140213934,0.0,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.04474822974036192,0.06450062481976353,0.024061210107721737,0.03475523180443237,0.03566636851520572,0.03363197794624397,0.04803749267721148,0.07295373665480427,0.0
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.038765033037029994,0.024107671070794714,0.052409362092703075,0.09926854754440961,0.10748407643312102,0.08712032022604191,0.11709770114942529,0.326,0.0
4,Madison & Cortland Counties PUMA,0.025494566731680133,0.0408997955010225,0.011451398135818908,0.0592841539237103,0.06800992315604767,0.04838221953432114,0.3127438231469441,0.22719298245614036,0.5577889447236181
5,Ontario & Yates Counties PUMA,0.012212004350835559,0.004847570828395992,0.01845928904322398,0.061309423109456945,0.0629514963880289,0.05924170616113744,0.022101120193763247,0.022265625,0.021534320323014805
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.01432562563157582,0.011468195759434592,0.016623766623766623,0.028836740142997003,0.03160762942779292,0.025525818844826464,0.04926108374384237,0.07640878701050621,0.0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.02426479486869176,0.0226628895184136,0.025684931506849314,0.06417756366139023,0.07007485268354834,0.05724976613657624,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.04232347225221335,0.026148063409053766,0.05505531258039619,0.06077843604692331,0.07361346074710805,0.0470823575331772,0.10499359795134443,0.11791477037649979,0.06082036775106082
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.030911046702722083,0.044509219532964335,0.019504958654982005,0.014668689934243804,0.028135828135828135,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.04351252462707571,0.028987221959299574,0.056694942553419954,0.03715732161620021,0.028583368157124946,0.04859021508971358,0.10127826941986234,0.0,0.29941860465116277
11,Erie County (Northwest) PUMA,0.041216934175940946,0.03787788266220576,0.04415475189234651,0.0255278156859597,0.04259350799143187,0.009314339386349405,0.0,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.08361018826135105,0.14020496064161592,0.034219053791315616,0.09674277675576236,0.1768770152003685,0.025719534598897736,0.30929626411815814,0.0,0.41540256709451573
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.034619490620710694,0.049456331111890565,0.023205612520237454,0.08610526315789474,0.06650328617578255,0.10366157836974958,0.10425240054869685,0.0,0.13246187363834422
14,Rockland County (North)--New City & Congers PUMA,0.05220856858186649,0.05611763118845272,0.04841664485736718,0.06593880189627926,0.03873540301908288,0.0936231884057971,0.0,0.0,0.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.024438102033535497,0.0454447555459832,0.009590500837265946,0.06233071622038605,0.05956831062341734,0.0659724982115889,0.12369477911646587,0.022480058013052938,0.24932493249324933
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.026085813785399828,0.025731510072048228,0.026372059871703494,0.06244850881529082,0.043781896320171904,0.09207161125319693,0.04726500265533723,0.012400354295837024,0.09946949602122016
