,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,0.8683626785756762,0.9142163975436884,0.8277509917781378,0.8145088297679621,0.8796063663448258,0.7398649964863878,0.7354983721138624,0.8267290028860117,0.5931989563322534
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.8183531458393737,0.8726750983101286,0.7730615861763402,0.6877162629757786,0.6869794558578567,0.689375,1.0,1.0,1.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.8972817299919159,0.9691433211530653,0.826056338028169,0.8158502340093604,0.915757507591947,0.6913372582001682,0.804583835946924,0.8967441860465116,0.6346483704974271
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.9018189529239904,0.955293417922284,0.8533638731698554,0.8400868306801736,0.8822077235055545,0.7804146889832626,0.9067114093959732,0.8879598662207357,0.9192825112107623
4,Madison & Cortland Counties PUMA,0.8451403738704559,0.9136177318961591,0.7881163084702908,0.8296966831047761,0.9090253141723288,0.7280154142581888,0.9887730553327987,0.9841089670828603,1.0
5,Ontario & Yates Counties PUMA,0.8760206793255061,0.9699769053117783,0.7959000984692507,0.782293035479632,0.8694551591128254,0.6778596187175043,0.8982152816508645,0.9763657497094149,0.6975124378109453
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.849288824383164,0.8953087728597933,0.8134104762888729,0.8175539568345324,0.8909032396481442,0.732646218800447,0.8916256157635468,0.9455587392550143,0.7937608318890814
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.8513913200941631,0.9763069791398403,0.7411657766162936,0.8178593060482824,0.9074443336656697,0.720527170969489,1.0,1.0,1.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.8589055420006971,0.8939951961569256,0.8318518518518518,0.8068396438528644,0.8742437894194877,0.7326278992866928,0.6953080836630865,0.7756434882827506,0.4716577540106952
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.8941792661394424,0.9514112182922473,0.8460445804195804,0.7583164087120947,0.7967025480310669,0.7177233429394813,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.8950123845980635,0.9522011094063496,0.8428586804434399,0.7695944029497968,0.8269087291718478,0.6935430645693543,0.5240904621435595,0.7919762258543833,0.0
11,Erie County (Northwest) PUMA,0.8715425080604107,0.96100347739692,0.796717565181261,0.8219330265037296,0.9096962130669995,0.7419819546591857,0.7430007178750897,0.8343881856540084,0.5483146067415731
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.8936200211491012,0.991391237509608,0.8108072916666667,0.8331277335426713,0.8928571428571429,0.7831995058678196,0.8945652173913043,1.0,0.8450479233226837
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.804585798816568,0.7418032786885246,0.8525574112734864,0.8405556477945653,0.8081328751431844,0.8708641182139415,0.855191256830601,0.9483240223463687,0.8250452079566004
14,Rockland County (North)--New City & Congers PUMA,0.8761726078799249,0.9090187781010315,0.8447118429385687,0.8069229677968506,0.8632218844984803,0.7528168034497148,0.8203655352480418,0.7533482142857143,0.8792934249263984
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.890637647270438,0.9282850779510022,0.8651380298687585,0.8195133164756494,0.9024980806708793,0.715564432608374,0.7238132601020008,0.7941585535465925,0.6327632763276327
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.8111147221319467,0.799621377603029,0.8203803709791031,0.762050620667419,0.7742019205813652,0.7421276595744681,0.6878097125867195,0.8599683544303798,0.39920424403183025
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.8080838625138594,0.7807065217391305,0.8242268867168723,0.8360968834100182,0.8567484662576688,0.8091618323664733,0.5461187214611872,0.5306513409961686,0.5602094240837696
18,Tompkins County PUMA,0.823741187059353,0.8294551374126209,0.8174968606111344,0.8390074588287424,0.793664238522785,0.874050798638387,0.9433333333333334,1.0,0.0
19,Dutchess County (Southwest) PUMA,0.8478093032233159,0.930800089146423,0.7844255319148936,0.825586178527355,0.9001211876388608,0.7218552354181307,0.8232945091514143,0.8544910179640719,0.7842696629213484
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.827019966411644,0.8481435127242386,0.8099257258609048,0.822307962118555,0.8268931535269709,0.8169035610576189,0.944007858546169,1.0,0.7361111111111112
21,Westchester County (Northwest) PUMA,0.8967631762788171,0.9298519095869057,0.8639455782312925,0.792512728361785,0.8549177649493519,0.7162629757785467,0.9364844903988183,0.9157688540646425,1.0
22,Albany County (Outside Albany City) PUMA,0.8736791690364295,0.9186520839491575,0.8275527528498666,0.8485010831334001,0.9112856311809191,0.7904317804779626,0.849828178694158,0.8882211538461539,0.6183574879227053
23,Monroe County (South) PUMA,0.86882000520969,0.934096678928553,0.8028183770758028,0.8113222938249449,0.9135236664162284,0.6899536045681656,0.7452229299363057,0.8534571723426213,0.509009009009009
24,Jefferson & Lewis Counties PUMA,0.9036245900260701,0.9340082489688789,0.8789080372121397,0.8118617021276596,0.9144344533838145,0.6802671523982999,0.7653167185877466,0.890691114245416,0.4153543307086614
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.7966564685314685,0.8703193832599119,0.7481884057971014,0.7898824589993412,0.8655731402575767,0.7006196161402448,0.6682692307692307,0.7724498692240628,0.503448275862069
26,Erie County (Central) PUMA,0.8547022909314961,0.9242139209889815,0.8050139275766016,0.8228651129308018,0.9069890809424871,0.7356969447116486,0.7267964071856288,0.6890660592255126,0.7991266375545851
27,St. Lawrence County PUMA,0.9041659053535538,0.9645627644569816,0.8392112248767539,0.7614793919448363,0.8192117440561673,0.7057736720554273,0.7891156462585034,0.876951905059338,0.4814004376367615
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.7277589832678065,0.745153363065441,0.7102048314503536,0.8792891319207109,0.9451553930530164,0.8399563318777292,0.45211122554067973,0.5571065989847716,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.8602811508036479,0.938099122985927,0.7842844338213325,0.7499865641962702,0.9313556067588326,0.5193505066536442,1.0,1.0,1.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.8977164215753144,0.9170490282002371,0.8759851645804357,0.7547366484763014,0.8859965016977055,0.5611532625189681,0.6771764705882353,0.6930051813471503,0.6351118760757315
31,Cayuga & Onondaga (South) Counties PUMA,0.8607899485397313,0.9254757716296178,0.8143513203214696,0.8302436709933236,0.917885881492319,0.7205220178585057,0.7164040778498609,0.9201183431952663,0.3746898263027295
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.8381076388888888,0.9465101786456169,0.7441483615412315,0.7600552231937414,0.8871900197778793,0.565354147250699,0.6066176470588235,0.39204545454545453,1.0
33,Fulton & Montgomery Counties PUMA,0.8786651944546682,0.9141883519206939,0.8553727401990656,0.8140142931845913,0.8822393822393823,0.7333586915176873,0.8298507462686567,0.8639080459770115,0.7958715596330275
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.849092582851131,0.9341054835754482,0.7632483150522004,0.8235509491353574,0.8948901837740924,0.7514441046551138,0.8178939034045922,0.8055555555555556,0.8324697754749568
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.830466274332277,0.8814697049991168,0.7924404056367708,0.8088398322649057,0.8360683615338832,0.7732027598486535,0.6640440597954367,0.66626936829559,0.6597222222222222
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.817934430478165,0.9071497897120673,0.7583225248594898,0.8344223644324689,0.8992086909871244,0.7690485857355529,0.577857427319793,0.5763260025873221,0.5803108808290155
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.7983670571529996,0.8484461966604824,0.7461947330273013,0.8558693021379589,0.9571735961685292,0.7153038620822498,0.917140536149472,0.8995073891625616,1.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.8159729558419607,1.0,0.7248894504106128,0.8105574324324324,0.8869205298013245,0.7310344827586207,0.8715562174236783,0.8914027149321267,0.8333333333333334
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.9387969529813501,0.9594059405940594,0.9155008393956351,0.7975247524752476,0.784981343283582,0.8117088607594937,0.90744920993228,0.8573913043478261,1.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.8736568166554735,0.8987722160212931,0.8496345569516301,0.8088146811070999,0.7642000452591083,0.8972633467922836,1.0,1.0,1.0
41,Suffolk County (Central)--Islip Town (East) PUMA,0.8690015796067324,0.8897618759821104,0.8519730319254412,0.8876587430804298,0.9615567157095396,0.8166392993979201,0.7738095238095238,0.7738095238095238,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.8939529876188768,0.9191976002999626,0.8707845836200964,0.7467256963659842,0.7191724702990577,0.7692953020134228,0.6596980255516841,0.6471816283924844,0.675392670157068
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.7916947099205816,0.868996261144665,0.7236842105263158,0.881078634247284,0.9185827759197325,0.8202170963364993,0.6442786069651741,0.6915708812260536,0.5567375886524822
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.9057071960297767,0.9385455185772142,0.8471917163476623,0.8435837992636029,0.9617224880382775,0.7445475056405114,1.0,1.0,1.0
45,Saratoga County (Outer) PUMA,0.8852297592997812,0.9336757481018312,0.8386958386958387,0.8170369186511107,0.9167748024065118,0.6990440304235573,0.8773006134969326,1.0,0.3333333333333333
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.8346567024754787,0.6780432309442548,0.9437400950871633,0.7593613747114645,0.6964405641370047,0.8168322905165011,0.9556517036235803,1.0,0.9042056074766355
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.837278737470676,0.9190682036503363,0.7719601074031454,0.8321342925659473,0.9154072981938813,0.6964875412788952,0.5833333333333334,0.7650429799426934,0.34220532319391633
48,Wayne & Seneca Counties PUMA,0.8257466178847954,0.8413117225782133,0.8129362494183341,0.8586912770973492,0.9112691466083152,0.8004484304932735,0.6737120211360634,0.7118491921005387,0.5675
49,Schenectady County--Schenectady City PUMA,0.8920824779077033,0.9732506479081822,0.8164971556628168,0.8077077344742296,0.8120098039215686,0.8025444918370349,0.4645544554455446,0.5535475234270415,0.3355965082444229
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.9263612508200306,0.9482420749279539,0.906623687220547,0.8188775510204082,0.8405241291147332,0.7758730158730158,0.7915567282321899,0.8419452887537994,0.752913752913753
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.8568491870678377,0.9669057288516374,0.7272912216458143,0.9525120440467997,0.9361545988258317,0.9735599622285175,0.5644699140401146,0.7290836653386454,0.14285714285714285
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.8237562668723486,0.8354384038074318,0.8152492668621701,0.7696512359115755,0.7894153066075107,0.7386660042230779,0.7679083094555874,0.9305555555555556,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.9150585546040317,0.9259259259259259,0.9000748650459041,0.7828683096297905,0.7950442477876106,0.7635495647290087,0.35302806499261447,0.24228028503562946,0.53515625
54,Columbia & Greene Counties PUMA,0.8283637998201978,0.9344788822868155,0.735570846791181,0.8307800596223915,0.8771186440677966,0.7769423558897243,0.5444726810673444,0.60790273556231,0.43781942078364566
55,Rensselaer County--Troy City PUMA,0.8481961984397224,0.9045555331586373,0.806084795541833,0.8627281840859814,0.8899469987503771,0.8306410647160418,0.7696931350838342,0.8604744672295939,0.43471810089020774
56,Erie County (West Central)--Buffalo City (West) PUMA,0.8653579320622848,0.9061458333333333,0.8256415457957197,0.8347566682264858,0.8495538493463374,0.8156342182890856,0.8573281452658884,0.991008991008991,0.609981515711645
57,Erie County (South) PUMA,0.8673954040650974,0.9244670991658943,0.8202856049980874,0.8332849453960739,0.9345221170640562,0.7096438138704236,0.9175611850579648,0.9551786795881284,0.8259587020648967
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.8675280687449037,0.8811856317508163,0.8539030196717203,0.814044926696943,0.84267228408065,0.7846733358033839,0.5457373988799005,0.6969990319457889,0.2735191637630662
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.8173074023820293,0.8404061442332725,0.7973709342171789,0.7611855670103093,0.8048171275646744,0.7014652014652014,0.5202170963364994,0.9516728624535316,0.2722222222222222
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.9644187008688456,1.0,0.9503464203233256,0.8835210432720806,0.8621079400960724,0.9071361794951698,0.7609518658734451,1.0,0.45566502463054187
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.8972242336471156,0.907680706668103,0.8887333799860042,0.7844427909106519,0.7020128354725788,0.8376825247291568,0.7452651515151515,0.7462165308498254,0.7411167512690355
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.8804608737397984,0.9701190743653112,0.7993905535804977,0.783985397984287,0.8456355741877527,0.7144545761567038,1.0,1.0,1.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.8801285687275477,0.8935595834940223,0.8672106824925816,0.8356194367430323,0.922009485332865,0.7742418569824036,0.9558521560574949,1.0,0.908994708994709
64,Albany County (East Central)--Albany City PUMA,0.9184389545291801,0.9729028538483713,0.8646648640956311,0.8480924978687127,0.8687442899198051,0.8252775597173937,0.6854256854256854,0.6181998021760633,0.7490636704119851
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.8672275535690811,0.9116876637146064,0.8177018202028623,0.7992944532012309,0.8186114140312614,0.7678500986193294,0.3627450980392157,0.6776556776556777,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.8504642712959225,0.9185558354324097,0.8078992258233828,0.8572944922750324,0.9405188162221411,0.7603812117086454,0.7779273216689099,0.7110332749562172,1.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.8573619631901841,0.9280500521376434,0.8162522741055185,0.8492210480444493,0.9046353705343962,0.8168162983425414,0.7570394207562349,0.9189747829681687,0.6036036036036037
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.8871346276936206,0.9300822561692127,0.8626465661641541,0.8350285769640609,0.8512020792722547,0.8219418156326673,0.8204874835309618,0.9505154639175257,0.5903284671532847
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.8798222581296707,0.9449438202247191,0.819862925126083,0.7819928204133113,0.8416508738681828,0.731018351925153,0.704070981210856,0.7984293193717278,0.5636363636363636
70,Erie County (Northeast) PUMA,0.8912482455743197,0.9344021898523804,0.8540226007758476,0.7853202206764212,0.8367123687281214,0.7229693859493895,1.0,1.0,1.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.8988688060986106,0.9263500141362737,0.8777197563098347,0.750424824528999,0.8449445639582989,0.6741857981847303,0.26403508771929823,0.35159500693481277,0.11336515513126491
72,Orange County (Southeast) PUMA,0.8764221949938736,0.9624546279491834,0.7852937642676919,0.8144178129456687,0.9068047337278107,0.6809850444169572,0.5407239819004525,0.6887608069164265,0.0
73,Westchester County (Southeast) PUMA,0.9025528811086798,0.9360992776440081,0.8654653424797788,0.683448629259544,0.8770142180094787,0.45566090351366423,1.0,1.0,#DIV/0!
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.8913896518863165,0.90871141381962,0.8733402014652014,0.8304337916888247,0.8658585320367657,0.7834158415841584,0.689272503082614,1.0,0.4035502958579882
75,Livingston & Wyoming Counties PUMA,0.9032624758440377,0.8857709750566893,0.9149743784399317,0.827245221754852,0.9104346652267818,0.7269249552335992,0.7870121130551817,0.9858793324775353,0.5678925035360679
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.8339538833365994,0.9433014741616718,0.7600700525394045,0.8070877485033774,0.910527250133144,0.6851722694936532,0.8135464231354642,0.8991596638655462,0.6652806652806653
77,Westchester County (Southwest)--Yonkers City PUMA,0.8894194041252865,0.9685106382978723,0.8382734491705323,0.8311045979117054,0.8804073388318465,0.7722523608599557,0.7360899969595622,1.0,0.5233388248215266
78,Erie County (North Central) PUMA,0.8242466921166747,0.9256986544432944,0.7222593831289483,0.7193172409400675,0.9425940969401571,0.5209861695730608,0.876,0.6868686868686869,1.0
79,Saratoga County (South & Central) PUMA,0.8463706835799859,0.9518158293923441,0.743585283117335,0.8569052349489442,0.9553261957945005,0.7093533487297922,0.5830039525691699,0.8961303462321792,0.28790786948176583
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.8864264061973729,0.9825796234383248,0.826784544859201,0.7853061500490246,0.9047491459575323,0.6635718186783178,0.5034993824619185,0.6422712933753943,0.24289099526066352
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.8865621903989913,0.9389526743209186,0.8377273122770382,0.8384127079635368,0.9297283827560429,0.753127363705126,0.6605504587155964,0.648406374501992,0.7230769230769231
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.8430482367247669,0.8191470217743386,0.862643847742697,0.837469102115502,0.9184463669913485,0.7459307892217207,0.8108374384236453,0.871822033898305,0.7113223854796888
83,Niagara County (North & East) PUMA,0.9090909090909091,0.9810984308131241,0.8504645760743321,0.7944744407825538,0.8798242861625353,0.6864224994041471,0.7115466553046442,0.9027982326951399,0.448938321536906
84,Monroe County (Central)--Rochester City (East) PUMA,0.8722391000903194,0.8736292428198433,0.870997824059683,0.7202009364026531,0.8202133062468258,0.6278262501172718,0.70817019055077,0.6907616361071932,0.7577889447236181
85,Warren & Washington Counties PUMA,0.7495975413434802,0.7673072948956396,0.7398889770023791,0.8114789523727202,0.8954960407525092,0.6995295698924732,0.6105169340463458,0.747239263803681,0.247557003257329
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.8367829984388377,0.8712224913130462,0.8052123552123552,0.7781700951796131,0.9267901414612805,0.6130286825473992,0.8396946564885496,1.0,0.5116279069767442
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.8880033912674862,0.8939158989327739,0.8828700403896412,0.7632453844521468,0.8005276271434852,0.7284659557013946,0.6086556169429097,0.8361381753764393,0.3624161073825503
88,Onondaga County (Central)--Syracuse City PUMA,0.7968970380818053,0.8704064587973274,0.7341335868790112,0.7904455281473415,0.8160490535857104,0.7612484799351439,0.7267979108075532,0.6407960199004975,0.7850404312668463
89,Westchester County (Central)--White Plains City PUMA,0.8531141371108962,0.8868523280625923,0.822257806244996,0.9082909390897841,0.975278265963679,0.8131758442854766,1.0,1.0,1.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.8632645803698435,0.8576402321083172,0.868048700230339,0.8180610889774237,0.8536175482044932,0.7798879498623112,0.6495633187772926,0.672972972972973,0.6222397476340694
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.8427586206896551,0.9432878679109835,0.7954007439972945,0.7085654367914018,0.7513835674755215,0.6718217243058938,0.664163961038961,0.7969773299748111,0.5745837580699966
92,Cattaraugus & Allegany Counties PUMA,0.8611285924061255,0.866903073286052,0.8565233785822021,0.8030510159696762,0.8758375333530981,0.7229293127080477,0.7254225595032769,0.8069825436408977,0.5425055928411633
93,Oswego County PUMA,0.8639147476727095,0.9193009509123619,0.8134799906388954,0.8255031541003305,0.9189003829227868,0.7220287469131894,0.5975820379965457,0.7345767575322812,0.45158002038735984
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.9300081644771023,0.9535359899196724,0.9090398652442448,0.8834555827220864,0.9069698540848826,0.8511006930289442,0.9293320425943853,1.0,0.8714788732394366
