,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
88,Putnam County PUMA,4164,2111,2053,3972,1953,2019,192,158,34,1816,734,1082,1816,734,1082,0,0,0,1911,974,937,1911,974,937,0,0,0,437,403,34,245,245,0,192,158,34
89,Albany County (Outside Albany City) PUMA,6650,3474,3176,6463,3287,3176,187,187,0,4306,2271,2035,4306,2271,2035,0,0,0,2106,1018,1088,1919,831,1088,187,187,0,238,185,53,238,185,53,0,0,0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4431,2865,1566,4049,2798,1251,382,67,315,1729,1611,118,1729,1611,118,0,0,0,2087,1072,1015,1772,1072,700,315,0,315,615,182,433,548,115,433,67,67,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,28252,18691,9561,23430,15311,8119,4822,3380,1442,7874,5746,2128,6498,4370,2128,1376,1376,0,15003,8615,6388,13030,7602,5428,1973,1013,960,5375,4330,1045,3902,3339,563,1473,991,482
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",7965,5109,2856,6410,3761,2649,1555,1348,207,3834,2382,1452,3428,2013,1415,406,369,37,3219,1991,1228,2233,1175,1058,986,816,170,912,736,176,749,573,176,163,163,0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1988,1579,409,1759,1350,409,229,229,0,1263,987,276,1034,758,276,229,229,0,434,362,72,434,362,72,0,0,0,291,230,61,291,230,61,0,0,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,6172,3415,2757,6097,3415,2682,75,0,75,4669,2646,2023,4594,2646,1948,75,0,75,1048,314,734,1048,314,734,0,0,0,455,455,0,455,455,0,0,0,0
95,Oswego County PUMA,268,62,206,268,62,206,0,0,0,0,0,0,0,0,0,0,0,0,268,62,206,268,62,206,0,0,0,0,0,0,0,0,0,0,0,0
96,Rensselaer County--Troy City PUMA,2696,1869,827,2584,1792,792,112,77,35,2495,1703,792,2418,1626,792,77,77,0,166,166,0,166,166,0,0,0,0,35,0,35,0,0,0,35,0,35
97,Saratoga County (Outer) PUMA,969,627,342,969,627,342,0,0,0,644,573,71,644,573,71,0,0,0,325,54,271,325,54,271,0,0,0,0,0,0,0,0,0,0,0,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,539,204,335,418,204,214,121,0,121,88,88,0,88,88,0,0,0,0,176,116,60,176,116,60,0,0,0,275,0,275,154,0,154,121,0,121
99,Monroe County (East) PUMA,2282,1378,904,2010,1106,904,272,272,0,1640,945,695,1368,673,695,272,272,0,642,433,209,642,433,209,0,0,0,0,0,0,0,0,0,0,0,0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",18442,9954,8488,18058,9708,8350,384,246,138,8648,4554,4094,8648,4554,4094,0,0,0,8854,4663,4191,8638,4585,4053,216,78,138,940,737,203,772,569,203,168,168,0
101,Erie County (South) PUMA,617,617,0,617,617,0,0,0,0,134,134,0,134,134,0,0,0,0,483,483,0,483,483,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1490,882,608,1255,828,427,235,54,181,1034,586,448,853,586,267,181,0,181,416,256,160,362,202,160,54,54,0,40,40,0,40,40,0,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,17127,10060,7067,16893,10014,6879,234,46,188,15005,8280,6725,14771,8234,6537,234,46,188,1592,1250,342,1592,1250,342,0,0,0,530,530,0,530,530,0,0,0,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,7873,3982,3891,6098,2931,3167,1775,1051,724,3496,1657,1839,2955,1116,1839,541,541,0,3057,1207,1850,2333,1207,1126,724,0,724,1320,1118,202,810,608,202,510,510,0
