,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",19316.0,10423.0,8893.0,1940.0,1010.0,930.0,17376.0,9413.0,7963.0,4537.0,2715.0,1822.0,657.0,323.0,334.0,3880.0,2392.0,1488.0,10522.0,5574.0,4948.0,1059.0,687.0,372.0,9463.0,4887.0,4576.0,4257.0,2134.0,2123.0,224.0,0.0,224.0,4033.0,2134.0,1899.0
11,Livingston & Wyoming Counties PUMA,974.0,541.0,433.0,449.0,315.0,134.0,525.0,226.0,299.0,639.0,487.0,152.0,314.0,282.0,32.0,325.0,205.0,120.0,135.0,33.0,102.0,135.0,33.0,102.0,0.0,0.0,0.0,200.0,21.0,179.0,0.0,0.0,0.0,200.0,21.0,179.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8917.0,4682.0,4235.0,1038.0,603.0,435.0,7879.0,4079.0,3800.0,5396.0,3052.0,2344.0,725.0,484.0,241.0,4671.0,2568.0,2103.0,3078.0,1440.0,1638.0,313.0,119.0,194.0,2765.0,1321.0,1444.0,443.0,190.0,253.0,0.0,0.0,0.0,443.0,190.0,253.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,10625.0,5875.0,4750.0,5825.0,2812.0,3013.0,4800.0,3063.0,1737.0,2550.0,849.0,1701.0,2201.0,849.0,1352.0,349.0,0.0,349.0,5856.0,4161.0,1695.0,1943.0,1132.0,811.0,3913.0,3029.0,884.0,2219.0,865.0,1354.0,1681.0,831.0,850.0,538.0,34.0,504.0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,5653.0,2946.0,2707.0,2318.0,1312.0,1006.0,3335.0,1634.0,1701.0,3086.0,1825.0,1261.0,839.0,499.0,340.0,2247.0,1326.0,921.0,1781.0,813.0,968.0,1373.0,813.0,560.0,408.0,0.0,408.0,786.0,308.0,478.0,106.0,0.0,106.0,680.0,308.0,372.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,13044.0,6272.0,6772.0,10991.0,5395.0,5596.0,2053.0,877.0,1176.0,7850.0,4101.0,3749.0,7099.0,3765.0,3334.0,751.0,336.0,415.0,4101.0,1808.0,2293.0,3665.0,1552.0,2113.0,436.0,256.0,180.0,1093.0,363.0,730.0,227.0,78.0,149.0,866.0,285.0,581.0
16,Monroe County (Central)--Rochester City (East) PUMA,1717.0,616.0,1101.0,1043.0,280.0,763.0,674.0,336.0,338.0,796.0,441.0,355.0,481.0,220.0,261.0,315.0,221.0,94.0,518.0,175.0,343.0,223.0,60.0,163.0,295.0,115.0,180.0,403.0,0.0,403.0,339.0,0.0,339.0,64.0,0.0,64.0
17,Westchester County (Northwest) PUMA,13571.0,6254.0,7317.0,8472.0,3467.0,5005.0,5099.0,2787.0,2312.0,4756.0,2527.0,2229.0,3744.0,1734.0,2010.0,1012.0,793.0,219.0,7142.0,2906.0,4236.0,3594.0,1177.0,2417.0,3548.0,1729.0,1819.0,1673.0,821.0,852.0,1134.0,556.0,578.0,539.0,265.0,274.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,6438.0,3505.0,2933.0,782.0,394.0,388.0,5656.0,3111.0,2545.0,2084.0,1049.0,1035.0,410.0,250.0,160.0,1674.0,799.0,875.0,3567.0,2054.0,1513.0,330.0,144.0,186.0,3237.0,1910.0,1327.0,787.0,402.0,385.0,42.0,0.0,42.0,745.0,402.0,343.0
19,Onondaga County (Central)--Syracuse City PUMA,6137.0,2890.0,3247.0,1987.0,945.0,1042.0,4150.0,1945.0,2205.0,3788.0,1644.0,2144.0,978.0,509.0,469.0,2810.0,1135.0,1675.0,1900.0,1068.0,832.0,898.0,369.0,529.0,1002.0,699.0,303.0,449.0,178.0,271.0,111.0,67.0,44.0,338.0,111.0,227.0
20,Westchester County (Northeast) PUMA,9064.0,4536.0,4528.0,5486.0,2578.0,2908.0,3578.0,1958.0,1620.0,4004.0,1949.0,2055.0,2562.0,1119.0,1443.0,1442.0,830.0,612.0,3036.0,1621.0,1415.0,2199.0,988.0,1211.0,837.0,633.0,204.0,2024.0,966.0,1058.0,725.0,471.0,254.0,1299.0,495.0,804.0
21,Madison & Cortland Counties PUMA,359.0,70.0,289.0,262.0,28.0,234.0,97.0,42.0,55.0,208.0,70.0,138.0,123.0,28.0,95.0,85.0,42.0,43.0,42.0,0.0,42.0,30.0,0.0,30.0,12.0,0.0,12.0,109.0,0.0,109.0,109.0,0.0,109.0,0.0,0.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,5860.0,3219.0,2641.0,1857.0,1052.0,805.0,4003.0,2167.0,1836.0,1908.0,1051.0,857.0,786.0,486.0,300.0,1122.0,565.0,557.0,2001.0,1228.0,773.0,582.0,218.0,364.0,1419.0,1010.0,409.0,1951.0,940.0,1011.0,489.0,348.0,141.0,1462.0,592.0,870.0
23,Monroe County (Central)--Rochester City (West) PUMA,3945.0,2330.0,1615.0,1304.0,1126.0,178.0,2641.0,1204.0,1437.0,1649.0,852.0,797.0,0.0,0.0,0.0,1649.0,852.0,797.0,1905.0,1087.0,818.0,1085.0,907.0,178.0,820.0,180.0,640.0,391.0,391.0,0.0,219.0,219.0,0.0,172.0,172.0,0.0
24,Suffolk County (Central)--Islip Town (East) PUMA,3050.0,1170.0,1880.0,1788.0,671.0,1117.0,1262.0,499.0,763.0,2013.0,734.0,1279.0,811.0,235.0,576.0,1202.0,499.0,703.0,749.0,436.0,313.0,689.0,436.0,253.0,60.0,0.0,60.0,288.0,0.0,288.0,288.0,0.0,288.0,0.0,0.0,0.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,4353.0,2084.0,2269.0,3994.0,1985.0,2009.0,359.0,99.0,260.0,2956.0,1471.0,1485.0,2745.0,1372.0,1373.0,211.0,99.0,112.0,1310.0,526.0,784.0,1162.0,526.0,636.0,148.0,0.0,148.0,87.0,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",16526.0,8441.0,8085.0,629.0,258.0,371.0,15897.0,8183.0,7714.0,3036.0,1744.0,1292.0,333.0,0.0,333.0,2703.0,1744.0,959.0,8263.0,4181.0,4082.0,258.0,258.0,0.0,8005.0,3923.0,4082.0,5227.0,2516.0,2711.0,38.0,0.0,38.0,5189.0,2516.0,2673.0
27,St. Lawrence County PUMA,1314.0,706.0,608.0,952.0,567.0,385.0,362.0,139.0,223.0,1012.0,693.0,319.0,781.0,554.0,227.0,231.0,139.0,92.0,277.0,0.0,277.0,146.0,0.0,146.0,131.0,0.0,131.0,25.0,13.0,12.0,25.0,13.0,12.0,0.0,0.0,0.0
28,Columbia & Greene Counties PUMA,1271.0,377.0,894.0,999.0,317.0,682.0,272.0,60.0,212.0,475.0,200.0,275.0,427.0,200.0,227.0,48.0,0.0,48.0,665.0,177.0,488.0,441.0,117.0,324.0,224.0,60.0,164.0,131.0,0.0,131.0,131.0,0.0,131.0,0.0,0.0,0.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,8525.0,4028.0,4497.0,3916.0,1805.0,2111.0,4609.0,2223.0,2386.0,6492.0,3005.0,3487.0,2855.0,1302.0,1553.0,3637.0,1703.0,1934.0,1708.0,810.0,898.0,1061.0,503.0,558.0,647.0,307.0,340.0,325.0,213.0,112.0,0.0,0.0,0.0,325.0,213.0,112.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",32010.0,15649.0,16361.0,17163.0,8279.0,8884.0,14847.0,7370.0,7477.0,16243.0,7346.0,8897.0,9857.0,4628.0,5229.0,6386.0,2718.0,3668.0,13591.0,7528.0,6063.0,6271.0,3280.0,2991.0,7320.0,4248.0,3072.0,2176.0,775.0,1401.0,1035.0,371.0,664.0,1141.0,404.0,737.0
31,Monroe County (North & West) PUMA,282.0,196.0,86.0,139.0,53.0,86.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,53.0,86.0,139.0,53.0,86.0,0.0,0.0,0.0,143.0,143.0,0.0,0.0,0.0,0.0,143.0,143.0,0.0
32,Schenectady County--Schenectady City PUMA,3206.0,1579.0,1627.0,2663.0,1304.0,1359.0,543.0,275.0,268.0,1461.0,732.0,729.0,979.0,457.0,522.0,482.0,275.0,207.0,1642.0,790.0,852.0,1581.0,790.0,791.0,61.0,0.0,61.0,103.0,57.0,46.0,103.0,57.0,46.0,0.0,0.0,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",11070.0,4838.0,6232.0,4490.0,2091.0,2399.0,6580.0,2747.0,3833.0,2618.0,1487.0,1131.0,1223.0,449.0,774.0,1395.0,1038.0,357.0,5905.0,2214.0,3691.0,2184.0,784.0,1400.0,3721.0,1430.0,2291.0,2547.0,1137.0,1410.0,1083.0,858.0,225.0,1464.0,279.0,1185.0
34,Niagara County (North & East) PUMA,491.0,295.0,196.0,245.0,142.0,103.0,246.0,153.0,93.0,294.0,201.0,93.0,126.0,126.0,0.0,168.0,75.0,93.0,170.0,78.0,92.0,92.0,0.0,92.0,78.0,78.0,0.0,27.0,16.0,11.0,27.0,16.0,11.0,0.0,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,6261.0,3844.0,2417.0,4425.0,2231.0,2194.0,1836.0,1613.0,223.0,2310.0,1085.0,1225.0,1597.0,595.0,1002.0,713.0,490.0,223.0,3294.0,2434.0,860.0,2171.0,1311.0,860.0,1123.0,1123.0,0.0,657.0,325.0,332.0,657.0,325.0,332.0,0.0,0.0,0.0
36,Suffolk County (East) PUMA,11081.0,5735.0,5346.0,3776.0,1909.0,1867.0,7305.0,3826.0,3479.0,1733.0,809.0,924.0,1176.0,398.0,778.0,557.0,411.0,146.0,7116.0,3543.0,3573.0,1757.0,1055.0,702.0,5359.0,2488.0,2871.0,2232.0,1383.0,849.0,843.0,456.0,387.0,1389.0,927.0,462.0
37,Warren & Washington Counties PUMA,1529.0,623.0,906.0,1375.0,494.0,881.0,154.0,129.0,25.0,841.0,384.0,457.0,816.0,384.0,432.0,25.0,0.0,25.0,323.0,129.0,194.0,194.0,0.0,194.0,129.0,129.0,0.0,365.0,110.0,255.0,365.0,110.0,255.0,0.0,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,30133.0,12898.0,17235.0,17035.0,6636.0,10399.0,13098.0,6262.0,6836.0,21051.0,8334.0,12717.0,11818.0,4539.0,7279.0,9233.0,3795.0,5438.0,8490.0,4176.0,4314.0,4744.0,1782.0,2962.0,3746.0,2394.0,1352.0,592.0,388.0,204.0,473.0,315.0,158.0,119.0,73.0,46.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",7586.0,3538.0,4048.0,1462.0,597.0,865.0,6124.0,2941.0,3183.0,3578.0,1468.0,2110.0,137.0,0.0,137.0,3441.0,1468.0,1973.0,3220.0,1734.0,1486.0,1131.0,492.0,639.0,2089.0,1242.0,847.0,788.0,336.0,452.0,194.0,105.0,89.0,594.0,231.0,363.0
40,Westchester County (Central)--White Plains City PUMA,19015.0,10316.0,8699.0,10632.0,5208.0,5424.0,8383.0,5108.0,3275.0,9595.0,4771.0,4824.0,6525.0,2774.0,3751.0,3070.0,1997.0,1073.0,7511.0,4636.0,2875.0,3836.0,2315.0,1521.0,3675.0,2321.0,1354.0,1909.0,909.0,1000.0,271.0,119.0,152.0,1638.0,790.0,848.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",16207.0,8143.0,8064.0,1319.0,658.0,661.0,14888.0,7485.0,7403.0,3894.0,1523.0,2371.0,331.0,119.0,212.0,3563.0,1404.0,2159.0,8379.0,4329.0,4050.0,897.0,448.0,449.0,7482.0,3881.0,3601.0,3934.0,2291.0,1643.0,91.0,91.0,0.0,3843.0,2200.0,1643.0
42,Erie County (North Central) PUMA,5511.0,2543.0,2968.0,2384.0,1142.0,1242.0,3127.0,1401.0,1726.0,3855.0,1736.0,2119.0,1537.0,585.0,952.0,2318.0,1151.0,1167.0,1194.0,560.0,634.0,686.0,396.0,290.0,508.0,164.0,344.0,462.0,247.0,215.0,161.0,161.0,0.0,301.0,86.0,215.0
43,Chautauqua County PUMA,860.0,462.0,398.0,566.0,168.0,398.0,294.0,294.0,0.0,419.0,180.0,239.0,332.0,93.0,239.0,87.0,87.0,0.0,227.0,227.0,0.0,75.0,75.0,0.0,152.0,152.0,0.0,214.0,55.0,159.0,159.0,0.0,159.0,55.0,55.0,0.0
44,Dutchess County (Southwest) PUMA,8522.0,3777.0,4745.0,5789.0,2530.0,3259.0,2733.0,1247.0,1486.0,3180.0,1399.0,1781.0,2523.0,1217.0,1306.0,657.0,182.0,475.0,4094.0,2176.0,1918.0,2132.0,1157.0,975.0,1962.0,1019.0,943.0,1248.0,202.0,1046.0,1134.0,156.0,978.0,114.0,46.0,68.0
45,Westchester County (Southeast) PUMA,15643.0,9191.0,6452.0,5762.0,2360.0,3402.0,9881.0,6831.0,3050.0,6726.0,3592.0,3134.0,3807.0,1435.0,2372.0,2919.0,2157.0,762.0,6971.0,4342.0,2629.0,1082.0,420.0,662.0,5889.0,3922.0,1967.0,1946.0,1257.0,689.0,873.0,505.0,368.0,1073.0,752.0,321.0
46,Rockland County (North)--New City & Congers PUMA,13369.0,7075.0,6294.0,12456.0,6736.0,5720.0,913.0,339.0,574.0,5839.0,3393.0,2446.0,5397.0,3054.0,2343.0,442.0,339.0,103.0,6752.0,3144.0,3608.0,6281.0,3144.0,3137.0,471.0,0.0,471.0,778.0,538.0,240.0,778.0,538.0,240.0,0.0,0.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,18620.0,9236.0,9384.0,16192.0,7983.0,8209.0,2428.0,1253.0,1175.0,9000.0,4959.0,4041.0,8112.0,4520.0,3592.0,888.0,439.0,449.0,7630.0,3179.0,4451.0,6626.0,2513.0,4113.0,1004.0,666.0,338.0,1990.0,1098.0,892.0,1454.0,950.0,504.0,536.0,148.0,388.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,4264.0,2675.0,1589.0,3363.0,1906.0,1457.0,901.0,769.0,132.0,1991.0,945.0,1046.0,1650.0,736.0,914.0,341.0,209.0,132.0,1952.0,1503.0,449.0,1392.0,943.0,449.0,560.0,560.0,0.0,321.0,227.0,94.0,321.0,227.0,94.0,0.0,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,4242.0,2741.0,1501.0,2712.0,1480.0,1232.0,1530.0,1261.0,269.0,1784.0,1319.0,465.0,727.0,419.0,308.0,1057.0,900.0,157.0,2458.0,1422.0,1036.0,1985.0,1061.0,924.0,473.0,361.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Wayne & Seneca Counties PUMA,721.0,180.0,541.0,667.0,126.0,541.0,54.0,54.0,0.0,284.0,160.0,124.0,230.0,106.0,124.0,54.0,54.0,0.0,437.0,20.0,417.0,437.0,20.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Monroe County (South) PUMA,7797.0,3641.0,4156.0,5510.0,2705.0,2805.0,2287.0,936.0,1351.0,4674.0,2298.0,2376.0,3380.0,1585.0,1795.0,1294.0,713.0,581.0,2294.0,895.0,1399.0,1557.0,800.0,757.0,737.0,95.0,642.0,829.0,448.0,381.0,573.0,320.0,253.0,256.0,128.0,128.0
52,Tompkins County PUMA,4065.0,1661.0,2404.0,2420.0,864.0,1556.0,1645.0,797.0,848.0,2382.0,935.0,1447.0,1037.0,438.0,599.0,1345.0,497.0,848.0,1635.0,678.0,957.0,1383.0,426.0,957.0,252.0,252.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,7167.0,3660.0,3507.0,4743.0,2425.0,2318.0,2424.0,1235.0,1189.0,1625.0,756.0,869.0,526.0,401.0,125.0,1099.0,355.0,744.0,2867.0,959.0,1908.0,2867.0,959.0,1908.0,0.0,0.0,0.0,2675.0,1945.0,730.0,1350.0,1065.0,285.0,1325.0,880.0,445.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",774.0,214.0,560.0,415.0,95.0,320.0,359.0,119.0,240.0,332.0,97.0,235.0,17.0,0.0,17.0,315.0,97.0,218.0,420.0,117.0,303.0,398.0,95.0,303.0,22.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,22.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,24497.0,10450.0,14047.0,6137.0,2460.0,3677.0,18360.0,7990.0,10370.0,22227.0,9636.0,12591.0,5650.0,2460.0,3190.0,16577.0,7176.0,9401.0,2228.0,772.0,1456.0,487.0,0.0,487.0,1741.0,772.0,969.0,42.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",9806.0,4328.0,5478.0,2726.0,1062.0,1664.0,7080.0,3266.0,3814.0,9182.0,4057.0,5125.0,2331.0,857.0,1474.0,6851.0,3200.0,3651.0,434.0,271.0,163.0,205.0,205.0,0.0,229.0,66.0,163.0,190.0,0.0,190.0,190.0,0.0,190.0,0.0,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",33637.0,18630.0,15007.0,2151.0,998.0,1153.0,31486.0,17632.0,13854.0,11195.0,5162.0,6033.0,1402.0,703.0,699.0,9793.0,4459.0,5334.0,18714.0,10490.0,8224.0,604.0,150.0,454.0,18110.0,10340.0,7770.0,3728.0,2978.0,750.0,145.0,145.0,0.0,3583.0,2833.0,750.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,19170.0,8914.0,10256.0,12056.0,5696.0,6360.0,7114.0,3218.0,3896.0,7159.0,3557.0,3602.0,5672.0,2844.0,2828.0,1487.0,713.0,774.0,10521.0,4493.0,6028.0,5593.0,2407.0,3186.0,4928.0,2086.0,2842.0,1490.0,864.0,626.0,791.0,445.0,346.0,699.0,419.0,280.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",12665.0,5167.0,7498.0,4007.0,2096.0,1911.0,8658.0,3071.0,5587.0,3376.0,1228.0,2148.0,1297.0,529.0,768.0,2079.0,699.0,1380.0,6915.0,2853.0,4062.0,2333.0,1351.0,982.0,4582.0,1502.0,3080.0,2374.0,1086.0,1288.0,377.0,216.0,161.0,1997.0,870.0,1127.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,24117.0,12362.0,11755.0,19826.0,10292.0,9534.0,4291.0,2070.0,2221.0,3510.0,1389.0,2121.0,2659.0,1208.0,1451.0,851.0,181.0,670.0,15108.0,8152.0,6956.0,12731.0,6563.0,6168.0,2377.0,1589.0,788.0,5499.0,2821.0,2678.0,4436.0,2521.0,1915.0,1063.0,300.0,763.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",14570.0,7398.0,7172.0,4283.0,1649.0,2634.0,10287.0,5749.0,4538.0,7154.0,2945.0,4209.0,1889.0,521.0,1368.0,5265.0,2424.0,2841.0,6718.0,4453.0,2265.0,2394.0,1128.0,1266.0,4324.0,3325.0,999.0,698.0,0.0,698.0,0.0,0.0,0.0,698.0,0.0,698.0
62,Saratoga County (South & Central) PUMA,2600.0,1457.0,1143.0,1985.0,970.0,1015.0,615.0,487.0,128.0,1664.0,1090.0,574.0,1360.0,786.0,574.0,304.0,304.0,0.0,690.0,325.0,365.0,507.0,142.0,365.0,183.0,183.0,0.0,246.0,42.0,204.0,118.0,42.0,76.0,128.0,0.0,128.0
63,Cattaraugus & Allegany Counties PUMA,371.0,205.0,166.0,201.0,150.0,51.0,170.0,55.0,115.0,303.0,205.0,98.0,185.0,150.0,35.0,118.0,55.0,63.0,68.0,0.0,68.0,16.0,0.0,16.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Genesee & Orleans Counties PUMA,678.0,464.0,214.0,572.0,421.0,151.0,106.0,43.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,464.0,163.0,521.0,421.0,100.0,106.0,43.0,63.0,51.0,0.0,51.0,51.0,0.0,51.0,0.0,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,1606.0,719.0,887.0,1014.0,475.0,539.0,592.0,244.0,348.0,507.0,295.0,212.0,346.0,197.0,149.0,161.0,98.0,63.0,927.0,378.0,549.0,630.0,265.0,365.0,297.0,113.0,184.0,172.0,46.0,126.0,38.0,13.0,25.0,134.0,33.0,101.0
66,Sullivan & Ulster (West) Counties PUMA,4272.0,2129.0,2143.0,2585.0,1378.0,1207.0,1687.0,751.0,936.0,966.0,437.0,529.0,718.0,391.0,327.0,248.0,46.0,202.0,2357.0,1009.0,1348.0,1350.0,470.0,880.0,1007.0,539.0,468.0,949.0,683.0,266.0,517.0,517.0,0.0,432.0,166.0,266.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",18022.0,10415.0,7607.0,1093.0,473.0,620.0,16929.0,9942.0,6987.0,5075.0,2430.0,2645.0,403.0,140.0,263.0,4672.0,2290.0,2382.0,11041.0,7216.0,3825.0,690.0,333.0,357.0,10351.0,6883.0,3468.0,1906.0,769.0,1137.0,0.0,0.0,0.0,1906.0,769.0,1137.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,7648.0,4289.0,3359.0,5427.0,2844.0,2583.0,2221.0,1445.0,776.0,3416.0,1679.0,1737.0,2717.0,1176.0,1541.0,699.0,503.0,196.0,2941.0,1901.0,1040.0,2093.0,1336.0,757.0,848.0,565.0,283.0,1291.0,709.0,582.0,617.0,332.0,285.0,674.0,377.0,297.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,28112.0,14090.0,14022.0,6422.0,2959.0,3463.0,21690.0,11131.0,10559.0,13764.0,6589.0,7175.0,2905.0,1272.0,1633.0,10859.0,5317.0,5542.0,12442.0,6454.0,5988.0,2853.0,1285.0,1568.0,9589.0,5169.0,4420.0,1906.0,1047.0,859.0,664.0,402.0,262.0,1242.0,645.0,597.0
